"Order","Family","Species","Diploid.number","Fundamental.number","Sex.chromosome","Ploidy","Max.Bs","Microchromosomes","Notes","Original.listing","Citation"
"Anura","Eleutherodactylidae","Eleutherodactylus brittoni","26","42","","NA","NA","NA","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
"Anura","Eleutherodactylidae","Eleutherodactylus brittoni","26","52","","NA","NA","NA","","","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Eleutherodactylidae","Eleutherodactylus cavernicola","30","36","","NA","NA","NA","","","Bogart JP, Hedges SB 1995 Rapid chromosome evolution in Jamaican frogs of the genus Eleutherodactylus (Leptodactylidae). J Zool (Lond) 235:9-31"
"Anura","Eleutherodactylidae","Eleutherodactylus cochranae","26","42","","NA","NA","NA","","","Chen SH: 2001 Cytogenetic study of the lower Central American frogs of the subgenus Craugastor (Anura: Leptodactylidae: Eleutherodactylus). PhD thesis, Faculty of the University of Miami, Coral Gables"
"Anura","Eleutherodactylidae","Eleutherodactylus cooki","26","50","","NA","NA","NA","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
"Anura","Eleutherodactylidae","Eleutherodactylus coqui","26","52","","NA","NA","NA","","","Bogart JP 1973 Evolution of anuran karyotypes, in Vial JL (ed): Evolutionary Biology of the Anurans, pp 337-349 University of Missouri Press, Columbia. "
"Anura","Eleutherodactylidae","Eleutherodactylus cubanus","22","44","","NA","NA","NA","","Eleutherodactylus parvus","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Eleutherodactylidae","Eleutherodactylus cundalli","30","36","","NA","NA","NA","","","Bogart JP 1991 The influence of life history on karyotypic evolution in frogs, in Green DM, Sessions SK (eds): Amphibian Cytogenetics and Evolution, pp 233-258 Academic Press, San Diego"
"Anura","Eleutherodactylidae","Eleutherodactylus cundalli","29","36","","NA","NA","NA","","","Bogart JP 1991 The influence of life history on karyotypic evolution in frogs, in Green DM, Sessions SK (eds): Amphibian Cytogenetics and Evolution, pp 233-258 Academic Press, San Diego"
"Anura","Eleutherodactylidae","Eleutherodactylus cuneatus","32","NA","","NA","NA","NA","","","Bogart, J. P. 1981. Chromosome studies in Sminthilus from Cuba and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci. Contrib., Roy. Ontario Mus. 129: 1-22."
"Anura","Eleutherodactylidae","Eleutherodactylus dimidiatus","30","32","","NA","NA","NA","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
"Anura","Eleutherodactylidae","Eleutherodactylus eneidae","26","52","","NA","NA","NA","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
"Anura","Eleutherodactylidae","Eleutherodactylus fuscus","28","38","","NA","NA","NA","","","Bogart JP, Hedges SB 1995 Rapid chromosome evolution in Jamaican frogs of the genus Eleutherodactylus (Leptodactylidae). J Zool (Lond) 235:9-31"
"Anura","Eleutherodactylidae","Eleutherodactylus glandulifer","31","32","","NA","NA","NA","","","Bogart JP 1991 The influence of life history on karyotypic evolution in frogs, in Green DM, Sessions SK (eds): Amphibian Cytogenetics and Evolution, pp 233-258 Academic Press, San Diego"
"Anura","Eleutherodactylidae","Eleutherodactylus glaucoreius","30","36","","NA","NA","NA","","","Bogart JP 1991 The influence of life history on karyotypic evolution in frogs, in Green DM, Sessions SK (eds): Amphibian Cytogenetics and Evolution, pp 233-258 Academic Press, San Diego"
"Anura","Eleutherodactylidae","Eleutherodactylus glaucoreius","29","36","","NA","NA","NA","","","Bogart JP 1991 The influence of life history on karyotypic evolution in frogs, in Green DM, Sessions SK (eds): Amphibian Cytogenetics and Evolution, pp 233-258 Academic Press, San Diego"
"Anura","Eleutherodactylidae","Eleutherodactylus goini","32","36","","NA","NA","NA","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
"Anura","Eleutherodactylidae","Eleutherodactylus gossei","26","38","","NA","NA","NA","","","Bogart JP, Hedges SB 1995 Rapid chromosome evolution in Jamaican frogs of the genus Eleutherodactylus (Leptodactylidae). J Zool (Lond) 235:9-31"
"Anura","Eleutherodactylidae","Eleutherodactylus grabhami","30","56","","NA","NA","NA","","","Bogart JP, Hedges SB 1995 Rapid chromosome evolution in Jamaican frogs of the genus Eleutherodactylus (Leptodactylidae). J Zool (Lond) 235:9-31"
"Anura","Eleutherodactylidae","Eleutherodactylus griphus","32","36","","NA","NA","NA","","","Bogart JP, Hedges SB 1995 Rapid chromosome evolution in Jamaican frogs of the genus Eleutherodactylus (Leptodactylidae). J Zool (Lond) 235:9-31"
"Anura","Eleutherodactylidae","Eleutherodactylus gryllus","26","50","","NA","NA","NA","","","DeWeese J 1975 Chromosomes in Eleutherodactylus (Anura, Leptodactylidae). Mamm Chrom Newsl 16:121-123"
"Anura","Eleutherodactylidae","Eleutherodactylus hedricki","26","46","","NA","NA","NA","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
"Anura","Eleutherodactylidae","Eleutherodactylus hedricki","26","52","","NA","NA","NA","","","DeWeese J 1975 Chromosomes in Eleutherodactylus (Anura, Leptodactylidae). Mamm Chrom Newsl 16:121-123"
"Anura","Eleutherodactylidae","Eleutherodactylus heminota","28","32","","NA","NA","NA","","","Bogart JP 1991 The influence of life history on karyotypic evolution in frogs, in Green DM, Sessions SK (eds): Amphibian Cytogenetics and Evolution, pp 233-258 Academic Press, San Diego"
"Anura","Eleutherodactylidae","Eleutherodactylus heminota","27","32","","NA","NA","NA","","","Bogart JP 1991 The influence of life history on karyotypic evolution in frogs, in Green DM, Sessions SK (eds): Amphibian Cytogenetics and Evolution, pp 233-258 Academic Press, San Diego"
"Anura","Eleutherodactylidae","Eleutherodactylus heminota","30","NA","XY","NA","NA","NA","","","Schmid, M. and Steinlein, C., 2018. Chromosome Banding in Amphibia. XXXVII. Y-Autosome Translocations in Anura Cytogenetic and genome research,154(3), pp.153-180."
"Anura","Eleutherodactylidae","Eleutherodactylus ionthus","26","NA","","NA","NA","NA","","","Hedges, S.B., Estrada, A.R. and Thomas, R., 1992. Three new species of Eleutherodactylus from eastern Cuba, with notes on vocalizations of other species (Anura: Leptodactylidae). Herpetological Monographs, pp.68-83."
"Anura","Eleutherodactylidae","Eleutherodactylus jamaicensis","30","42","","NA","NA","NA","","","Bogart JP, Hedges SB 1995 Rapid chromosome evolution in Jamaican frogs of the genus Eleutherodactylus (Leptodactylidae). J Zool (Lond) 235:9-31"
"Anura","Eleutherodactylidae","Eleutherodactylus johnstonei","28","36","XY","NA","NA","NA","","","Schmid, M. and Steinlein, C., 2018. Chromosome Banding in Amphibia. XXXVI. Multimorphic Sex Chromosomes and an Enigmatic Sex Determination in Eleutherodactylus johnstonei (Anura, Eleutherodactylidae). Cytogenetic and genome research, 154(2), pp.86-98."
"Anura","Eleutherodactylidae","Eleutherodactylus junori","24","38","","NA","NA","NA","","","Bogart JP, Hedges SB 1995 Rapid chromosome evolution in Jamaican frogs of the genus Eleutherodactylus (Leptodactylidae). J Zool (Lond) 235:9-31"
"Anura","Eleutherodactylidae","Eleutherodactylus klinikowskii","32","38","","NA","NA","NA","","","Green DM, Bogart JP, Anthony EH, Genner DL 1980 An interactive, microcomputer-based karyotype analysis system for phylogenetic cytotaxonomy. Comput Biol Med 10:219- 227. "
"Anura","Eleutherodactylidae","Eleutherodactylus limbatus","32","36","","NA","NA","NA","","Sminthillus limbatus","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Eleutherodactylidae","Eleutherodactylus locustus","26","48","","NA","NA","NA","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
"Anura","Eleutherodactylidae","Eleutherodactylus luteolus","28","30","","NA","NA","NA","","","Bogart JP, Hedges SB 1995 Rapid chromosome evolution in Jamaican frogs of the genus Eleutherodactylus (Leptodactylidae). J Zool (Lond) 235:9-31"
"Anura","Eleutherodactylidae","Eleutherodactylus mariposa","22","NA","","NA","NA","NA","","","Hedges, S.B., Estrada, A.R. and Thomas, R., 1992. Three new species of Eleutherodactylus from eastern Cuba, with notes on vocalizations of other species (Anura: Leptodactylidae). Herpetological Monographs, pp.68-83."
"Anura","Eleutherodactylidae","Eleutherodactylus marnockii","26","NA","","NA","NA","NA","","","Gilboa I 1974 Karyotypes of amphibians and reptiles: a bibliographic review, in Dowling HG (ed): Yearbook of Herpetology, pp 91-156. Hiss Publ, Amer Mus Nat Hist, New York. "
"Anura","Eleutherodactylidae","Eleutherodactylus martinicensis","28","34","","NA","NA","NA","","","Kaiser H, Green D, Schmid M 1994 Systematics and biogeography of Eastern Caribbean frogs (Leptodactylidae: Eleutherodactylus), with the description of a new species from Dominica. Can J Zool 72:2217-2237. "
"Anura","Eleutherodactylidae","Eleutherodactylus nitidus","22","NA","","NA","NA","NA","","Tomodactylus nitidus nitidus","Duellman. W. E. 1967. Additional studies of chromosomes of anuran amphibians. Syst. Zool. 16: 38-43."
"Anura","Eleutherodactylidae","Eleutherodactylus nortoni","30","NA","","NA","NA","NA","","","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Eleutherodactylidae","Eleutherodactylus nubicola","32","36","","NA","NA","NA","","","Bogart JP, Hedges SB 1995 Rapid chromosome evolution in Jamaican frogs of the genus Eleutherodactylus (Leptodactylidae). J Zool (Lond) 235:9-31"
"Anura","Eleutherodactylidae","Eleutherodactylus orcutti","32","36","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Eleutherodactylidae","Eleutherodactylus pantoni","26","36","","NA","NA","NA","","","Bogart JP, Hedges SB 1995 Rapid chromosome evolution in Jamaican frogs of the genus Eleutherodactylus (Leptodactylidae). J Zool (Lond) 235:9-31"
"Anura","Eleutherodactylidae","Eleutherodactylus patriciae","22","34","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Eleutherodactylidae","Eleutherodactylus pentasyringos","28","36","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Eleutherodactylidae","Eleutherodactylus planirostris","32","36","","NA","NA","NA","","","Bogart JP 1973 Evolution of anuran karyotypes, in Vial JL (ed): Evolutionary Biology of the Anurans, pp 337-349 University of Missouri Press, Columbia. "
"Anura","Eleutherodactylidae","Eleutherodactylus planirostris","32","38","","NA","NA","NA","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
"Anura","Eleutherodactylidae","Eleutherodactylus portoricensis","26","52","","NA","NA","NA","","","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Eleutherodactylidae","Eleutherodactylus portoricensis","26","42","","NA","NA","NA","","","Chen SH: 2001 Cytogenetic study of the lower Central American frogs of the subgenus Craugastor (Anura: Leptodactylidae: Eleutherodactylus). PhD thesis, Faculty of the University of Miami, Coral Gables"
"Anura","Eleutherodactylidae","Eleutherodactylus richmondi","30","48","","NA","NA","NA","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
"Anura","Eleutherodactylidae","Eleutherodactylus riparius","32","36","","NA","NA","NA","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
"Anura","Eleutherodactylidae","Eleutherodactylus sisyphodemus","32","46","","NA","NA","NA","","","Bogart JP, Hedges SB 1995 Rapid chromosome evolution in Jamaican frogs of the genus Eleutherodactylus (Leptodactylidae). J Zool (Lond) 235:9-31"
"Anura","Eleutherodactylidae","Eleutherodactylus unicolor","30","36","","NA","NA","NA","","","DeWeese J 1975 Chromosomes in Eleutherodactylus (Anura, Leptodactylidae). Mamm Chrom Newsl 16:121-123"
"Anura","Eleutherodactylidae","Eleutherodactylus varians","18","36","","NA","NA","NA","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
"Anura","Eleutherodactylidae","Eleutherodactylus varians","34","36","","NA","NA","NA","","","Siqueira S, Aguiar O, Souza MB, Lima AP, Recco-Pimentel SM 2009 Unusual intra-individual karyotypical variation and evidence of cryptic species in Amazonian populations of Pristimantis. Hereditas 146:141-151. "
"Anura","Eleutherodactylidae","Eleutherodactylus varleyi","32","NA","","NA","NA","NA","","","Diaz, L. M., Hedges, S. B., and Schmid, M. (2012). A new cryptic species of the genus Eleutherodactylus (Amphibia: Anura: Eleutherodactylidae) from Cuba.Zootaxa,3220(1), 44-60."
"Anura","Eleutherodactylidae","Eleutherodactylus wightmanae","26","50","","NA","NA","NA","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
"Anura","Eleutherodactylidae","Eleutherodactylus zugi","32","38","","NA","NA","NA","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
"Anura","Eleutherodactylidae","Eleutherodactylus zugi","30","36","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Heleophrynidae","Heleophryne purcelli","26","52","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Hemiphractidae","Cryptobatrachus boulengeri","26","52","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Hemiphractidae","Flectonotus fitzgeraldi","28","28","","NA","NA","NA","","","Schmid, M., Steinlein, C., Bogart, J.P., Feichtinger, W., Haaf, T., Nanda, I., Del Pino, E.M., Duellman, W.E. and Hedges, S.B., 2012. The hemiphractid frogs. Phylogeny, embryology, life history, and cytogenetics. Cytogenetic and genome research, 138(2-4), pp.69-83."
"Anura","Hemiphractidae","Flectonotus pygmaeus","28","NA","","NA","NA","NA","","","MacGregor, H. C. and E. M. del Pino. 1982. Ribosomal gene amplification in multinucleate oocytes of the egg brooding hylid frog Flectonotus pigmaeus. Chromosoma 85: 475-488."
"Anura","Hemiphractidae","Flectonotus pygmaeus","28","28","","NA","NA","NA","","","Schmid, M., Steinlein, C., Bogart, J.P., Feichtinger, W., Haaf, T., Nanda, I., Del Pino, E.M., Duellman, W.E. and Hedges, S.B., 2012. The hemiphractid frogs. Phylogeny, embryology, life history, and cytogenetics. Cytogenetic and genome research, 138(2-4), pp.69-83."
"Anura","Hemiphractidae","Fritziana fissilis","30","44","","NA","NA","NA","","Flectonotus fissilis","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Hemiphractidae","Fritziana goeldii","26","42","","NA","NA","NA","","","Becak, M. L. 1968. Chromosomal analysis of eighteen species of Anura. Caryologica 21: 191-208."
"Anura","Hemiphractidae","Fritziana ohausi","28","44","","NA","NA","NA","","","Bogart, J. P. 1973. Evolution of anuran karyotypes. In: J. L. Vial (ed.), Evolutionary Biology of the Anurans. Univ. Missouri Press, Colombia pp. 337-349."
"Anura","Hemiphractidae","Gastrotheca cornuta","28","NA","","NA","NA","NA","","Gastrotheca ceratophrys","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Hemiphractidae","Gastrotheca espeletia","26","36","","NA","9","NA","","","Schmid, M., Ziegler, C.G., Steinlein, C., Nanda, I. and Haaf, T., 2002. Chromosome banding in Amphibia: XXIV. The B chromosomes of Gastrotheca espeletia (Anura, Hylidae). Cytogenetic and genome research, 97(3/4), p.205."
"Anura","Hemiphractidae","Gastrotheca fissipes","26","NA","","NA","NA","NA","","","Schmid, M., C. Steilein, W. Feichtinger, C. G. de Almeida and W. E. Duellman. 1988. Chromsome banding in amphibia. XIII. Sex chromosomes, heterochromatin, and meiosis in marsupial frogs. Chromosoma 97: 33-42."
"Anura","Hemiphractidae","Gastrotheca gracilis","26","52","","NA","NA","NA","","","Bogart, J. P. 1973. Evolution of anuran karyotypes. In: J. L. Vial (ed.), Evolutionary Biology of the Anurans. Univ. Missouri Press, Colombia pp. 337-349."
"Anura","Hemiphractidae","Gastrotheca griswoldi","26","52","","NA","NA","NA","","","Schmid, M., Steinlein, C., Bogart, J.P., Feichtinger, W., Haaf, T., Nanda, I., Del Pino, E.M., Duellman, W.E. and Hedges, S.B., 2012. The hemiphractid frogs. Phylogeny, embryology, life history, and cytogenetics. Cytogenetic and genome research, 138(2-4), pp.69-83."
"Anura","Hemiphractidae","Gastrotheca microdiscus","24","NA","","NA","NA","NA","","","Becak, W., M. L. Becak, G. Schreiber, D. Lavalle and F. O. Amorim. 1970. Interspecific variability of DNA content in amphibia. Experientia 26: 204-206."
"Anura","Hemiphractidae","Gastrotheca monticola","26","52","","NA","NA","NA","","","Schmid, M., Steinlein, C., Bogart, J.P., Feichtinger, W., Haaf, T., Nanda, I., Del Pino, E.M., Duellman, W.E. and Hedges, S.B., 2012. The hemiphractid frogs. Phylogeny, embryology, life history, and cytogenetics. Cytogenetic and genome research, 138(2-4), pp.69-83."
"Anura","Hemiphractidae","Gastrotheca nicefori","26","50","","NA","NA","NA","","","Schmid, M., Steinlein, C., Bogart, J.P., Feichtinger, W., Haaf, T., Nanda, I., Del Pino, E.M., Duellman, W.E. and Hedges, S.B., 2012. The hemiphractid frogs. Phylogeny, embryology, life history, and cytogenetics. Cytogenetic and genome research, 138(2-4), pp.69-83."
"Anura","Hemiphractidae","Gastrotheca ovifera","26","52","XY","NA","NA","NA","","","Schmid, M., Feichtinger, W., Steinlein, C. and Nanda, I., 2002. Chromosome banding in Amphibia: XXII. Atypical Y chromosomes in Gastrotheca walkeri and Gastrotheca ovifera (Anura, Hylidae). Cytogenetic and genome research, 96(1-4), p.228."
"Anura","Hemiphractidae","Gastrotheca peruana","26","50","","NA","NA","NA","","","Schmid, M., Steinlein, C., Bogart, J.P., Feichtinger, W., Haaf, T., Nanda, I., Del Pino, E.M., Duellman, W.E. and Hedges, S.B., 2012. The hemiphractid frogs. Phylogeny, embryology, life history, and cytogenetics. Cytogenetic and genome research, 138(2-4), pp.69-83."
"Anura","Hemiphractidae","Gastrotheca pseustes","26","52","XY","NA","NA","NA","","","Schmid, M., Steinlein, C., Friedl, R., De Almeida, C.G., Haaf, T., Hillis, D.M. and Duellman, W.E., 1990. Chromosome banding in Amphibia. XV. Two types of Y chromosomes and heterochromatin hypervariabilty inGastrotheca pseustes (Anura, Hylidae). Chromosoma, 99(6), pp.413-423."
"Anura","Hemiphractidae","Gastrotheca riobambae","26","38","XY","NA","NA","NA","","","Schmid, M., T. Haaf, B. Geile and S. Sims. 1983. Unusual heteromorphic sex chromosomes in a marsupial frog. Experientia 39: 1153-1155."
"Anura","Hemiphractidae","Gastrotheca walkeri","26","48","XY","NA","NA","NA","","","Schmid, M., Feichtinger, W., Steinlein, C. and Nanda, I., 2002. Chromosome banding in Amphibia: XXII. Atypical Y chromosomes in Gastrotheca walkeri and Gastrotheca ovifera (Anura, Hylidae). Cytogenetic and genome research, 96(1-4), p.228."
"Anura","Hemiphractidae","Stefania evansi","26","52","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Hemisotidae","Hemisus marmoratus","24","46","","NA","NA","NA","","Hemisus marmoratum","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Hylidae","Acris crepitans","22","44","","NA","5","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Hylidae","Acris gryllus","22","44","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Hylidae","Aplastodiscus albofrenatus","22","NA","","NA","NA","NA","","Hyla albofrenata","Bogart, J. P. 1973. Evolution of anuran karyotypes. In: J. L. Vial (ed.), Evolutionary Biology of the Anurans. Univ. Missouri Press, Colombia pp. 337-349."
"Anura","Hylidae","Aplastodiscus albofrenatus","24","NA","","NA","NA","NA","","Hyla albofrenata","Bogart, J. P. 1973. Evolution of anuran karyotypes. In: J. L. Vial (ed.), Evolutionary Biology of the Anurans. Univ. Missouri Press, Colombia pp. 337-349."
"Anura","Hylidae","Aplastodiscus albofrenatus","22","44","","NA","NA","NA","","","Carvalho, K.A., Garcia, P.C.A. and Recco-Pimentel, S.M., 2009. NOR dispersion, telomeric sequence detection in centromeric regions and meiotic multivalent configurations in species of the Aplastodiscus albofrenatus group (Anura, Hylidae). Cytogenetic and Genome Research, 126(4), pp.359-367."
"Anura","Hylidae","Aplastodiscus albosignatus","18","36","","NA","NA","NA","","Hyla albosignata","Bogart, J. P. 1973. Evolution of anuran karyotypes. In: J. L. Vial (ed.), Evolutionary Biology of the Anurans. Univ. Missouri Press, Colombia pp. 337-349."
"Anura","Hylidae","Aplastodiscus albosignatus","20","40","","NA","NA","NA","","Hyla albosignata","Bogart, J. P. 1973. Evolution of anuran karyotypes. In: J. L. Vial (ed.), Evolutionary Biology of the Anurans. Univ. Missouri Press, Colombia pp. 337-349."
"Anura","Hylidae","Aplastodiscus albosignatus","20","40","","NA","NA","NA","","","Carvalho, K.A., Garcia, P.C.A. and Recco-Pimentel, S.M., 2009. Cytogenetic comparison of tree frogs of the genus Aplastodiscus and the Hypsiboas faber group (Anura, Hylidae). Genetics and Molecular Research, 8(4), pp.1498-1508."
"Anura","Hylidae","Aplastodiscus albosignatus","20","40","","NA","NA","NA","","Aplastodiscus callipygius","Gruber, S.L., Zina, J., Narimatsu, H., Haddad, C.F.B. and Kasahara, S., 2012. Comparative karyotype analysis and chromosome evolution in the genus Aplastodiscus (Cophomantini, Hylinae, Hylidae). BMC genetics, 13(1), p.28."
"Anura","Hylidae","Aplastodiscus arildae","22","44","","NA","NA","NA","","","Gruber, S.L., Zina, J., Narimatsu, H., Haddad, C.F.B. and Kasahara, S., 2012. Comparative karyotype analysis and chromosome evolution in the genus Aplastodiscus (Cophomantini, Hylinae, Hylidae). BMC genetics, 13(1), p.28."
"Anura","Hylidae","Aplastodiscus cochranae","24","48","","NA","NA","NA","","","Carvalho, K.A., Garcia, P.C.A. and Recco-Pimentel, S.M., 2009. Cytogenetic comparison of tree frogs of the genus Aplastodiscus and the Hypsiboas faber group (Anura, Hylidae). Genetics and Molecular Research, 8(4), pp.1498-1508."
"Anura","Hylidae","Aplastodiscus ehrhardti","22","44","","NA","NA","NA","","","Carvalho, K.A., Garcia, P.C.A. and Recco-Pimentel, S.M., 2009. NOR dispersion, telomeric sequence detection in centromeric regions and meiotic multivalent configurations in species of the Aplastodiscus albofrenatus group (Anura, Hylidae). Cytogenetic and Genome Research, 126(4), pp.359-367."
"Anura","Hylidae","Aplastodiscus eugenioi","22","44","","NA","NA","NA","","","Gruber, S.L., Zina, J., Narimatsu, H., Haddad, C.F.B. and Kasahara, S., 2012. Comparative karyotype analysis and chromosome evolution in the genus Aplastodiscus (Cophomantini, Hylinae, Hylidae). BMC genetics, 13(1), p.28."
"Anura","Hylidae","Aplastodiscus leucopygius","18","36","","NA","NA","NA","","","Carvalho, K.A., Garcia, P.C.A. and Recco-Pimentel, S.M., 2009. Cytogenetic comparison of tree frogs of the genus Aplastodiscus and the Hypsiboas faber group (Anura, Hylidae). Genetics and Molecular Research, 8(4), pp.1498-1508."
"Anura","Hylidae","Aplastodiscus perviridis","24","48","","NA","NA","NA","","","Carvalho, K.A., Garcia, P.C.A. and Recco-Pimentel, S.M., 2009. Cytogenetic comparison of tree frogs of the genus Aplastodiscus and the Hypsiboas faber group (Anura, Hylidae). Genetics and Molecular Research, 8(4), pp.1498-1508."
"Anura","Hylidae","Boana albomarginata","24","NA","","NA","NA","NA","","Hyla albomarginata","Becak, M. L. 1968. Chromosomal analysis of eighteen species of Anura. Caryologica 21: 191-208."
"Anura","Hylidae","Boana albomarginata","24","48","","NA","NA","NA","","Hypsiboas albomarginatus","Carvalho, M.A., Rodrigues, M.T., Siqueira, S. and Garcia, C., 2014. Dynamics of chromosomal evolution in the genus Hypsiboas (Anura: Hylidae). Genetics and Molecular Research, 13(3), pp.7826-7838."
"Anura","Hylidae","Boana albopunctata","22","44","","NA","NA","NA","","Hyla albopunctata","Becak, M. L. 1968. Chromosomal analysis of eighteen species of Anura. Caryologica 21: 191-208."
"Anura","Hylidae","Boana atlantica","24","48","","NA","NA","NA","","Hypsiboas atlanticus","Carvalho, M.A., Rodrigues, M.T., Siqueira, S. and Garcia, C., 2014. Dynamics of chromosomal evolution in the genus Hypsiboas (Anura: Hylidae). Genetics and Molecular Research, 13(3), pp.7826-7838."
"Anura","Hylidae","Boana bischoffi","24","NA","","NA","NA","NA","","Hyla bischoffi multilineata","Becak, M. L. 1968. Chromosomal analysis of eighteen species of Anura. Caryologica 21: 191-208."
"Anura","Hylidae","Boana bischoffi","24","48","","NA","NA","NA","","Hypsiboas bischoffi","Becak, W., M. L. Becak, G. Schreiber, D. Lavalle and F. O. Amorim. 1970. Interspecific variability of DNA content in amphibia. Experientia 26: 204-206."
"Anura","Hylidae","Boana bischoffi","24","NA","","NA","NA","NA","","","Ferro, J. M., Cardozo, D. E., Suarez, P., Boeris, J. M., Blasco-Zuniga, A., Barbero, G., and Rivera, M. (2018). Chromosome evolution in Cophomantini (Amphibia, Anura, Hylinae).PloS one,13(2), e0192861."
"Anura","Hylidae","Boana bischoffi","24","48","","NA","NA","NA","","Hyla bischoffi bischoffi","Raber, S.C., Carvalho, K.A., Garcia, P.C., Vinciprova, G. and Recco-Pimentel, S.M., 2004. Chromosomal characterization of Hyla bischoffi and Hyla guentheri (Anura, Hylidae). Phyllomedusa: Journal of Herpetology, 3(1), pp.43-49."
