Order	Family	Genus	species	Sexual System	Karyotype	Genotypic	Haplodiploidy	Predicted ploidy	Chromosome_number_female_2N	Chromosome_number_male_2N
Coleoptera	Tenebrionidae	Scleron	sp.	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Scotobates	calcaratus	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Scotobius	miliaris	gonochorous	XY	male heterogametic			14	14
Coleoptera	Tenebrionidae	Scotobius	muricatus	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Scotobius	tristis	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Sitophagus	holoeptoides	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Sphaenariopsis	impolita	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Sphaenariopsis	tristis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Spyrathus	sp.	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Stenosis	intricata	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Tentyria	grossa	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Tentyria	laevis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Tentyria	ophiusae	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Tentyria	rotunda	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Tentyria	schaumi	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Tentyria	subcosta	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Trachycelis	aphodiodes	gonochorous	XY	male heterogametic			22	22
Coleoptera	Tenebrionidae	Uloma	impressicollis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Uyttenboogaartia	punctipennis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Zophobas	aff. confusus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Zophosis	bicarinata	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tetratomidae	Penthe	obliquata	gonochorous	XY	male heterogametic			16	16
Coleoptera	Tetratomidae	Penthe	obliquata	gonochorous	XY	male heterogametic			16	16
Coleoptera	Torridincolidae	Ytu	zeus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Trogidae	Trox	foveicollis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Trogidae	Trox	granulatus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Trogidae	Trox	omacanthus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Trogidae	Trox	oricensis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Trogidae	Trox	scutellaris	gonochorous	XY	male heterogametic			20	20
Coleoptera	Trogidae	Trox	spinulosus dentibius	gonochorous	XY	male heterogametic			20	20
Coleoptera	Trogossitidae	Lophoceters	pusillus	gonochorous	XY	male heterogametic			18	18
Coleoptera	Zopheridae	Zopherus	haldemani	gonochorous	XY	male heterogametic			16	16
Collembola	Cyphoderidae	Cyphoderus	albinus						12	
Collembola	Cyphoderidae	Cyphoderus	albinus						12	
Collembola	Dicyrtomidae	Ptenothrix	italica	gonochorous	XO	male heterogametic	paternal genome elimination		14	12
Collembola	Entomobryidae	Pseudosinella	sp.						12	
Collembola	Entomobryidae	Pseudosinella	sp.						12	
Collembola	Entomobryidae	Sinella	coeca						12	
Collembola	Entomobryidae	Sinella	coeca						12	
Collembola	Hypogastruridae	Hypogastrura	adexilis	gonochorous	XO	male heterogametic			14	13
Collembola	Hypogastruridae	Xenylla	planipila						14	
Collembola	Hypogastruridae	Xenylla	planipila	gonochorous	XO	male heterogametic			14	13
Collembola	Isotomidae	Isotoma	cinerea	gonochorous	XO	male heterogametic			14	13
Collembola	Isotomidae	Isotoma	cinerea						14	
Collembola	Isotomidae	lsotomiella	minor	gonochorous	XO	male heterogametic			12	11
Collembola	Isotomidae	Proisotoma	crassicauda						14	
Collembola	Isotomidae	Proisotoma	subminuta						14	
Collembola	Katiannidae	Stenognathellus	denisi	gonochorous			paternal genome elimination			
Collembola	Neanuridae	Bilobella	grassei						12	
Collembola	Neanuridae	Neanura	monticola						14	
Collembola	Onychiuridae	Onychiurus	furcifer						14	
Collembola	Onychiuridae	Onychiurus	furcifer						14	
Collembola	Onychiuridae	Onychiurus	paradoxus						14	
Collembola	Onychiuridae	Onychiurus	pseudogranulosus						14	
Collembola	Onychiuridae	Onychiurus	pseudogranulosus						14	
Collembola	Onychiuridae	Onychiurus	scotarius						16	
Collembola	Onychiuridae	Onychiurus	scotarius						16	
Collembola	Onychiuridae	Onychiurus	sibiricus						14	
Collembola	Tomoceridae	Tomocerus	minutus						12	
Dermaptera	Arixenidae	Arixenia	esau	gonochorous	XY	male heterogametic			60	60
Dermaptera	Forficulidae	Forficula	smyrnensis	gonochorous	complex XY	male heterogametic			22	21
Dermaptera	Forficulidae	Forficula	smyrnensis	gonochorous	complex XY	male heterogametic			29	21
Dermaptera	Forficulidae	Forficula	sp	gonochorous	complex XY	male heterogametic			28	27
Dermaptera	Hemimeridae	Hemimerus	bouvieri	gonochorous	complex XY	male heterogametic			8	7
Dermaptera	Labiduridae	Anisolabis	annuipes	gonochorous	complex XY	male heterogametic			26	25
Dermaptera	Labiduridae	Anisolabis	marginalis	gonochorous	complex XY	male heterogametic			26	25
Dermaptera	Labiduridae	Anisolabis	sp	gonochorous	complex XY	male heterogametic			44	42
Dermaptera	Labiduridae	Euborellia	stali	gonochorous	complex XY	male heterogametic			26	25
Dermaptera	Labiduridae	Gonolabis	brunneri	gonochorous	XY	male heterogametic			24	24
Dermaptera	Labiduridae	Labidura	bidens	gonochorous	XY	male heterogametic			12	12
Dermaptera	Labiduridae	Notolabis	occidentalis	gonochorous	XY	male heterogametic			24	24
Dermaptera	Labiidae	Chaetospania	brunner	gonochorous	complex XY	male heterogametic			34	31
Dermaptera	Labiidae	Chaetospania	sp.1	gonochorous	complex XY	male heterogametic			22	21
Dermaptera	Labiidae	Chaetospania	sp.2	gonochorous	complex XY	male heterogametic			22	21
Dermaptera	Labiidae	Labia	sp.	gonochorous	XY	male heterogametic			18	18
Dermaptera	Labiidae	Nesogaster	erichsoni	gonochorous	complex XY	male heterogametic			22	21
Dermaptera	Labiidae	Nesogaster	halli	gonochorous	XO	male heterogametic			22	19
Dermaptera	Labiidae	Prolabia	arachidis	gonochorous	complex XY	male heterogametic			40	38
Dermaptera	Labiidae	unknown	Sp.	gonochorous	complex XY	male heterogametic			38	37
Dermaptera	Pygicranidae	Dacnodes	shortridgei	gonochorous	XO	male heterogametic			12	11
Dermaptera	Pygicranidae	Diplatys	gladiator	gonochorous	XY	male heterogametic			18	18
Dermaptera	Pygicranidae	unknown	sp.	gonochorous	XY	male heterogametic			20	20
Diptera	Agromyzidae	Cerodontha	ireos	gonochorous	XY	male heterogametic			12	12
Diptera	Agromyzidae	Cerodontha	vignae	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Achaetella	varipes	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Fucellia	merina	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Fucellia	marina	gonochorous	XY	male heterogametic			12	12
Diptera	Muscidae	Fucellia	marina	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Homalomya	sp	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Hylemya	antiqua	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Hylemya	antiqua	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Hylemya	brassicae	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Hylemya	brassicae	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Hylemya	cana	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Hylemya	cana	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Hylemya	cilicrura	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Hylemya	cilicrura	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Hylemya	crucifera	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Hylemya	crucifera	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Hylemya	echinata	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Hylemya	floralis	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Hylemya	floralis	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Hylemya	florilegea	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Hylemya	fugax	gonochorous	complex XY	male heterogametic			14	13
Diptera	Anthomyiidae	Hylemya	fugax	gonochorous	complex XY	male heterogametic			14	13
Diptera	Anthomyiidae	Hylemya	planipalpus	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Hylemya	planipalpus	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Hylemya	trichodactula	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Hylemya	trichodactyla	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Ophyra	leucostoma	gonochorous	XY	male heterogametic			12	12
Diptera	Muscidae	Ophyra	leucostoma	gonochorous	XY	male heterogametic			12	12
Diptera	Muscidae	Ophyra	leucostoma	gonochorous	XY,homomorphic	male heterogametic			12	
Diptera	Muscidae	Ophyra	leucostoma	gonochorous	XY	male heterogametic			12	12
Diptera	Muscidae	Ophyra	leucostoma	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Orthochaeta	hirtipes	gonochorous	XY	male heterogametic			12	12
Diptera	Scathophagidae	Orthochaeta	hirtipes	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Pegomyia	geniculata	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Phorbia	brassica	gonochorous	XY	male heterogametic			12	12
Diptera	Anthomyiidae	Phorbia	brassica	gonochorous	XY	male heterogametic			12	12
Diptera	Asilidae	Dasyllis	grossa	gonochorous	XO	male heterogametic			10	9
Diptera	Asilidae	Dasyllis	thoracica	gonochorous	XY	male heterogametic			10	10
Diptera	Asilidae	Deromyia	winthemi	gonochorous	XY	male heterogametic			12	12
Diptera	Asilidae	Erax	rufibarbis	gonochorous	XY	male heterogametic			10	10
Diptera	Asilidae	Septogaster	badius	gonochorous	XY	male heterogametic			10	10
Diptera	Bibionidae	Bibio	bortulanus						10	10
Diptera	Bombyliidae	Acrophthalrnyda	paulseni	gonochorous	homomorphic				12	12
Diptera	Bombyliidae	Anthrax	cordillerensis	gonochorous	XY	male heterogametic			12	12
Diptera	Bombyliidae	Anthrax	lateralis	gonochorous	homomorphic				12	12
Diptera	Bombyliidae	Anthrax	mystaceus						14	14
Diptera	Bombyliidae	Anthrax	oedipus	gonochorous	XY	male heterogametic			18	18
Diptera	Bombyliidae	Anthrax	sinuosa	gonochorous	XY	male heterogametic			18	18
Diptera	Bombyliidae	Anthrax	tigrinus						12	12
Diptera	Bombyliidae	Anthrax	yamashiroensis	gonochorous	XY	male heterogametic			10	10
Diptera	Bombyliidae	Bombylius	fulvescens						12	12
Diptera	Bombyliidae	Exoprosopa	atrinasis	gonochorous	XY	male heterogametic			18	18
Diptera	Bombyliidae	Exoprosopa	sp.	gonochorous	XY	male heterogametic			14	14
Diptera	Bombyliidae	Ligyra	cerberus	gonochorous	XY	male heterogametic			18	18
Diptera	Bombyliidae	Ligyra	proserpina	gonochorous	XY	male heterogametic			18	18
Diptera	Bombyliidae	Neodiplocampta	roederi	gonochorous	XY	male heterogametic			18	18
Diptera	Bombyliidae	Spogostylum	simson						12	12
Diptera	Bombyliidae	Systoechus	vulgaris	gonochorous	XY	male heterogametic			14	14
Diptera	Bombyliidae	Thyridanthrax	abrupta						16	16
Diptera	Bombyliidae	Thyridanthrax	niveifrons	gonochorous	XY	male heterogametic			18	18
Diptera	Bombyliidae	Thyridanthrax	sp.	gonochorous	XY	male heterogametic			18	18
Diptera	Bombyliidae	Thyridanthrax	sp.	gonochorous	XY	male heterogametic			18	18
Diptera	Bombyliidae	Toxophora	javana	gonochorous	XY	male heterogametic			8	8
Diptera	Bombyliidae	Usia	florea	gonochorous	XY	male heterogametic			10	10
Diptera	Bombyliidae	Villa	cingulum						16	16
Diptera	Bombyliidae	Villa	gayi	gonochorous	XY	male heterogametic			18	18
Diptera	Bombyliidae	Villa	gorgon	gonochorous	XY	male heterogametic			14	14
Diptera	Bombyliidae	Villa	morio	gonochorous	XY	male heterogametic			18	18
Diptera	Bombyliidae	Villa	scylla	gonochorous	XY	male heterogametic			10	10
Diptera	Bombyliidae	Villa	sinuosa	gonochorous	XY	male heterogametic			18	18
Diptera	Bombyliidae	Villa	sp	gonochorous	XY	male heterogametic			18	18
Diptera	Bombyliidae	Villa	sp	gonochorous	XY	male heterogametic			18	18
Diptera	Bombyliidae	Villa	sp.1	gonochorous	XY	male heterogametic			14	14
Diptera	Bombyliidae	Villa	sp.1	gonochorous	XY	male heterogametic			14	14
Diptera	Bombyliidae	Villa	sp.2						14	14
Diptera	Bombyliidae	Villa	sp.2						14	14
Diptera	Bombyliidae	Villa	sp.3						18	18
Diptera	Bombyliidae	Villa	sp.3						18	18
Diptera	Bombyliidae	Villa	sp.lateralis grp.	gonochorous	XY	male heterogametic			14	14
Diptera	Bombyliidae	Villa	sp.nr.blanchardiana	gonochorous	XY	male heterogametic			12	12
Diptera	Bombyliidae	Villa	spB	gonochorous	XY	male heterogametic			12	12
Diptera	Bombyliidae	Villa	spC	gonochorous	XY	male heterogametic			14	14
Diptera	Bombyliidae	Villa	velutina	gonochorous	XY	male heterogametic			18	18
Diptera	Bombyliidae	Villa	velutina	gonochorous	XY	male heterogametic			18	18
Diptera	Bombyliidae	Villa	velutina I	gonochorous	XY	male heterogametic			18	18
Diptera	Bombyliidae	Villa	velutina II	gonochorous	XY	male heterogametic			18	18
Diptera	Calliphoridae	Albuquerquea	latifrons	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Amenia	chrysame	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Anthracomyza	atratula	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Bengalia	inermis	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Bengalia	lyneborgi	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Calliphora	accepta	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Calliphora	bomitoria	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Calliphora	croceipalpis I	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Calliphora	croceipalpis II	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Calliphora	lilaea	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Calliphora	peruviana	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Calliphora	plebeia	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Calliphora	tibialis	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Calliphora	vicina I	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Calliphora	vicina II	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Calliphora	viridenscens	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Calliphora	viridescens	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Calliphora	viridescens	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Calliphora	vomitoria I	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Calliphora	vomitoria II	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Calliphora	vomitoria III	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Callitroga	hominivorax	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Callitroga	hominivorax	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Callitroga	macellaria	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Callitroga	mocellaria	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Chrysomia	albiceps	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Chrysomia	cholorpyga	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Chrysomia	putoria	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Chrysomya	saffraneta	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Chrysomyia	albiceps	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Chrysomyia	chloropyga I	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Chrysomyia	chloropyga II	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Chrysomyia	megacephala	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Chrysomyia	megacephala	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Chrysomyia	pachymera	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Chrysomyia	putoria I	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Chrysomyia	putoria II	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Chrysomyia	rufifacies	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Chrysomyia	rufifacies	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Cochliomyia	macellaria I	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Cochliomyia	macellaria II	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Cosmina	testaceipes	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Cynomya	mortuorum I	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Cynomya	mortuorum II	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Cynomya	mortuorum III	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Cynomyia	mortyorum	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Discritomyia	fasciata	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Discritomyia	fulgens	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Discritomyia	new species	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Discritomyia	terryi	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Eucalliphora	lilaea	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Eucalliphora	lilaea	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Euphumosia	setigera	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Eurhyncomyia	anterotes	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Hemilucilia	sp	gonochorous	XY,homomorphic	male heterogametic			12	12
Diptera	Calliphoridae	Hemilucilia	sp	gonochorous	XY,homomorphic	male heterogametic			12	12
Diptera	Calliphoridae	Hemilucilia	sp	gonochorous	XY,homomorphic	male heterogametic			12	12
Diptera	Calliphoridae	Hemipyrellia	brunneipes	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Hemipyrellia	taeniops	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Huascaromusca	nigrifrons	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Isomyia	connivens	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Isomyia	prasina	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Lucilia	illustria	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Melinda	biseta	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Melinda	sp	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Mesembrinella	peregrina I	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Mesembrinella	peregrina II	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Metallea	cuprea	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Metallea	puncticeps	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Microcalliphora	varipes	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Paralucilia	fulvicrura	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Paralucilia	wheeleri	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Paratricyclea	surcoufi	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Phaenicia	caeruleiviridis	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Phaenicia	caeruleiviridis	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Phaenicia	coernleiviridis	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Phormia	terrae-novae	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Phumosia	promittens	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Pollenia	nigripes	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Pollenia	rudis I	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Pollenia	rudis II	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Pollenia	rudis III	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Polleniopsis	hokurikuensis	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Protocalliphora	aenea	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Protocalliphora	aenea	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Protocalliphora	hirundo	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Protocalliphora	hirundo	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Protocalliphora	hirundo	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Protocalliphora	sp	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Protophormia	terraenovae I	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Protophormia	terraenovae II	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Rhinia	discolor	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Rhinia	subapicalis	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Rhyncomyia	italica	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Rhyncomyia	stannocuprea	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Sarconesiopsis	chilensis	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Sphenometrops	tergata	gonochorous	XY	male heterogametic			12	12
Diptera	Calliphoridae	Stomorhina	armatipes	gonochorous	XY	male heterogametic			12	12
Diptera	Cecidomyiidae	Asteromyia	rubra	gonochorous	XO	male heterogametic			8	7
Diptera	Cecidomyiidae	Caryomyia	sp	gonochorous	XO	male heterogametic			8	7
Diptera	Cecidomyiidae	Cecidomyia	serotinae	gonochorous	XO	male heterogametic			8	7
Diptera	Cecidomyiidae	Cecidomyia	sp.	gonochorous	XO	male heterogametic			8	7
Diptera	Cecidomyiidae	Cecidomyia	vicola	gonochorous	XO	male heterogametic			8	7
Diptera	Cecidomyiidae	Dasyneura	affinis	gonochorous	XO	male heterogametic			8	7
Diptera	Cecidomyiidae	Lasioptera	asterspinosae	gonochorous	XO	male heterogametic			8	7
Diptera	Cecidomyiidae	Lestodiplosis	sp	gonochorous	XO	male heterogametic			8	7
Diptera	Cecidomyiidae	Miastor	americana	gonochorous	XO	male heterogametic			12	11
Diptera	Cecidomyiidae	Miastor	sp	gonochorous	XO	male heterogametic				
Diptera	Cecidomyiidae	Oligarces	paradoxus	gonochorous	XO	male heterogametic				
Diptera	Cecidomyiidae	Oligotrphus	pattersoni	gonochorous	XO	male heterogametic			8	7
Diptera	Cecidomyiidae	Ontarinia	canadensis	gonochorous	XO	male heterogametic			8	7
Diptera	Cecidomyiidae	Phytophaga	celtiphyllia	gonochorous	XO	male heterogametic			12	
Diptera	Cecidomyiidae	Phytophaga	destructor	gonochorous	XO	male heterogametic			9	8
Diptera	ltonididae	Phytophaga	destructor	gonochorous	homomorphic				8	8
Diptera	Cecidomyiidae	Rhopalomyia	sabinae	gonochorous	XO	male heterogametic			8	7
Diptera	Cecidomyiidae	Trishormomyia	helianthi	gonochorous	XO	male heterogametic			8	7
Diptera	Cecidomyiidae	Walshomyia	texana	gonochorous	XO	male heterogametic			8	7
Diptera	Chamaemyiidae	Cremifania	nigrocellulata	gonochorous	XY,homomorphic	male heterogametic			6	6
Diptera	Chamaemyiidae	Cremifania	nigrocellulata	gonochorous	XY	male heterogametic			6	6
Diptera	Chamaemyiidae	Leucopis	obscura						10	10
Diptera	Chamaemyiidae	Leucopmyia	obscura						10	10
Diptera	Chironomidae	Chironimus	plumosus	gonochorous	homomorphic				8	8
Diptera	Chironomidae	Chironomus	alluaudi	gonochorous	homomorphic				8	8
Diptera	Chironomidae	Chironomus	confinis						8	8
Diptera	Chironomidae	Chironomus	formosipennis	gonochorous	homomorphic				8	8
Diptera	Chironomidae	Chironomus	pulcher	gonochorous	homomorphic				8	8
Diptera	Chironomidae	Chironomus	riperiua						8	8
Diptera	Chironomidae	Chironomus	sp	gonochorous	homomorphic				8	8
Diptera	Chironomidae	Corynoneura	sp nr scutellata	parthenogenetic						
Diptera	Chironomidae	Endochironomus	sp						8	8
Diptera	Chironomidae	Glyptotendipes	sp						6	6
Diptera	Chironomidae	Glyptotendipes	sp						8	8
Diptera	Chironomidae	Limnophyes	vestitus	parthenogenetic						
Diptera	Chironomidae	Lundstroemia	parthenogenetica	parthenogenetic						
Diptera	Culicidae	Anopheles	agrgyritarsus	gonochorous	XY	male heterogametic			6	6
Diptera	Culicidae	Anopheles	sp	gonochorous	XY	male heterogametic			6	6
Diptera	Culicidae	Corethra	plumicornis						6	6
Diptera	Culicidae	Culex	spicalis	gonochorous	homomorphic				6	6
Diptera	Culicidae	Mochlonyx	sp	gonochorous	XY	male heterogametic			8	8
Diptera	Culicidae	Theobaldia	incidens	gonochorous	homomorphic				6	6
Diptera	Cuterebridae	Cuterebra	emasculator	gonochorous	XY	male heterogametic			12	12
Diptera	Cuterebridae	Cuterebra	emasculator	gonochorous	XY	male heterogametic			12	12
Diptera	Helemyzidae	Suillia	nemorum	gonochorous	XY	male heterogametic			12	12
Diptera	Helemyzidae	Suillia	nemorum	gonochorous	XY	male heterogametic			12	12
Diptera	Helemyzidae	Suillia	sp	gonochorous	XY	male heterogametic			12	12
Diptera	Hippoboscidae	Olfersia	bisulcata	gonochorous	XY	male heterogametic			8	8
Diptera	Lauxaniidae	Depressa	striatipennis	gonochorous	XY	male heterogametic			12	12
Diptera	Lauxaniidae	Homoneura	armata	gonochorous	XY	male heterogametic			12	12
Diptera	Lauxaniidae	Homoneura	biroi	gonochorous	XY	male heterogametic			12	12
Diptera	Lauxaniidae	Homoneura	horvathi	gonochorous	XY	male heterogametic			12	12
Diptera	Lauxaniidae	Homoneura	laticosta	gonochorous	XY	male heterogametic			12	12
Diptera	Lauxaniidae	Homoneura	sp1	gonochorous	XY	male heterogametic			12	12
Diptera	Lauxaniidae	Homoneura	sp2	gonochorous	XY	male heterogametic			12	12
Diptera	Lauxaniidae	Homoneura	spA						12	12
Diptera	Lauxaniidae	Homoneura	spB						12	12
Diptera	Lauxaniidae	Lyciella	bicoloripes	gonochorous	XY	male heterogametic			12	12
Diptera	Lauxaniidae	Lyciella	hirtiventris	gonochorous	XY	male heterogametic			12	12
