Order	Family	Genus	Species	species author	infraspecific	common name	Hybrid	Sexual system	selfing	Growth Form	Woodiness count	Life_Form	gametophytic	gametophytic_min	sporophytic	sporophytic_min	karyotype	mol_basis	genotypic
Rosales	Urticaceae	Boehmeria	celebica	Blume															
Rosales	Urticaceae	Boehmeria	conica	C.J.Chen Wilmot-Dear & Friis				dioecy		herb|shrub									
Rosales	Urticaceae	Boehmeria	coriacea	Killip															
Rosales	Urticaceae	Boehmeria	cypholophoides	Merr.															
Rosales	Urticaceae	Boehmeria	didymogyne	Wedd.															
Rosales	Urticaceae	Boehmeria	excelsa	(Bertero ex Steud.) Wedd.															
Rosales	Urticaceae	Boehmeria	filiformis	ined.															
Rosales	Urticaceae	Boehmeria	grandissima	Nakai															
Rosales	Urticaceae	Boehmeria	hamiltoniana	Wedd.						herb|shrub					28	28			
Rosales	Urticaceae	Boehmeria	helferi	Blume															
Rosales	Urticaceae	Boehmeria	holosericea	Blume											28	28			
Rosales	Urticaceae	Boehmeria	ingjiangensis	W.T.Wang						herb|shrub									
Rosales	Urticaceae	Boehmeria	kamley	Acharya & Yonek.															
Rosales	Urticaceae	Boehmeria	klossii	Ridl.															
Rosales	Urticaceae	Boehmeria	kurzii	Hook.f.															
Rosales	Urticaceae	Boehmeria	lanceolata	Ridl.				monoecy		shrub									
Rosales	Urticaceae	Boehmeria	lohuiensis	J.J.Chien				dioecy		shrub									
Rosales	Urticaceae	Boehmeria	marti	Colla															
Rosales	Urticaceae	Boehmeria	maugeretii	H.Lév. & Vaniot															
Rosales	Urticaceae	Boehmeria	monticola	Blume															
Rosales	Urticaceae	Boehmeria	multiflora	C.B.Rob.															
Rosales	Urticaceae	Boehmeria	nakashimae	Yahara											42	42			
Rosales	Urticaceae	Boehmeria	neglecta	Blume															
Rosales	Urticaceae	Boehmeria	pseudotomentosa	Yahara															
Rosales	Urticaceae	Boehmeria	radiata	Bürger															
Rosales	Urticaceae	Boehmeria	rugosissima	Wedd.															
Rosales	Urticaceae	Boehmeria	rupestris	C.B.Rob.															
Rosales	Urticaceae	Boehmeria	spicigera	Spreng.															
Rosales	Urticaceae	Boehmeria	thorelii	Gagnep.															
Rosales	Urticaceae	Boehmeria	tosaensis	Miyaz. & H.Ohba											42	42			
Rosales	Urticaceae	Boehmeria	villosa	C.B.Rob.															
Rosales	Urticaceae	Boehmeria	weddelliana	S.Vidal															
Rosales	Urticaceae	Boehmeria	× dura	Satake			1												
Rosales	Urticaceae	Boehmeria	× egregia	Satake			1												
Rosales	Urticaceae	Boehmeria	× izuosimensis	Satake			1												
Rosales	Urticaceae	Boehmeria	× kiusiana	Satake			1												
Rosales	Urticaceae	Boehmeria	× minor	Satake			1												
Rosales	Urticaceae	Boehmeria	× tikusiensis	Satake			1												
Poales	Poaceae	Bouteloua	gracillis	(Kunth) Griffiths															
Sapindales	Burseraceae	Bursera	amplifolia	Rusby															
Sapindales	Burseraceae	Bursera	aromatica	Proctor															
Sapindales	Burseraceae	Bursera	cerasiifolia	Brandegee															
Sapindales	Burseraceae	Bursera	collina	Brandegee															
Sapindales	Burseraceae	Bursera	fagpurpusii																
Sapindales	Burseraceae	Bursera	frenningiae	Correll															
Sapindales	Burseraceae	Bursera	heliae	Rzed. & Calderón															
Sapindales	Burseraceae	Bursera	heptaphylla	C.Wright															
Sapindales	Burseraceae	Bursera	heterophylla	Engl.															
Sapindales	Burseraceae	Bursera	hollickii	(Britton) Fawc. & Rendle															
Sapindales	Burseraceae	Bursera	howellii	Standl.															
Sapindales	Burseraceae	Bursera	icicariba	Baill.							0;0;1								
Sapindales	Burseraceae	Bursera	inversa	Daly															
Sapindales	Burseraceae	Bursera	karsteniana	Engl.															
Sapindales	Burseraceae	Bursera	karwinskii	Engl.															
Sapindales	Burseraceae	Bursera	lunanii	(Spreng.) C.D.Adams & Dandy ex Proctor															
Sapindales	Burseraceae	Bursera	martae	J.Jiménez Ram. & Cruz Durán															
Sapindales	Burseraceae	Bursera	oerstedii	(Standl.) Standl.															
Sapindales	Burseraceae	Bursera	sellowii	Turcz.															
Sapindales	Burseraceae	Bursera	subtrifoliata	(Rose) Standl.															
Sapindales	Burseraceae	Bursera	toledoana	Rzed. & Calderón															
Brassicales	Caricaceae	Vasconcellea	× heilbornii	(V.M. Badillo) V.M. Badillo		(babaco)	1	dioecy											
Liliales	Melanthiaceae	Chionographis	shiwandashanensis	Y. F. Huang & R. H. Jiang				hermaphrodite		herb		perennial							
Liliales	Melanthiaceae	Chionographis	merrilliana	H.Hara															
Asterales	Asteraceae	Cirsium	chikushiense	Koidz.				gynodioecy											
Asterales	Asteraceae	Cirsium	aciculare	Tausch															
Asterales	Asteraceae	Cirsium	acrolepis	(Petr.) G.B.Ownbey															
Asterales	Asteraceae	Cirsium	acutatum																
Asterales	Asteraceae	Cirsium	affine	Tausch															
Asterales	Asteraceae	Cirsium	aidzuense	Nakai ex Kitam.				hermaphrodite											
Asterales	Asteraceae	Cirsium	aitchisonii	Boiss.															
Asterales	Asteraceae	Cirsium	albescens	Kitam.											34;34	34			
Asterales	Asteraceae	Cirsium	albowianum	Sommier & Levier															
Asterales	Asteraceae	Cirsium	apoense	Nakai															
Asterales	Asteraceae	Cirsium	arachnoideum	(M.Bieb.) M.Bieb.															
Asterales	Asteraceae	Cirsium	arenarium																
Asterales	Asteraceae	Cirsium	argillosum	Petrov ex Kharadze															
Asterales	Asteraceae	Cirsium	argyracanthum	DC.						herb		perennial	17	17					
Asterales	Asteraceae	Cirsium	arisanense	Kitam.											34;34	34			
Asterales	Asteraceae	Cirsium	aristatum	DC.															
Asterales	Asteraceae	Cirsium	aspinellum	Soják															
Asterales	Asteraceae	Cirsium	babanum	Koidz.				hermaphrodite											
Asterales	Asteraceae	Cirsium	badakhschanicum	Kharadze															
Asterales	Asteraceae	Cirsium	balkharicum	Kharadze															
Asterales	Asteraceae	Cirsium	belingschanicum	Petr.															
Asterales	Asteraceae	Cirsium	bicentenariale	Rzed.															
Asterales	Asteraceae	Cirsium	bitchuense	Nakai				hermaphrodite											
Asterales	Asteraceae	Cirsium	bolocephalum	Petr.															
Asterales	Asteraceae	Cirsium	boninense	Koidz.				hermaphrodite											
Asterales	Asteraceae	Cirsium	bracteiferum	C.Shih						herb		perennial							
Asterales	Asteraceae	Cirsium	braun-blanquetianum	Lawalrée															
Asterales	Asteraceae	Cirsium	brevicaule	A.Gray				hermaphrodite											
Asterales	Asteraceae	Cirsium	buschianum	Kharadze															
Asterales	Asteraceae	Cirsium	calcareum	(M.E.Jones) Wooton & Standl.		(Cainville thistle)													
Asterales	Asteraceae	Cirsium	callosum																
Asterales	Asteraceae	Cirsium	canovirens	(Rydb.) Petr.											34	34			
Asterales	Asteraceae	Cirsium	cernuum	Lag.															
Asterales	Asteraceae	Cirsium	charkeviczii	Barkalov															
Asterales	Asteraceae	Cirsium	chihuahuense	G.L.Nesom															
Asterales	Asteraceae	Cirsium	chium	(Jacq.) Boiss.															
Asterales	Asteraceae	Cirsium	chlorocomos	Sommier & Levier															
Asterales	Asteraceae	Cirsium	chlorolepis	Petr. ex Hand.-Mazz.						herb		perennial							
Asterales	Asteraceae	Cirsium	chokaiense	Kitam.				hermaphrodite											
Asterales	Asteraceae	Cirsium	chrysacanthum	(Ball) Jahand.															
Asterales	Asteraceae	Cirsium	chrysolepis	C.Shih						herb		perennial							
Asterales	Asteraceae	Cirsium	ciliatiforme	Petr.															
Asterales	Asteraceae	Cirsium	cilicicum	P.H.Davis & Parris															
Asterales	Asteraceae	Cirsium	clokeyi	S.F.Blake															
Asterales	Asteraceae	Cirsium	congestissimum	Kitam.				gynodioecy											
Asterales	Asteraceae	Cirsium	connexum	Kitam.				hermaphrodite											
Asterales	Asteraceae	Cirsium	consociatum	S.F.Blake															
Asterales	Asteraceae	Cirsium	crassum	Petr.															
Asterales	Asteraceae	Cirsium	czerkessicum	Kharadze															
Asterales	Asteraceae	Cirsium	daghestanicum	Kharadze															
Asterales	Asteraceae	Cirsium	darwasicum	(C.Winkl.) Iljin															
Asterales	Asteraceae	Cirsium	dealbatum	M.Bieb.											34;34	34			
Asterales	Asteraceae	Cirsium	dipsacolepis	(Maxim.) Matsum.				hermaphrodite											
Asterales	Asteraceae	Cirsium	dirmilense	R.M.Burton															
Asterales	Asteraceae	Cirsium	ducellieri	Maire															
Asterales	Asteraceae	Cirsium	dyris	Jahand. & Maire															
Asterales	Asteraceae	Cirsium	eliasianum	Kit Tan & Sorger															
Asterales	Asteraceae	Cirsium	elodes	M.Bieb.											34;34;34	34			
Asterales	Asteraceae	Cirsium	epiroticum	Petr.															
Asterales	Asteraceae	Cirsium	equinum								1;0;0								
Asterales	Asteraceae	Cirsium	eriophilus	K.Schum.															
Asterales	Asteraceae	Cirsium	eriophoroideum	(Hook.f.) H.Lév.															
Asterales	Asteraceae	Cirsium	erucagineum	DC.															
Asterales	Asteraceae	Cirsium	euxinum	Kharadze															
Asterales	Asteraceae	Cirsium	excelsius	(B.L.Rob.) Petr.															
Asterales	Asteraceae	Cirsium	falconeri	(Hook.f.) Petr.															
Asterales	Asteraceae	Cirsium	fangii	Petr.						herb		perennial							
Asterales	Asteraceae	Cirsium	fargesii	(Franch.) Diels						herb		perennial							
Asterales	Asteraceae	Cirsium	fauriei	Nakai											68	68			
Asterales	Asteraceae	Cirsium	ferum	Kitam.															
Asterales	Asteraceae	Cirsium	flavispinum	Boiss.															
Asterales	Asteraceae	Cirsium	flavisquamatum	Kitam.															
Asterales	Asteraceae	Cirsium	fominii	Petr.															
Asterales	Asteraceae	Cirsium	fontqueri	Romo															
Asterales	Asteraceae	Cirsium	furusei	Kitam.				gynodioecy											
Asterales	Asteraceae	Cirsium	fuscotrichum	Chang						herb		perennial							
Asterales	Asteraceae	Cirsium	fusenense	Nakai															
Asterales	Asteraceae	Cirsium	gadukense	Petr.															
Asterales	Asteraceae	Cirsium	gagnidzei	Kharadze															
Asterales	Asteraceae	Cirsium	ganjuense	Kitam.				hermaphrodite											
Asterales	Asteraceae	Cirsium	glaberrimum	(Petr.) Petr.															
Asterales	Asteraceae	Cirsium	glabratum	Kitam.															
Asterales	Asteraceae	Cirsium	glabrifolium	(C.Winkl.) O.Fedtsch. & B.Fedtsch.						herb		perennial							
Asterales	Asteraceae	Cirsium	gratiosum	Kitam.				hermaphrodite											
Asterales	Asteraceae	Cirsium	greenei	Petr.															
Asterales	Asteraceae	Cirsium	griffithii	Boiss.															
Asterales	Asteraceae	Cirsium	grossheimii	Petr.															
Asterales	Asteraceae	Cirsium	hachijoense	Nakai				hermaphrodite											
Asterales	Asteraceae	Cirsium	hachimantaiense	Kadota				hermaphrodite											
Asterales	Asteraceae	Cirsium	hakkaricum	P.H.Davis & Parris															
Asterales	Asteraceae	Cirsium	happoense	Kadota															
Asterales	Asteraceae	Cirsium	heiianum	Koidz.				gynodioecy							34	34			
Asterales	Asteraceae	Cirsium	hidakamontanum	Kadota											34	34			
Asterales	Asteraceae	Cirsium	hidalgoense	G.L.Nesom															
Asterales	Asteraceae	Cirsium	hida-paludosum	Kadota & Nagase				hermaphrodite											
Asterales	Asteraceae	Cirsium	homolepis	Nakai											34	34			
Asterales	Asteraceae	Cirsium	horridum	Formánek															
Asterales	Asteraceae	Cirsium	hosokawai	Kitam.															
Asterales	Asteraceae	Cirsium	hybridum	Koch ex DC.															
Asterales	Asteraceae	Cirsium	hygrophilum	Boiss.									17	17					
Asterales	Asteraceae	Cirsium	hypopsilum	Boiss. & Heldr.															
Asterales	Asteraceae	Cirsium	iburiense	Kitam.				hermaphrodite											
Asterales	Asteraceae	Cirsium	imbricatum	(B.L.Rob. ex B.L.Rob. & Greenm.) Petr.															
Asterales	Asteraceae	Cirsium	imereticum	Boiss.															
Asterales	Asteraceae	Cirsium	intermedium																
Asterales	Asteraceae	Cirsium	inundatum	Makino				hermaphrodite							ca 102	102			
Asterales	Asteraceae	Cirsium	iranicum	Petr.															
Asterales	Asteraceae	Cirsium	isophyllum	(Petr.) Grossh.															
Asterales	Asteraceae	Cirsium	jaliscoense	G.L.Nesom															
Asterales	Asteraceae	Cirsium	joanne	S.L.Welsh N.D.Atwood & L.C.Higgins															
Asterales	Asteraceae	Cirsium	jucundum	(C.Winkl.) Iljin															
Asterales	Asteraceae	Cirsium	kagamontanum	Nakai				gynodioecy											
Asterales	Asteraceae	Cirsium	kirbense	Pomel															
Asterales	Asteraceae	Cirsium	kosnelii	Boiss.															
Asterales	Asteraceae	Cirsium	kozlovskyi	Petr.															
Asterales	Asteraceae	Cirsium	kurzezowianum	Somm. & Levier															
Asterales	Asteraceae	Cirsium	lamyroides	Tamamsch.															
Asterales	Asteraceae	Cirsium	lanatum	(Roxb. ex Willd.) Spreng.															
Asterales	Asteraceae	Cirsium	lanceolatum	(L.) Hill											68	68			
Asterales	Asteraceae	Cirsium	laxiflorum																
Asterales	Asteraceae	Cirsium	leducei	(Franch.) H.Lév.															
Asterales	Asteraceae	Cirsium	leuconeurum	Boiss. & Heldr.															
Asterales	Asteraceae	Cirsium	liebmannii	Klatt															
Asterales	Asteraceae	Cirsium	linearifolium																
Asterales	Asteraceae	Cirsium	× linkianum	M.Loehr			1												
Asterales	Asteraceae	Cirsium	lipskyi	Petr.															
Asterales	Asteraceae	Cirsium	lojkae	Somm & et Levier															
Asterales	Asteraceae	Cirsium	longifolium	Boiss.															
Asterales	Asteraceae	Cirsium	longipedunculatum	Kitam.															
Asterales	Asteraceae	Cirsium	lucens	Kitam.				hermaphrodite											
Asterales	Asteraceae	Cirsium	luzoniense	Merr.															
Asterales	Asteraceae	Cirsium	macrocephalum	C.A.Mey.															
Asterales	Asteraceae	Cirsium	magofukui	Kitam.				hermaphrodite											
Asterales	Asteraceae	Cirsium	maroccanum	Petr.															
Asterales	Asteraceae	Cirsium	maruyamanum	Kitam.				hermaphrodite											
Asterales	Asteraceae	Cirsium	matsumurae	Nakai				gynodioecy											
Asterales	Asteraceae	Cirsium	mcvaughii	B.L.Turner															
Asterales	Asteraceae	Cirsium	medium	All.															
Asterales	Asteraceae	Cirsium	mendocinum	Petr.															
Asterales	Asteraceae	Cirsium	mirabile	Kitam.															
Asterales	Asteraceae	Cirsium	misawaense	Nakai ex Kitam.															
Asterales	Asteraceae	Cirsium	mokchangense	Nakai															
Asterales	Asteraceae	Cirsium	morii	Hayata											34	34			
Asterales	Asteraceae	Cirsium	muliense	C.Shih						herb		perennial							
Asterales	Asteraceae	Cirsium	naikurense	Nakai															
Asterales	Asteraceae	Cirsium	nambuense	Nakai				hermaphrodite											
Asterales	Asteraceae	Cirsium	nigriceps	Standl. & Steyerm.											36	36			
Asterales	Asteraceae	Cirsium	nippoense	Kadota											68	68			
Asterales	Asteraceae	Cirsium	nishiokae	Kitam.															
Asterales	Asteraceae	Cirsium	nivale	(Kunth) Sch.Bip.															
Asterales	Asteraceae	Cirsium	norikurense	Nakai				gynodioecy											
Asterales	Asteraceae	Cirsium	novoleonense	G.L.Nesom															
Asterales	Asteraceae	Cirsium	numidicum	Spreng.															
Asterales	Asteraceae	Cirsium	oaxacanum	G.L.Nesom															
Asterales	Asteraceae	Cirsium	occidentalinipponense	Kadota											34	34			
Asterales	Asteraceae	Cirsium	oligophyllum	(Franch. & Sav.) Matsum.				gynodioecy											
Asterales	Asteraceae	Cirsium	oreophilum	(Rydb.) K.Schum.															
Asterales	Asteraceae	Cirsium	orizabense	Sch.Bip. ex Klatt															
Asterales	Asteraceae	Cirsium	pascuarense	(Kunth) Spreng.															
Asterales	Asteraceae	Cirsium	patens	Kitam.															
Asterales	Asteraceae	Cirsium	pazcuarense	(Kunth) Spreng.															
Asterales	Asteraceae	Cirsium	periacanthaceum	C.Shih						herb		perennial							
Asterales	Asteraceae	Cirsium	perniveum	H.Lindb.															
Asterales	Asteraceae	Cirsium	perplexissimum	Kitam.															
Asterales	Asteraceae	Cirsium	personatum																
Asterales	Asteraceae	Cirsium	phulchokiense	Kitam.															
Asterales	Asteraceae	Cirsium	phyllocephalum	Boiss. & Blanche															
Asterales	Asteraceae	Cirsium	pilosum	Kitam.															
Asterales	Asteraceae	Cirsium	pinetorum	Greenm.															
Asterales	Asteraceae	Cirsium	pinnatisectum	(Klatt) Petr.															
Asterales	Asteraceae	Cirsium	poluninii	P.H.Davis & Parris															
Asterales	Asteraceae	Cirsium	polyanthemum	Spreng.															
Asterales	Asteraceae	Cirsium	potosinum																
Asterales	Asteraceae	Cirsium	praeteriens	J.F.Macbr.								perennial							
Asterales	Asteraceae	Cirsium	pratense	DC.															
Asterales	Asteraceae	Cirsium	prativagum	Petr.															
Asterales	Asteraceae	Cirsium	pseudobracteosum	P.H.Davis & Parris															
Asterales	Asteraceae	Cirsium	pseudolappaceum	Kharadze															
Asterales	Asteraceae	Cirsium	racemiforme	Ling & C.Shih						herb		perennial							
Asterales	Asteraceae	Cirsium	radians	Benth.											34	34			
Asterales	Asteraceae	Cirsium	rassulovae	B.A.Scharip.															
Asterales	Asteraceae	Cirsium	rassulovii	B.A.Sharipova															
Asterales	Asteraceae	Cirsium	reglense	Sch.Bip. ex Klatt															
Asterales	Asteraceae	Cirsium	× reichardtii	Jurotzka			1												
Asterales	Asteraceae	Cirsium	rigens	(Aiton) Wallr.															
Asterales	Asteraceae	Cirsium	roseolum	Gorl.															
Asterales	Asteraceae	Cirsium	rosulatum	Talavera & Valdés															
Asterales	Asteraceae	Cirsium	schantarense	Trautv. & C.A.Mey.						herb		perennial	17II	17	34;34	34			
Asterales	Asteraceae	Cirsium	semenovii	Regel															
Asterales	Asteraceae	Cirsium	senjoense	Kitam.				hermaphrodite							68	68			
Asterales	Asteraceae	Cirsium	setschwanicum	(Petr.) Petr.															
Asterales	Asteraceae	Cirsium	shidokimontanum	Kadota											68	68			
Asterales	Asteraceae	Cirsium	shinanense	Shimizu				gynodioecy											
Asterales	Asteraceae	Cirsium	silesiacum	Sch.Bip. ex Nyman															
Asterales	Asteraceae	Cirsium	sipyleum	O.Schwarz															
Asterales	Asteraceae	Cirsium	skutchii	S.F.Blake											34	34			
Asterales	Asteraceae	Cirsium	spectabile	DC.															
Asterales	Asteraceae	Cirsium	spicatum	(Maxim.) Matsum.				gynodioecy											
Asterales	Asteraceae	Cirsium	subgriseum	Petr.															
Asterales	Asteraceae	Cirsium	subuliforme	G.B.Ownbey											34	34			
Asterales	Asteraceae	Cirsium	succinctum	Ledeb.															
Asterales	Asteraceae	Cirsium	sugimotoi	Kitam.															
Asterales	Asteraceae	Cirsium	suzukii	Kitam.															
Asterales	Asteraceae	Cirsium	svaneticum	Sommier & Levier															
Asterales	Asteraceae	Cirsium	swaticum	Petr.															
Asterales	Asteraceae	Cirsium	sychnosanthum	Petr.															
Asterales	Asteraceae	Cirsium	syriacus	Gaertn.															
Asterales	Asteraceae	Cirsium	tanegashimense	Kitam. ex Kadota				hermaphrodite											
Asterales	Asteraceae	Cirsium	tashiroi	Kitam.				gynodioecy											
Asterales	Asteraceae	Cirsium	tauschii	DC.															
Asterales	Asteraceae	Cirsium	tenue	Kitam.				gynodioecy											
Asterales	Asteraceae	Cirsium	tenuifolium	C.Shih															
Asterales	Asteraceae	Cirsium	tenuipedunculatum	Kadota															
Asterales	Asteraceae	Cirsium	tenuisquamatum	Kitam.				hermaphrodite											
Asterales	Asteraceae	Cirsium	tianmushanicum	C.Shih						herb		perennial							
Asterales	Asteraceae	Cirsium	tibeticum	Kitam.															
Asterales	Asteraceae	Cirsium	tioganum	(Congdon) Petr.		(Tioga thistle)									32;34	32			
Asterales	Asteraceae	Cirsium	tolucanum	(B.L.Rob. & Seaton) Petr.															
Asterales	Asteraceae	Cirsium	toyoshimae	Koidz.															
Asterales	Asteraceae	Cirsium	trachylomum	S.F.Blake															
Asterales	Asteraceae	Cirsium	trifurcum	Petr.															
Asterales	Asteraceae	Cirsium	uetsuense	Kitam.				hermaphrodite											
Asterales	Asteraceae	Cirsium	ugoense	Nakai				gynodioecy											
Asterales	Asteraceae	Cirsium	ukranicum	Besser ex DC.															
Asterales	Asteraceae	Cirsium	uliginosum	(M.Bieb.) Fisch.															
Asterales	Asteraceae	Cirsium	umezawanum	Kadota											68	68			
Asterales	Asteraceae	Cirsium	valentinum	Porta															
Asterales	Asteraceae	Cirsium	validus	Greene															
Asterales	Asteraceae	Cirsium	vallis-demonii	Lojac.															
Asterales	Asteraceae	Cirsium	variegatum	Arv.-Touv.															
Asterales	Asteraceae	Cirsium	vernonioides	C.Shih						herb		perennial							
Asterales	Asteraceae	Cirsium	verutum	(D.Don) Spreng.						herb		perennial							
Asterales	Asteraceae	Cirsium	viridifolium	(Hand.-Mazz.) C.Shih						herb		perennial							
Asterales	Asteraceae	Cirsium	wallichii	DC.									17;17;17	17					
Asterales	Asteraceae	Cirsium	wankelii	Reichardt															
Asterales	Asteraceae	Cirsium	welwitschii	Coss.															
Asterales	Asteraceae	Cirsium	woronowii	Petr.															
Asterales	Asteraceae	Cirsium	ambiguum	All.															
Asterales	Asteraceae	Cirsium	× canalense	Petr.			1												
Asterales	Asteraceae	Cirsium	× ispolatovii	Iljin ex Tzvelev			1												
Asterales	Asteraceae	Cirsium	× okamotoi	Kitam.			1	hermaphrodite											
Asterales	Asteraceae	Cirsium	× reichenbachianum	M.Loehr			1												
Asterales	Asteraceae	Cirsium	× vancouverense	R.J.Moore & Frankton			1												
Asterales	Asteraceae	Cirsium	× vivantii	L.Villar, Segarra, J.López, Pérez-Coll. & Catalán			1												
Asterales	Asteraceae	Cirsium	xenogena	Petr.															
Asterales	Asteraceae	Cirsium	yakusimense	Masam.				hermaphrodite											
Asterales	Asteraceae	Cirsium	yatsu-alpicola	Kadota & Y.Amano											68	68			
Asterales	Asteraceae	Cirsium	zamoranense	Rzed.															
Asterales	Asteraceae	Cirsium	zawoense	Kadota											68	68			
Asterales	Asteraceae	Cirsium	zenii	Nakai															
Cucurbitales	Cucurbitaceae	Coccinia	aurantiaca	C.Jeffrey				dioecy											
Cucurbitales	Cucurbitaceae	Coccinia	buettneriana	Cogn.															
Cucurbitales	Cucurbitaceae	Coccinia	decipiens	(Hook.f.) Cogn.															
Cucurbitales	Cucurbitaceae	Coccinia	fernandesiana	C.Jeffrey															
Cucurbitales	Cucurbitaceae	Coccinia	gabonensis	Keraudren															
Cucurbitales	Cucurbitaceae	Coccinia	grandis × Coccinia pwaniensis				1												
Cucurbitales	Cucurbitaceae	Coccinia	lalambensis	Penz.															
Cucurbitales	Cucurbitaceae	Coccinia	longipetiolata	Chiov.															
Cucurbitales	Cucurbitaceae	Coccinia	stolzii	Harms															
Cucurbitales	Cucurbitaceae	Coccinia	subglabra	C.Jeffrey				dioecy											
Cucurbitales	Cucurbitaceae	Coccinia	subhastata	Keraudren				dioecy											
Cucurbitales	Cucurbitaceae	Coccinia	ulugurensis	Harms				dioecy											
Cucurbitales	Cucurbitaceae	Coccinia	variifolia	A.Meeuse				dioecy											
Gentianales	Rubiaceae	Coprosma	archboldiana	Merr. & L.M.Perry															
Gentianales	Rubiaceae	Coprosma	bougainvilleensis	Gideon															
Gentianales	Rubiaceae	Coprosma	cheesmanii																
Gentianales	Rubiaceae	Coprosma	elegans	Utteridge															
Gentianales	Rubiaceae	Coprosma	fernandeziana	ined.															
Gentianales	Rubiaceae	Coprosma	glabrata	J.W.Moore															
Gentianales	Rubiaceae	Coprosma	hookeri	Stapf															
Gentianales	Rubiaceae	Coprosma	myrtifolia	Noronha															
Gentianales	Rubiaceae	Coprosma	novaehebridae	W.R.B.Oliv.															
Gentianales	Rubiaceae	Coprosma	papuensis	W.R.B.Oliv.															
Gentianales	Rubiaceae	Coprosma	polymorpha	W.R.B.Oliv.															
Gentianales	Rubiaceae	Coprosma	raiateensis	J.W.Moore															
Gentianales	Rubiaceae	Coprosma	setosa	J.W.Moore															
Gentianales	Rubiaceae	Coprosma	sundana	Miq.															
Gentianales	Rubiaceae	Coprosma	velutina	Fosberg															
Gentianales	Rubiaceae	Coprosma	× buchananii	Kirk			1												
Gentianales	Rubiaceae	Coprosma	× conferta	A.Cunn.			1												
Gentianales	Rubiaceae	Coprosma	× cunninghamii	Hook.f.			1												
Gentianales	Rubiaceae	Coprosma	× gracilicaulis	Carse			1												
Gentianales	Rubiaceae	Coprosma	× gracilis	A.Cunn.			1												
Gentianales	Rubiaceae	Coprosma	× kirkii	Cheeseman			1												
Gentianales	Rubiaceae	Coprosma	× molokaiensis	H.St.John			1												
Gentianales	Rubiaceae	Coprosma	× neglecta	Cheeseman			1												
Gentianales	Rubiaceae	Coprosma	× tadgellii	W.R.B.Oliv.			1												
Lamiales	Boraginaceae	Cordia	acunae	(Moldenke) Alain															
Lamiales	Boraginaceae	Cordia	acuta	Pittier															
Lamiales	Boraginaceae	Cordia	affinis	Fresen.															
Lamiales	Boraginaceae	Cordia	allartii	Killip															
Lamiales	Boraginaceae	Cordia	andersonii	Gürke															
Lamiales	Boraginaceae	Cordia	andreana	Estrada															
Lamiales	Boraginaceae	Cordia	angiocarpa	A.Rich.															
Lamiales	Boraginaceae	Cordia	anisodonta	Urb.															
Lamiales	Boraginaceae	Cordia	anisophylla	J.S.Mill.															
Lamiales	Boraginaceae	Cordia	areolata	Urb.															
Lamiales	Boraginaceae	Cordia	aristeguietae	G.Agostini															
Lamiales	Boraginaceae	Cordia	axillaris	I.M.Johnst.															
Lamiales	Boraginaceae	Cordia	badeava	Urb. & Ekman															
Lamiales	Boraginaceae	Cordia	balanocarpa	Brenan															
Lamiales	Boraginaceae	Cordia	bantamensis	Blume															
Lamiales	Boraginaceae	Cordia	baracoensis	Urb.															
Lamiales	Boraginaceae	Cordia	barahonensis	Urb.															
Lamiales	Boraginaceae	Cordia	barbata	Estrada															
Lamiales	Boraginaceae	Cordia	bequaertii	De Wild.															
Lamiales	Boraginaceae	Cordia	bogotensis	Benth.															
Lamiales	Boraginaceae	Cordia	bombardensis	Urb. & Ekman															
Lamiales	Boraginaceae	Cordia	braceliniae	I.M.Johnst.															
Lamiales	Boraginaceae	Cordia	brachytricha	Fresen.															
Lamiales	Boraginaceae	Cordia	brasiliensis	(I.M.Johnst.) Gottschling & J.S.Mill.															
Lamiales	Boraginaceae	Cordia	bridgesii	(Friesen) I.M.Johnst.															
Lamiales	Boraginaceae	Cordia	brittonii	(Millsp.) J.F.Macbr.															
Lamiales	Boraginaceae	Cordia	brownei	(Friesen) I.M.Johnst.															
Lamiales	Boraginaceae	Cordia	brunnea	Kurz															
Lamiales	Boraginaceae	Cordia	buddleoides	Rusby															
Lamiales	Boraginaceae	Cordia	bullulata	Killip ex Estrada & García-Barr.															
Lamiales	Boraginaceae	Cordia	buxifolia	Juss. ex Poir.															
Lamiales	Boraginaceae	Cordia	cabanayensis	Gaviria															
Lamiales	Boraginaceae	Cordia	calcicola	Urb.															
Lamiales	Boraginaceae	Cordia	calocephala	Cham.															
Lamiales	Boraginaceae	Cordia	calocoma	Miq.															
Lamiales	Boraginaceae	Cordia	campestris	Warm.															
Lamiales	Boraginaceae	Cordia	candidula	(Miers) I.M.Johnst.															
Lamiales	Boraginaceae	Cordia	caput-medusae	Taub.															
Lamiales	Boraginaceae	Cordia	cardenasiana	J.S.Mill.															
Lamiales	Boraginaceae	Cordia	chabrensis	Urb. & Ekman															
Lamiales	Boraginaceae	Cordia	chaetodonta	Melch.															
Lamiales	Boraginaceae	Cordia	chamissoniana	G.Don															
Lamiales	Boraginaceae	Cordia	cicatricosa	L.O.Williams							0;0;1								
Lamiales	Boraginaceae	Cordia	cinerascens	A.DC.															
Lamiales	Boraginaceae	Cordia	clarendonensis	(Britton) Stearn															
Lamiales	Boraginaceae	Cordia	clarkei	Brace ex Prain															
Lamiales	Boraginaceae	Cordia	claviceps	Urb. & Ekman															
