taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
1927996	Hemiargus hanno (Stoll, 1790)	1927996	Hemiargus hanno (Stoll, 1790)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Hemiargus	1927984	Hemiargus hanno	1927996	NE
6240959	Hemiargus hanno watsoni Comstock & Huntington, 1946	6240959	Hemiargus hanno watsoni Comstock & Huntington, 1946	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Hemiargus	1927984	Hemiargus hanno	1927996	
2401140	Saurida suspicio Breder, 1927	2401140	Saurida suspicio Breder, 1927	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Aulopiformes	497	Synodontidae	2967	Saurida	2401132	Saurida suspicio	2401140	LC
2510325	Aspidosiphon brocki Augener, 1903	2510310	Aspidosiphon elegans (Chamisso & Eysenhardt, 1821)	1	SPECIES	SYNONYM	Animalia	1	Sipuncula	74	Phascolosomatidea	158	Aspidosiphoniformes	1154	Aspidosiphonidae	3389	Aspidosiphon	2509753	Aspidosiphon elegans	2510310	NE
2515974	Uromyces bidenticola (Henn.) Arthur	2515974	Uromyces bidenticola (Henn.) Arthur	5	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Pucciniomycetes	270	Pucciniales	1126	Pucciniaceae	3251	Uromyces	2513550	Uromyces bidenticola	2515974	NE
2665604	Gracilariopsis andersonii (Grunow) E.Y.Dawson, 1949	2665604	Gracilariopsis andersonii (Grunow) E.Y.Dawson, 1949	2	SPECIES	ACCEPTED	Plantae	6	Rhodophyta	106	Florideophyceae	342	Gracilariales	1401	Gracilariaceae	4944	Gracilariopsis	2665851	Gracilariopsis andersonii	2665604	NE
9301801	Syllophopsis subcoeca (Emery, 1894)	7655512	Monomorium subcoecum Emery, 1894	10	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Monomorium	1314419	Monomorium subcoecum	7655512	NE
9634303	Codium repens P.L.Crouan & H.M.Crouan	9634303	Codium repens P.L.Crouan & H.M.Crouan	17	SPECIES	ACCEPTED	Plantae	6	Chlorophyta	36	Ulvophyceae	195	Bryopsidales	625	Codiaceae	8776	Codium	2642664	Codium repens	9634303	NE
2297229	Cecilioides acicula (O.F.Müller, 1774)	2297229	Cecilioides acicula (O.F.Müller, 1774)	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Ferussaciidae	3244290	Cecilioides	2297227	Cecilioides acicula	2297229	NE
2334654	Scorpaena calcarata Goode & Bean, 1882	2334654	Scorpaena calcarata Goode & Bean, 1882	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Scorpaeniformes	590	Scorpaenidae	4508	Scorpaena	2333694	Scorpaena calcarata	2334654	LC
2382615	Anisotremus surinamensis (Bloch, 1791)	2382615	Anisotremus surinamensis (Bloch, 1791)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Haemulidae	4276	Anisotremus	2382592	Anisotremus surinamensis	2382615	DD
2384849	Lutjanus purpureus (Poey, 1866)	2384849	Lutjanus purpureus (Poey, 1866)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Lutjanidae	8542	Lutjanus	2356953	Lutjanus purpureus	2384849	NE
2399667	Umbrina coroides Cuvier, 1830	2399667	Umbrina coroides Cuvier, 1830	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Sciaenidae	5062	Umbrina	2399651	Umbrina coroides	2399667	LC
2885158	Manilkara zapota (L.) P.Royen	2885158	Manilkara zapota (L.) P.Royen	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Sapotaceae	8802	Manilkara	2885024	Manilkara zapota	2885158	LC
2227775	Paraliomera longimana (A.Milne-Edwards, 1865)	2227775	Paraliomera longimana (A.Milne-Edwards, 1865)	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Xanthidae	4568	Paraliomera	2227773	Paraliomera longimana	2227775	NE
2293572	Diodora listeri (d'Orbigny, 1847)	2293572	Diodora listeri (d'Orbigny, 1847)	33	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Lepetellida	9799313	Fissurellidae	6810	Diodora	2293544	Diodora listeri	2293572	NE
2299857	Pyrgophorus parvulus (Guilding, 1828)	2299857	Pyrgophorus parvulus (Guilding, 1828)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Cochliopidae	5784108	Pyrgophorus	2299855	Pyrgophorus parvulus	2299857	LC
12145085	Hydrobia crystallina (L.Pfeiffer, 1840)	2299857	Pyrgophorus parvulus (Guilding, 1828)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Cochliopidae	5784108	Pyrgophorus	2299855	Pyrgophorus parvulus	2299857	NE
12074768	Amnicola crystallina (L.Pfeiffer, 1840)	2299857	Pyrgophorus parvulus (Guilding, 1828)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Cochliopidae	5784108	Pyrgophorus	2299855	Pyrgophorus parvulus	2299857	NE
2406150	Symbolophorus rufinus (Tåning, 1928)	2406150	Symbolophorus rufinus (Tåning, 1928)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Myctophiformes	1306	Myctophidae	4217	Symbolophorus	2406147	Symbolophorus rufinus	2406150	LC
2925846	Tournefortia bicolor Sw.	2925846	Tournefortia bicolor Sw.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Heliotropiaceae	4930387	Tournefortia	2925828	Tournefortia bicolor	2925846	LC
2984150	Galactia longiflora Arn.	2984150	Galactia longiflora Arn.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Galactia	2983979	Galactia longiflora	2984150	NE
4369854	Terebra babylonia Lamarck, 1822	4369854	Terebra babylonia Lamarck, 1822	4	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Terebridae	2685	Terebra	11257461	Terebra babylonia	4369854	NE
5203363	Gonostoma elongatum Günther, 1878	2347408	Sigmops elongatus (Günther, 1878)	13	SPECIES	SYNONYM	Animalia	1	Chordata	44			Stomiiformes	774	Gonostomatidae	5905	Sigmops	2347420	Sigmops elongatus	2347408	LC
5380332	Ditaxis polygama (Jacq.) L.C.Wheeler	5380332	Ditaxis polygama (Jacq.) L.C.Wheeler	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Ditaxis	3071921	Ditaxis polygama	5380332	NE
3072053	Argythamnia polygama (Jacq.) Kuntze	5380332	Ditaxis polygama (Jacq.) L.C.Wheeler	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Ditaxis	3071921	Ditaxis polygama	5380332	NE
6479684	Styloplanocera papillifera Bock, 1913	6479683	Styloplanocera fasciata (Schmarda, 1859)	1	SPECIES	SYNONYM	Animalia	1	Platyhelminthes	108	Turbellaria	341			Gnesiocerotidae	4344058	Styloplanocera	4859923	Styloplanocera fasciata	6479683	NE
7193248	Platybelone argalus argalus	7193248	Platybelone argalus argalus	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44			Beloniformes	498	Belonidae	7190	Platybelone	2369255	Platybelone argalus	4286140	LC
4286140	Platybelone argalus (Lesueur, 1821)	4286140	Platybelone argalus (Lesueur, 1821)	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Beloniformes	498	Belonidae	7190	Platybelone	2369255	Platybelone argalus	4286140	LC
7261240	Pseudomalaxis zanclaeus zanclaeus	7261240	Pseudomalaxis zanclaeus zanclaeus	1	SUBSPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225			Architectonicidae	2703	Pseudomalaxis	2298127	Pseudomalaxis zanclaeus	2298135	
7497008	Alsidium seaforthii (Turner) J.Agardh	7497008	Alsidium seaforthii (Turner) J.Agardh	1	SPECIES	ACCEPTED	Plantae	6	Rhodophyta	106	Florideophyceae	342	Ceramiales	665	Rhodomelaceae	4895	Alsidium	2660343	Alsidium seaforthii	7497008	NE
2660926	Bryothamnion seaforthii (Turner) Kütz.	7497008	Alsidium seaforthii (Turner) J.Agardh	34	SPECIES	SYNONYM	Plantae	6	Rhodophyta	106	Florideophyceae	342	Ceramiales	665	Rhodomelaceae	4895	Alsidium	2660343	Alsidium seaforthii	7497008	NE
9240163	Neritina viridis (Linnaeus, 1758)	2291431	Smaragdia viridis (Linnaeus, 1758)	4	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Cycloneritida	9680972	Neritidae	2658	Smaragdia	2291430	Smaragdia viridis	2291431	NE
2291431	Smaragdia viridis (Linnaeus, 1758)	2291431	Smaragdia viridis (Linnaeus, 1758)	30	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Cycloneritida	9680972	Neritidae	2658	Smaragdia	2291430	Smaragdia viridis	2291431	NE
7804042	Nerita viridis Linnaeus, 1758	2291431	Smaragdia viridis (Linnaeus, 1758)	15	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Cycloneritida	9680972	Neritidae	2658	Smaragdia	2291430	Smaragdia viridis	2291431	NE
7462625	Smaragdia viridis weyssei Russell, 1940	2291431	Smaragdia viridis (Linnaeus, 1758)	2	SUBSPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Cycloneritida	9680972	Neritidae	2658	Smaragdia	2291430	Smaragdia viridis	2291431	
2035927	Xerophloea viridis (Fabricius, 1794)	2035927	Xerophloea viridis (Fabricius, 1794)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadellidae	9647	Xerophloea	2035925	Xerophloea viridis	2035927	NE
2395296	Ophioblennius macclurei (Silvester, 1915)	2395296	Ophioblennius macclurei (Silvester, 1915)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Blenniidae	4251	Ophioblennius	2395283	Ophioblennius macclurei	2395296	LC
2656324	Halymenia floresii (Clemente & Rubio) C.Agardh	2656324	Halymenia floresii (Clemente & Rubio) C.Agardh	4	SPECIES	ACCEPTED	Plantae	6	Rhodophyta	106	Florideophyceae	342	Halymeniales	1402	Halymeniaceae	9026	Halymenia	2656294	Halymenia floresii	2656324	NE
4995217	Megasoma elephas (Fabricius, 1775)	4995217	Megasoma elephas (Fabricius, 1775)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Scarabaeidae	5840	Megasoma	1074936	Megasoma elephas	4995217	NE
5189499	Limaria pellucida (C.B.Adams, 1846)	5189499	Limaria pellucida (C.B.Adams, 1846)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Limida	9380407	Limidae	3480	Limaria	2288702	Limaria pellucida	5189499	NE
2288722	Lima pellucida C.B.Adams, 1846	5189499	Limaria pellucida (C.B.Adams, 1846)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Bivalvia	137	Limida	9380407	Limidae	3480	Limaria	2288702	Limaria pellucida	5189499	NE
5204754	Neoniphon marianus (Cuvier, 1829)	5204754	Neoniphon marianus (Cuvier, 1829)	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Beryciformes	499	Holocentridae	7195	Neoniphon	3241396	Neoniphon marianus	5204754	LC
5207956	Cypselurus melanurus (Valenciennes, 1847)	5207955	Cheilopogon melanurus (Valenciennes, 1847)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44			Beloniformes	498	Exocoetidae	2968	Cheilopogon	2368477	Cheilopogon melanurus	5207955	LC
5207955	Cheilopogon melanurus (Valenciennes, 1847)	5207955	Cheilopogon melanurus (Valenciennes, 1847)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Beloniformes	498	Exocoetidae	2968	Cheilopogon	2368477	Cheilopogon melanurus	5207955	LC
8243408	Sesbania bispinosa (Jacq.) Spreng. ex Steud.	2970721	Sesbania bispinosa (Jacq.) W.Wight	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Sesbania	7854649	Sesbania bispinosa	2970721	NE
2970743	Sesbania aculeata Poir.	2970721	Sesbania bispinosa (Jacq.) W.Wight	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Sesbania	7854649	Sesbania bispinosa	2970721	NE
1007494	Steginoporella connexa Harmer, 1900	1007494	Steginoporella connexa Harmer, 1900	1	SPECIES	ACCEPTED	Animalia	1	Bryozoa	53	Gymnolaemata	252	Cheilostomatida	467	Steginoporellidae	6023	Steginoporella	1007486	Steginoporella connexa	1007494	NE
1420680	Frankliniella schultzei (Trybom, 1910)	1420680	Frankliniella schultzei (Trybom, 1910)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Thysanoptera	1228	Thripidae	4387	Frankliniella	1420648	Frankliniella schultzei	1420680	NE
2287350	Lucinisca muricata (Spengler, 1798)	2287350	Lucinisca muricata (Spengler, 1798)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Lucinida	9306876	Lucinidae	3455	Lucinisca	2287347	Lucinisca muricata	2287350	NE
2387685	Paranthias furcifer (Valenciennes, 1828)	2387685	Paranthias furcifer (Valenciennes, 1828)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Serranidae	8597	Paranthias	2387684	Paranthias furcifer	2387685	LC
2393894	Sparisoma viride (Bonnaterre, 1788)	2393894	Sparisoma viride (Bonnaterre, 1788)	27	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Scaridae	4504	Sparisoma	2393893	Sparisoma viride	2393894	LC
2403924	Gymnothorax afer Bloch, 1795	2403924	Gymnothorax afer Bloch, 1795	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Anguilliformes	495	Muraenidae	2953	Gymnothorax	2403463	Gymnothorax afer	2403924	LC
2481703	Xenus cinereus (Guldenstadt, 1775)	2481703	Xenus cinereus (Guldenstadt, 1775)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Xenus	2481702	Xenus cinereus	2481703	LC
2925912	Tournefortia gnaphalodes (L.) Roem. & Schult.	7714203	Tournefortia gnaphalodes (L.) R.Br.	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Heliotropiaceae	4930387	Tournefortia	2925828	Tournefortia gnaphalodes	7714203	LC
2925911	Argusia gnaphalodes (L.) Heine	7714203	Tournefortia gnaphalodes (L.) R.Br.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Heliotropiaceae	4930387	Tournefortia	2925828	Tournefortia gnaphalodes	7714203	NE
7714203	Tournefortia gnaphalodes (L.) R.Br.	7714203	Tournefortia gnaphalodes (L.) R.Br.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Heliotropiaceae	4930387	Tournefortia	2925828	Tournefortia gnaphalodes	7714203	NE
3034922	Foeniculum vulgare Mill.	3034922	Foeniculum vulgare Mill.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Foeniculum	10704390	Foeniculum vulgare	3034922	NE
3111754	Zinnia elegans Jacq.	3111754	Zinnia elegans Jacq.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Zinnia	3111750	Zinnia elegans	3111754	NE
4132253	Leptochloa mucronata (Michx.) Kunth	4132253	Leptochloa mucronata (Michx.) Kunth	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Leptochloa	2703864	Leptochloa mucronata	4132253	LC
5421045	Conocarpus erectus L.	5421045	Conocarpus erectus L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Combretaceae	2431	Conocarpus	3189384	Conocarpus erectus	5421045	LC
6456273	Synalpheus microneptunus Hultgren, MacDonald & Duffy, 2011	6456273	Synalpheus microneptunus Hultgren, MacDonald & Duffy, 2011	20	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Alpheidae	4472	Synalpheus	2226233	Synalpheus microneptunus	6456273	NE
1420592	Anaphothrips sudanensis Trybom, 1911	1420592	Anaphothrips sudanensis Trybom, 1911	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Thysanoptera	1228	Thripidae	4387	Anaphothrips	8238644	Anaphothrips sudanensis	1420592	NE
2300391	Polinices lacteus (Guilding, 1834)	2300391	Polinices lacteus (Guilding, 1834)	37	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Naticidae	7072	Polinices	2300366	Polinices lacteus	2300391	NE
6492794	Polinices porcelanus (d'Orbigny, 1840)	2300391	Polinices lacteus (Guilding, 1834)	4	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Naticidae	7072	Polinices	2300366	Polinices lacteus	2300391	NE
2393272	Polydactylus oligodon (Günther, 1860)	2393272	Polydactylus oligodon (Günther, 1860)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Polynemidae	8592	Polydactylus	2393260	Polydactylus oligodon	2393272	LC
2412285	Melanorhinus microps (Poey, 1860)	2412285	Melanorhinus microps (Poey, 1860)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Atheriniformes	496	Atherinopsidae	2957	Melanorhinus	2412284	Melanorhinus microps	2412285	LC
2708137	Fimbristylis ferruginea (L.) Vahl	2708137	Fimbristylis ferruginea (L.) Vahl	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Fimbristylis	2708034	Fimbristylis ferruginea	2708137	LC
3213230	Clastoderma debaryanum A.Blytt, 1880	3213230	Clastoderma debaryanum A.Blytt, 1880	2	SPECIES	ACCEPTED	Protozoa	7	Mycetozoa	33	Myxomycetes	319	Echinosteliales	556	Clastodermataceae	3747	Clastoderma	3213226	Clastoderma debaryanum	3213230	NE
4026077	Microgramma nitida (J.Sm.) A.R.Sm.	4026077	Microgramma nitida (J.Sm.) A.R.Sm.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Polypodiaceae	2368	Microgramma	8393217	Microgramma nitida	4026077	NE
5213361	Diodon holocanthus Linnaeus, 1758	5213361	Diodon holocanthus Linnaeus, 1758	18	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Tetraodontiformes	772	Diodontidae	5898	Diodon	2406531	Diodon holocanthus	5213361	LC
8010586	Antillophos adelus (Schwengel, 1942)	8010586	Antillophos adelus (Schwengel, 1942)	3	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Nassariidae	2688	Antillophos	2304719	Antillophos adelus	8010586	NE
2304946	Parviphos adelus (Schwengel, 1942)	8010586	Antillophos adelus (Schwengel, 1942)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Nassariidae	2688	Antillophos	2304719	Antillophos adelus	8010586	NE
2013617	Heteropsylla cubana Crawford, 1914	2013617	Heteropsylla cubana Crawford, 1914	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Psyllidae	7632	Heteropsylla	2013611	Heteropsylla cubana	2013617	NE
2252324	Discodermia polydiscus (Bowerbank, 1869)	2252324	Discodermia polydiscus (Bowerbank, 1869)	5	SPECIES	ACCEPTED	Animalia	1	Porifera	105	Demospongiae	199	Tetractinellida	7544483	Theonellidae	3921	Discodermia	2252089	Discodermia polydiscus	2252324	NE
2393069	Enneanectes pectoralis (Fowler, 1941)	2393069	Enneanectes pectoralis (Fowler, 1941)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Tripterygiidae	8602	Enneanectes	2393067	Enneanectes pectoralis	2393069	LC
2418664	Scyliorhinus retifer (Garman, 1881)	2418664	Scyliorhinus retifer (Garman, 1881)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Elasmobranchii	121	Carcharhiniformes	887	Scyliorhinidae	2208	Scyliorhinus	9171444	Scyliorhinus retifer	2418664	LC
2891640	Averrhoa bilimbi L.	2891640	Averrhoa bilimbi L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Oxalidales	7224021	Oxalidaceae	6697	Averrhoa	9407103	Averrhoa bilimbi	2891640	NE
2969284	Mimosa pudica L.	2969284	Mimosa pudica L.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Mimosa	2969235	Mimosa pudica	2969284	LC
5163470	Saissetia coffeae (Walker, 1852)	5163470	Saissetia coffeae (Walker, 1852)	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Coccidae	6963	Saissetia	2091083	Saissetia coffeae	5163470	NE
5251961	Fusarium oxysporum Schltdl.	5251961	Fusarium oxysporum Schltdl.	2	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Sordariomycetes	320	Hypocreales	1290	Nectriaceae	4152	Fusarium	2554026	Fusarium oxysporum	5251961	NE
5788225	Hyporthodus niveatus (Valenciennes, 1828)	5788225	Hyporthodus niveatus (Valenciennes, 1828)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Serranidae	8597	Hyporthodus	2387505	Hyporthodus niveatus	5788225	VU
2388175	Epinephelus niveatus (Valenciennes, 1828)	5788225	Hyporthodus niveatus (Valenciennes, 1828)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44			Perciformes	587	Serranidae	8597	Hyporthodus	2387505	Hyporthodus niveatus	5788225	VU
7639073	Flemingia strobilifera (L.) R.Br.	5359843	Flemingia strobilifera (L.) W.T.Aiton	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Flemingia	2975927	Flemingia strobilifera	5359843	NE
5359843	Flemingia strobilifera (L.) W.T.Aiton	5359843	Flemingia strobilifera (L.) W.T.Aiton	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Flemingia	2975927	Flemingia strobilifera	5359843	NE
1900872	Heliconius erato (Linnaeus, 1758)	1900872	Heliconius erato (Linnaeus, 1758)	17	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Heliconius	1900140	Heliconius erato	1900872	NE
1937665	Papilio deiphobus Linnaeus, 1758	1937665	Papilio deiphobus Linnaeus, 1758	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Papilionidae	9417	Papilio	10175914	Papilio deiphobus	1937665	NE
2223855	Penaeopsis megalops (Smith, 1885)	2223851	Penaeopsis serrata Spence Bate, 1881	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Penaeidae	4551	Penaeopsis	2223850	Penaeopsis serrata	2223851	NE
2223851	Penaeopsis serrata Spence Bate, 1881	2223851	Penaeopsis serrata Spence Bate, 1881	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Penaeidae	4551	Penaeopsis	2223850	Penaeopsis serrata	2223851	NE
2226790	Stenocionops furcata (Olivier, 1791)	2226789	Stenocionops furcatus (Olivier, 1791)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Epialtidae	3865	Stenocionops	2226788	Stenocionops furcatus	2226789	NE
2226789	Stenocionops furcatus (Olivier, 1791)	2226789	Stenocionops furcatus (Olivier, 1791)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Epialtidae	3865	Stenocionops	2226788	Stenocionops furcatus	2226789	NE
2248118	Stelletta fibrosa (Schmidt, 1870)	2248118	Stelletta fibrosa (Schmidt, 1870)	1	SPECIES	ACCEPTED	Animalia	1	Porifera	105	Demospongiae	199	Tetractinellida	7544483	Ancorinidae	8116	Stelletta	2247776	Stelletta fibrosa	2248118	NE
2345660	Parophidion schmidti (Woods & Kanazawa, 1951)	2345660	Parophidion schmidti (Woods & Kanazawa, 1951)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Ophidiiformes	1308	Ophidiidae	8476	Parophidion	2345659	Parophidion schmidti	2345660	LC
2489871	Protonotaria citrea (Boddaert, 1783)	2489871	Protonotaria citrea (Boddaert, 1783)	26	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Protonotaria	2489870	Protonotaria citrea	2489871	LC
2491059	Loxigilla noctis (Linnaeus, 1766)	2491059	Loxigilla noctis (Linnaeus, 1766)	77	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Loxigilla	2491054	Loxigilla noctis	2491059	LC
6173907	Loxigilla noctis grenadensis (Cory, 1892)	6173907	Loxigilla noctis grenadensis (Cory, 1892)	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Loxigilla	2491054	Loxigilla noctis	2491059	
2755160	Dioscorea monadelpha (Kunth) Griseb.	2755160	Dioscorea monadelpha (Kunth) Griseb.	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Dioscoreales	1171	Dioscoreaceae	7694	Dioscorea	2754367	Dioscorea monadelpha	2755160	NE
2942109	Crotalaria purdiana H.Senn	2942109	Crotalaria purdiana H.Senn	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Crotalaria	2941719	Crotalaria purdiana	2942109	NE
4594181	Arca incongrua Say, 1822	5188947	Anadara brasiliana (Lamarck, 1819)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Bivalvia	137	Arcida	9574493	Arcidae	3483	Anadara	2286218	Anadara brasiliana	5188947	NE
6529618	Arca brasiliana Lamarck, 1819	5188947	Anadara brasiliana (Lamarck, 1819)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Bivalvia	137	Arcida	9574493	Arcidae	3483	Anadara	2286218	Anadara brasiliana	5188947	NE
5208915	Gobiosoma genie Böhlke & Robins, 1968	2376707	Elacatinus genie (Böhlke & Robins, 1968)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44			Perciformes	587	Gobiidae	4274	Elacatinus	2376682	Elacatinus genie	2376707	LC
