taxon_id	input	rank	suggested
2719424	Ascochyta microspora	species	Ascochyta macrospora
1677696	Ascochyta vincae	species	Ascochyta viciae
1677696	Ascochyta violae	species	Ascochyta viciae
2498248	Ceratosphaeria fragilis	species	Teratosphaeria gracilis
	Ceriospora	genus	cercospora	caryospora	myriospora
1934373	Chaetomium robustum	species	Collariella robusta
122394	Dendrodochium microsorum	species	Clonostachys macrospora
187232	Diaporthe ilicis	species	Diaporthe pardalota
1469661	Diaporthe rhois	species	Diaporthe rudis
	Diplodina caricis	species	diplodina salicis	diplodia salicis
	Discula caricis	species	discella salicis
	Fusidium heteronemum	species	fusarium heteronemum
	Melanconium alni	species	melanconis alni
	Melanamphora	genus	melanophora
	Metapochonia bulbilosa	species	metapochonia bulbillosa
389665	Nemania effusa	species	Nemania diffusa
2823181	Phaeochora	genus	Phaeochroa
1484957	Phoma crytispora	species	Allantophomopsis cytisporea
1264736	Phomopsis juglandis	species	Phomopsis juglandina
529483	Phomopsis platanoidis	species	Calosporella innesii
2994557	Phyllachora africana	species	Phyllachora americana
1491456	Sphaeronaemella mougeotii	species	Thyronectria sinopica
139944	Sphaeria ribicola	species	Chaetosphaeria callimorpha
	Sphaeria vagans	species	sphaeria natans	sphaeria varians
	Stephanoma	genus	stephanoeca	stephanomia	stephanolla
2599664	Trichothecium erraticum	species	Muellerella erratica
51934	Candida vini	species	[Candida] pini
	Buerenia	genus	boeremia	bergenia	buergeria
265863	Anthracoidea arenariae	species	Anthracoidea arenaria
84747	Entyloma fumariae	species	Entyloma ficariae
62642	Entyloma macrosporum	species	Entyloma microsporum
940148	Urocystis trollii	species	Urocystis trillii
2340936	Cenangium fuliginosum	species	Physarum rubiginosum
2546041	Colpoma crispum	species	Blennothallia crispa
95320	Connersia rilstonei	species	Pleuroascus rilstonii
979846	Coprotus argenteus	species	Coprinopsis argentea
	Coprotus niveus	species	coprinus niveus
2293986	Crocicreas stramineum	species	Crocicreas gramineum
	Dencoeliopsis	genus	enceliopsis	encoeliopsis
257841	Encoelia glauca	species	Prosthechea glauca
138408	Helotium rubescens	species	Helenium autumnale
409251	Helicodendron westerdijkiae	species	Helicodendron westerdijkae
1244010	Lachnum caricis	species	Cinara laricis
2137826	Lachnum deflexum	species	Plagiogyria assurgens
1196199	Lachnum rehmii	species	Parablechnum cordatum
393584	Lachnum roridum	species	Blechnum punctulatum
