taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
4948722	Caryocorbula contracta (Say, 1822)	4948722	Caryocorbula contracta (Say, 1822)	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Myida	9241244	Corbulidae	3479	Caryocorbula	7551107	Caryocorbula contracta	4948722	NE
5218760	Brachyphylla cavernarum Gray, 1834	5218760	Brachyphylla cavernarum Gray, 1834	52	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Phyllostomidae	9366	Brachyphylla	2433231	Brachyphylla cavernarum	5218760	LC
5229158	Pelecanus occidentalis Linnaeus, 1766	5229158	Pelecanus occidentalis Linnaeus, 1766	57	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Pelecanidae	9329	Pelecanus	10650925	Pelecanus occidentalis	5229158	LC
5229407	Arenaria interpres morinella (Linnaeus, 1766)	5229407	Arenaria interpres morinella (Linnaeus, 1766)	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Arenaria	2481774	Arenaria interpres	2481776	
5421752	Hemiaulus lyriformis Greville	9840200	Williamriedelia lyriformis (Grev.) S.Blanco & C.E.Wetzel, 2016	2	SPECIES	SYNONYM	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Hemiaulales	488	Hemiaulaceae	2928	Williamriedelia	10088683	Williamriedelia lyriformis	9840200	NE
5727962	Engina mendicaria (Linnaeus, 1758)	5727962	Engina mendicaria (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Pisaniidae	9819643	Engina	2305116	Engina mendicaria	5727962	NE
7999291	Entogonia davyana (Greville) Greville, 1863	7999291	Entogonia davyana (Greville) Greville, 1863	7	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184					Entogonia	8316377	Entogonia davyana	7999291	NE
8149522	Opeas goodalli J.S.Miller, 1822	7362921	Opeas hannense (Rang, 1831)	3	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Achatinidae	2630	Opeas	2294134	Opeas hannense	7362921	NE
8479384	Spiniferites ramosus Lentin & Williams, 1973	8479384	Spiniferites ramosus Lentin & Williams, 1973	6	SPECIES	ACCEPTED	Chromista	4	Myzozoa	8770992	Dinophyceae	9049014	Gonyaulacales	8775728	Gonyaulacaceae	7665054	Spiniferites	7512278	Spiniferites ramosus	8479384	NE
9454200	Anabaena oscillarioides Bory ex Bornet & Flahault	9454200	Anabaena oscillarioides Bory ex Bornet & Flahault	1	SPECIES	ACCEPTED	Bacteria	3	Cyanobacteria	68	Cyanobacteriia	10774316	Cyanobacteriales	10793096	Nostocaceae	2884	Anabaena	8855997	Anabaena oscillarioides	9454200	NE
9491994	Syllophopsis sechellensis (Emery, 1894)	6244324	Paratrechina madagascarensis sechellensis (Emery, 1894)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Paratrechina	1325421	Paratrechina madagascarensis	1325452	NE
2260195	Javania cailleti (Duchassaing & Michelotti, 1864)	2260195	Javania cailleti (Duchassaing & Michelotti, 1864)	8	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Flabellidae	8194	Javania	2260188	Javania cailleti	2260195	NE
2304946	Parviphos adelus (Schwengel, 1942)	8010586	Antillophos adelus (Schwengel, 1942)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Nassariidae	2688	Antillophos	2304719	Antillophos adelus	8010586	NE
2408713	Citharichthys cornutus (Günther, 1880)	2408713	Citharichthys cornutus (Günther, 1880)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Pleuronectiformes	588	Paralichthyidae	5082	Citharichthys	2408301	Citharichthys cornutus	2408713	LC
2411489	Tomicodon reitzae Briggs, 2001	2411489	Tomicodon reitzae Briggs, 2001	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Gobiesociformes	1163	Gobiesocidae	7668	Tomicodon	2411479	Tomicodon reitzae	2411489	LC
2510195	Apionsoma pectinatum (Keferstein, 1867)	2510195	Apionsoma pectinatum (Keferstein, 1867)	1	SPECIES	ACCEPTED	Animalia	1	Sipuncula	74	Phascolosomatidea	158	Phascolosomatiformes	1155	Phascolosomatidae	7338	Apionsoma	2510174	Apionsoma pectinatum	2510195	NE
2510354	Paraspidosiphon klunzingeri (Selenka & Bülow, 1883)	2510338	Aspidosiphon laevis Quatrefages, 1865	1	SPECIES	SYNONYM	Animalia	1	Sipuncula	74	Phascolosomatidea	158	Aspidosiphoniformes	1154	Aspidosiphonidae	3389	Aspidosiphon	2509753	Aspidosiphon laevis	2510338	NE
2716792	Eleocharis macrostachya Britton	2716792	Eleocharis macrostachya Britton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Eleocharis	2716791	Eleocharis macrostachya	2716792	LC
2926815	Hyptis capitata Jacq.	2926815	Hyptis capitata Jacq.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Hyptis	2926807	Hyptis capitata	2926815	NE
2944742	Platymiscium pinnatum (Jacq.) Dugand	2944742	Platymiscium pinnatum (Jacq.) Dugand	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Platymiscium	2944717	Platymiscium pinnatum	2944742	NE
2981879	Calliandra tergemina (L.) Benth.	2981879	Calliandra tergemina (L.) Benth.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Calliandra	2981784	Calliandra tergemina	2981879	LC
3057208	Acalypha amentacea subsp. wilkesiana (Müll.Arg.) Fosberg	3057221	Acalypha wilkesiana Müll.Arg.	3	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Acalypha	3055964	Acalypha wilkesiana	3057221	
3088488	Tagetes erecta L.	3088488	Tagetes erecta L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Tagetes	3088468	Tagetes erecta	3088488	NE
3152195	Guazuma ulmifolia Lam.	3152195	Guazuma ulmifolia Lam.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Guazuma	3152194	Guazuma ulmifolia	3152195	LC
4155246	Moorochloa eruciformis (Sm.) Veldkamp	4155246	Moorochloa eruciformis (Sm.) Veldkamp	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Moorochloa	4155235	Moorochloa eruciformis	4155246	LC
5035187	Solenopsis geminata (Fabricius, 1804)	5035187	Solenopsis geminata (Fabricius, 1804)	55	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Solenopsis	9107211	Solenopsis geminata	5035187	NE
5137819	Eurema daira (Godart, 1819)	5137819	Eurema daira (Godart, 1819)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pieridae	5481	Eurema	1920283	Eurema daira	5137819	NE
5193136	Conus ustickei J.P.Miller, 1959	5193260	Conus attenuatus Reeve, 1844	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Conidae	6779	Conus	9819702	Conus attenuatus	5193260	LC
5264590	Cercospora canescens Ellis & G.Martin	5264590	Cercospora canescens Ellis & G.Martin	3	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Dothideomycetes	183	Capnodiales	1262	Mycosphaerellaceae	4797	Cercospora	5237122	Cercospora canescens	5264590	NE
5423638	Dictyopteris plagiogramma (Mont.) Vickers	5423638	Dictyopteris plagiogramma (Mont.) Vickers	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Phaeophyceae	7073593	Dictyotales	1180	Dictyotaceae	7725	Dictyopteris	3200498	Dictyopteris plagiogramma	5423638	NE
5856848	Echinolittorina tuberculata (Menke, 1828)	5856848	Echinolittorina tuberculata (Menke, 1828)	9	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Littorinidae	2668	Echinolittorina	2301149	Echinolittorina tuberculata	5856848	NE
6497883	Tenagodus modestus (Dall, 1881)	6497883	Tenagodus modestus (Dall, 1881)	5	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225			Siliquariidae	2662	Tenagodus	2298989	Tenagodus modestus	6497883	NE
7188802	Galetta chuni (Lens & van Riemsdijk, 1908)	2264803	Sulculeolaria chuni (Lens & van Riemsdijk, 1908)	1	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Hydrozoa	205	Siphonophorae	6180736	Diphyidae	8188	Sulculeolaria	2264801	Sulculeolaria chuni	2264803	NE
7395899	Setaria geniculata P.Beauv.	5289679	Setaria parviflora (Poir.) Kerguélen	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Setaria	2702955	Setaria parviflora	5289679	NE
8110908	Auliscus ralfsianus Greville, 1863	8110908	Auliscus ralfsianus Greville, 1863	4	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Triceratiales	1151	Triceratiaceae	3306	Auliscus	9613343	Auliscus ralfsianus	8110908	NE
10903982	Aliger gigas (Linnaeus, 1758)	10903982	Aliger gigas (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Strombidae	7064	Aliger	3244516	Aliger gigas	10903982	NE
11008739	Heptapleurum actinophyllum (Endl.) Lowry & G.M.Plunkett	3038546	Schefflera actinophylla (Endl.) Harms	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Araliaceae	8800	Schefflera	3037700	Schefflera actinophylla	3038546	LC
11012717	Xenophora caribaea (Petit de la Saussaye, 1857)	6493238	Onustus caribaeus (Petit de la Saussaye, 1857)	4	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Xenophoridae	7055	Onustus	4612108	Onustus caribaeus	6493238	NE
2260506	Agaricia undata (Ellis & Solander, 1786)	2260506	Agaricia undata (Ellis & Solander, 1786)	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Agaricia	2260501	Agaricia undata	2260506	DD
2332961	Syngnathus floridae (Jordan & Gilbert, 1882)	2332961	Syngnathus floridae (Jordan & Gilbert, 1882)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Syngnathiformes	773	Syngnathidae	5901	Syngnathus	2332887	Syngnathus floridae	2332961	LC
2393328	Polydactylus virginicus (Linnaeus, 1758)	2393328	Polydactylus virginicus (Linnaeus, 1758)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Polynemidae	8592	Polydactylus	2393260	Polydactylus virginicus	2393328	LC
2405658	Gonichthys cocco (Cocco, 1829)	2405658	Gonichthys cocco (Cocco, 1829)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Myctophiformes	1306	Myctophidae	4217	Gonichthys	2405648	Gonichthys cocco	2405658	LC
2476284	Orthorhyncus cristatus (Linnaeus, 1758)	2476284	Orthorhyncus cristatus (Linnaeus, 1758)	1216	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Orthorhyncus	2476283	Orthorhyncus cristatus	2476284	LC
2488517	Piranga olivacea (J.F.Gmelin, 1789)	2488517	Piranga olivacea (J.F.Gmelin, 1789)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Piranga	2488483	Piranga olivacea	2488517	LC
3054196	Cleome rutidosperma DC.	9778787	Sieruela rutidosperma (DC.) Roalson & J.C.Hall	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Cleomaceae	3845332	Sieruela	7273438	Sieruela rutidosperma	9778787	NE
3172527	Tabebuia pallida (Lindl.) Miers	3172527	Tabebuia pallida (Lindl.) Miers	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Bignoniaceae	6655	Tabebuia	7935410	Tabebuia pallida	3172527	LC
4322724	Scambicornus sculptus Humes, 1969	4322723	Caribulus sculptus (Humes, 1969)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Copepoda	11545536	Cyclopoida	687	Synapticolidae	3255485	Caribulus	4322722	Caribulus sculptus	4322723	NE
5130529	Junonia zonalis Felder, 1867	5130548	Junonia lavinia Cramer, 1775	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Junonia	1901885	Junonia lavinia	5130548	NE
5186385	Liriope scutigera McCrady, 1859	5186382	Liriope tetraphylla (Chamisso & Eysenhardt, 1821)	3	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Hydrozoa	205	Limnomedusae	1435	Geryoniidae	3971	Liriope	2269571	Liriope tetraphylla	5186382	NE
5192120	Siliquaria squamata Blainville, 1827	2298990	Tenagodus squamatus (Blainville, 1827)	31	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225			Siliquariidae	2662	Tenagodus	2298989	Tenagodus squamatus	2298990	NE
5193168	Conus granulatus Linnaeus, 1758	5193168	Conus granulatus Linnaeus, 1758	32	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Conidae	6779	Conus	9819702	Conus granulatus	5193168	LC
5406697	Ceiba pentandra (L.) Gaertn.	5406697	Ceiba pentandra (L.) Gaertn.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Ceiba	3152218	Ceiba pentandra	5406697	LC
5711932	Ellisella schmitti (Bayer, 1961)	5711932	Ellisella schmitti (Bayer, 1961)	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Alcyonacea	1437	Ellisellidae	3964	Ellisella	2262359	Ellisella schmitti	5711932	NE
7191631	Dendroica petechia petechia	7341835	Setophaga petechia petechia	84	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga petechia	7341834	
8157148	Clavulina tricarinata d'Orbigny, 1839	8081031	Clavulina angularis d'Orbigny, 1826	1	SPECIES	SYNONYM	Chromista	4	Foraminifera	8376456	Globothalamea	7434778	Textulariida	7878880	Valvulinidae	7667499	Clavulina	8256951	Clavulina angularis	8081031	NE
9167218	Aulacodiscus extans Greville, 1864	9167218	Aulacodiscus extans Greville, 1864	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Coscinodiscales	1098	Aulacodiscaceae	7147	Aulacodiscus	3191646	Aulacodiscus extans	9167218	NE
9761523	Leptopeas micra (d'Orbigny, 1835)	8188096	Allopeas micra (d'Orbigny, 1835)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Achatinidae	2630	Allopeas	8151789	Allopeas micra	8188096	NE
2279037	Aspidodiadema jacobyi A.Agassiz, 1880	2279037	Aspidodiadema jacobyi A.Agassiz, 1880	1	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Echinoidea	221	Aspidodiadematoida	5964585	Aspidodiadematidae	9520	Aspidodiadema	2279036	Aspidodiadema jacobyi	2279037	NE
2279175	Holothuria parvula (Selenka, 1867)	2279175	Holothuria parvula (Selenka, 1867)	2	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Holothuroidea	222	Holothuriida	9505681	Holothuriidae	9548	Holothuria	2279143	Holothuria parvula	2279175	LC
2293267	Cyclostrema cancellatum Marryat, 1819	2293267	Cyclostrema cancellatum Marryat, 1819	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Trochida	9715180	Liotiidae	3245136	Cyclostrema	2292661	Cyclostrema cancellatum	2293267	NE
2573741	Chaetomium globosum Kunze	2573741	Chaetomium globosum Kunze	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Sordariomycetes	320	Sordariales	1061	Chaetomiaceae	8433	Chaetomium	2560820	Chaetomium globosum	2573741	NE
2678610	Isodrepanium lentulum Britton, 1914	2678610	Isodrepanium lentulum Britton, 1914	2	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Leucodontales	1340	Neckeraceae	4665	Isodrepanium	2678609	Isodrepanium lentulum	2678610	NE
2754948	Dioscorea polygonoides Humb. & Bonpl. ex Willd.	2754948	Dioscorea polygonoides Humb. & Bonpl. ex Willd.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Dioscoreales	1171	Dioscoreaceae	7694	Dioscorea	2754367	Dioscorea polygonoides	2754948	NE
3069168	Euphorbia tithymaloides L.	3069168	Euphorbia tithymaloides L.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Euphorbia	11397237	Euphorbia tithymaloides	3069168	LC
3174557	Myrcia citrifolia (Aubl.) Urb.	3174923	Myrcia guianensis (Aubl.) DC.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Myrtaceae	5014	Myrcia	3173889	Myrcia guianensis	3174923	LC
4130263	Panicum peladoense Henrard	4130263	Panicum peladoense Henrard	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Panicum	2705064	Panicum peladoense	4130263	NE
4325188	Serpuliphilus tenax Humes & Stock, 1973	4325188	Serpuliphilus tenax Humes & Stock, 1973	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Copepoda	11545536	Cyclopoida	687	Sabelliphilidae	5052	Serpuliphilus	4325187	Serpuliphilus tenax	4325188	NE
4374863	Ledella messanensis (Jeffreys, 1870)	4374863	Ledella messanensis (Jeffreys, 1870)	7	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Nuculanida	9405932	Nuculanidae	3475	Ledella	11337911	Ledella messanensis	4374863	NE
5187998	Ophioderma appressum (Say, 1825)	5187998	Ophioderma appressum (Say, 1825)	5	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Ophiuroidea	350	Ophiacanthida	9659424	Ophiodermatidae	7539	Ophioderma	2276331	Ophioderma appressum	5187998	NE
5278662	Liagora farinosa J.V.Lamour.	5278659	Ganonema farinosum (J.V.Lamour.) K.C.Fan & Y.C.Wang	2	SPECIES	SYNONYM	Plantae	6	Rhodophyta	106	Florideophyceae	342	Nemaliales	673	Liagoraceae	4945	Ganonema	2664968	Ganonema farinosum	5278659	NE
5416458	Eugenia uniflora L.	5416458	Eugenia uniflora L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Myrtaceae	5014	Eugenia	3177662	Eugenia uniflora	5416458	LC
5970522	Microlissa bicarinata (Aurivillius, 1889)	5970522	Microlissa bicarinata (Aurivillius, 1889)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Epialtidae	3865	Microlissa	4645650	Microlissa bicarinata	5970522	NE
7439085	Carpenteria balaniformis Gray, 1858	7439085	Carpenteria balaniformis Gray, 1858	2	SPECIES	ACCEPTED	Chromista	4	Foraminifera	8376456	Globothalamea	7434778	Rotaliida	7692889	Victoriellidae	8104014	Carpenteria	8262891	Carpenteria balaniformis	7439085	NE
7664565	Aleuronudus jequiensis (Bondar, 1928)	7664565	Aleuronudus jequiensis (Bondar, 1928)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Aleyrodidae	4304	Aleuronudus	4774694	Aleuronudus jequiensis	7664565	NE
2288851	Teredo furcifera E.von Martens, 1894	2288851	Teredo furcifera E.von Martens, 1894	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Myida	9241244	Teredinidae	6879	Teredo	2288843	Teredo furcifera	2288851	NE
2293452	Emarginula tuberculosa Libassi, 1859	2293452	Emarginula tuberculosa Libassi, 1859	15	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Lepetellida	9799313	Fissurellidae	6810	Emarginula	2293442	Emarginula tuberculosa	2293452	NE
2385052	Lutjanus cyanopterus (Cuvier, 1828)	2385052	Lutjanus cyanopterus (Cuvier, 1828)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Lutjanidae	8542	Lutjanus	2356953	Lutjanus cyanopterus	2385052	VU
2411221	Acyrtus rubiginosus (Poey, 1868)	2411221	Acyrtus rubiginosus (Poey, 1868)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Gobiesociformes	1163	Gobiesocidae	7668	Acyrtus	2411217	Acyrtus rubiginosus	2411221	LC
2411822	Atherinomorus stipes (Müller & Troschel, 1848)	2411822	Atherinomorus stipes (Müller & Troschel, 1848)	23	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Atheriniformes	496	Atherinidae	7172	Atherinomorus	2411792	Atherinomorus stipes	2411822	LC
2481134	Larus delawarensis Ord, 1815	2481134	Larus delawarensis Ord, 1815	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus delawarensis	2481134	LC
2650516	Campyloneurum phyllitidis (L.) C.Presl	2650516	Campyloneurum phyllitidis (L.) C.Presl	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Polypodiaceae	2368	Campyloneurum	7500358	Campyloneurum phyllitidis	2650516	
2657159	Spyridia clavata Kütz.	2657159	Spyridia clavata Kütz.	18	SPECIES	ACCEPTED	Plantae	6	Rhodophyta	106	Florideophyceae	342	Ceramiales	665	Spyridiaceae	4375899	Spyridia	2657156	Spyridia clavata	2657159	NE
2664259	Acrochaetium liagorae Børgesen	2664259	Acrochaetium liagorae Børgesen	1	SPECIES	ACCEPTED	Plantae	6	Rhodophyta	106	Florideophyceae	342	Nemaliales	673	Acrochaetiaceae	4887	Acrochaetium	2663839	Acrochaetium liagorae	2664259	NE
2680447	Taxithelium planum Mitten, 1869	2680447	Taxithelium planum Mitten, 1869	4	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Sematophyllaceae	4656	Taxithelium	2680425	Taxithelium planum	2680447	NE
3060722	Manihot sagittatopartita Pohl	3060722	Manihot sagittatopartita Pohl	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Manihot	3060685	Manihot sagittatopartita	3060722	NE
3189421	Mammea americana L.	3189421	Mammea americana L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Calophyllaceae	4907584	Mammea	3189420	Mammea americana	3189421	DD
5035349	Odontomachus ruginodis Smith, 1937	5035349	Odontomachus ruginodis Smith, 1937	52	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Odontomachus	1317162	Odontomachus ruginodis	5035349	NE
5035550	Rogeria curvipubens Emery, 1894	5035550	Rogeria curvipubens Emery, 1894	24	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Rogeria	1319330	Rogeria curvipubens	5035550	NE
5211450	Holacanthus tricolor (Bloch, 1795)	5211450	Holacanthus tricolor (Bloch, 1795)	36	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Pomacanthidae	4498	Holacanthus	2385668	Holacanthus tricolor	5211450	LC
5468660	Ravenelia cassiaecola Atkinson	5468660	Ravenelia cassiaecola Atkinson	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Pucciniomycetes	270	Pucciniales	1126	Raveneliaceae	3249	Ravenelia	2516738	Ravenelia cassiaecola	5468660	NE
5959942	Hemidactylus mabouia (Moreau De Jonnès, 1818)	5959942	Hemidactylus mabouia (Moreau De Jonnès, 1818)	48	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Gekkonidae	5666	Hemidactylus	5221394	Hemidactylus mabouia	5959942	LC
6513868	Euchelus barbadensis Dall, 1927	6513868	Euchelus barbadensis Dall, 1927	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Seguenziida	9759304	Chilodontaidae	9760249	Euchelus	2292781	Euchelus barbadensis	6513868	NE
7341828	Setophaga caerulescens (J.F.Gmelin, 1789)	7341828	Setophaga caerulescens (J.F.Gmelin, 1789)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga caerulescens	7341828	LC
7400122	Amaranthus gracilis Poir.	5384334	Amaranthus viridis L.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Amaranthus	3085074	Amaranthus viridis	5384334	NE
7424086	Triceratium weissii Grunow	3191787	Triceratium weissii Grunow ex O.Witt, 1885	1	SPECIES	SYNONYM	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Triceratiales	1151	Triceratiaceae	3306	Triceratium	3191777	Triceratium weissii	3191787	NE
7427166	Micropterygium trachyphyllum Reimers	7427166	Micropterygium trachyphyllum Reimers	1	SPECIES	ACCEPTED	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lepidoziaceae	2280	Micropterygium	2689112	Micropterygium trachyphyllum	7427166	NE
12039755	Opeas caracasensis (Reeve, 1849)	8026581	Beckianum beckianum (L.Pfeiffer, 1846)	3	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Achatinidae	2630	Beckianum	4598185	Beckianum beckianum	8026581	NE
2222925	Corallianassa longiventris (A.Milne-Edwards, 1870)	2222925	Corallianassa longiventris (A.Milne-Edwards, 1870)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Callichiridae	10813687	Corallianassa	2222922	Corallianassa longiventris	2222925	NE
2227659	Panoplax depressa Stimpson, 1871	2227659	Panoplax depressa Stimpson, 1871	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Pseudorhombilidae	4557	Panoplax	2227658	Panoplax depressa	2227659	NE
2404520	Myrichthys breviceps (Richardson, 1848)	2404520	Myrichthys breviceps (Richardson, 1848)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Anguilliformes	495	Ophichthidae	2955	Myrichthys	2404478	Myrichthys breviceps	2404520	LC
