Order	Family	Genus	Species	species author	infraspecific	common name	Hybrid	Sexual system	selfing	Growth Form	Woodiness count	Life_Form	gametophytic	gametophytic_min	sporophytic	sporophytic_min	karyotype	mol_basis	genotypic
Rosales	Moraceae	Ficus	auriculigera	Bureau															
Rosales	Moraceae	Ficus	aurita	Blume															
Rosales	Moraceae	Ficus	austrina	Corner															
Rosales	Moraceae	Ficus	austrocaledonica	Bureau							0;0;1								
Rosales	Moraceae	Ficus	baccaureoides	Corner															
Rosales	Moraceae	Ficus	badiopurpurea	Diels															
Rosales	Moraceae	Ficus	bahiensis	C.C.Berg & Carauta															
Rosales	Moraceae	Ficus	bakeri	Elmer															
Rosales	Moraceae	Ficus	balete	Merr.							0;0;1								
Rosales	Moraceae	Ficus	balica	Miq.															
Rosales	Moraceae	Ficus	bambusifolia	Seem.							0;0;1								
Rosales	Moraceae	Ficus	banahaensis	Elmer															
Rosales	Moraceae	Ficus	baola	C.C.Berg															
Rosales	Moraceae	Ficus	barba-jovis	Corner															
Rosales	Moraceae	Ficus	barclayana	(Miq.) Miq.							0;0;2								
Rosales	Moraceae	Ficus	barraui	Guillaumin															
Rosales	Moraceae	Ficus	barteri	Sprague															
Rosales	Moraceae	Ficus	bataanensis	Merr.															
Rosales	Moraceae	Ficus	beddomei	King															
Rosales	Moraceae	Ficus	biakensis	C.C.Berg															
Rosales	Moraceae	Ficus	bivalvata	H.Perrier															
Rosales	Moraceae	Ficus	blepharophylla	Vázq.Avila															
Rosales	Moraceae	Ficus	boanensis	C.C.Berg															
Rosales	Moraceae	Ficus	bojeri	Baker															
Rosales	Moraceae	Ficus	boliviana	C.C.Berg							0;0;4								
Rosales	Moraceae	Ficus	bonijesulapensis	R.M.Castro															
Rosales	Moraceae	Ficus	borneensis	Kochummen															
Rosales	Moraceae	Ficus	bougainvillei	Rech.															
Rosales	Moraceae	Ficus	brachyclada	Baker															
Rosales	Moraceae	Ficus	bracteata	(Miq.) Wall. ex Miq.															
Rosales	Moraceae	Ficus	brandegeei	Standl.															
Rosales	Moraceae	Ficus	brasiliensis	Link															
Rosales	Moraceae	Ficus	brenesii	Standl.															
Rosales	Moraceae	Ficus	brevibracteata	W.C.Burger															
Rosales	Moraceae	Ficus	brittonii	Bold.															
Rosales	Moraceae	Ficus	bruneiensis	Corner															
Rosales	Moraceae	Ficus	brunneoaurata	Corner															
Rosales	Moraceae	Ficus	bubulia	C.C.Berg															
Rosales	Moraceae	Ficus	bukitrayaensis	C.C.Berg															
Rosales	Moraceae	Ficus	burretiana	Mildbr. & Hutch.															
Rosales	Moraceae	Ficus	bussei	Warb. ex Mildbr. & Burret															
Rosales	Moraceae	Ficus	caatingae	R.M.Castro															
Rosales	Moraceae	Ficus	calcarata	Corner															
Rosales	Moraceae	Ficus	calcicola	Corner															
Rosales	Moraceae	Ficus	caldasiana	Dugand															
Rosales	Moraceae	Ficus	callophylla	Blume															
Rosales	Moraceae	Ficus	calyculata	Mill.															
Rosales	Moraceae	Ficus	calyptroceras	(Miq.) Miq.															
Rosales	Moraceae	Ficus	camptandra	Diels															
Rosales	Moraceae	Ficus	capillipes	Gagnep.															
Rosales	Moraceae	Ficus	capreifolia	Delile							0;0;1								
Rosales	Moraceae	Ficus	carautana	L.J.Neves & Emygdio															
Rosales	Moraceae	Ficus	carchiana	C.C.Berg															
Rosales	Moraceae	Ficus	cardiophylla	Merr.						tree|shrub									
Rosales	Moraceae	Ficus	carinata	C.C.Berg															
Rosales	Moraceae	Ficus	carpentariensis	D.J.Dixon															
Rosales	Moraceae	Ficus	carpenteriana	Elmer															
Rosales	Moraceae	Ficus	carrii	Corner															
Rosales	Moraceae	Ficus	cartagenensis	Dugand															
Rosales	Moraceae	Ficus	cassidyana	Elmer															
Rosales	Moraceae	Ficus	castellviana	Dugand							0;0;1								
Rosales	Moraceae	Ficus	cataractorum	Vieill. ex Bureau															
Rosales	Moraceae	Ficus	cataupi	Elmer															
Rosales	Moraceae	Ficus	cauta	Corner															
Rosales	Moraceae	Ficus	cavernicola	C.C.Berg															
Rosales	Moraceae	Ficus	cavronii	Carrière															
Rosales	Moraceae	Ficus	celebensis	Corner															
Rosales	Moraceae	Ficus	cerasicarpa	D.J.Dixon															
Rosales	Moraceae	Ficus	cereicarpa	Corner															
Rosales	Moraceae	Ficus	cervantesiana	Standl. & L.O.Williams															
Rosales	Moraceae	Ficus	chaetostyla	Diels															
Rosales	Moraceae	Ficus	chapaensis	Gagnep.						tree|shrub									
Rosales	Moraceae	Ficus	chaparensis	C.C.Berg & Villav.															
Rosales	Moraceae	Ficus	chaponensis	Dugand															
Rosales	Moraceae	Ficus	chirindensis	C.C.Berg															
Rosales	Moraceae	Ficus	chlamydocarpa	Mildbr. & Burret															
Rosales	Moraceae	Ficus	chocoensis	Dugand															
Rosales	Moraceae	Ficus	christianii	Carauta															
Rosales	Moraceae	Ficus	chrysochaete	Corner															
Rosales	Moraceae	Ficus	chrysolepis	Miq.							0;0;1								
Rosales	Moraceae	Ficus	cinnamomea	Corner															
Rosales	Moraceae	Ficus	clusiifolia	Schott															
Rosales	Moraceae	Ficus	coerulescens	(Rusby) Rossberg							0;0;2								
Rosales	Moraceae	Ficus	colobocarpa	(Diels ex Corner) C.C.Berg															
Rosales	Moraceae	Ficus	comitis	King															
Rosales	Moraceae	Ficus	complexa	Corner				gynodioecy											
Rosales	Moraceae	Ficus	conglobata	King															
Rosales	Moraceae	Ficus	cordatula	Merr.															
Rosales	Moraceae	Ficus	corneri	Kochummen															
Rosales	Moraceae	Ficus	corneriana	C.C.Berg															
Rosales	Moraceae	Ficus	coronaria	King															
Rosales	Moraceae	Ficus	coronulata	Miq.															
Rosales	Moraceae	Ficus	costata	Aiton															
Rosales	Moraceae	Ficus	cotinifolia	Kunth							0;0;2								
Rosales	Moraceae	Ficus	cotopaxiensis	C.C.Berg															
Rosales	Moraceae	Ficus	crassicosta	Warb.															
Rosales	Moraceae	Ficus	crassiramea	(Miq.) Miq.															
Rosales	Moraceae	Ficus	crassiuscula	Warb. ex Standl.							0;0;1								
Rosales	Moraceae	Ficus	cremersii	C.C.Berg															
Rosales	Moraceae	Ficus	crescentioides	Bureau															
Rosales	Moraceae	Ficus	cryptosyce	Corner															
Rosales	Moraceae	Ficus	cuatrecasasiana	Dugand															
Rosales	Moraceae	Ficus	cucurbitina	King															
Rosales	Moraceae	Ficus	cumingii	Miq.						tree|shrub									
Rosales	Moraceae	Ficus	cundinamarcensis	Dugand															
Rosales	Moraceae	Ficus	cupulata	Haines															
Rosales	Moraceae	Ficus	cuspidata	Reinw. ex Blume							0;0;1								
Rosales	Moraceae	Ficus	cynaroides	Corner															
Rosales	Moraceae	Ficus	daimingshanensis	S.S.Chang						shrub									
Rosales	Moraceae	Ficus	dalbertisii	King															
Rosales	Moraceae	Ficus	dalhousiae	Miq.															
Rosales	Moraceae	Ficus	danielis	Dugand															
Rosales	Moraceae	Ficus	davidsoniae	Standl.															
Rosales	Moraceae	Ficus	decipiens	Reinw. ex Blume															
Rosales	Moraceae	Ficus	delosyce	Corner															
Rosales	Moraceae	Ficus	deltoidea	(Miq.) Corner	var. angustifolia														
Rosales	Moraceae	Ficus	deltoidea	Corner	var. bilobata														
Rosales	Moraceae	Ficus	deltoidea		var. deltoidea														
Rosales	Moraceae	Ficus	deltoidea	Corner	var. intermedia														
Rosales	Moraceae	Ficus	deltoidea	(King) Corner	var. kunstleri														
Rosales	Moraceae	Ficus	deltoidea	(Miq.) Corner	var. motleyana														
Rosales	Moraceae	Ficus	deltoidea	Corner	var. trengganuensis														
Rosales	Moraceae	Ficus	dendrocida	Kunth							0;0;1								
Rosales	Moraceae	Ficus	densechini	Corner															
Rosales	Moraceae	Ficus	densifolia	Miq.															
Rosales	Moraceae	Ficus	depressa	Blume															
Rosales	Moraceae	Ficus	detonsa	Corner															
Rosales	Moraceae	Ficus	devestiens	Corner															
Rosales	Moraceae	Ficus	diamantiphylla	Corner															
Rosales	Moraceae	Ficus	diandra	Corner															
Rosales	Moraceae	Ficus	dimorpha	King															
Rosales	Moraceae	Ficus	dinganensis	S.S.Chang						shrub									
Rosales	Moraceae	Ficus	dissipata	Corner															
Rosales	Moraceae	Ficus	disticha	Blume															
Rosales	Moraceae	Ficus	distichoidea	Diels															
Rosales	Moraceae	Ficus	donnell-smithii	Standl.							0;0;1								
Rosales	Moraceae	Ficus	duartei	C.C.Berg & Carauta															
Rosales	Moraceae	Ficus	dubia	Wall. ex King															
Rosales	Moraceae	Ficus	duckeana	C.C.Berg & J.E.L.Ribeiro															
Rosales	Moraceae	Ficus	dulciaria	Dugand															
Rosales	Moraceae	Ficus	dzumacensis	Guillaumin															
Rosales	Moraceae	Ficus	ecuadorensis	C.C.Berg															
Rosales	Moraceae	Ficus	edanoi	Merr.															
Rosales	Moraceae	Ficus	eliadis	Standl.															
Rosales	Moraceae	Ficus	elmeri	Merr.															
Rosales	Moraceae	Ficus	endochaete	Summerh.															
Rosales	Moraceae	Ficus	endospermifolia	Corner															
Rosales	Moraceae	Ficus	enormis	(Miq.) Miq.															
Rosales	Moraceae	Ficus	erecta	(Hook. & Arn.) King	var. beecheyana														
Rosales	Moraceae	Ficus	erinobotrya	Corner															
Rosales	Moraceae	Ficus	estanislana	Dugand															
Rosales	Moraceae	Ficus	eumorpha	Corner															
Rosales	Moraceae	Ficus	eustephana	Diels															
Rosales	Moraceae	Ficus	excavata	King															
Rosales	Moraceae	Ficus	fergusonii	(King) T.B.Worth. ex Corner															
Rosales	Moraceae	Ficus	filicauda	Hand.-Mazz.						tree									
Rosales	Moraceae	Ficus	fiskei	Elmer															
Rosales	Moraceae	Ficus	flagellaris	Diels															
Rosales	Moraceae	Ficus	floccifera	Diels															
Rosales	Moraceae	Ficus	floresana	C.C.Berg															
Rosales	Moraceae	Ficus	forstenii	Miq.							0;0;1								
Rosales	Moraceae	Ficus	francisci	H.J.P.Winkl.															
Rosales	Moraceae	Ficus	francoae	C.C.Berg															
Rosales	Moraceae	Ficus	fraseri	Miq.							0;0;9								
Rosales	Moraceae	Ficus	fresnoensis	Dugand															
Rosales	Moraceae	Ficus	fulvopilosa	Summerh.							0;0;2								
Rosales	Moraceae	Ficus	funiculicaulis	C.C.Berg															
Rosales	Moraceae	Ficus	funiculosa	Corner															
Rosales	Moraceae	Ficus	fuscata	Summerh.															
Rosales	Moraceae	Ficus	fuscescens	(Liebm.) Miq.															
Rosales	Moraceae	Ficus	fusuiensis	S.S.Chang						shrub									
Rosales	Moraceae	Ficus	gamostyla	Kochummen															
Rosales	Moraceae	Ficus	geniculata	Kurz						tree									
Rosales	Moraceae	Ficus	geocarpa	Teijsm. ex Miq.															
Rosales	Moraceae	Ficus	geocharis	Corner															
Rosales	Moraceae	Ficus	gigantifolia	Merr.															
Rosales	Moraceae	Ficus	gigantosyce	Dugand															
Rosales	Moraceae	Ficus	gilapong	Miq.															
Rosales	Moraceae	Ficus	glabristipulata	C.C.Berg															
Rosales	Moraceae	Ficus	glandulifera	(Wall. ex Miq.) King															
Rosales	Moraceae	Ficus	glareosa	Elmer															
Rosales	Moraceae	Ficus	glauca	Miq.															
Rosales	Moraceae	Ficus	globosa	Blume															
Rosales	Moraceae	Ficus	godeffroyi	Warb.															
Rosales	Moraceae	Ficus	goniophylla	Corner															
Rosales	Moraceae	Ficus	gracilis	Pittier															
Rosales	Moraceae	Ficus	gracillima	Diels															
Rosales	Moraceae	Ficus	granatum	G.Forst.															
Rosales	Moraceae	Ficus	grandiflora	Corner															
Rosales	Moraceae	Ficus	gratiosa	Corner															
Rosales	Moraceae	Ficus	greenwoodii	Summerh.							0;0;1								
Rosales	Moraceae	Ficus	grevei	Baill.															
Rosales	Moraceae	Ficus	grewiifolia	Blume															
Rosales	Moraceae	Ficus	griffithii	(Miq.) Miq.															
Rosales	Moraceae	Ficus	gryllus	Corner															
Rosales	Moraceae	Ficus	guajavoides	Lundell															
Rosales	Moraceae	Ficus	guangxiensis	S.S.Chang						liana/woody vine|shrub									
Rosales	Moraceae	Ficus	guatemalana	Miq.															
Rosales	Moraceae	Ficus	guatiquiae	Dugand															
Rosales	Moraceae	Ficus	guayaquilensis	Dugand															
Rosales	Moraceae	Ficus	guizhouensis	X.S.Zhang						shrub									
Rosales	Moraceae	Ficus	guntheri	J.H.Torres															
Rosales	Moraceae	Ficus	gymnorygma	Summerh.															
Rosales	Moraceae	Ficus	hadroneura	Diels															
Rosales	Moraceae	Ficus	hahliana	Diels															
Rosales	Moraceae	Ficus	halmaherae	Corner															
Rosales	Moraceae	Ficus	hartwegii	Miq.							0;0;1								
Rosales	Moraceae	Ficus	hatschbachii	C.C.Berg & Carauta															
Rosales	Moraceae	Ficus	hebetifolia	Dugand															
Rosales	Moraceae	Ficus	hederacea	Roxb.						shrub									
Rosales	Moraceae	Ficus	hemsleyana	King															
Rosales	Moraceae	Ficus	herthae	Diels															
Rosales	Moraceae	Ficus	hesperia	Corner															
Rosales	Moraceae	Ficus	heteropoda	Miq.															
Rosales	Moraceae	Ficus	heteroselis	Bureau															
Rosales	Moraceae	Ficus	hirsuta	Schott															
Rosales	Moraceae	Ficus	holosericea	Schott															
Rosales	Moraceae	Ficus	hotteana	Ekman ex Rossbach															
Rosales	Moraceae	Ficus	huilensis	Dugand															
Rosales	Moraceae	Ficus	humbertii	C.C.Berg															
Rosales	Moraceae	Ficus	hurlimannii	Guillaumin															
Rosales	Moraceae	Ficus	hypobrunnea	Corner															
Rosales	Moraceae	Ficus	hypogaea	King															
Rosales	Moraceae	Ficus	hypophaea	Schltr. ex Diels															
Rosales	Moraceae	Ficus	ihuensis	Summerh.															
Rosales	Moraceae	Ficus	iidaiana	Rehder & E.H.Wilson															
Rosales	Moraceae	Ficus	ilias-paiei	Kochummen															
Rosales	Moraceae	Ficus	illiberalis	Corner															
Rosales	Moraceae	Ficus	imbricata	Corner															
Rosales	Moraceae	Ficus	immanis	Corner															
Rosales	Moraceae	Ficus	inaequifolia	Elmer															
Rosales	Moraceae	Ficus	inaequipetiolata	Merr.															
Rosales	Moraceae	Ficus	inamoena	Standl.															
Rosales	Moraceae	Ficus	indigofera	Rech.															
Rosales	Moraceae	Ficus	insculpta	Summerh.															
Rosales	Moraceae	Ficus	intramarginalis	Miq.															
Rosales	Moraceae	Ficus	involucrata	Blume															
Rosales	Moraceae	Ficus	ixoroides	Corner															
Rosales	Moraceae	Ficus	izabalana	Lundell															
Rosales	Moraceae	Ficus	jacobii	Vázq.Avila															
Rosales	Moraceae	Ficus	jacobsii	C.C.Berg															
Rosales	Moraceae	Ficus	jacquelineae	Carvajal & Peña-Pin.															
Rosales	Moraceae	Ficus	jaheriana	Corner															
Rosales	Moraceae	Ficus	jaramilloi	Dugand															
Rosales	Moraceae	Ficus	jonesii	Standl.															
Rosales	Moraceae	Ficus	juglandiformis	King															
Rosales	Moraceae	Ficus	kamerunensis	Warb. ex Mildbr. & Burret															
Rosales	Moraceae	Ficus	karthalensis	C.C.Berg															
Rosales	Moraceae	Ficus	katendei	Verdc.															
Rosales	Moraceae	Ficus	kerkhovenii	Koord. & Valeton															
Rosales	Moraceae	Ficus	kjellbergii	Corner															
Rosales	Moraceae	Ficus	kochummeniana	C.C.Berg															
Rosales	Moraceae	Ficus	kofmaniae	C.C.Berg															
Rosales	Moraceae	Ficus	krukovii	Standl.															
Rosales	Moraceae	Ficus	kuchinensis	C.C.Berg															
Rosales	Moraceae	Ficus	kurzii	King						tree									
Rosales	Moraceae	Ficus	lacunata	Kvitvik															
Rosales	Moraceae	Ficus	laevis	Blume						shrub									
Rosales	Moraceae	Ficus	lagoensis	C.C.Berg & Carauta															
Rosales	Moraceae	Ficus	lamponga	Miq.															
Rosales	Moraceae	Ficus	lanata	Blume															
Rosales	Moraceae	Ficus	lancibracteata	Corner															
Rosales	Moraceae	Ficus	lapathifolia	(Liebm.) Miq.															
Rosales	Moraceae	Ficus	lasiocarpa	Miq.															
Rosales	Moraceae	Ficus	lasiosyce	J.A.González & Poveda															
Rosales	Moraceae	Ficus	latimarginata	Corner															
Rosales	Moraceae	Ficus	laureola	Warb. ex C.C.Berg & Carauta															
Rosales	Moraceae	Ficus	lauretana	Vázq.Avila															
Rosales	Moraceae	Ficus	lawesii	King															
Rosales	Moraceae	Ficus	lawrancei	Standl.															
Rosales	Moraceae	Ficus	lehmannii	Standl.															
Rosales	Moraceae	Ficus	leiocarpa	(Bureau) Warb.															
Rosales	Moraceae	Ficus	leiophylla	C.C.Berg															
Rosales	Moraceae	Ficus	leonensis	Hutch.															
Rosales	Moraceae	Ficus	leptocalama	Corner															
Rosales	Moraceae	Ficus	leptoclada	Benth.							0;0;1								
Rosales	Moraceae	Ficus	leptodictya	Diels															
Rosales	Moraceae	Ficus	leptogramma	Corner															
Rosales	Moraceae	Ficus	lifouensis	Corner															
Rosales	Moraceae	Ficus	limosa	C.C.Berg															
Rosales	Moraceae	Ficus	linearifolia	Elmer															
Rosales	Moraceae	Ficus	litseifolia	Corner															
Rosales	Moraceae	Ficus	longibracteata	Corner															
Rosales	Moraceae	Ficus	longicuspidata	Warb.															
Rosales	Moraceae	Ficus	longifolia	Schott															
Rosales	Moraceae	Ficus	longistipulata	Kochummen															
Rosales	Moraceae	Ficus	louisii	Boutique & J.Léonard															
Rosales	Moraceae	Ficus	lowii	King															
Rosales	Moraceae	Ficus	loxensis	C.C.Berg															
Rosales	Moraceae	Ficus	lumutana	C.C.Berg															
Rosales	Moraceae	Ficus	macbridei	Standl.							0;0;4								
Rosales	Moraceae	Ficus	machetana	Dugand															
Rosales	Moraceae	Ficus	macilenta	King															
Rosales	Moraceae	Ficus	macrophylla	(C.Moore) P.S.Green	subsp. columnaris	(Lord Howe Island banyan)													
Rosales	Moraceae	Ficus	macrorrhyncha	Lauterb. & K.Schum.															
Rosales	Moraceae	Ficus	macrostyla	Corner															
Rosales	Moraceae	Ficus	macrothyrsa	Corner															
Rosales	Moraceae	Ficus	madagascariensis	C.C.Berg															
Rosales	Moraceae	Ficus	magdalenica	Dugand															
Rosales	Moraceae	Ficus	magnoliifolia	Blume															
Rosales	Moraceae	Ficus	magwana	C.C.Berg															
Rosales	Moraceae	Ficus	maialis	Guillaumin															
Rosales	Moraceae	Ficus	maitin	Pittier															
Rosales	Moraceae	Ficus	malayana	C.C.Berg & Chantaras.															
Rosales	Moraceae	Ficus	manuselensis	C.C.Berg															
Rosales	Moraceae	Ficus	mariae	C.C.Berg Emygdio & Carauta															
Rosales	Moraceae	Ficus	marmorata	Bojer ex Baker															
Rosales	Moraceae	Ficus	maroma	A.Cast.															
Rosales	Moraceae	Ficus	maroniensis	Benoist															
Rosales	Moraceae	Ficus	masonii	Horne ex Baker															
Rosales	Moraceae	Ficus	matanoensis	C.C.Berg															
Rosales	Moraceae	Ficus	mathewsii	(Miq.) Miq.							0;0;3								
Rosales	Moraceae	Ficus	matiziana	Dugand															
Rosales	Moraceae	Ficus	maximoides	C.C.Berg															
Rosales	Moraceae	Ficus	megalophylla	Diels															
Rosales	Moraceae	Ficus	meistosyce	Standl. & L.O.Williams															
Rosales	Moraceae	Ficus	membranacea	C.Wright															
Rosales	Moraceae	Ficus	merrittii	Merr.															
Rosales	Moraceae	Ficus	microchlamys	Standl.															
Rosales	Moraceae	Ficus	microclada	Dugand															
Rosales	Moraceae	Ficus	microphylla	Salzm. ex Miq.															
Rosales	Moraceae	Ficus	microsphaera	Warb.															
Rosales	Moraceae	Ficus	microsyce	Ridl.															
Rosales	Moraceae	Ficus	microtophora	Corner															
Rosales	Moraceae	Ficus	midotis	Corner															
Rosales	Moraceae	Ficus	miqueliana	C.C.Berg															
Rosales	Moraceae	Ficus	mollicula	Pittier															
Rosales	Moraceae	Ficus	mollis	Vahl															
Rosales	Moraceae	Ficus	mollissima	Ridl.							0;0;1								
Rosales	Moraceae	Ficus	muelleriana	C.C.Berg															
Rosales	Moraceae	Ficus	multistipularis	Merr.															
Rosales	Moraceae	Ficus	mutabilis	Bureau															
Rosales	Moraceae	Ficus	mutisii	Dugand															
Rosales	Moraceae	Ficus	myiopotamica	C.C.Berg															
Rosales	Moraceae	Ficus	nana	Corner															
Rosales	Moraceae	Ficus	napoensis	S.S.Chang						shrub									
Rosales	Moraceae	Ficus	nasuta	Summerh.															
Rosales	Moraceae	Ficus	neriifolia	Sm.						tree									
Rosales	Moraceae	Ficus	nitidifolia	Bureau															
Rosales	Moraceae	Ficus	novae-georgiae	Corner															
Rosales	Moraceae	Ficus	novahibernica	Corner															
Rosales	Moraceae	Ficus	obscura	Blume															
Rosales	Moraceae	Ficus	obtusiuscula	(Miq.) Miq.															
Rosales	Moraceae	Ficus	ochracea	(C.C.Berg) C.C.Berg															
Rosales	Moraceae	Ficus	ocoana	Dugand															
Rosales	Moraceae	Ficus	odoardii	King															
Rosales	Moraceae	Ficus	odorata	(Blanco) Merr.															
Rosales	Moraceae	Ficus	oleracea	Corner															
Rosales	Moraceae	Ficus	opposita	Miq.							0;0;1								
Rosales	Moraceae	Ficus	oreophila	Ridl.															
Rosales	Moraceae	Ficus	oresbia	C.C.Berg															
Rosales	Moraceae	Ficus	orocuensis	Dugand															
Rosales	Moraceae	Ficus	osensis	C.C.Berg															
Rosales	Moraceae	Ficus	otophora	Corner & Guillaumin															
Rosales	Moraceae	Ficus	otophoroides	Corner															
Rosales	Moraceae	Ficus	ovatacuta	Corner															
Rosales	Moraceae	Ficus	ovatifolia	S.S.Chang						tree|shrub									
Rosales	Moraceae	Ficus	oxymitroides	Corner															
Rosales	Moraceae	Ficus	pachyclada	Baker															
Rosales	Moraceae	Ficus	pachyneura	C.C.Berg															
Rosales	Moraceae	Ficus	pachysycia	Diels ex Corner															
Rosales	Moraceae	Ficus	pakkensis	Standl.															
Rosales	Moraceae	Ficus	pallescens	(Weiblen) C.C.Berg															
Rosales	Moraceae	Ficus	pallida	Vahl															
Rosales	Moraceae	Ficus	pancheriana	Bureau															
Rosales	Moraceae	Ficus	pantoniana	King															
Rosales	Moraceae	Ficus	panurensis	Standl.															
Rosales	Moraceae	Ficus	paoana	C.C.Berg															
Rosales	Moraceae	Ficus	papuana	Corner															
Rosales	Moraceae	Ficus	paracamptophylla	Corner															
Rosales	Moraceae	Ficus	parvibracteata	Corner															
Rosales	Moraceae	Ficus	pastasana	C.C.Berg															
Rosales	Moraceae	Ficus	patellata	Corner															
Rosales	Moraceae	Ficus	pendens	Corner															
Rosales	Moraceae	Ficus	perfulva	Elmer ex Merr.															
Rosales	Moraceae	Ficus	periptera	D.Fang & D.H.Qin															
Rosales	Moraceae	Ficus	phaeobullata	Corner															
Rosales	Moraceae	Ficus	phanrangensis	Gagnep.															
Rosales	Moraceae	Ficus	phatnophylla	Diels															
Rosales	Moraceae	Ficus	pilulifera	Corner															
Rosales	Moraceae	Ficus	piresiana	Vázq.Avila & C.C.Berg							0;0;1								
Rosales	Moraceae	Ficus	pisifera	Wall. ex Voigt															
Rosales	Moraceae	Ficus	pleiadenia	Diels															
Rosales	Moraceae	Ficus	pleyteana	Corner															
Rosales	Moraceae	Ficus	podocarpifolia	Corner															
Rosales	Moraceae	Ficus	politoria	Lam.															
Rosales	Moraceae	Ficus	polynervis	S.S.Chang						shrub									
Rosales	Moraceae	Ficus	polyphlebia	Baker															
Rosales	Moraceae	Ficus	popayanensis	Standl.															
Rosales	Moraceae	Ficus	porphyrochaete	Corner															
Rosales	Moraceae	Ficus	porrecta	(Corner) C.C.Berg															
Rosales	Moraceae	Ficus	praestans	Corner															
Rosales	Moraceae	Ficus	praetermissa	Corner						shrub									
Rosales	Moraceae	Ficus	primaria	Corner															
Rosales	Moraceae	Ficus	pringlei	S.Watson															
Rosales	Moraceae	Ficus	pritchardii	Seem.															
Rosales	Moraceae	Ficus	profusa	Corner															
Rosales	Moraceae	Ficus	pseudowassa	Corner															
Rosales	Moraceae	Ficus	pteroporum	Guillaumin															
Rosales	Moraceae	Ficus	pubigera	(Wall. ex Miq.) Brandis						shrub									
Rosales	Moraceae	Ficus	pubilimba	Merr.						tree									
Rosales	Moraceae	Ficus	pulchella	Schott ex Spreng.															
Rosales	Moraceae	Ficus	pumila	(Makino) Corner	var. awkeotsang	(jelly fig)													
Rosales	Moraceae	Ficus	pustulata	Elmer															
Rosales	Moraceae	Ficus	pyriformis	Hook. & Arn.						shrub									
Rosales	Moraceae	Ficus	quercetorum	Corner															
Rosales	Moraceae	Ficus	quichauensis	S.S.Chang															
Rosales	Moraceae	Ficus	quichuana	C.C.Berg															
Rosales	Moraceae	Ficus	quistocochensis	C.C.Berg															
Rosales	Moraceae	Ficus	recurva	Blume															
Rosales	Moraceae	Ficus	recurvata	De Wild.															
Rosales	Moraceae	Ficus	remifolia	Corner ex C.C.Berg															
Rosales	Moraceae	Ficus	rensoniana	Calderón & Standl.															
Rosales	Moraceae	Ficus	repens	Roxb. ex Sm.															
Rosales	Moraceae	Ficus	rheedei	J.Graham															
Rosales	Moraceae	Ficus	rhizophoriphylla	King															
Rosales	Moraceae	Ficus	richteri	Dugand															
Rosales	Moraceae	Ficus	ridleyana	C.C.Berg & Chantaras.															
Rosales	Moraceae	Ficus	rieberiana	C.C.Berg															
Rosales	Moraceae	Ficus	riedelii	Teijsm. ex Miq.															
Rosales	Moraceae	Ficus	rigo	F.M.Bailey															
Rosales	Moraceae	Ficus	rimacana	C.C.Berg															
Rosales	Moraceae	Ficus	romeroi	Dugand															
Rosales	Moraceae	Ficus	roraimensis	C.C.Berg															
Rosales	Moraceae	Ficus	rubra	Vahl															
Rosales	Moraceae	Ficus	rubrocuspidata	Corner															
Rosales	Moraceae	Ficus	rubromidotis	Corner															
Rosales	Moraceae	Ficus	rubrosyce	C.C.Berg															
Rosales	Moraceae	Ficus	ruficaulis	Merr.						tree									
Rosales	Moraceae	Ficus	ruginervia	Corner															
Rosales	Moraceae	Ficus	ruyuanensis	X.S.Zhang						tree|shrub									
Rosales	Moraceae	Ficus	rzedowskiana	Carvajal & Cuevas-Figueroa															
Rosales	Moraceae	Ficus	sabahana	Kochummen															
Rosales	Moraceae	Ficus	saccata	Corner															
Rosales	Moraceae	Ficus	sageretina	Diels															
Rosales	Moraceae	Ficus	sagittata	Vahl						tree|liana/woody vine									
Rosales	Moraceae	Ficus	salicaria	C.C.Berg															
Rosales	Moraceae	Ficus	salomonensis	Rech.															
Rosales	Moraceae	Ficus	samoensis	Summerh.															
Rosales	Moraceae	Ficus	sandanakana	C.C.Berg															
Rosales	Moraceae	Ficus	sarawakensis	Corner															
Rosales	Moraceae	Ficus	saruensis	C.C.Berg															
Rosales	Moraceae	Ficus	saxophila	Blume							0;0;1								
Rosales	Moraceae	Ficus	scabra	G.Forst.							0;0;1								
Rosales	Moraceae	Ficus	scaposa	Corner															
Rosales	Moraceae	Ficus	schefferiana	King															
Rosales	Moraceae	Ficus	schultesii	Dugand							0;0;2								
Rosales	Moraceae	Ficus	schumanniana	Warb.															
Rosales	Moraceae	Ficus	sciaphila	Corner															
Rosales	Moraceae	Ficus	sclerosycia	C.C.Berg															
Rosales	Moraceae	Ficus	scobina	Benth.							0;0;6								
Rosales	Moraceae	Ficus	scopulifera	C.C.Berg															
Rosales	Moraceae	Ficus	scott-elliottii	Mildbr. & Burret															
Rosales	Moraceae	Ficus	scratchleyana	King															
Rosales	Moraceae	Ficus	serraria	Miq.															
Rosales	Moraceae	Ficus	setiflora	Stapf															
Rosales	Moraceae	Ficus	setulosa	C.C.Berg															
Rosales	Moraceae	Ficus	simplicissima	Lour.						shrub									
Rosales	Moraceae	Ficus	singalana	King															
Rosales	Moraceae	Ficus	sinociliata	Z.K.Zhou & M.G.Gilbert						shrub									
Rosales	Moraceae	Ficus	smithii	Horne ex Baker															
Rosales	Moraceae	Ficus	soatensis	Dugand															
