"Order","Family","Species","Diploid.number","Fundamental.number","Sex.chromosome","Ploidy","Max.Bs","Microchromosomes","Notes","Original.listing","Citation"
"Anura","Bufonidae","Bufo bufo","22","","","","","","","Bufo bufo spinosus","Morescalchi, A. 1964. II corredo cromosomico dei Bufonidi Italiani. Boll. Zool. 31: 827-835."
"Anura","Bufonidae","Bufo eichwaldi","22","44","","","","","","","Kami, H.G. and Yadollahvand, R., 2014. First karyological study of the Talysh toad (Bufo eichwaldi) in Mazandaran province, Iran (Anura: Bufonidae). Bull. Env. Pharmacol. Life Sci, 3(9), pp.75-78."
"Anura","Bufonidae","Bufo gargarizans","22","44","","","","","","Bufo minshanicus Bufo tibetanus","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Bufonidae","Bufo gargarizans","22","","","","","","","Bufo andrewsi","Yang, Y. H. 1983. A comparative study on three subspecies of Bufo bufo from China using techniques of C-banding, Ag-NORs and electrophoresis of sera and of lactate dehydrogenase (LDH) isozymes. Acta Herpetol. Sinica 2(2): I-9. +2 pls. (In Chinese with English abstract)"
"Anura","Bufonidae","Bufo japonicus","22","44","","","","","","","Azumi, J. 1970. The karyotypes of Bufo bufo japonicus Schlegel and Rhacophorus schlegelii Gunther. Chrom. Inform. Serv. 11: 13-15"
"Anura","Bufonidae","Bufo pageoti","22","44","","","","","","Phrynoidis burmanus","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Bufonidae","Bufo stejnegeri","22","","","","","","","","Kang, Y. S. and Y. I. Sunwoo. 1973. Karyological studies on an anuran species, Bufo kangii Yoon. Kor. J. Zool. 16: 171-176."
"Anura","Bufonidae","Bufo torrenticola","22","44","","","","","","","Matsui, M. 1980. Karyology of Eurasian toads of the Bufo bufo complex. Annot. Zool. Japon. 53: 56-68."
"Anura","Bufonidae","Bufo tuberculatus","22","44","","","","","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Bufonidae","Bufo verrucosissimus","22","44","","","","","","","Kuramoto, M. 1990. A list of chromosome numbers of anuran amphibians. Bulletin of Fukuoka University of Education, 39(3), pp.83-127."
"Anura","Bufonidae","Bufotes baturae","33","","","3","","","","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Bufonidae","Bufotes oblongus","44","88","","4","","","","Bufo danatensis","Bogart, J. P. (1980). Evolutionary implications of polyploidy in amphibians and reptiles. In Polyploidy (pp. 341-378). Springer, Boston, MA."
"Anura","Bufonidae","Bufotes oblongus","44","88","","","","","","Bufo oblongus","Fakharzadeh, F., Darvish, J., Kami, H.G., Ghassemzadeh, F., Rastegar-Pouyani, E. and Stock, M., 2015. Discovery of triploidy in Palearctic green toads (Anura: Bufonidae) from Iran with indications for a reproductive system involving diploids and triploids. Zoologischer Anzeiger-A Journal of Comparative Zoology, 255, pp.25-31."
"Anura","Bufonidae","Bufotes oblongus","44","","","4","","","bisexual reproduction","Bufotes oblongus danatensis","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Bufonidae","Bufotes pseudoraddei","33","","","3","","","unclear if all individuals are polyploid","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Bufonidae","Bufotes turanensis","22","44","","","","","","Bufo turanensis","Fakharzadeh, F., Darvish, J., Kami, H.G., Ghassemzadeh, F., Rastegar-Pouyani, E. and Stock, M., 2015. Discovery of triploidy in Palearctic green toads (Anura: Bufonidae) from Iran with indications for a reproductive system involving diploids and triploids. Zoologischer Anzeiger-A Journal of Comparative Zoology, 255, pp.25-31."
"Anura","Bufonidae","Bufotes turanensis","33","66","","","","","","Bufo turanensis","Fakharzadeh, F., Darvish, J., Kami, H.G., Ghassemzadeh, F., Rastegar-Pouyani, E. and Stock, M., 2015. Discovery of triploidy in Palearctic green toads (Anura: Bufonidae) from Iran with indications for a reproductive system involving diploids and triploids. Zoologischer Anzeiger-A Journal of Comparative Zoology, 255, pp.25-31."
"Anura","Bufonidae","Bufotes viridis","22","44","","","","","","Bufo viridis","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Bufonidae","Bufotes viridis","44","88","","4","","","","Bufo viridis","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Bufonidae","Bufotes viridis","22","44","","","","","","Pseudepidalea viridis","SABA, N. and Tripathi, N.K., 2013. Karyotypic study of two toad species Duttaphrynus stomaticus and Pseudepidalea viridis (Anura, Amphibia) from Jammu and Kashmir. International Journal of Zoology and Research (IJZR), 3(3), pp.21-28."
"Anura","Bufonidae","Bufotes zugmayeri","33","","","3","","","unclear if all individuals are polyploid","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Bufonidae","Capensibufo rosei","22","","","","","","","","Bogart, J. P. 1968. Chromosome number difference in the amphibian genus Bufo: the Bufo regularis species group. Evolution 22: 42-45."
"Anura","Bufonidae","Duttaphrynus dhufarensis","22","44","","","","","","Bufo dhufarensis","Al-Shehri, A.H. and Al-Saleh, A.A., 2010. First report of the karyotype of Bufo dhufarensis from Saudi Arabia. Journal of King Saud University-Science, 22(2), pp.73-76."
"Anura","Bufonidae","Duttaphrynus himalayanus","22","44","","","","","","Bufo cyphosus Bufo himalayanus","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Bufonidae","Duttaphrynus melanostictus","22","44","","","","","","Bufo melanostictus","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Bufonidae","Duttaphrynus stomaticus","22","44","","","","","","Bufo stomaticus","Asana, J. J. and T. S. Mahabale. 1941. On the chromosomes of an Indian toad, Bufo stomaticus Lutken. J. Univ. Bombay 10: 43-50."
"Anura","Bufonidae","Duttaphrynus stomaticus","22","","","","","","","Bufo andersoni","Singh, L., T. Sharma and S. P. Ray-Chaudhuri. 1970. Chromosome numbers and sex chromosomes in few Indian species of amphibia and reptiles. Mamm. Chrom. Newslet. 11: 91-94."
"Anura","Bufonidae","Epidalea calamita","22","44","","","","","","Bufo calamita","Ullerich, F. H. 1966. Karyotyp und DNS-Gehalt von Bufo bufo, B. viridis, B. bufo X B. viridis und B. calamita (Amphibia, Anura). Chromosoma 18: 316-342."
"Anura","Bufonidae","Incilius alvarius","22","44","","","","","","Bufo alvarius","Cole, C. J., C. H. Lowe. and J. W. Wright. 1968. Karyotypes of eight species of toads (genus Bufo) in North America. Copeia 1968: 96-100."
"Anura","Bufonidae","Incilius bocourti","22","44","","","","","","Bufo bocourti","Bogart, J. P. 1972. Karyotypes. In: W. F. Blair (ed.), Evolution in the Genus Bufo. Univ. Texas Press, Austin pp. 171-195, Appendix, pp. 361-381."
"Anura","Bufonidae","Incilius canaliferus","22","44","","","","","","Bufo canaliferus","Bogart, J. P. 1972. Karyotypes. In: W. F. Blair (ed.), Evolution in the Genus Bufo. Univ. Texas Press, Austin pp. 171-195, Appendix, pp. 361-381."
"Anura","Bufonidae","Incilius coccifer","22","","","","","","","Bufo coccifer","Leon, P. E. 1970. Report of the chromosome numbers o some Costa Rican anurans. Rev. Biol. Trop. 17: 119-124."
"Anura","Bufonidae","Incilius coniferus","22","44","","","","","","Bufo coniferus","Bogart, J. P. 1972. Karyotypes. In: W. F. Blair (ed.), Evolution in the Genus Bufo. Univ. Texas Press, Austin pp. 171-195, Appendix, pp. 361-381."
"Anura","Bufonidae","Incilius holdridgei","22","44","","","","","","Bufo holdridgei","Bogart, J. P. 1972. Karyotypes. In: W. F. Blair (ed.), Evolution in the Genus Bufo. Univ. Texas Press, Austin pp. 171-195, Appendix, pp. 361-381."
"Anura","Bufonidae","Incilius luetkenii","22","44","","","","","","Bufo luetkenii","Bogart, J. P. 1972. Karyotypes. In: W. F. Blair (ed.), Evolution in the Genus Bufo. Univ. Texas Press, Austin pp. 171-195, Appendix, pp. 361-381."
"Anura","Bufonidae","Incilius marmoreus","22","44","","","","","","Bufo marmoreus","Duellman. W. E. 1967. Additional studies of chromosomes of anuran amphibians. Syst. Zool. 16: 38-43."
"Anura","Bufonidae","Incilius mazatlanensis","22","","","","","","","Bufo mazatlanensis","Doyle, B. W. and W. H. Beckert. 1970. Chromosome characteristics of the Bufonidae among species and within populations. Caryologia 23: 143-154."
"Anura","Bufonidae","Incilius occidentalis","22","44","","","","","","Bufo occidentalis","Bogart, J. P. 1972. Karyotypes. In: W. F. Blair (ed.), Evolution in the Genus Bufo. Univ. Texas Press, Austin pp. 171-195, Appendix, pp. 361-381."
"Anura","Bufonidae","Incilius perplexus","22","44","","","","","","Bufo perplexus","Duellman. W. E. 1967. Additional studies of chromosomes of anuran amphibians. Syst. Zool. 16: 38-43."
"Anura","Bufonidae","Incilius valliceps","22","44","","","","","","Bufo valliceps","Sanders, O. and J. C. Cross. 1964 Relationships between certain North American toads as shown by cytological study. Herpetologica 19: 248-255."
"Anura","Bufonidae","Ingerophrynus biporcatus","22","","","","","","","Bufo biporcatus philippinicus","Kuramoto, M. 1989. Karyological studies on some Phillipine frogs. In: M. Matsui, T. Hikida and R. Goris (eds.), Current Herpetology in East Asia, Herpetol. Soc. Japan pp. 115-121."
"Anura","Bufonidae","Ingerophrynus parvus","22","44","","","","","","Bufo parvus","Schmid, M. 1978. Chromsome banding in amphibia. I. Constitutive heterochromatin and nucleolus organizer regions in Bufo and Hyla. Chromosoma 66: 361-388."
"Anura","Bufonidae","Melanophryniscus atroluteus","22","44","","","","","","","Baldo, D., Cotichelli, L., Pereyra, M.O., Borteiro, C., Netto, F., Kolenc, F., Brusquetti, F. and Bidau, C., 2012. A cytotaxonomic survey of the genus Melanophryniscus Gallardo, 1961 (Anura: Bufonidae). Journal of Herpetology, pp.25-32."
"Anura","Bufonidae","Melanophryniscus devincenzii","22","44","","","","","","","Baldo, D., Cotichelli, L., Pereyra, M.O., Borteiro, C., Netto, F., Kolenc, F., Brusquetti, F. and Bidau, C., 2012. A cytotaxonomic survey of the genus Melanophryniscus Gallardo, 1961 (Anura: Bufonidae). Journal of Herpetology, pp.25-32."
"Anura","Bufonidae","Melanophryniscus fulvoguttatus","22","44","","","","","","","Baldo, D., Cotichelli, L., Pereyra, M.O., Borteiro, C., Netto, F., Kolenc, F., Brusquetti, F. and Bidau, C., 2012. A cytotaxonomic survey of the genus Melanophryniscus Gallardo, 1961 (Anura: Bufonidae). Journal of Herpetology, pp.25-32."
"Anura","Bufonidae","Melanophryniscus klappenbachi","22","44","","","","","","","Baldo, D., Cotichelli, L., Pereyra, M.O., Borteiro, C., Netto, F., Kolenc, F., Brusquetti, F. and Bidau, C., 2012. A cytotaxonomic survey of the genus Melanophryniscus Gallardo, 1961 (Anura: Bufonidae). Journal of Herpetology, pp.25-32."
"Anura","Bufonidae","Melanophryniscus moreirae","22","44","","","","","","","Becak, M. L., L. Denaro and W. Becak. 1970. Polyploidy and mechanisms of karyotypic diversification in amphibia. Cytogenetics 9: 225-238."
"Anura","Bufonidae","Melanophryniscus pachyrhynus","22","44","","","","","","Melanophryniscus orejasmirandai","Baldo, D., Cotichelli, L., Pereyra, M.O., Borteiro, C., Netto, F., Kolenc, F., Brusquetti, F. and Bidau, C., 2012. A cytotaxonomic survey of the genus Melanophryniscus Gallardo, 1961 (Anura: Bufonidae). Journal of Herpetology, pp.25-32."
"Anura","Bufonidae","Melanophryniscus rubriventris","22","44","","","","","","","Bogart, J. P. 1972. Karyotypes. In: W. F. Blair (ed.), Evolution in the Genus Bufo. Univ. Texas Press, Austin pp. 171-195, Appendix, pp. 361-381."
"Anura","Bufonidae","Melanophryniscus stelzneri","22","44","","","","","","","Morescalchi, A. and G. Gargiulo. 1968. Su alcune relazioni cariologiche del genero Bufo (Amphibia, Salientia). Rend. Acc. Sci. Fis. Mat., S.4, 35: 117-120."
"Anura","Bufonidae","Mertensophryne anotis","22","","","","","","","Stephopaedes anotis","Tandy, M. and J. Tandy. 1976. Evolution of acoustic behaviour in African Bufo (Anura: Bufonidae). Zool. Afr. 11: 349-368."
"Anura","Bufonidae","Nannophryne variegata","22","44","","","","","","Bufo variegatus","Bogart, J. P. 1972. Karyotypes. In: W. F. Blair (ed.), Evolution in the Genus Bufo. Univ. Texas Press, Austin pp. 171-195, Appendix, pp. 361-381."
"Anura","Bufonidae","Nectophryne afra","22","44","","","","","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Bufonidae","Nectophrynoides tornieri","22","44","","","","","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Bufonidae","Nimbaphrynoides occidentalis","22","44","","","","","","Nectophrynoides  occidentalis","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Bufonidae","Phrynoidis asper","22","","","","","","","Bufo asper","Yong, H. S. 1974. Karyotypes of Bufo asper and  Bufo melanostictus from penisular Malaysia. Malay. Nat. J. 27: 111-113."
"Anura","Bufonidae","Poyntonophrynus fenoulheti","22","","","","","","","Bufo fenoulheti","Tandy, M. and J. Tandy. 1976. Evolution of acoustic behaviour in African Bufo (Anura: Bufonidae). Zool. Afr. 11: 349-368."
"Anura","Bufonidae","Rentapia hosii","22","44","","","","","","Pedostibes hosii","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Bufonidae","Rhaebo haematiticus","22","44","","","","","","Bufo haematiticus","Bogart, J. P. 1972. Karyotypes. In: W. F. Blair (ed.), Evolution in the Genus Bufo. Univ. Texas Press, Austin pp. 171-195, Appendix, pp. 361-381."
"Anura","Bufonidae","Rhinella achavali","22","44","","","","","","","Kolenc, F., Borteiro, C., Cotichelli, L., Baldo, D., Debat, C.M. and Candioti, F.V., 2013. The tadpole and karyotype of Rhinella achavali (Anura: Bufonidae). Journal of Herpetology, 47(4), pp.599-606."
"Anura","Bufonidae","Rhinella arenarum","22","44","","","","","","Bufo arenarum","Bianchi, N. O. and Laguens. 1964. Somatic chromosomes of Bufo arenarum. Cytologia 29: 151-154."
"Anura","Bufonidae","Rhinella arunco","22","44","","","","","","Bufo chilensis","Formas, J. R. 1978 The chromosomes of Bufo rubropunctatus and Bufo chilensis (Anura, Bufonidae) and other species of the spinulosus group. Experientia 34: 452-454."
"Anura","Bufonidae","Rhinella atacamensis","22","44","","","","","","Bufo atacamensis","Bogart, J. P. 1972. Karyotypes. In: W. F. Blair (ed.), Evolution in the Genus Bufo. Univ. Texas Press, Austin pp. 171-195, Appendix, pp. 361-381."
"Anura","Bufonidae","Rhinella crucifer","22","44","","","","","","Bufo crucifer","Becak, M. L. 1968. Chromosomal analysis of eighteen species of Anura. Caryologica 21: 191-208."
"Anura","Bufonidae","Rhinella diptycha","22","44","","","","","","Chaunus schneideri","Amaro-Ghilardi, R.C., de Jesus Silva, M.J., Rodrigues, M.T. and Yonenaga-Yassuda, Y., 2008. Chromosomal studies in four species of genus Chaunus (Bufonidae, Anura): localization of telomeric and ribosomal sequences after fluorescence in situ hybridization (FISH). Genetica, 134(2), p.159."
"Anura","Bufonidae","Rhinella diptycha","22","44","","","","","","Bufo paracnemis","Becak, M. L. 1968. Chromosomal analysis of eighteen species of Anura. Caryologica 21: 191-208."
"Anura","Bufonidae","Rhinella dorbignyi","22","","","","","","","Bufo dorbignyi","Saez, F. A. and N. Brum. 1960. Chromosomes of South American amphibians. Nature 185. 945."
"Anura","Bufonidae","Rhinella fernandezae","22","44","","","","","","","Baraquet, M., Valetti, J., Salas, N. and Martino, A., 2011. Redescription of the karyotype of five species of the family Bufonidae (Amphibia: Anura) from central area of Argentina. Biologia, 66(3), pp.543-547."
"Anura","Bufonidae","Rhinella fernandezae","22","","","","","","","Bufo fernandezae","Brum-Zorilla, N. and F. A. Saez. 1971. Chromosomes of South American Bufonidae (Amphibia anura). Experientia 27: 470-471."
"Anura","Bufonidae","Rhinella granulosa","22","44","","","","","","Bufo granulosus granulosus","Becak, M. L., L. Denaro and W. Becak. 1970. Polyploidy and mechanisms of karyotypic diversification in amphibia. Cytogenetics 9: 225-238."
"Anura","Bufonidae","Rhinella icterica","22","44","","","","","","Chaunus ictericus","Amaro-Ghilardi, R.C., de Jesus Silva, M.J., Rodrigues, M.T. and Yonenaga-Yassuda, Y., 2008. Chromosomal studies in four species of genus Chaunus (Bufonidae, Anura): localization of telomeric and ribosomal sequences after fluorescence in situ hybridization (FISH). Genetica, 134(2), p.159."
