Order	Family	Genus	Species	chr_num_female	chr_num_male	predicted_ploidy	sex_system	karyotype	genotypic	haplodiploidy	environmental	Polyfactorial (yes,no)	molecular_basis
Squamata	Viperidae	Agkistrodon	Agkistrodon contortrix	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Atropoides	Atropoides picadoi	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Bothriechis	Bothriechis lateralis	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Bothriechis	Bothriechis nigroviridis	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Bothriechis	Bothriechis schlegelii	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Bothrops	Bothrops alternatus	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Bothrops	Bothrops asper	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Bothrops	Bothrops insularis	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Bothrops	Bothrops jararaca	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Bothrops	Bothrops jararacussu	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Bothrops	Bothrops leucurus	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Bothrops	Bothrops neuwiedi	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Cerrophidion	Cerrophidion godmani	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Crotalus	Crotalus catalinensis	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Crotalus	Crotalus cerastes	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Crotalus	Crotalus enyo	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Crotalus	Crotalus molossus	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Crotalus	Crotalus ruber	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Crotalus	Crotalus scutulatus	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Crotalus	Crotalus tortugensis	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Daboia	Daboia russelli russelli	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Echis	Echis carinatus	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Lachesis	Lachesis muta noctivaga	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Macrovipera	Macrovipera lebetina	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Porthidium	Porthidium nasutum	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Vipera	Vipera berus	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Vipera	Vipera berus	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Vipera	Vipera monticola	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Vipera	Vipera renardi	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Vipera	Vipera seoanei	36	36		gonochorous	ZW	female heterogametic				
Squamata	Viperidae	Vipera	Vipera ursinii	36	36		gonochorous	ZW	female heterogametic				
Squamata	Xantusiidae	Lepidophyma	Lepidophyma flavimaculatum			2	apomictic						
Squamata	Xantusiidae	Lepidophyma	Lepidophyma reticulatum			2	apomictic						
