Order	Family	Genus	species	Sexual System	Karyotype	Genotypic	Haplodiploidy	Predicted ploidy	Chromosome_number_female_2N	Chromosome_number_male_2N
Coleoptera	Scarabaeidae	Gromphas	lacordairei	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Haplidia	transversa	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Heliocopris	bucephalus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Heliocopris	gigas	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Holotrichia	longipennis	gonochorous	XY	male heterogametic			18	18
Coleoptera	Scarabaeidae	Holotrichia	serrata	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Mecynorrhina	torquata	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Megasoma	actaeon	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Melolontha	hippocastani	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Melolontha	melolontha	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Melolontha	pectoralis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Microcopris	doriae	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Microcopris	hidakai	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Oniticellus	fulvus	gonochorous						20
Coleoptera	Scarabaeidae	Onitis	belial	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onitis	ion	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onitis	philemon	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Ontherus	appendiculatus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	amyntas	gonochorous						20
Coleoptera	Scarabaeidae	Onthophagus	andalusicus italicus	gonochorous						20
Coleoptera	Scarabaeidae	Onthophagus	bifasciatus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	catta	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	catta	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	coenobita	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	crassus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	dama	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	fracticornis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	furcatus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	hecate	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	hirtus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	illyricus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	joannae	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	lemur	gonochorous						20
Coleoptera	Scarabaeidae	Onthophagus	maki	gonochorous					20	
Coleoptera	Scarabaeidae	Onthophagus	marginicollis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	nuchicornis	gonochorous						20
Coleoptera	Scarabaeidae	Onthophagus	opacicollis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	ovatus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	pacificus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	pennsylvanicus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	punctatus	gonochorous						20
Coleoptera	Scarabaeidae	Onthophagus	ramosellus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	ruficapillus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	similis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	stylocerus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	taurus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	taurus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	vacca	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Onthophagus	verticicornis	gonochorous						20
Coleoptera	Scarabaeidae	Orizabus	cultripes	gonochorous	XY	male heterogametic			18	18
Coleoptera	Scarabaeidae	Oruscatus	davus	gonochorous						20
Coleoptera	Scarabaeidae	Oryctes	nasicornis	gonochorous	XY	male heterogametic			18	18
Coleoptera	Scarabaeidae	Oryctes	nasicornis	gonochorous	XY	male heterogametic			18	18
Coleoptera	Scarabaeidae	Oryctes	rhinoceros	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Osmoderma	eremita	gonochorous	XY	male heterogametic			18	18
Coleoptera	Scarabaeidae	Osmoderma	lassallei	gonochorous	XY	male heterogametic			18	18
Coleoptera	Scarabaeidae	Oxysternon	silenus	gonochorous	XO	male heterogametic			20	19
Coleoptera	Scarabaeidae	Oxythyrea	funesta	gonochorous	XO	male heterogametic			20	19
Coleoptera	Scarabaeidae	Oxythyrea	funesta	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Paracopris	ramosiceps	gonochorous	XY	male heterogametic			18	18
Coleoptera	Scarabaeidae	Pelidnota	punctata	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Pentodon	idiota	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Pentodon	sp.	gonochorous	XO	male heterogametic			20	19
Coleoptera	Scarabaeidae	Phanaeus	chalcomelas	gonochorous	XY	male heterogametic			12	12
Coleoptera	Scarabaeidae	Phanaeus	igneus	gonochorous	XY	male heterogametic			12	12
Coleoptera	Scarabaeidae	Phanaeus	splendidulus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Phanaeus	vindex	gonochorous	XY	male heterogametic			12	12
Coleoptera	Scarabaeidae	Phanaeus	vindex	gonochorous	XY	male heterogametic			12	12
Coleoptera	Scarabaeidae	Phileurus	didymus	gonochorous	XY	male heterogametic			16	16
Coleoptera	Scarabaeidae	Phyllognathus	dionysius	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Phyllophaga	anxia	gonochorous						20
Coleoptera	Scarabaeidae	Phyllophaga	delata	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Phyllophaga	drakii	gonochorous						20
Coleoptera	Scarabaeidae	Phyllophaga	fusca	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Phyllophaga	pleei	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Phyllophaga	tristis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Popillia	japonica	gonochorous	XY	male heterogametic			18	18
Coleoptera	Scarabaeidae	Propomacrus	bimucronatus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Protaetia	aeruginosa	gonochorous						20
Coleoptera	Scarabaeidae	Protaetia	angustata	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Protaetia	aurichalcea	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Protaetia	fieberi	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Protaetia	lugubris	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Protaetia	mirifica	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Protaetia	morio	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Protaetia	oblonga	gonochorous						20
Coleoptera	Scarabaeidae	Protaetia	opaca	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Protaetia	speciosa	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Psammoporus	sabuleti	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Scarabaeus	laticollis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Scarabaeus	laticollis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Scarabaeus	sacer	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Schizonycha	fuscescens	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Serica	sericea	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Serica	tristis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Serica	umbrinella	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Sisyphus	schaefferi	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Stephanorrhina	princeps	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Tiniocellus	spinipes	gonochorous	XY	male heterogametic			24	24
Coleoptera	Scarabaeidae	Trichiotinus	assimilis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Trichius	fasciatus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Trichius	sexualis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Trichius	succinctus	gonochorous						20
Coleoptera	Scarabaeidae	Trichius	zonatus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scarabaeidae	Tropinota	hirta	gonochorous						20
Coleoptera	Scarabaeidae	Xylotrupes	gideon	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scolytidae	Coccotrypes	dactyliperda	gonochorous			other			
Coleoptera	Scolytidae	Coccotrypes	graniceps	gonochorous			other			
Coleoptera	Scolytidae	Cryphalus	abietis	gonochorous	XY	male heterogametic			26	26
Coleoptera	Scolytidae	Cryphalus	piceae	gonochorous	XY	male heterogametic			26	26
Coleoptera	Scolytidae	Crypturgus	pusillus	gonochorous	XY	male heterogametic			26	26
Coleoptera	Scolytidae	Dendroctonus	adjunctus	gonochorous	XY	male heterogametic			14	14
Coleoptera	Scolytidae	Dendroctonus	approximatus	gonochorous	XY	male heterogametic			12	12
Coleoptera	Scolytidae	Dendroctonus	brevicomis	gonochorous	XY	male heterogametic			12	12
Coleoptera	Scolytidae	Dendroctonus	frontalis	gonochorous	XY	male heterogametic			16	16
Coleoptera	Scolytidae	Dendroctonus	jeffreyi	gonochorous	XY	male heterogametic			24	24
Coleoptera	Scolytidae	Dendroctonus	mexicanus	gonochorous	XY	male heterogametic			12	12
Coleoptera	Scolytidae	Dendroctonus	murrayanae	gonochorous	XY	male heterogametic			30	30
Coleoptera	Scolytidae	Dendroctonus	parallelocollis	gonochorous	XY	male heterogametic			28	28
Coleoptera	Scolytidae	Dendroctonus	ponderosae	gonochorous	XY	male heterogametic			24	24
Coleoptera	Scolytidae	Dendroctonus	pseudotsugae	gonochorous	XY	male heterogametic			30	30
Coleoptera	Scolytidae	Dendroctonus	punctatus	gonochorous	XY	male heterogametic			32	32
Coleoptera	Scolytidae	Dendroctonus	rhizophagus	gonochorous	XY	male heterogametic			28	28
Coleoptera	Scolytidae	Dendroctonus	rufipennis	gonochorous	XY	male heterogametic			30	30
Coleoptera	Scolytidae	Dendroctonus	simplex	gonochorous	XY	male heterogametic			30	30
Coleoptera	Scolytidae	Dendroctonus	terebrans	gonochorous	XY	male heterogametic			26	26
Coleoptera	Scolytidae	Dendroctonus	valens	gonochorous	XY	male heterogametic			28	28
Coleoptera	Scolytidae	Dryocoetes	affaber	gonochorous	XY	male heterogametic			28	28
Coleoptera	Scolytidae	Dryocoetes	autographus	gonochorous	XY	male heterogametic			26	26
Coleoptera	Scolytidae	Dryocoetes	autographus	gonochorous	XY	male heterogametic			28	28
Coleoptera	Scolytidae	Hylastes	angustatus	gonochorous	XY	male heterogametic			26	26
Coleoptera	Scolytidae	Hylastes	ater	gonochorous	XY	male heterogametic			26	26
Coleoptera	Scolytidae	Hylastes	cunicularius	gonochorous	XY	male heterogametic			26	26
Coleoptera	Scolytidae	Hylurgops	glabratus	gonochorous	XY	male heterogametic			26	26
Coleoptera	Scolytidae	Hylurgops	palliatus	gonochorous	XY	male heterogametic			26	26
Coleoptera	Scolytidae	Hylurgops	pinifex	gonochorous	XY	male heterogametic			30	30
Coleoptera	Scolytidae	Ips	acuminatus	gonochorous	XY	male heterogametic			16	16
Coleoptera	Scolytidae	Ips	avulsus	gonochorous	XY	male heterogametic			34	32
Coleoptera	Scolytidae	Ips	bonanseai	gonochorous	XY	male heterogametic			32	32
Coleoptera	Scolytidae	Ips	borealis	gonochorous	XY	male heterogametic			32	32
Coleoptera	Scolytidae	Ips	concinnus	gonochorous	XY	male heterogametic			16	16
Coleoptera	Scolytidae	Ips	confusus	gonochorous	XY	male heterogametic			32	32
Coleoptera	Scolytidae	Ips	cribricollis	gonochorous	XY	male heterogametic			32	32
Coleoptera	Scolytidae	Ips	emarginatus	gonochorous	XY	male heterogametic			32	32
Coleoptera	Scolytidae	Ips	hoppingi	gonochorous	XY	male heterogametic			32	32
Coleoptera	Scolytidae	Ips	hunteri	gonochorous	XY	male heterogametic			32	32
Coleoptera	Scolytidae	Ips	integer	gonochorous	XY	male heterogametic			32	32
Coleoptera	Scolytidae	Ips	knausi	gonochorous	XY	male heterogametic			32	32
Coleoptera	Scolytidae	Ips	latidens	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scolytidae	Ips	lecontei	gonochorous	XY	male heterogametic			32	32
Coleoptera	Scolytidae	Ips	mexicanus	gonochorous	XY	male heterogametic			16	16
Coleoptera	Scolytidae	Ips	montanus	gonochorous	XY	male heterogametic			32	32
Coleoptera	Scolytidae	Ips	paraconfusus	gonochorous	XY	male heterogametic			32	32
Coleoptera	Scolytidae	Ips	perroti	gonochorous	XY	male heterogametic			32	32
Coleoptera	Scolytidae	Ips	pilifrons	gonochorous	XY	male heterogametic			32	32
Coleoptera	Scolytidae	Ips	pini	gonochorous	XY	male heterogametic			30	30
Coleoptera	Scolytidae	Ips	pini	gonochorous	XY	male heterogametic			32	32
Coleoptera	Scolytidae	Ips	sexdentatus	gonochorous	XY	male heterogametic			26	26
Coleoptera	Scolytidae	Ips	spinifer	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scolytidae	Ips	tridens	gonochorous	XY	male heterogametic			32	32
Coleoptera	Scolytidae	Ips	tridens	parthenogenetic					48	
Coleoptera	Scolytidae	Ips	typographus	gonochorous	XY	male heterogametic			26	26
Coleoptera	Scolytidae	Ips	typographus	gonochorous	XY	male heterogametic			30	30
Coleoptera	Scolytidae	Ips	woodi	gonochorous	XY	male heterogametic			32	32
Coleoptera	Scolytidae	Orthotomicus	caelatus	gonochorous	XY	male heterogametic			22	22
Coleoptera	Scolytidae	Orthotomicus	erosus	gonochorous	XY	male heterogametic			16	16
Coleoptera	Scolytidae	Orthotomicus	laricis	gonochorous	XY	male heterogametic			16	16
Coleoptera	Scolytidae	Orthotomicus	proximus	gonochorous	XY	male heterogametic			14	14
Coleoptera	Scolytidae	Orthotomicus	suturalis	gonochorous	XY	male heterogametic			16	16
Coleoptera	Scolytidae	Phloeotribus	scarabaeoides	gonochorous	XY	male heterogametic			26	26
Coleoptera	Scolytidae	Pityogenes	bidentatus	gonochorous	XY	male heterogametic			16	16
Coleoptera	Scolytidae	Pityogenes	chalcographus	gonochorous	XY	male heterogametic			16	16
Coleoptera	Scolytidae	Pityogenes	chalcographus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scolytidae	Pityogenes	fossifrons	gonochorous	complex XY	male heterogametic			20	19
Coleoptera	Scolytidae	Pityogenes	hopkinsi	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scolytidae	Pityogenes	knechteli	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scolytidae	Pityogenes	quadridens	gonochorous	XY	male heterogametic			16	16
Coleoptera	Scolytidae	Pityogenes	quadridens	gonochorous	XY	male heterogametic			20	20
Coleoptera	Scolytidae	Pityokteines	ornatus	gonochorous	XY	male heterogametic			18	18
Coleoptera	Scolytidae	Polygraphus	grandiclava	gonochorous	XY	male heterogametic			16	16
Coleoptera	Scolytidae	Polygraphus	poligraphus	gonochorous	XY	male heterogametic			16	16
Coleoptera	Scolytidae	Polygraphus	subopacus	gonochorous	XY	male heterogametic			16	16
Coleoptera	Scolytidae	Scolytus	mali	gonochorous	XY	male heterogametic			12	12
Coleoptera	Scolytidae	Scolytus	mali	gonochorous	XY	male heterogametic			16	16
Coleoptera	Scolytidae	Scolytus	multistriatus	gonochorous	XY	male heterogametic			12	12
Coleoptera	Scolytidae	Scolytus	ratzeburgi	gonochorous	XY	male heterogametic			16	16
Coleoptera	Scolytidae	Scolytus	rugulosus	gonochorous	XY	male heterogametic			16	16
Coleoptera	Scolytidae	Trypodendron	lineatum	gonochorous	XY	male heterogametic			26	26
Coleoptera	Scolytidae	Xyleborus	dispar	gonochorous						40
Coleoptera	Scolytidae	Xylosandrus	compactus	gonochorous			other		20	10
Coleoptera	Scolytidae	Xylosandrus	germanus	gonochorous			other		16	8
Coleoptera	Silphidae	Nicrophorus	sayi	gonochorous	XO	male heterogametic			14	13
Coleoptera	Silphidae	Nicrophorus	vespilloides	gonochorous	XO	male heterogametic			14	13
Coleoptera	Silphidae	Phosphuga	atrata	gonochorous	XY	male heterogametic			34	34
Coleoptera	Silphidae	Silpha	americana	gonochorous	XY	male heterogametic			40	40
Coleoptera	Silphidae	Silpha	noveboracensis	gonochorous	XY	male heterogametic			26	26
Coleoptera	Silphidae	Silpha	perforata	gonochorous	XY	male heterogametic			40	40
Coleoptera	Silphidae	Silpha	surinamensis	gonochorous	XY	male heterogametic			26	26
Coleoptera	Silphidae	Thanatophilus	sinuatus	gonochorous	XY	male heterogametic			26	26
Coleoptera	Silvanidae	Ahasverus	advena	gonochorous	XY	male heterogametic			18	18
Coleoptera	Silvanidae	Oryzaephilus	mercator	gonochorous	XY	male heterogametic			18	18
Coleoptera	Silvanidae	Oryzaephilus	surinamensis	gonochorous	XY	male heterogametic			18	18
Coleoptera	Staphylinidae	Aleochara	sp.	gonochorous	XY	male heterogametic			18	18
Coleoptera	Staphylinidae	Batrisodes	globosus	gonochorous	XY	male heterogametic			28	28
Coleoptera	Staphylinidae	Creophilus	maxillosus	gonochorous	XY	male heterogametic			40	40
Coleoptera	Staphylinidae	Nudobius	cephalus	gonochorous	XY	male heterogametic			28	28
Coleoptera	Staphylinidae	Ontholestes	cingulatus	gonochorous	XY	male heterogametic			26	26
Coleoptera	Staphylinidae	Philonthus	fuscipennis	gonochorous	XY	male heterogametic			24	24
Coleoptera	Staphylinidae	Philonthus	intermedius	gonochorous	XY	male heterogametic			56	56
Coleoptera	Staphylinidae	Philonthus	politus	gonochorous	XY	male heterogametic			40	40
Coleoptera	Staphylinidae	Philonthus	varius	gonochorous	XO	male heterogametic			32	31
Coleoptera	Staphylinidae	Quedius	fuliginosus	gonochorous	XO	male heterogametic			34	33
Coleoptera	Staphylinidae	Tachinus	lignorum	gonochorous	XY	male heterogametic			26	26
Coleoptera	Stenotrachelidae	Cephaloon	lepturides	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Adesmia	cancellata	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Adesmia	metallica	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Akis	bacarozzo	gonochorous	XY	male heterogametic			16	16
Coleoptera	Tenebrionidae	Alobates	pennsylvanica	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Alphitobius	diaperinus	gonochorous	XO	male heterogametic			20	19
Coleoptera	Tenebrionidae	Ammobius	rufus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Arthromacra	aenea	gonochorous	XY	male heterogametic			14	14
Coleoptera	Tenebrionidae	Asida	jurinei	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Blaps	gibba	gonochorous	complex XY	male heterogametic			44	38
Coleoptera	Tenebrionidae	Blaps	gigas	gonochorous	complex XY	male heterogametic			38	35
Coleoptera	Tenebrionidae	Blaps	judaeorum	gonochorous	complex XY	male heterogametic				19
Coleoptera	Tenebrionidae	Blaps	judaeorum	gonochorous	complex XY	male heterogametic				21
Coleoptera	Tenebrionidae	Blaps	lethifera	gonochorous	complex XY	male heterogametic				37
Coleoptera	Tenebrionidae	Blaps	lusitanica	gonochorous	complex XY	male heterogametic				35
Coleoptera	Tenebrionidae	Blaps	lusitanica	gonochorous	complex XY	male heterogametic				19
Coleoptera	Tenebrionidae	Blaps	mucronata	gonochorous	complex XY	male heterogametic				36
Coleoptera	Tenebrionidae	Blaps	waltli	gonochorous	complex XY	male heterogametic				34
Coleoptera	Tenebrionidae	Blaps	wiedemanni	gonochorous	complex XY	male heterogametic				25
Coleoptera	Tenebrionidae	Cossyphus	hoffmannseggi	gonochorous						18
Coleoptera	Tenebrionidae	Cynaeus	angustus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Diaperis	boleti	gonochorous	XY	male heterogametic			14	14
Coleoptera	Tenebrionidae	Eleodes	armata	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Eleodes	cordata	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Eleodes	dentipes	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Erodius	emondi	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Erodius	orientalis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Gnaptor	spinimanus	gonochorous	complex XY	male heterogametic			38	36
Coleoptera	Tenebrionidae	Gnathocerus	cornutus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Gonocephalum	rusticum	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Hegeter	amaroides	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Hegeter	brevicollis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Hegeter	costipennis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Hegeter	fernandezi	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Hegeter	grancanariensis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Hegeter	lateralis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Hegeter	politus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Hegeter	tenuipunctatus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Hegeter	transversus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Latheticus	oryzae	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Misolampus	subglaber	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Nesotes	gomerensis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Nesotes	picescens	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Nesotes	porrectus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Nesotes	viridicollis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Palorus	subdepressus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Phaleria	acuminata	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Phylan	semicostatus	gonochorous	XY	male heterogametic			26	26
Coleoptera	Tenebrionidae	Pimelia	ascendens	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	baetica	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	bipunctata	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	boyeri	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	canariensis	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	costata	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	cribra	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Pimelia	echidna	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	elevata	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Pimelia	estevezi	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	fornicata	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	granulicollis	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	grossa	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	integra	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	interjecta	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Pimelia	interstitialis	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	lutaria	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	maura	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	mauritanica	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	modesta	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	monticola	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	radula ascendens	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	rugosa	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	scabrosa	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Pimelia	variolosa	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Scaurus	punctatus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Scaurus	striatus	gonochorous	XY	male heterogametic			24	24
Coleoptera	Tenebrionidae	Tenebrio	molitor	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Tenebrio	molitor	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Tenebrio	molitor	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Tenebrio	obscurus	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Tenebrio	picipes	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Tentyria	latreillei	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Tentyria	mucronata	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Tribolium	anaphe	gonochorous						18
Coleoptera	Tenebrionidae	Tribolium	audax	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Tribolium	brevicornis	gonochorous						18
Coleoptera	Tenebrionidae	Tribolium	castaneum	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Tribolium	confusum	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Tribolium	destructor	gonochorous	XY	male heterogametic			18	18
Coleoptera	Tenebrionidae	Tribolium	freemani	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Tribolium	madens	gonochorous	XY	male heterogametic			20	20
Coleoptera	Tenebrionidae	Upis	ceramboides	gonochorous	XY	male heterogametic			20	20
