Order	Family	Genus	Species	species author	infraspecific	common name	Hybrid	Sexual system	selfing	Growth Form	Woodiness count	Life_Form	gametophytic	gametophytic_min	sporophytic	sporophytic_min	karyotype	mol_basis	genotypic
Gentianales	Gentianaceae	Gentiana	scabrida	Hayata								annual							
Gentianales	Gentianaceae	Gentiana	sceptrum	Griseb.									13	13					
Gentianales	Gentianaceae	Gentiana	schleicheri	(Vacc.) Kunz											30-31;33	30			
Gentianales	Gentianaceae	Gentiana	sedifolia	Kunth									20	20					
Gentianales	Gentianaceae	Gentiana	septemfida	Pall.									13	13	26;26;26;26	26			
Gentianales	Gentianaceae	Gentiana	serra	Franch.								annual							
Gentianales	Gentianaceae	Gentiana	shaanxiensis	T.N.Ho								annual							
Gentianales	Gentianaceae	Gentiana	sierrae	Briq.				hermaphrodite							30	30			
Gentianales	Gentianaceae	Gentiana	sikkimensis	C.B.Clarke						herb		perennial							
Gentianales	Gentianaceae	Gentiana	sikokiana	Maxim.											26	26			
Gentianales	Gentianaceae	Gentiana	simulatrix	C.Marquand								annual							
Gentianales	Gentianaceae	Gentiana	sino-ornata	Balf.f.															
Gentianales	Gentianaceae	Gentiana	siphonantha	Maxim. ex Kusn.								perennial			26	26			
Gentianales	Gentianaceae	Gentiana	souliei	Franch.								annual							
Gentianales	Gentianaceae	Gentiana	spathacea	Kunth											26	26			
Gentianales	Gentianaceae	Gentiana	spathulifolia	Kusn.								annual			20	20			
Gentianales	Gentianaceae	Gentiana	squarrosa	Ledeb.								annual			36;38;c.28;76;38;38;20	20			
Gentianales	Gentianaceae	Gentiana	stellata	Turrill								annual							
Gentianales	Gentianaceae	Gentiana	stellulata	Harry Sm.								annual							
Gentianales	Gentianaceae	Gentiana	stipitata	Edgew.						herb		perennial			26	26			
Gentianales	Gentianaceae	Gentiana	straminea	Maxim.				hermaphrodite			10;0;0	perennial			26; 52;52;52	26			
Gentianales	Gentianaceae	Gentiana	striata	Maxim.								annual			46	46			
Gentianales	Gentianaceae	Gentiana	stylophora	C.B.Clarke															
Gentianales	Gentianaceae	Gentiana	suborbisepala	C.Marquand								annual							
Gentianales	Gentianaceae	Gentiana	subpolytrichoides	Grubov															
Gentianales	Gentianaceae	Gentiana	szechenyii	Kanitz								perennial							
Gentianales	Gentianaceae	Gentiana	tatsienensis	Franch.								annual							
Gentianales	Gentianaceae	Gentiana	tergestina	Beck											30	30			
Gentianales	Gentianaceae	Gentiana	tergestina		subsp. tergestina														
Gentianales	Gentianaceae	Gentiana	terglouensis	Hacq.											38;40	38			
Gentianales	Gentianaceae	Gentiana	ternifolia	Franch.						herb		perennial							
Gentianales	Gentianaceae	Gentiana	tetraphylla	Maxim. ex Kusn.						herb		perennial							
Gentianales	Gentianaceae	Gentiana	tetrasticha	C.Marquand								annual			24;24	24			
Gentianales	Gentianaceae	Gentiana	thunbergii	(G.Don) Griseb.								annual			36;36	36			
Gentianales	Gentianaceae	Gentiana	tianschanica	Rupr. ex Kusn.								perennial							
Gentianales	Gentianaceae	Gentiana	tibetica	King ex Hook.f.								perennial			52;52	52			
Gentianales	Gentianaceae	Gentiana	tongolensis	Franch.								annual							
Gentianales	Gentianaceae	Gentiana	tonkinensis	Hul															
Gentianales	Gentianaceae	Gentiana	trichotoma	Kusn.								perennial			c.26	26			
Gentianales	Gentianaceae	Gentiana	triflora		var. japonica										26;26	26			
Gentianales	Gentianaceae	Gentiana	triflora	Pall.								perennial			26;26;26;26;26;26;26;26	26			
Gentianales	Gentianaceae	Gentiana	uniflora	Georgi											26	26			
Gentianales	Gentianaceae	Gentiana	urnula	Harry Sm.								perennial			26	26			
Gentianales	Gentianaceae	Gentiana	utriculosa	L.											22;33	22			
Gentianales	Gentianaceae	Gentiana	veitchiorum	Hemsl.								perennial			24;24	24			
Gentianales	Gentianaceae	Gentiana	venosa	Hemsl.															
Gentianales	Gentianaceae	Gentiana	verna	N.M.Pritch.	subsp. balcanica										30	30			
Gentianales	Gentianaceae	Gentiana	verna	(Beauverd) Kunz	subsp. delphinensis										28	28			
Gentianales	Gentianaceae	Gentiana	verna	(Kusn.) Halda	subsp. oschtenica														
Gentianales	Gentianaceae	Gentiana	verna	(Soltok.) Hayek	subsp. pontica														
Gentianales	Gentianaceae	Gentiana	verna		subsp. verna										28;28	28			
Gentianales	Gentianaceae	Gentiana	verna	L.							1;0;0				26;28;28;28;30;28+0-2B;28	26			
Gentianales	Gentianaceae	Gentiana	vernayi	C.Marquand								annual			26	26			
Gentianales	Gentianaceae	Gentiana	viatrix	Harry Sm. ex C.Marquand						herb		perennial							
Gentianales	Gentianaceae	Gentiana	villifera	H.W.Li ex T.N.Ho								perennial							
Gentianales	Gentianaceae	Gentiana	waltonii	Burkill						herb		perennial							
Gentianales	Gentianaceae	Gentiana	walujewii	Regel & Schmalh.								perennial							
Gentianales	Gentianaceae	Gentiana	wardii	W.W.Sm.						herb		perennial							
Gentianales	Gentianaceae	Gentiana	wilsonii	C.Marquand								perennial							
Gentianales	Gentianaceae	Gentiana	wingecarribiensis	L.G.Adams															
Gentianales	Gentianaceae	Gentiana	wootchuliana	W.Paik															
Gentianales	Gentianaceae	Gentiana	wutaiensis	C.Marquand															
Gentianales	Gentianaceae	Gentiana	yakushimensis	Makino						herb		perennial			26	26			
Gentianales	Gentianaceae	Gentiana	yokusai	Burkill							1;0;0	annual							
Gentianales	Gentianaceae	Gentiana	yunnanensis	Franch.								annual	12	12	24;14	14			
Gentianales	Gentianaceae	Gentiana	zekuensis	T.N.Ho & S.W.Liu								perennial							
Gentianales	Gentianaceae	Gentiana	zollingeri	Fawc.								annual			20;20;20	20			
Gunnerales	Gunneraceae	Gunnera	arenaria	Cheeseman ex Kirk				monoecy				perennial							
Gunnerales	Gunneraceae	Gunnera	atropurpurea	L.E.Moro															
Gunnerales	Gunneraceae	Gunnera	boliviana	Morong. ex Rusby				monoecy				perennial							
Gunnerales	Gunneraceae	Gunnera	bracteata	Steud. ex Benn.				monoecy				perennial							
Gunnerales	Gunneraceae	Gunnera	brasiliensis	Schindl.				monoecy											
Gunnerales	Gunneraceae	Gunnera	brephogea	Linden & André				monoecy		herb		perennial							
Gunnerales	Gunneraceae	Gunnera	chilensis	Lam.				monoecy			1;0;0	perennial							
Gunnerales	Gunneraceae	Gunnera	cordifolia	(Hook.f.) Hook.f.				monoecy		herb	2;0;0	perennial							
Gunnerales	Gunneraceae	Gunnera	densiflora	Hook.f.				monoecy				perennial							
Gunnerales	Gunneraceae	Gunnera	dentata	Kirk				dioecy|monoecy		herb	2;0;0	perennial							
Gunnerales	Gunneraceae	Gunnera	ecuadoriana	Gilli															
Gunnerales	Gunneraceae	Gunnera	hamiltonii	Kirk ex W.S.Ham.				dioecy		herb	1;0;0	perennial							
Gunnerales	Gunneraceae	Gunnera	herteri	Osten				monoecy		herb	1;0;0	annual							
Gunnerales	Gunneraceae	Gunnera	insignis	(Oerst.) Oerst.				monoecy				perennial							
Gunnerales	Gunneraceae	Gunnera	kauaiensis	Rock				monoecy				perennial							
Gunnerales	Gunneraceae	Gunnera	lobata	Hook.f.				dioecy			1;0;0	perennial							
Gunnerales	Gunneraceae	Gunnera	macrophylla	Blume				monoecy		herb	1;0;0	perennial							
Gunnerales	Gunneraceae	Gunnera	magellanica	Lam.				dioecy		herb	5;0;0	perennial			34	34			
Gunnerales	Gunneraceae	Gunnera	manicata	Linden ex Delchev.				monoecy		herb	1;0;0	perennial			34;34	34			
Gunnerales	Gunneraceae	Gunnera	masafuerae	Skottsb.				monoecy				perennial							
Gunnerales	Gunneraceae	Gunnera	mexicana	Brandegee				monoecy				perennial							
Gunnerales	Gunneraceae	Gunnera	monoica	Raoul				monoecy		herb	2;0;0	perennial							
Gunnerales	Gunneraceae	Gunnera	morae	Wanntorp & Klack.															
Gunnerales	Gunneraceae	Gunnera	peltata	Phil.				monoecy				perennial							
Gunnerales	Gunneraceae	Gunnera	perpensa	L.				monoecy		herb	2;0;0	perennial							
Gunnerales	Gunneraceae	Gunnera	petaloidea	Gaudich.				monoecy			1;0;0	perennial							
Gunnerales	Gunneraceae	Gunnera	pilosa	Kunth				monoecy		herb	1;0;0	perennial							
Gunnerales	Gunneraceae	Gunnera	prorepens	Hook.f.				dioecy		herb		perennial							
Gunnerales	Gunneraceae	Gunnera	reichei	Schindl.															
Gunnerales	Gunneraceae	Gunnera	rheifolia	Schindl.															
Gunnerales	Gunneraceae	Gunnera	talamancana	H.Weber & L.E.Mora				monoecy				perennial							
Gunnerales	Gunneraceae	Gunnera	tinctoria	(Molina) Mirb.				monoecy			2;0;0		17	17	34	34			
Rosales	Cannabaceae	Humulus	japonicus	Siebold & Zucc.		(Japanese hop)		dioecy		herb	1;0;0	annual	9II	9	16; 17;14+3?B	14	complex XY	dosage	male heterogametic
Rosales	Cannabaceae	Humulus	lupulus	(Miq.) Maxim. ex Franch. & Sav.	var. cordifolius			dioecy									complex XY	dosage	male heterogametic
Rosales	Cannabaceae	Humulus	lupulus	A.Nelson & Cockerell	var. neomexicanus			dioecy											
Rosales	Cannabaceae	Humulus	lupulus	L.		(European hop)		dioecy		herbaceous vine	4;0;0	perennial			20;20; 21;20;20;20; 40;20;20;20;20	20	XY	dosage	male heterogametic
Rosales	Cannabaceae	Humulus	scandens	(Lour.) Merr.				dioecy		herbaceous vine		annual			16;18;16	16			
Rosales	Cannabaceae	Humulus	yunnanensis	Hu				dioecy		herbaceous vine		perennial							
Rosales	Cannabaceae	Cannabis	sativa	L.				dioecy		herb		annual	10;10;10	10	20;20;20;20;20;20;20;20;20;20;20;20	20	XY	Y dominant	male heterogametic
Genianales	Loganiaceae	Labordia	kaalae	C.N. Forbes				dioecy		shrub|tree		perennial			c.80	80			
Genianales	Loganiaceae	Labordia	tinifolia	A. Gray				dioecy		shrub|tree		perennial			c.80	80			
Gentianales	Rubiaceae	Lasianthus	appressus	Hook.f.						shrub	0;0;1								
Gentianales	Rubiaceae	Lasianthus	attenuatus	Jack						shrub	0;0;1	perennial							
Gentianales	Rubiaceae	Lasianthus	batangensis	K.Schum.						shrub	0;0;1	perennial							
Gentianales	Rubiaceae	Lasianthus	biflorus	(Blume) M.G.Gangop. & Chakrab.						shrub									
Gentianales	Rubiaceae	Lasianthus	borneensis	Merr.						shrub									
Gentianales	Rubiaceae	Lasianthus	bractescens	Ridl.															
Gentianales	Rubiaceae	Lasianthus	bulusanensis	Elmer															
Gentianales	Rubiaceae	Lasianthus	canephoroides	Wernham															
Gentianales	Rubiaceae	Lasianthus	cereiflorus	E.A.Bruce						shrub									
Gentianales	Rubiaceae	Lasianthus	chevalieri	Pit.						shrub		perennial							
Gentianales	Rubiaceae	Lasianthus	chinensis	(Champ.) Benth.						shrub		perennial							
Gentianales	Rubiaceae	Lasianthus	chlorocarpus	K.Schum.						shrub									
Gentianales	Rubiaceae	Lasianthus	chrysoneurus	(Korth.) Miq.						shrub		perennial							
Gentianales	Rubiaceae	Lasianthus	clementis	Merr.						shrub									
Gentianales	Rubiaceae	Lasianthus	coffeoides	Fyson						shrub		perennial							
Gentianales	Rubiaceae	Lasianthus	congesticymus	H.Zhu						shrub									
Gentianales	Rubiaceae	Lasianthus	constrictus	Wight						shrub	0;0;1								
Gentianales	Rubiaceae	Lasianthus	curtisii	King & Gamble						shrub		perennial							
Gentianales	Rubiaceae	Lasianthus	cyaneus	(Elmer) Merr.															
Gentianales	Rubiaceae	Lasianthus	cyanocarpus	Jack						shrub									
Gentianales	Rubiaceae	Lasianthus	ellipticus	Wight						shrub									
Gentianales	Rubiaceae	Lasianthus	euneurus	Stapf						shrub|tree									
Gentianales	Rubiaceae	Lasianthus	fordii	Hance						shrub	0;0;2								
Gentianales	Rubiaceae	Lasianthus	formosensis	Matsum.						shrub									
Gentianales	Rubiaceae	Lasianthus	furcatus	(Miq.) Bremek.															
Gentianales	Rubiaceae	Lasianthus	gainii	M.G.Gangop. & Chakrab.															
Gentianales	Rubiaceae	Lasianthus	glabrescens	Miq.															
Gentianales	Rubiaceae	Lasianthus	henryi	Hutch.						shrub									
Gentianales	Rubiaceae	Lasianthus	hirsutus	(Roxb.) Merr.						shrub		perennial							
Gentianales	Rubiaceae	Lasianthus	hispidulus	(Drake) Pit.						shrub									
Gentianales	Rubiaceae	Lasianthus	hookeri	C.B.Clarke ex Hook.f.						shrub		perennial							
Gentianales	Rubiaceae	Lasianthus	inaequalis	Blume															
Gentianales	Rubiaceae	Lasianthus	inodorus	Blume						shrub	0;0;1								
Gentianales	Rubiaceae	Lasianthus	japonicus	Miq.						shrub	0;0;1								
Gentianales	Rubiaceae	Lasianthus	kilimandscharicus	K.Schum.						shrub	0;0;2	perennial							
Gentianales	Rubiaceae	Lasianthus	lanceolatus	(Griseb.) Urb.						shrub		perennial							
Gentianales	Rubiaceae	Lasianthus	lancifolius	Hook.f.						shrub	0;0;1								
Gentianales	Rubiaceae	Lasianthus	lucidus	Blume						shrub									
Gentianales	Rubiaceae	Lasianthus	maingayi	Hook.f.															
Gentianales	Rubiaceae	Lasianthus	micranthus	Hook.f.						shrub									
Gentianales	Rubiaceae	Lasianthus	mindanaensis	Merr.															
Gentianales	Rubiaceae	Lasianthus	morus	Elmer															
Gentianales	Rubiaceae	Lasianthus	neglectus	Valeton ex Bakh.f.															
Gentianales	Rubiaceae	Lasianthus	pedunculatus	E.A.Bruce						shrub	0;0;1	perennial							
Gentianales	Rubiaceae	Lasianthus	pilosus	Wight						shrub|tree									
Gentianales	Rubiaceae	Lasianthus	repens	Hepper															
Gentianales	Rubiaceae	Lasianthus	reticulatus	Blume						shrub									
Gentianales	Rubiaceae	Lasianthus	rhinocerotis	Blume						shrub		perennial							
Gentianales	Rubiaceae	Lasianthus	ridleyi	King & Gamble						shrub									
Gentianales	Rubiaceae	Lasianthus	rigidus	Miq.						shrub									
Gentianales	Rubiaceae	Lasianthus	robinsonii	Ridl.						shrub									
Gentianales	Rubiaceae	Lasianthus	sarmentosus	Craib															
Gentianales	Rubiaceae	Lasianthus	scalaris	Craib															
Gentianales	Rubiaceae	Lasianthus	sikkimensis	Hook.f.						shrub		perennial							
Gentianales	Rubiaceae	Lasianthus	stercorarius	Blume						shrub|tree									
Gentianales	Rubiaceae	Lasianthus	stipularis	Blume						shrub									
Gentianales	Rubiaceae	Lasianthus	strigosus	Wight						shrub	0;0;2	perennial							
Gentianales	Rubiaceae	Lasianthus	subsessilis	Miq.															
Gentianales	Rubiaceae	Lasianthus	sylvestris	Blume															
Gentianales	Rubiaceae	Lasianthus	trichophlebus	Hemsl. ex F.B.Forbes & Hemsl.						shrub									
Gentianales	Rubiaceae	Lasianthus	varians	(Thwaites) Thwaites						shrub									
Gentianales	Rubiaceae	Lasianthus	velutinus	Ridl.															
Gentianales	Rubiaceae	Lasianthus	venulosus	(Wight & Arn.) Wight															
Gentianales	Rubiaceae	Lasianthus	verticillatus	(Lour.) Merr.						shrub		perennial							
Gentianales	Rubiaceae	Lasianthus	virgatus	Craib															
Gentianales	Rubiaceae	Lasianthus	wrayi	King & Gamble															
Lamiales	Lamiaceae	Lepechinia	bella	Epling				hermaphrodite		shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	betonicifolia	(Lam.) Epling				dioecy		shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	bullata	(Kunth) Epling				gynodioecy		shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	calycina	(Benth.) Epling		(woodbalm)				shrub	0;0;15	perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	caulescens	(Ortega) Epling				hermaphrodite		shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	chamaedryoides	(Balb.) Epling				hermaphrodite		shrub	0;0;1	perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	codon	Epling				hermaphrodite		shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	conferta	(Benth.) Epling						shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	dioica	J.A.Hart				dioecy		shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	floribunda	(Benth.) Epling				hermaphrodite		shrub		perennial	17	17	34	34			
Lamiales	Lamiaceae	Lepechinia	fragrans	(Greene) Epling		(fragrant pitcher sage)				shrub	0;0;3	perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	ganderi	Epling						shrub	0;0;2	perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	glomerata	Epling				hermaphrodite		shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	hastata	(A.Gray) Epling				hermaphrodite		shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	heteromorpha	(Briq.) Epling				gynodioecy		shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	lamiifolia	(Benth.) Epling				hermaphrodite		shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	lancifolia	(Rusby) Epling						shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	mexicana	(S.Schauer) Epling				dioecy		shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	meyenii	(Walp.) Epling				hermaphrodite		herb		perennial			34	34			
Lamiales	Lamiaceae	Lepechinia	mollis	(Epling) Epling				dioecy		shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	mutica	(Benth.) Epling				dioecy		shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	paniculata	(Kunth) Epling				dioecy		shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	radula	(Benth.) Epling				gynodioecy		shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	rossii	S.Boyd & Mistretta						shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	salviae	(Lindl.) Epling				hermaphrodite		shrub	0;0;1	perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	salviifolia	(Kunth) Epling				gynodioecy		shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	schiedeana	(Schltdl.) Vatke				hermaphrodite		herb		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	scobina	Epling				dioecy		shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	speciosa	(A.St.-Hil. ex Benth.) Epling				hermaphrodite		shrub	0;0;2	perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	urbanii	(Briq.) Epling				gynodioecy		shrub		perennial			32	32			
Lamiales	Lamiaceae	Lepechinia	vesiculosa	(Benth.) Epling				gynodioecy		shrub		perennial			32	32			
Lamiales	Lamiaceae	Chaunostoma	mecistandrum	J.D.Sm.						shrub		perennial			32	32			
Lamiales	Lamiaceae	Neoeplingia	leucophylloides	Ramamoorthy Hiriart & Medrano						shrub		perennial			32	32			
Lamiales	Lamiaceae	Melissa	axillaris	(Benth.) Bakh.f.						herb	1;0;0	perennial			32	32			
Lamiales	Lamiaceae	Melissa	officinalis	L.		(common balm)				herb	3;0;0	perennial	16;16	16	64;32;64;32;32;c.64;64	32			
Lamiales	Lamiaceae	Melissa	yunnanensis	C.Y.Wu & Y.C.Huang						herb		perennial							
Asterales	Asteraceae	Leptinella	albida	(D.G.Lloyd) D.G.Lloyd & C.J.Webb				monoecy							52; 104	52			
Asterales	Asteraceae	Leptinella	altilitoralis	D.G.Lloyd & C.J.Webb				monoecy											
Asterales	Asteraceae	Leptinella	atrata		subsp. atrata			monoecy							52	52			
Asterales	Asteraceae	Leptinella	atrata	(D.G.Lloyd) D.G.Lloyd & C.J.Webb	subsp. luteola			monoecy							52	52			
Asterales	Asteraceae	Leptinella	atrata	(Hook.f.) D.G.Lloyd & C.J.Webb															
Asterales	Asteraceae	Leptinella	calcarea	(D.G.Lloyd) D.G.Lloyd & C.J.Webb				dioecy							104	104			
Asterales	Asteraceae	Leptinella	conjuncta					monoecy							104	104			
Asterales	Asteraceae	Leptinella	dendyi	(Cockayne) D.G.Lloyd & C.J.Webb				polygamodioecy							52	52			
Asterales	Asteraceae	Leptinella	dioica		subsp. dioica										260	260			
Asterales	Asteraceae	Leptinella	dioica	(D.G.Lloyd) D.G.Lloyd & C.J.Webb	subsp. monoica			monoecy							260	260			
Asterales	Asteraceae	Leptinella	dioica	Hook.f.															
Asterales	Asteraceae	Leptinella	dispersa		subsp. dispersa			monoecy|dioecy							52	52			
Asterales	Asteraceae	Leptinella	dispersa	(D.G.Lloyd) D.G.Lloyd & C.J.Webb	subsp. rupestris			dioecy							52	52			
Asterales	Asteraceae	Leptinella	dispersa	(D.G.Lloyd) D.G.Lloyd & C.J.Webb															
Asterales	Asteraceae	Leptinella	drummondii	(Benth.) D.G.Lloyd & C.J.Webb				monoecy											
Asterales	Asteraceae	Leptinella	featherstonii	F.Muell.				monoecy							52; 104	52			
Asterales	Asteraceae	Leptinella	filicula	(Hook.f.) Hook.f.											c.156	156			
Asterales	Asteraceae	Leptinella	filiformis	(Hook.f.) D.G.Lloyd & C.J.Webb				monoecy							52	52			
Asterales	Asteraceae	Leptinella	goyenii	(Petrie) D.G.Lloyd & C.J.Webb				polygamodioecy							52	52			
Asterales	Asteraceae	Leptinella	intermedia	(D.G.Lloyd) D.G.Lloyd & C.J.Webb				monoecy							156	156			
Asterales	Asteraceae	Leptinella	lanata	Hook.f.				monoecy											
Asterales	Asteraceae	Leptinella	longipes	Hook.f.				monoecy							52	52			
Asterales	Asteraceae	Leptinella	maniototo	(Petrie) D.G.Lloyd & C.J.Webb				monoecy			1;0;0				52	52			
Asterales	Asteraceae	Leptinella	minor	Hook.f.				monoecy							52	52			
Asterales	Asteraceae	Leptinella	nana	(D.G.Lloyd) D.G.Lloyd & C.J.Webb				monoecy							52	52			
Asterales	Asteraceae	Leptinella	pectinata		subsp. pectinata			monoecy							104	104			
Asterales	Asteraceae	Leptinella	pectinata	(D.G.Lloyd) D.G.Lloyd & C.J.Webb	subsp. villosa			monoecy							52; 104	52			
Asterales	Asteraceae	Leptinella	pectinata	(Cheeseman) D.G.Lloyd & C.J.Webb	subsp. willcoxii			monoecy							104	104			
Asterales	Asteraceae	Leptinella	pectinata	(Hook.f.) D.G.Lloyd & C.J.Webb															
Asterales	Asteraceae	Leptinella	plumosa	Hook.f.				monoecy							52	52			
Asterales	Asteraceae	Leptinella	potentillina	F.Muell.				monoecy							104	104			
Asterales	Asteraceae	Leptinella	pusilla	Hook.f.				dioecy			1;0;0				104	104			
Asterales	Asteraceae	Leptinella	pyrethrifolia	(Cheeseman) D.G.Lloyd & C.J.Webb	var. linearifolia			monoecy|polygamodioecy							156	156			
Asterales	Asteraceae	Leptinella	pyrethrifolia		var. pyrethrifolia			monoecy|polygamodioecy							156; 208	156			
Asterales	Asteraceae	Leptinella	pyrethrifolia	(Hook.f.) D.G.Lloyd & C.J.Webb															
Asterales	Asteraceae	Leptinella	reptans	(Benth.) D.G.Lloyd & C.J.Webb				monoecy											
Asterales	Asteraceae	Leptinella	rotundata	(Cheeseman) D.G.Lloyd & C.J.Webb				monoecy							312	312			
Asterales	Asteraceae	Leptinella	scariosa	Cass.				dioecy							208; 260	208			
Asterales	Asteraceae	Leptinella	serrulata	(D.G.Lloyd) D.G.Lloyd & C.J.Webb				dioecy			7;0;0				52	52			
Asterales	Asteraceae	Leptinella	squalida	(D.G.Lloyd) D.G.Lloyd & C.J.Webb	subsp. mediana			dioecy							156; 208; 260	156			
Asterales	Asteraceae	Leptinella	squalida		subsp. mediana × Leptinella dioica subsp. dioica			dioecy							156; 208; 260	156			
Asterales	Asteraceae	Leptinella	squalida		subsp. squalida			dioecy											
Asterales	Asteraceae	Leptinella	squalida	Hook.f.															
Asterales	Asteraceae	Leptinella	tenella	(A.Cunn.) D.G.Lloyd & C.J.Webb				monoecy							52	52			
Asterales	Asteraceae	Leptinella	traillii	(Kirk) D.G.Lloyd & C.J.Webb	subsp. pulchella			dioecy							c.260; 312	260			
Asterales	Asteraceae	Leptinella	traillii		subsp. traillii			dioecy							c.260	260			
Asterales	Asteraceae	Leptinella	traillii	(Kirk) D.G.Lloyd & C.J.Webb															
Asterales	Asteraceae	Leptinella	wilhelminensis	(P.Royen) D.G.Lloyd & C.J.Webb				monoecy											
Solanales	Solanaceae	Lycium	acutifolium	E. Mey. ex Dunal				hermaphrodite		shrub			12	12					
Solanales	Solanaceae	Lycium	afrum	L.				hermaphrodite		shrub	0;0;1		12;12;12;12	12	24	24			
Solanales	Solanaceae	Lycium	ameghinoi	Speg.				hermaphrodite		shrub	0;0;2	perennial	12	12	24	24			
Solanales	Solanaceae	Lycium	americanum	Jacq.				hermaphrodite		shrub	0;0;1	perennial	12	12					
Solanales	Solanaceae	Lycium	amoenum	Dammer				hermaphrodite		shrub			12	12					
Solanales	Solanaceae	Lycium	andersonii	A. Gray		(water jacket)		hermaphrodite	self incompatible	shrub	0;0;7	perennial	12;12;12;12	12					
Solanales	Solanaceae	Lycium	arenicola	Miers				dioecy		shrub		perennial	36	36					
Solanales	Solanaceae	Lycium	athium	Bernardello				hermaphrodite		shrub									
Solanales	Solanaceae	Lycium	australe	F.Muell.				hermaphrodite		shrub	0;0;1								
Solanales	Solanaceae	Lycium	barbarum	L.		(matrimony vine)		hermaphrodite		shrub|tree	0;0;2	perennial	112;18	18	48;24;24;24;24;24;24;24;24;24	24			
Solanales	Solanaceae	Lycium	berlandieri	Dunal				hermaphrodite	self incompatible	shrub	0;0;2	perennial	12;12;12;18;12;12;12;12;18	12	36;36	36			
Solanales	Solanaceae	Lycium	berlandieri		var. berlandieri								12;12	12					
Solanales	Solanaceae	Lycium	berlandieri	(A. Gray) A. Terracc.	var. parviflorum								12;18	12	36	36			
Solanales	Solanaceae	Lycium	bosciifolium	Schinz				hermaphrodite		shrub		perennial	12	12					
Solanales	Solanaceae	Lycium	brevipes	Benth.		(box thorn)		hermaphrodite	self incompatible	shrub	0;0;3	perennial	12	12	24	24			
Solanales	Solanaceae	Lycium	californicum	A. Gray		(California desert-thorn)		gynodioecy|hermaphrodite	self compatible	shrub	0;0;3	perennial	12;18;24;24;18	12					
Solanales	Solanaceae	Lycium	carolinianum	Walter		(Carolina desert-thorn)		hermaphrodite		shrub	0;0;1	perennial	12	12					
Solanales	Solanaceae	Lycium	carolinianum		var. carolinianum														
Solanales	Solanaceae	Lycium	carolinianum	(Moc. & Sessé ex Dunal) C.L. Hitchc.	var. quadrifidum								12	12					
Solanales	Solanaceae	Lycium	cestroides	Schltdl.				hermaphrodite	self incompatible	shrub|tree	0;0;1	perennial	12	12	24	24			
Solanales	Solanaceae	Lycium	chanar	Phil.				hermaphrodite		shrub			12	12	24	24			
Solanales	Solanaceae	Lycium	chilense	Miers ex Bertero				hermaphrodite		shrub	0;0;1	perennial	12;24	12	24;24;48;48;48;48;48;48	24			
Solanales	Solanaceae	Lycium	chinense	Mill.		(Chinese boxthorn)		hermaphrodite	self incompatible	shrub	0;0;5	perennial	8;10-14	8	24;24;24;24;24; 48; 36	24			
Solanales	Solanaceae	Lycium	ciliatum	Schltdl.				hermaphrodite		shrub		perennial	12;24;12;24	12	24;24; 48;24	24			
Solanales	Solanaceae	Lycium	cinereum	Thunb.				hermaphrodite	self incompatible	shrub	0;0;1	perennial	12	12					
Solanales	Solanaceae	Lycium	cooperi	A. Gray		(peach thorn)		hermaphrodite	self incompatible	shrub	0;0;1	perennial	12	12					
Solanales	Solanaceae	Lycium	cuneatum	Dammer				hermaphrodite		shrub|tree	0;0;1	perennial	12	12	24;24	24			
Solanales	Solanaceae	Lycium	cylindricum	Kuang & A. M. Lu				hermaphrodite											
Solanales	Solanaceae	Lycium	dasystemum	Pojark.				hermaphrodite		shrub									
Solanales	Solanaceae	Lycium	decumbens	Welw. ex Hiern				hermaphrodite		shrub			12	12					
Solanales	Solanaceae	Lycium	depressum	Stocks				hermaphrodite		shrub	0;0;1		12	12	24;24;24;24	24			
