row_number	ncbi_taxid	phylum	subphylum	class	order	family	genus_species	common_name	c_value	chromosome_number	c_value_method	cell_type	standard_species	references
2429	104385	Mollusca	NA	Bivavlia	Veneroida	Veneridae	Ruditapes decussatus	Venus clam	1.81	NA	FCM	G	GD	438
2430	129788	Mollusca	NA	Bivavlia	Veneroida	Veneridae	Ruditapes philippinarum	Japanese littleneck	1.97	NA	FIA	NS	DT	168
2431	1028563	Mollusca	NA	Bivavlia	Veneroida	Veneridae	Venerupis corrugata	Venus clam	1.78	NA	FCM	G	GD	438
2433	345375	Mollusca	NA	Bivavlia	Veneroida	Veneridae	Tivela stultorum	Pismo clam	0.96	NA	BFA	S	SP	217
2164	261677	Porifera	NA	Demospongiae	Verongida	Aplysinidae	Aiolochroia crassa	Demosponge	0.25	NA	FIA	WB	GD	703
2165	261677	Porifera	NA	Demospongiae	Verongida	Aplysinidae	Aiolochroia crassa	Demosponge	0.25	NA	FCM	WB	GD	703
2166	289401	Porifera	NA	Demospongiae	Verongida	Aplysinidae	Aplysina fulva	Demosponge	0.19	NA	FIA	WB	GD	703
2167	375149	Porifera	NA	Demospongiae	Verongida	Aplysinidae	Verongula rigida	Demosponge	0.18	NA	FCM	WB	GD	703
2168	375149	Porifera	NA	Demospongiae	Verongida	Aplysinidae	Verongula rigida	Demosponge	0.2	NA	FIA	WB	GD	703
2572	2546066	Mollusca	NA	Gastropoda	Vetigastropoda	Lepetodrilidae	Pseudorimula midatlantica	Limpet	1.05	NA	FCM	MC	PSV	701
1842	336571	Arthropoda	Chelicerata	Arachnida	Araneae	Philodromidae	Philodromus rufus vibrans	Running crab spider	1.67	NA	FIA	HE	GD	176
1869	1112484	Arthropoda	Chelicerata	Arachnida	Araneae	Salticidae	Sitticus fasciger	Jumping spider	3.09	NA	FIA	HE	GD	176
1483	1087296	Arthropoda	Crustacea	Copepoda	Calanoida	Diaptomidae	Eodiaptomus wolterecki matanensis	Calanoid copepod	0.38	NA	FIA	WB	GD	796
1484	1087298	Arthropoda	Crustacea	Copepoda	Calanoida	Diaptomidae	Eodiaptomus wolterecki wolterecki	Calanoid copepod	0.37	NA	FIA	WB	GD	796
1619	60966	Arthropoda	Crustacea	Malacostraca	Decapoda	Cambaridae	Orconectes virilis	Northern crayfish	4.69	NA	FIA	HE	GD	575
53	1206269	Arthropoda	Hexapoda	Insecta	Coleoptera	Carabidae	Cicindela punctulata punctulata	Punctured tiger beetle	0.68	NA	FCM	BR	DM	725
159	1845027	Arthropoda	Hexapoda	Insecta	Coleoptera	Coccinellidae	Coleomegilla maculata lengi	Pink spotted ladybird beetle	0.19	NA	FIA	S	DM	178
276	57058	Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Misolampus goudoti	Darkling beetle	0.36	20	FD	S	TC	240
290	233065	Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Pimelia laevigata costipennis	Darkling beetle	0.47	18	FD	S	TC	241
291	233065	Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Pimelia laevigata costipennis	Darkling beetle	0.75	NA	FD	S	TC	381
292	233064	Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Pimelia laevigata laevigata	Darkling beetle	0.65	NA	FD	S	TC	381
293	233066	Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Pimelia laevigata validipes	Darkling beetle	0.64	NA	FD	S	TC	381
296	233054	Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Pimelia radula granulata	Darkling beetle	0.52	NA	FD	S	TC	381
297	218604	Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Pimelia sparsa albohumeralis	Darkling beetle	0.25	NA	FD	S	TC	381
298	218603	Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Pimelia sparsa serrimargo	Darkling beetle	0.28	NA	FD	S	TC	381
299	98998	Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Pimelia sparsa sparsa	Darkling beetle	0.23	NA	FD	S	TC	381
636	37546	Arthropoda	Hexapoda	Insecta	Diptera	Glossinidae	Glossina morsitans morsitans	Tsetse fly	0.54	NA	FCM	BR	DV	667
638	66268	Arthropoda	Hexapoda	Insecta	Diptera	Glossinidae	Glossina palpalis palpalis	Tsetse fly	0.44	NA	FCM	BR	DV	667
1007	1848118	Arthropoda	Hexapoda	Insecta	Hymenoptera	Scoliidae	Campsomeris plumipes fossulana	Wasp	0.21	NA	FIA	HE	TM	705
1047	1677678	Arthropoda	Hexapoda	Insecta	Isoptera	Rhinotermitidae	Reticulitermes speratus kyushuensis	Termite	1.07	NA	FIA	HE	DM	679
1084	64531	Arthropoda	Hexapoda	Insecta	Lepidoptera	Heliconiidae	Heliconius erato petiverana	Crimson-patched longwing butterfly	0.41	NA	FCM	BR	DM	628
1345	55092	Arthropoda	Hexapoda	Insecta	Phasmida	Phasmatidae	Bacillus atticus atticus	Stick insect	2.3	34	FCM	MG	MM	310
1347	55093	Arthropoda	Hexapoda	Insecta	Phasmida	Phasmatidae	Bacillus atticus carius	Stick insect	2.94	34	FCM	MG	MM	310
1348	55094	Arthropoda	Hexapoda	Insecta	Phasmida	Phasmatidae	Bacillus atticus cyprius	Stick insect	2.45	34	FCM	MG	MM	310
1349	55090	Arthropoda	Hexapoda	Insecta	Phasmida	Phasmatidae	Bacillus grandii grandii	Stick insect, female	2.61	34	FCM	MG	MM	309
1350	55090	Arthropoda	Hexapoda	Insecta	Phasmida	Phasmatidae	Bacillus grandii grandii	Stick insect, male	2.16	33	FCM	MG	MM	309
1351	93214	Arthropoda	Hexapoda	Insecta	Phasmida	Phasmatidae	Bacillus rossius redtenbacheri	Stick insect, female	2.17	36	FCM	MG	MM	309
1352	93214	Arthropoda	Hexapoda	Insecta	Phasmida	Phasmatidae	Bacillus rossius redtenbacheri	Stick insect, male	1.95	35	FCM	MG	MM	309
1355	121226	Arthropoda	Hexapoda	Insecta	Phthiraptera	Pediculidae	Pediculus humanus capitis	Human head louse	0.11	NA	FCM	BR	DM	655
1356	121224	Arthropoda	Hexapoda	Insecta	Phthiraptera	Pediculidae	Pediculus humanus corporis	Human body louse	0.11	NA	FCM	BR	DM	655
1358	329428	Arthropoda	Hexapoda	Insecta	Strepsiptera	Myrmecolacidae	Caenocholax fenyesi texensis	Twisted-wing parasite	0.11	NA	FCM	BR	DM	237
5963	101767	Chordata	Vertebrata	Osteichthyes	Acipenseriformes	Acipenseridae	Acipenser baerii baerii	Siberian sturgeon	4.15	248	FCM	RBC	AR	54
5977	40146	Chordata	Vertebrata	Osteichthyes	Acipenseriformes	Acipenseridae	Acipenser oxyrinchus desotoi	Gulf sturgeon	2.28	NA	FCM	RBC	HS	56
4038	8848	Chordata	Vertebrata	Aves	Anseriformes	Anatidae	Anser anser domesticus	Domesticated goose	1.44	NA	FIA	RBC	GD	716
3122	251232	Chordata	Vertebrata	Amphibia	Anura	Bombinatoridae	Bombina variegata scabra	Yellow-bellied toad	10.72	NA	FCM	RBC	RT	606
3123	191472	Chordata	Vertebrata	Amphibia	Anura	Bombinatoridae	Bombina variegata variegata	Yellow-bellied toad	10.36	NA	FCM	RBC	RT	606
3132	61428	Chordata	Vertebrata	Amphibia	Anura	Bufonidae	Bufo gargarizans andrewsi	Toad	5.88	NA	FCM	RBC	HS, RT	542
3230	336083	Chordata	Vertebrata	Amphibia	Anura	Hylidae	Cyclorana alboguttata	Striped burrowing frog	2.85	26	FD	RBC	RE, HS	369
3247	318318	Chordata	Vertebrata	Amphibia	Anura	Hylidae	Hypsiboas crepitans	Emerald-eyed tree frog	4.83	24	FD	LV	RP	156
3251	279997	Chordata	Vertebrata	Amphibia	Anura	Hylidae	Hypsiboas granosus	Demerera Falls treefrog	4.53	NA	FCM	RBC	RP	288
3253	318323	Chordata	Vertebrata	Amphibia	Anura	Hylidae	Hypsiboas heilprini	Hispanolian green stream frog	3.76	NA	FD	LV	RP	156
3260	317341	Chordata	Vertebrata	Amphibia	Anura	Hylidae	Hypsiboas polytaenius	Tree frog	2.35	24	FD	RBC	BP, HS	37
3272	371708	Chordata	Vertebrata	Amphibia	Anura	Hylidae	Osteopilus brunneus	Jamaican laughing frog	1.83	34	FD	LV	RP	156
3330	209673	Chordata	Vertebrata	Amphibia	Anura	Leptodactylidae	Leptodactylus ocellatus	Frog	1.51	22	FD	RBC	BP, HS	37
3333	159308	Chordata	Vertebrata	Amphibia	Anura	Leptodactylidae	Odontophrynus americanus 4n	Frog	3.09	NA	FD	RBC	BP	37
3334	159308	Chordata	Vertebrata	Amphibia	Anura	Leptodactylidae	Odontophrynus americanus 4n	Frog	3.4	44	FD	RBC	BP, HS	37
3347	164310	Chordata	Vertebrata	Amphibia	Anura	Megophryidae	Leptolalax pelodytoides	Frog	2.57	NA	FCM	NS	NS	267
3349	161702	Chordata	Vertebrata	Amphibia	Anura	Megophryidae	Xenophrys lateralis	Southeast Asian horned frog	3.47	NA	FCM	NS	NS	267
3359	289210	Chordata	Vertebrata	Amphibia	Anura	Microhylidae	Platypelis barbouri	Frog	6.3	26	FD	LV	V	18
3360	143634	Chordata	Vertebrata	Amphibia	Anura	Microhylidae	Platypelis grandis	Frog	5.45	26	FD	LV	V	18
3361	294374	Chordata	Vertebrata	Amphibia	Anura	Microhylidae	Platypelis tuberifera	Frog	5.75	26	FD	LV	V	18
3451	225904	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana areolata	Crawfish frog	4.49	NA	FD	LV	RP	156
3452	225904	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana areolata	Crawfish frog	6.43	26	FD	RBC	RE, HS	365
3453	225904	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana areolata	Crawfish frog	6.43	NA	FD	RBC	RP	464
3476	145282	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana clamitans	Green frog	5.8	NA	FD	LV	V	20
3477	145282	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana clamitans	Green frog	7.17	26	FD	RBC	RE, HS	365
3478	145282	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana clamitans	Green frog	7.57	NA	FD	RBC	RP	464
3499	190277	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana grylio	Pig frog	4.25	NA	FD	LV	RP	156
3500	190276	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana heckscheri	River frog	6.52	NA	FD	LV	RP	156
3520	298395	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana palustris	Pickerel frog	6.2	NA	FD	RBC	XL	421
3521	298395	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana palustris	Pickerel frog	6.37	26	FD	RBC	RE, HS	365
3522	298395	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana palustris	Pickerel frog	6.37	NA	FD	RBC	RP	464
3523	8404	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana pipiens	Leopard frog	5.2	26	BCA	LV	NS	491
3524	8404	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana pipiens	Leopard frog	6	NA	FD	RBC	RE, HS	365
3525	8404	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana pipiens	Leopard frog	6.1	NA	FD	RBC	XL	421
3526	8404	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana pipiens	Leopard frog	6.36	NA	FCM	RBC	XL	288
3527	8404	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana pipiens	Leopard frog	6.48	NA	BCA	S	NS	124
3528	8404	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana pipiens	Leopard frog	6.72	NA	FCM	RBC	HS, RT	542
3529	8404	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana pipiens	Leopard frog	7.5	NA	BCA	RBC	NS	102
3530	8404	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana pipiens	Leopard frog	7.5	NA	FD	RBC	RP, V	21
3531	8404	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana pipiens	Leopard frog	8.95	NA	FD	LV, KC	V	24
3540	8410	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rugosa rugosa	Wrinkled frog	8.15	26	FD	LV	XL	20
3545	146672	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana sphenocephala	Southern leopard frog	5.41	NA	FD	LV	RP	156
3546	146672	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana sphenocephala	Southern leopard frog	7.5	26	FD	LV, KC	V	24
3547	146672	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana sphenocephala	Southern leopard frog	7.5	NA	FD	LV	V	18
3548	45438	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana sylvatica	Wood frog	5.49	NA	FCM	RBC	BF	288
3549	45438	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana sylvatica	Wood frog	5.83	26	FD	RBC	RE, HS	365
3550	45438	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana sylvatica	Wood frog	5.83	NA	FD	RBC	RP	464
3551	45438	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana sylvatica	Wood frog	6.01	NA	FCM	RBC	HS, RT	542
3552	45438	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rana sylvatica	Wood frog	6.5	NA	FD	LV	HS, RT	20
3564	121168	Chordata	Vertebrata	Amphibia	Anura	Ranidae	Rugosa tientaiensis	Frog	11.36	NA	FCM	RBC	HS, RT	542
4064	472768	Chordata	Vertebrata	Aves	Apodiformes	Trochilidae	Aglaiocercus kingi	Long-tailed sylph	1.04	NA	FIA	RBC	GD	702
4065	472768	Chordata	Vertebrata	Aves	Apodiformes	Trochilidae	Aglaiocercus kingi	Long-tailed sylph	1.15	NA	FIA	RBC	GD	711
4087	214665	Chordata	Vertebrata	Aves	Apodiformes	Trochilidae	Doryfera ludoviciae	Green-fronted lancebill	1.28	NA	FIA	RBC	GD	711
5147	659500	Chordata	Vertebrata	Mammalia	Artiodactyla	Bovidae	Bos javanicus javanicus	Banteng	3.75	NA	FCM	LK	HS, OM	598
5159	67941	Chordata	Vertebrata	Mammalia	Artiodactyla	Bovidae	Nanger dama ruficollis	Dama gazelle	3.48	NA	FCM	LK	HS, OM	598
5179	136226	Chordata	Vertebrata	Mammalia	Artiodactyla	Cervidae	Muntiacus muntjak muntjak	Barking deer	3.32	8	FD	LK	HS	565
5188	9825	Chordata	Vertebrata	Mammalia	Artiodactyla	Suidae	Sus scrofa domesticus	Domestic pig	2.98	NA	BCA	LV, KC	HS	523
5189	9825	Chordata	Vertebrata	Mammalia	Artiodactyla	Suidae	Sus scrofa domesticus	Domestic pig	2.99	NA	FCM	LK	HS	248
5190	9825	Chordata	Vertebrata	Mammalia	Artiodactyla	Suidae	Sus scrofa domesticus	Domestic pig	3	38	FCM	LK	HS, GD, V	504
5191	9825	Chordata	Vertebrata	Mammalia	Artiodactyla	Suidae	Sus scrofa domesticus	Domestic pig	3.03	NA	BCA	LV, KC	HS	522
5192	9825	Chordata	Vertebrata	Mammalia	Artiodactyla	Suidae	Sus scrofa domesticus	Domestic pig	3.15	NA	FD	S, TC	HS	191
5193	9825	Chordata	Vertebrata	Mammalia	Artiodactyla	Suidae	Sus scrofa domesticus	Domestic pig	3.21	NA	FCM	SP	HS, RT	542
5194	9825	Chordata	Vertebrata	Mammalia	Artiodactyla	Suidae	Sus scrofa domesticus	Domestic pig	3.47	NA	FD	LG	HS	244
5195	9825	Chordata	Vertebrata	Mammalia	Artiodactyla	Suidae	Sus scrofa domesticus	Domestic pig	3.51	NA	BCA	LK	HS	298
5196	415978	Chordata	Vertebrata	Mammalia	Artiodactyla	Suidae	Sus scrofa scrofa	Vietnamese pot-bellied pig	2.81	NA	FCM	LK	HS, OM	598
6050	2608457	Chordata	Vertebrata	Osteichthyes	Beloniformes	Belonidae	Platybelone argalus platyura	Keeled needlefish	1	NA	FIA	RBC	BS, GD, OM, RP	203, 204
6056	129078	Chordata	Vertebrata	Osteichthyes	Beloniformes	Belonidae	Tylosurus crocodilus crocodilus	Hound needlefish	1.02	NA	FIA	RBC	BS, GD, OM, RP	204
5197	9615	Chordata	Vertebrata	Mammalia	Carnivora	Canidae	Canis lupus familiaris	Domestic dog	2.8	78	FCM	LK	HS, GD, V	504
5198	9615	Chordata	Vertebrata	Mammalia	Carnivora	Canidae	Canis lupus familiaris	Domestic dog	2.85	NA	FCM	LK	GD	392
5199	9615	Chordata	Vertebrata	Mammalia	Carnivora	Canidae	Canis lupus familiaris	Domestic dog	2.88	NA	FCM	SP	HS, RT	542
5200	9615	Chordata	Vertebrata	Mammalia	Carnivora	Canidae	Canis lupus familiaris	Domestic dog	2.96	NA	FD	LG	HS	244
5201	9615	Chordata	Vertebrata	Mammalia	Carnivora	Canidae	Canis lupus familiaris	Domestic dog	3.09	NA	BCA	LV, KC	HS	523
5202	9615	Chordata	Vertebrata	Mammalia	Carnivora	Canidae	Canis lupus familiaris	Domestic dog	3.19	NA	SCF	LK	HS	106
5203	9615	Chordata	Vertebrata	Mammalia	Carnivora	Canidae	Canis lupus familiaris	Domestic dog	3.2	NA	BCA	BR	HS	213
5204	9615	Chordata	Vertebrata	Mammalia	Carnivora	Canidae	Canis lupus familiaris	Domestic dog	3.26	NA	BCA	LK	HS	298
5205	9615	Chordata	Vertebrata	Mammalia	Carnivora	Canidae	Canis lupus familiaris	Domestic dog	3.43	NA	FD	LV	HS	25
5206	9615	Chordata	Vertebrata	Mammalia	Carnivora	Canidae	Canis lupus familiaris	Domestic dog	3.54	NA	FD	BE	HS	14
5211	192959	Chordata	Vertebrata	Mammalia	Carnivora	Canidae	Nyctereutes procyonoides procyonoides	Chinese raccoon dog	3.27	54	FCM	EP	HS, GD	566
5212	476259	Chordata	Vertebrata	Mammalia	Carnivora	Canidae	Nyctereutes procyonoides viverrinus	Japanese raccoon dog	3.19	38	FCM	EP	HS, GD	566
5227	83386	Chordata	Vertebrata	Mammalia	Carnivora	Felidae	Panthera leo persica	Asian lion	3.83	38	FD	S	FC	576
5229	74533	Chordata	Vertebrata	Mammalia	Carnivora	Felidae	Panthera tigris altaica	Siberian tiger	2.58	38	FD	S	FC	576
5230	74535	Chordata	Vertebrata	Mammalia	Carnivora	Felidae	Panthera tigris tigris	Bengal tiger	2.72	NA	FD	S	FC	576
5231	74535	Chordata	Vertebrata	Mammalia	Carnivora	Felidae	Panthera tigris tigris	Bengal tiger	2.9	38	FCM	SP	HS, RT	542
6108	66174	Chordata	Vertebrata	Osteichthyes	Characiformes	Characidae	Astyanax scabripinnis	N/A	1.87	50	FD	RBC	CP, GD, OM	76
5250	110941	Chordata	Vertebrata	Mammalia	Chiroptera	Hipposideridae	Hipposideros commersoni	Commerson's leaf-nosed bat	2.48	NA	FIA	KC	SS, BO	708
5251	249021	Chordata	Vertebrata	Mammalia	Chiroptera	Hipposideridae	Hipposideros cyclops	Cyclops leaf-nosed bat	2.72	NA	FIA	KC	SS, BO	708
5271	1884722	Chordata	Vertebrata	Mammalia	Chiroptera	Mormoopidae	Pteronotus personatus psilotis	Wagner's mustached bat	2.35	NA	FIA	SP	SS, BO	708
5310	51016	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Artibeus glaucus watsoni	Dwarf fruit bat	2.73	30	FCM	SP	GD, MM	66
5381	58071	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Myonycteris angolensis	Angolan soft-furred fruit bat	2.3	NA	FIA	LV	BO, SS	690
5488	110938	Chordata	Vertebrata	Mammalia	Chiroptera	Vespertilionidae	Neoromicia capensis	Cape serotine	2.14	NA	FIA	KC	SS, BO	708
5491	568927	Chordata	Vertebrata	Mammalia	Chiroptera	Vespertilionidae	Neoromicia nanus	Banana pipistrelle	2.26	NA	FIA	KC	SS, BO	708
4199	135635	Chordata	Vertebrata	Aves	Columbiformes	Columbidae	Streptopelia senegalensis	Laughing dove	1.37	NA	FIA	RBC	GD	711
6272	75334	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Acanthorhodeus chankaensis	Khanka spiny bitterling	1	44	FD	RBC	GD	98
6291	98928	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Aspius aspius	Asp	1.24	50-52	FCM	RBC	GD	330
6309	145527	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Carassius auratus auratus	Goldfish	1.6	NA	FD	RBC	NS	573
6310	145527	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Carassius auratus auratus	Goldfish	1.61	NA	FD	RBC	MM	385
6311	145527	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Carassius auratus auratus	Goldfish	1.68	NA	FIA	RBC	BS, GD, OM, RP	203, 204
6312	145527	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Carassius auratus auratus	Goldfish	1.7	NA	BCA	RBC	NS	319
6313	145527	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Carassius auratus auratus	Goldfish	1.72	NA	FD	RBC	HS	33
6314	145527	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Carassius auratus auratus	Goldfish	1.75	NA	FD	RBC	HS	352
6315	145527	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Carassius auratus auratus	Goldfish	1.77	NA	FCM	RBC	HS, RT	542
6316	145527	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Carassius auratus auratus	Goldfish	1.79	NA	FCM	RC	HS	89
6317	145527	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Carassius auratus auratus	Goldfish	1.84	NA	FD	RBC	HS	353
6318	145527	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Carassius auratus auratus	Goldfish	1.86	NA	FD	RBC	HS	562
6319	145527	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Carassius auratus auratus	Goldfish	1.86	NA	FD	RBC	HS	199
6320	145527	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Carassius auratus auratus	Goldfish	1.88	NA	FCM	RBC	GD	93
6321	145527	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Carassius auratus auratus	Goldfish	2	100	BFA	RBC	SP	215, 216
6322	145527	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Carassius auratus auratus	Goldfish	2.08	NA	FCM	RBC	MM	359
6364	630221	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Cyprinus carpio carpio	Common carp	1.61	NA	FD	RBC	GD	98
6365	630221	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Cyprinus carpio carpio	Common carp	1.7	100	BFA	RBC	SP	215, 216
6366	630221	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Cyprinus carpio carpio	Common carp	1.7	NA	FCM	RBC	GD, HS, V	504
6367	630221	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Cyprinus carpio carpio	Common carp	1.72	NA	FCM	RBC	GD	93
6368	630221	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Cyprinus carpio carpio	Common carp	1.73	NA	FD	RBC	HS	271
6369	630221	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Cyprinus carpio carpio	Common carp	1.74	NA	FD	RBC	HS	353
6370	630221	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Cyprinus carpio carpio	Common carp	1.75	NA	FD	RBC	NS	573
6371	630221	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Cyprinus carpio carpio	Common carp	1.75	NA	BCA	LV	HS	523
6372	630221	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Cyprinus carpio carpio	Common carp	1.82	NA	FD	RBC	HS	199
6373	630221	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Cyprinus carpio carpio	Common carp	1.82	NA	FD	RBC	HS	562
6374	630221	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Cyprinus carpio carpio	Common carp	1.82	NA	BCA	RBC	GD	525, 526
6375	630221	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Cyprinus carpio carpio	Common carp	1.85	NA	BCA	S	BT	527
6376	630221	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Cyprinus carpio carpio	Common carp	1.87	NA	BCA	RBC	HS	524
6377	630221	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Cyprinus carpio carpio	Common carp	1.9	NA	NS	NS	GD	534
6378	630221	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Cyprinus carpio carpio	Common carp	1.9	NA	BCA	RBC	NS	319
6379	630221	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Cyprinus carpio carpio	Common carp	2.03	NA	FCM	RBC	MM	359
6420	180931	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Hemigrammocypris rasborella	N/A	0.9	48	FD	RBC	CP	486
6470	111834	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Ericymba buccata	Silverjaw minnow	1.13	50	FD	RBC	GD	159
6531	319323	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Puntius semifasciolatus	Chinese barb	0.87	50	FCM	RBC	HS, RT	542
6542	80801	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Rhodeus ocellatus ocellatus	Rosy bitterling	0.95	NA	FD	RBC	CP	486
6543	80801	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Rhodeus ocellatus ocellatus	Rosy bitterling	1	NA	FD	LV, BR	CA	358
6544	80801	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Rhodeus ocellatus ocellatus	Rosy bitterling	1.12	48	FCM	RBC	MM	359
6564	481702	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Sarcocheilichthys variegatus variegatus	N/A	1.2	NA	FD	RBC	CP	486
6565	481702	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Sarcocheilichthys variegatus variegatus	N/A	1.21	NA	FD	LV, BR	CA	358
6566	481702	Chordata	Vertebrata	Osteichthyes	Cypriniformes	Cyprinidae	Sarcocheilichthys variegatus variegatus	N/A	1.39	50	FCM	RBC	MM	359
6632	1137050	Chordata	Vertebrata	Osteichthyes	Cyprinodontiformes	Cyprinodontidae	Cyprinodon variegatus variegatus	Sheepshead minnow	1.6	NA	BFA	RBC	SP	216
6635	571281	Chordata	Vertebrata	Osteichthyes	Cyprinodontiformes	Fundulidae	Fundulus heteroclitus heteroclitus	Mummichog	1.29	NA	FIA	RBC	BS, GD, OM, RP	204
6636	571281	Chordata	Vertebrata	Osteichthyes	Cyprinodontiformes	Fundulidae	Fundulus heteroclitus heteroclitus	Mummichog	1.36	NA	FCM	RBC	GD	104
6637	571281	Chordata	Vertebrata	Osteichthyes	Cyprinodontiformes	Fundulidae	Fundulus heteroclitus heteroclitus	Mummichog	1.5	48	BFA	RBC	SP	215, 216
5524	42719	Chordata	Vertebrata	Mammalia	Didelphimorpha	Didelphidae	Micoureus demerarae	Long-furred woolly mouse opossum	4.88	14	FD	LK	GD, MM	597
6706	269058	Chordata	Vertebrata	Osteichthyes	Esociformes	Esocidae	Esox americanus americanus	Redfin pickerel	1.18	50	FD	RBC	HS, CA	33
6707	185430	Chordata	Vertebrata	Osteichthyes	Esociformes	Esocidae	Esox americanus vermiculatus	Grass pickerel	1.06	NA	FIA	RBC	BS, GD, OM, RP	204
