"Order","Suborder","Family","species","Reproductive mode","Meioformula","Sex chromosome system","Ploidy level","B chromosomes","Notes","Citation","Ploidy","Chrnum","Haploid_autosome_num","Sex_chromosomes","estimated_haploid"
"Coleoptera","Polyphaga","Chrysomelidae","Colasposoma auripenne","Sexual diplodiploidy","2n=16M 7+Xyp","Xyp","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","16","7","Xyp","8/8"
"Coleoptera","Polyphaga","Chrysomelidae","Conicobruchus indicus","Sexual diplodiploidy","2n=20M 9+Xyp","Xyp","NA","","","S. Smith and Virkki (1978)","2","20","9","Xyp","10/10"
"Coleoptera","Polyphaga","Chrysomelidae","Coptocephala unifasciata","Sexual diplodiploidy","2n=24M 11+Xyp","Xyp","NA","","","Rozek,Lachowska,Petitpierre,and Holecova (2004)","2","24","11","Xyp","12/12"
"Coleoptera","Polyphaga","Chrysomelidae","Crioceris asparagi","Sexual diplodiploidy","2n=16M 7+Xyp","Xyp","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","16","7","Xyp","8/8"
"Coleoptera","Polyphaga","Chrysomelidae","Crioceris duodecimpunctata","Sexual diplodiploidy","2n=16M 7+Xyp","Xyp","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","16","7","Xyp","8/8"
"Coleoptera","Polyphaga","Chrysomelidae","Crioceris paracenthesis","Sexual diplodiploidy","2n=16M 7+Xyp","Xyp","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","16","7","Xyp","8/8"
"Coleoptera","Polyphaga","Chrysomelidae","Crosita rugulosa","Sexual diplodiploidy","2n=30M 14+Xyp","Xyp","NA","","","Petitpierre and Mikhailov (2013)","2","30","14","Xyp","15/15"
"Coleoptera","Polyphaga","Chrysomelidae","Cryptocephalus alboscutellatus","Sexual diplodiploidy","2n=30M","","NA","","","Petitpierre,Segarra,and Juan (1993)","2","30","","",""
"Coleoptera","Polyphaga","Chrysomelidae","Cryptocephalus aureolus","Sexual diplodiploidy","2n=30M 14+Xyr","Xyr","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","30","14","Xyr","15/15"
"Coleoptera","Polyphaga","Chrysomelidae","Cryptocephalus bipunctatus","Sexual diplodiploidy","2n=30M 14+Xyr","Xyr","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","30","14","Xyr","15/15"
"Coleoptera","Polyphaga","Chrysomelidae","Cryptocephalus crassus","Sexual diplodiploidy","2n=32M 15+Xyr","Xyr","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","32","15","Xyr","16/16"
"Coleoptera","Polyphaga","Chrysomelidae","Cryptocephalus fulvus","Sexual diplodiploidy","2n=32M","","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","32","","",""
"Coleoptera","Polyphaga","Chrysomelidae","Cryptocephalus globicollis","Sexual diplodiploidy","2n=30M 14+Xyr","Xyr","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","30","14","Xyr","15/15"
"Coleoptera","Polyphaga","Chrysomelidae","Cryptocephalus hypochoeridis","Sexual diplodiploidy","2n=30M 14+Xyr","Xyr","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","30","14","Xyr","15/15"
"Coleoptera","Polyphaga","Chrysomelidae","Cryptocephalus lusitanicus","Sexual diplodiploidy","2n=30M","","NA","","","Petitpierre,Segarra,and Juan (1993)","2","30","","",""
"Coleoptera","Polyphaga","Chrysomelidae","Cryptocephalus moraei","Sexual diplodiploidy","2n=30M 14+Xyr","Xyr","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","30","14","Xyr","15/15"
"Coleoptera","Polyphaga","Chrysomelidae","Cryptocephalus ocellatus","Sexual diplodiploidy","2n=30M 14+Xyp","Xyp","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","30","14","Xyp","15/15"
"Coleoptera","Polyphaga","Chrysomelidae","Cryptocephalus pominorum","Sexual diplodiploidy","2n=30M","","NA","","","Petitpierre,Segarra,and Juan (1993)","2","30","","",""
"Coleoptera","Polyphaga","Chrysomelidae","Cryptocephalus primarius","Sexual diplodiploidy","2n=40M 19+Xyp","Xyp","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","40","19","Xyp","20/20"
"Coleoptera","Polyphaga","Chrysomelidae","Cryptocephalus quadruplex","Sexual diplodiploidy","2n=24M 11+Xyp","Xyp","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","24","11","Xyp","12/12"
"Coleoptera","Polyphaga","Chrysomelidae","Cryptocephalus rugicollis","Sexual diplodiploidy","2n=30M 14+Xyr","Xyr","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","30","14","Xyr","15/15"
"Coleoptera","Polyphaga","Chrysomelidae","Cryptocephalus sexmaculatus","Sexual diplodiploidy","2n=28M 13+Xyp","Xyp","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","28","13","Xyp","14/14"
"Coleoptera","Polyphaga","Chrysomelidae","Cryptocephalus sexpunctatus","Sexual diplodiploidy","2n=16M 7+Xyp","Xyp","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","16","7","Xyp","8/8"
"Coleoptera","Polyphaga","Chrysomelidae","Cryptocephalus sexpustulatus","Sexual diplodiploidy","2n=30M 14+Xyr","Xyr","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","30","14","Xyr","15/15"
"Coleoptera","Polyphaga","Chrysomelidae","Cryptocephalus violaceus","Sexual diplodiploidy","2n=30M 14+Xyr","Xyr","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","30","14","Xyr","15/15"
"Coleoptera","Polyphaga","Chrysomelidae","Cteisella confusa","Sexual diplodiploidy","2n=18M 8+Xyp","Xyp","NA","","","De Julio,Ferndes,Costa,Almeida,and Cella (2010)","2","18","8","Xyp","9/9"
"Coleoptera","Polyphaga","Chrysomelidae","Cyrtonus arcasi","Sexual diplodiploidy","2n=40M 19+Xyp","Xyp","NA","","","Petitpierre and Garneria (2003)","2","40","19","Xyp","20/20"
"Coleoptera","Polyphaga","Chrysomelidae","Cyrtonus contractus","Sexual diplodiploidy","2n=28M 13+Xyp","Xyp","NA","","","Petitpierre and Garneria (2003)","2","28","13","Xyp","14/14"
"Coleoptera","Polyphaga","Chrysomelidae","Cyrtonus cupreovirens","Sexual diplodiploidy","2n=28M 13+Xyp","Xyp","NA","","","Petitpierre and Garneria (2003)","2","28","13","Xyp","14/14"
"Coleoptera","Polyphaga","Chrysomelidae","Cyrtonus cylindricus","Sexual diplodiploidy","2n=28M 13+Xyp","Xyp","NA","","","Petitpierre and Garneria (2003)","2","28","13","Xyp","14/14"
"Coleoptera","Polyphaga","Chrysomelidae","Cyrtonus dufouri","Sexual diplodiploidy","2n=28M 13+Xyp","Xyp","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","28","13","Xyp","14/14"
"Coleoptera","Polyphaga","Chrysomelidae","Cyrtonus elegans","Sexual diplodiploidy","2n=28M 13+Xyp","Xyp","NA","","","Petitpierre and Garneria (2003)","2","28","13","Xyp","14/14"
"Coleoptera","Polyphaga","Chrysomelidae","Cyrtonus majoricensis","Sexual diplodiploidy","2n=28M 13+Xyp","Xyp","NA","","","Petitpierre and Garneria (2003)","2","28","13","Xyp","14/14"
"Coleoptera","Polyphaga","Chrysomelidae","Cyrtonus majoricensis","Sexual diplodiploidy","2n=28M 13+Xyp","Xyp","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","28","13","Xyp","14/14"
"Coleoptera","Polyphaga","Chrysomelidae","Cyrtonus pardoi","Sexual diplodiploidy","2n=46M 22+Xyp","Xyp","NA","","","Petitpierre and Garneria (2003)","2","46","22","Xyp","23/23"
"Coleoptera","Polyphaga","Chrysomelidae","Cyrtonus plumbeus","Sexual diplodiploidy","2n=28M 13+Xyp","Xyp","NA","","","Petitpierre and Garneria (2003)","2","28","13","Xyp","14/14"
"Coleoptera","Polyphaga","Chrysomelidae","Cyrtonus puncticeps","Sexual diplodiploidy","2n=40M 19+Xyp","Xyp","NA","","","Petitpierre and Garneria (2003)","2","40","19","Xyp","20/20"
"Coleoptera","Polyphaga","Chrysomelidae","Cyrtonus rotundatus","Sexual diplodiploidy","2n=28M 13+Xyp","Xyp","NA","","","Petitpierre and Garneria (2003)","2","28","13","Xyp","14/14"
"Coleoptera","Polyphaga","Chrysomelidae","Cyrtonus ruficornis","Sexual diplodiploidy","2n=28M 13+Xyp","Xyp","NA","","","Petitpierre and Garneria (2003)","2","28","13","Xyp","14/14"
"Coleoptera","Polyphaga","Chrysomelidae","Deloyala cruciata","Sexual diplodiploidy","2n=18M 8+Xyp","Xyp","NA","","","De Julio,Ferndes,Costa,Almeida,and Cella (2010)","2","18","8","Xyp","9/9"
"Coleoptera","Polyphaga","Chrysomelidae","Deloyala guttata","Sexual diplodiploidy","2n=18M 8+Xyp","Xyp","NA","","","De Julio,Ferndes,Costa,Almeida,and Cella (2010)","2","18","8","Xyp","9/9"
"Coleoptera","Polyphaga","Chrysomelidae","Deloyala guttata","Sexual diplodiploidy","2n=20M 9+Xyp","Xyp","NA","","","Virkki,Santiago-Blay,and Riley (1992)","2","20","9","Xyp","10/10"
"Coleoptera","Polyphaga","Chrysomelidae","Diabrotica adelpha","Sexual diplodiploidy","2n=19M 9+XO","XO","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","19","9","XO","10/9"
"Coleoptera","Polyphaga","Chrysomelidae","Diabrotica balteata","Sexual diplodiploidy","2n=19M/2n=20F 9+XO","XO","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2/2","19/20","9","XO","10/9"
"Coleoptera","Polyphaga","Chrysomelidae","Diabrotica cristata","Sexual diplodiploidy","2n=19M 9+XO","XO","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","19","9","XO","10/9"
"Coleoptera","Polyphaga","Chrysomelidae","Diabrotica dissimilis","Sexual diplodiploidy","2n=19M 9+XO","XO","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","19","9","XO","10/9"
"Coleoptera","Polyphaga","Chrysomelidae","Diabrotica lemniscata","Sexual diplodiploidy","2n=19M 9+XO","XO","NA","yes","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","19","9","XO","10/9"
"Coleoptera","Polyphaga","Chrysomelidae","Diabrotica longicornis","Sexual diplodiploidy","2n=19M 9+XO","XO","NA","yes","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","19","9","XO","10/9"
"Coleoptera","Polyphaga","Chrysomelidae","Diabrotica nummularis","Sexual diplodiploidy","2n=19M 9+XO","XO","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","19","9","XO","10/9"
"Coleoptera","Polyphaga","Chrysomelidae","Diabrotica porracea","Sexual diplodiploidy","2n=19M 9+XO","XO","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","19","9","XO","10/9"
"Coleoptera","Polyphaga","Chrysomelidae","Diabrotica sexmaculata","Sexual diplodiploidy","2n=19M 9+XO","XO","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","19","9","XO","10/9"
"Coleoptera","Polyphaga","Chrysomelidae","Diabrotica speciosa","Sexual diplodiploidy","2n=21M 10+XO","XO","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","21","10","XO","11/10"
"Coleoptera","Polyphaga","Chrysomelidae","Diabrotica tibialis","Sexual diplodiploidy","2n=19M 9+XO","XO","NA","yes","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","19","9","XO","10/9"
"Coleoptera","Polyphaga","Chrysomelidae","Diabrotica undecimpunctata","Sexual diplodiploidy","2n=19M/2n=20F 9+XO","XO","NA","yes","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2/2","19/20","9","XO","10/9"
"Coleoptera","Polyphaga","Chrysomelidae","Diabrotica virgifera","Sexual diplodiploidy","2n=19M 9+XO","XO","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","19","9","XO","10/9"
"Coleoptera","Polyphaga","Chrysomelidae","Diabrotica viridula","Sexual diplodiploidy","2n=19M 9+XO","XO","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","19","9","XO","10/9"
"Coleoptera","Polyphaga","Chrysomelidae","Dibolia timida","Sexual diplodiploidy","2n=40M 19+Xyp","Xyp","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","40","19","Xyp","20/20"
"Coleoptera","Polyphaga","Chrysomelidae","Dicladispa testacea","Sexual diplodiploidy","2n=16M 7+Xyp","Xyp","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","16","7","Xyp","8/8"
"Coleoptera","Polyphaga","Chrysomelidae","Entomoscelis adonidis","Sexual diplodiploidy","2n=26M 12+Xyp","Xyp","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","26","12","Xyp","13/13"
"Coleoptera","Polyphaga","Chrysomelidae","Epitrix cucumeris","Sexual diplodiploidy","2n=26M 12+Xyp","Xyp","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","26","12","Xyp","13/13"
"Coleoptera","Polyphaga","Chrysomelidae","Epitrix fasciata","Sexual diplodiploidy","2n=26M 12+Xyp","Xyp","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","26","12","Xyp","13/13"
"Coleoptera","Polyphaga","Chrysomelidae","Eurypepla jamaicensis","Sexual diplodiploidy","2n=18M 8+Xyp","Xyp","NA","","","Virkki,Santiago-Blay,and Riley (1992)","2","18","8","Xyp","9/9"
"Coleoptera","Polyphaga","Chrysomelidae","Galerucella calmariensis","Sexual diplodiploidy","2n=34M 16+Xyp","Xyp","NA","","","Petitpierre,Segarra,Yadav,and Virkki (1988)","2","34","16","Xyp","17/17"
