taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2219457	Ampelisca verrilli Mills, 1967	2219457	Ampelisca verrilli Mills, 1967	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Amphipoda	1231	Ampeliscidae	4412	Ampelisca	2219337	Ampelisca verrilli	2219457	NE
2224265	Agaricochirus gibbosimanus (A.Milne-Edwards, 1880)	2224265	Agaricochirus gibbosimanus (A.Milne-Edwards, 1880)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Paguridae	4531	Agaricochirus	2224260	Agaricochirus gibbosimanus	2224265	NE
2258895	Siderastrea siderea (Ellis & Solander, 1786)	2258895	Siderastrea siderea (Ellis & Solander, 1786)	24	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Rhizangiidae	3378	Siderastrea	2258894	Siderastrea siderea	2258895	LC
2286572	Trachycardium isocardia (Linnaeus, 1758)	2286572	Trachycardium isocardia (Linnaeus, 1758)	5	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Cardiida	9529005	Cardiidae	6858	Trachycardium	2286570	Trachycardium isocardia	2286572	NE
4341816	Echinocyamus macrostomus Mortensen, 1907	4341816	Echinocyamus macrostomus Mortensen, 1907	2	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Echinoidea	221	Echinolampadacea	11919486	Fibulariidae	9518	Echinocyamus	2279075	Echinocyamus macrostomus	4341816	NE
4368253	Nassarius speciosus (A.Adams, 1852)	4368253	Nassarius speciosus (A.Adams, 1852)	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Nassariidae	2688	Nassarius	2302962	Nassarius speciosus	4368253	NE
5727721	Voluta ebraea Linnaeus, 1758	5727721	Voluta ebraea Linnaeus, 1758	7	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Volutidae	6767	Voluta	2303213	Voluta ebraea	5727721	NE
6514250	Lamellitrochus suavis Quinn, 1991	6514250	Lamellitrochus suavis Quinn, 1991	9	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Trochida	9715180	Solariellidae	4607341	Lamellitrochus	2292813	Lamellitrochus suavis	6514250	NE
6788327	Styliola sinecosta F.E.Wells, 1974	6788327	Styliola sinecosta F.E.Wells, 1974	6	SPECIES	DOUBTFUL	Animalia	1	Mollusca	52	Gastropoda	225	Pteropoda	9697017	Creseidae	5858168	Styliola	5429646	Styliola sinecosta	6788327	NE
7576857	Cocconeis barbadensis Greville, 1864	7576857	Cocconeis barbadensis Greville, 1864	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Achnanthales	7993538	Cocconeidaceae	8051356	Cocconeis	8383250	Cocconeis barbadensis	7576857	NE
8960831	Pseudophragmina jukesbrownei Vaughan, 1945	8960831	Pseudophragmina jukesbrownei Vaughan, 1945	6	SPECIES	ACCEPTED	Chromista	4	Foraminifera	8376456	Globothalamea	7434778	Rotaliida	7692889	Discocyclinidae	7708098	Pseudophragmina	7865129	Pseudophragmina jukesbrownei	8960831	NE
9545158	Stictodiscus harrisonianus	9545158	Stictodiscus harrisonianus	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Stictodiscales	586	Stictodiscaceae	4248	Stictodiscus	9616274	Stictodiscus harrisonianus	9545158	NE
2277902	Amphiura stimpsonii Lütken, 1859	2277902	Amphiura stimpsonii Lütken, 1859	1	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Ophiuroidea	350	Amphilepidida	9661062	Amphiuridae	5680	Amphiura	2278224	Amphiura stimpsonii	2277902	NE
8204047	Stephanopyxis barbadensis (Greville) Grunow, 1884	8204047	Stephanopyxis barbadensis (Greville) Grunow, 1884	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Melosirales	8080352	Stephanopyxidaceae	7150	Stephanopyxis	9466157	Stephanopyxis barbadensis	8204047	NE
9801826	Marwickcythereis ericea (Brady, 1880)	9801826	Marwickcythereis ericea (Brady, 1880)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Ostracoda	353	Podocopida	1438	Trachyleberididae	9274	Marwickcythereis	4808012	Marwickcythereis ericea	9801826	NE
2275532	Ophiozonella marmorea (Lyman, 1883)	2275532	Ophiozonella marmorea (Lyman, 1883)	4	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Ophiuroidea	350	Amphilepidida	9661062	Hemieuryalidae	5681	Ophiozonella	9727557	Ophiozonella marmorea	2275532	NE
2304591	Drillia ponciana Dall & Simpson, 1901	2305371	Crassispira nigrescens (C.B.Adams, 1845)	2	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Pseudomelatomidae	6770	Crassispira	2305299	Crassispira nigrescens	2305371	NE
4368960	Mokumea mokum Faber, 2004	4368960	Mokumea mokum Faber, 2004	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Columbellidae	2693	Mokumea	4368959	Mokumea mokum	4368960	NE
5193016	Vexillum pulchellum (Reeve, 1844)	5193016	Vexillum pulchellum (Reeve, 1844)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Costellariidae	6778	Vexillum	2302641	Vexillum pulchellum	5193016	NE
5193283	Glyphostoma pilsbryi Schwengel, 1940	5193283	Glyphostoma pilsbryi Schwengel, 1940	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Clathurellidae	5856916	Glyphostoma	2303483	Glyphostoma pilsbryi	5193283	NE
5676159	Digitaria corynotricha (Hack.) Henrard	5676159	Digitaria corynotricha (Hack.) Henrard	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Digitaria	2704525	Digitaria corynotricha	5676159	NE
7362490	Astraea brevispina (Lamarck, 1822)	6514906	Lithopoma brevispina (Lamarck, 1822)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Trochida	9715180	Turbinidae	6802	Lithopoma	2293219	Lithopoma brevispina	6514906	NE
7622646	Pyxilla caputavis	7622646	Pyxilla caputavis	2	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Rhizosoleniales	1112	Pyxillaceae	8295764	Pyxilla	7722141	Pyxilla caputavis	7622646	NE
8295197	Craspedodiscus oblongus (Greville) Grunow	8295197	Craspedodiscus oblongus (Greville) Grunow	2	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Coscinodiscales	1098	Coscinodiscaceae	2920	Craspedodiscus	9477067	Craspedodiscus oblongus	8295197	NE
8607379	Neochen barbadiana Brodkorb, 1965	8607379	Neochen barbadiana Brodkorb, 1965	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Neochen	2498319	Neochen barbadiana	8607379	NE
9569554	Notiochares antillana Banks, 1944	10845276	Anoplius amethystinus exclusus (Smith, 1873)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Pompilidae	7913	Anoplius	1311909	Anoplius amethystinus	1311911	NE
2226010	Raninoides lamarcki A.Milne-Edwards & Bouvier, 1923	2226010	Raninoides lamarcki A.Milne-Edwards & Bouvier, 1923	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Raninidae	8677	Raninoides	2226009	Raninoides lamarcki	2226010	NE
2227550	Chasmocarcinus cylindricus Rathbun, 1901	2227550	Chasmocarcinus cylindricus Rathbun, 1901	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Chasmocarcinidae	11326087	Chasmocarcinus	2227547	Chasmocarcinus cylindricus	2227550	NE
2227599	Pilumnus gracilipes A.Milne-Edwards, 1880	2227599	Pilumnus gracilipes A.Milne-Edwards, 1880	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Pilumnidae	4552	Pilumnus	9084379	Pilumnus gracilipes	2227599	NE
7455955	Biloculina bulloides d'Orbigny, 1826	5731188	Pyrgo bulloides (d'Orbigny, 1826)	1	SPECIES	SYNONYM	Chromista	4	Foraminifera	8376456	Tubothalamea	8297263	Miliolida	8238441	Hauerinidae	7885098	Pyrgo	3210921	Pyrgo bulloides	5731188	NE
9377879	Entogoniopsis tabellaria (T.Brightwell) J.Witkowski, P.A.Sims, N.I.Strelnikova & D.M.Williams, 2015	9377879	Entogoniopsis tabellaria (T.Brightwell) J.Witkowski, P.A.Sims, N.I.Strelnikova & D.M.Williams, 2015	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Biddulphiales	487			Entogoniopsis	9582894	Entogoniopsis tabellaria	9377879	NE
6539615	Triceratium tabellarium T.Brightwell, 1856	9377879	Entogoniopsis tabellaria (T.Brightwell) J.Witkowski, P.A.Sims, N.I.Strelnikova & D.M.Williams, 2015	4	SPECIES	SYNONYM	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Biddulphiales	487			Entogoniopsis	9582894	Entogoniopsis tabellaria	9377879	NE
7523282	Triceratium pallidum R.K.Greville, 1864	9377879	Entogoniopsis tabellaria (T.Brightwell) J.Witkowski, P.A.Sims, N.I.Strelnikova & D.M.Williams, 2015	2	SPECIES	SYNONYM	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Biddulphiales	487			Entogoniopsis	9582894	Entogoniopsis tabellaria	9377879	NE
2222247	Glyphocrangon spinicauda A.Milne-Edwards, 1881	2222247	Glyphocrangon spinicauda A.Milne-Edwards, 1881	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Glyphocrangonidae	8040	Glyphocrangon	2222241	Glyphocrangon spinicauda	2222247	NE
9233491	Textularia pala Cžjžek, 1848	9233491	Textularia pala Cžjžek, 1848	1	SPECIES	ACCEPTED	Chromista	4	Foraminifera	8376456	Globothalamea	7434778	Textulariida	7878880	Textulariidae	8052057	Textularia	3211676	Textularia pala	9233491	NE
2227482	Solenolambrus tenellus Stimpson, 1871	2227482	Solenolambrus tenellus Stimpson, 1871	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Parthenopidae	11308793	Solenolambrus	2227481	Solenolambrus tenellus	2227482	NE
5973678	Pisolambrus nitidus A.Milne-Edwards, 1878	2227482	Solenolambrus tenellus Stimpson, 1871	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Parthenopidae	11308793	Solenolambrus	2227481	Solenolambrus tenellus	2227482	NE
2272024	Stegnaster wesseli (Perrier, 1875)	2272024	Stegnaster wesseli (Perrier, 1875)	1	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Asteroidea	214	Valvatida	810	Asterinidae	9479	Stegnaster	2272020	Stegnaster wesseli	2272024	NE
2276592	Ophioscolex glacialis Müller & Troschel, 1842	2276592	Ophioscolex glacialis Müller & Troschel, 1842	4	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Ophiuroidea	350	Ophioscolecida	9810941	Ophioscolecidae	9676547	Ophioscolex	10271948	Ophioscolex glacialis	2276592	NE
2299621	Sconsia striata (Lamarck, 1816)	4963185	Sconsia grayi A.Adams, 1855	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Cassidae	6761	Sconsia	2299619	Sconsia grayi	4963185	NE
2328083	Protula submedia Augener, 1906	2328083	Protula submedia Augener, 1906	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Sabellida	1080	Serpulidae	7086	Protula	2328034	Protula submedia	2328083	NE
5190379	Rimula pycnonema Pilsbry, 1943	5190379	Rimula pycnonema Pilsbry, 1943	3	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Lepetellida	9799313	Fissurellidae	6810	Rimula	2293488	Rimula pycnonema	5190379	NE
7667341	Biddulphia inflata Greville	7667341	Biddulphia inflata Greville	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Biddulphiales	487	Biddulphiaceae	7143	Biddulphia	3193656	Biddulphia inflata	7667341	NE
7764471	Hydrocoleum lyngbyaceum Kütz.	3218387	Planktothrix planctonica (Elenkin) Anagn. & Komárek	1	SPECIES	SYNONYM	Bacteria	3	Cyanobacteria	68	Cyanobacteriia	10774316	Cyanobacteriales	10793096	Microcoleaceae	7941427	Planktothrix	3218374	Planktothrix planctonica	3218387	NE
2286918	Tellina consobrina d'Orbigny, 1853	9132334	Ameritella consobrina (d'Orbigny, 1853)	11	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Bivalvia	137	Cardiida	9529005	Tellinidae	3448	Ameritella	8268753	Ameritella consobrina	9132334	NE
6495800	Melanella hypsela (Verrill & Bush, 1900)	6495800	Melanella hypsela (Verrill & Bush, 1900)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Eulimidae	6759	Melanella	2299725	Melanella hypsela	6495800	NE
6507104	Syntomodrillia tantula (Conrad, 1848)	6507104	Syntomodrillia tantula (Conrad, 1848)	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Drilliidae	6777	Syntomodrillia	4603619	Syntomodrillia tantula	6507104	NE
7629901	Triceratium inaequale Greville, 1864	7629901	Triceratium inaequale Greville, 1864	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Triceratiales	1151	Triceratiaceae	3306	Triceratium	3191777	Triceratium inaequale	7629901	NE
8975972	Bulimus barbadensis L.Pfeiffer, 1853	10627406	Bulimulus fuscus Guilding, 1828	2	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Bulimulidae	9434	Bulimulus	5429435	Bulimulus fuscus	10627406	NE
10627406	Bulimulus fuscus Guilding, 1828	10627406	Bulimulus fuscus Guilding, 1828	5	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Bulimulidae	9434	Bulimulus	5429435	Bulimulus fuscus	10627406	NE
9244931	Rutilaria radiata Grove & Sturt, 1886	9244931	Rutilaria radiata Grove & Sturt, 1886	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Cymatosirales	1099	Rutilariaceae	2925	Rutilaria	9509226	Rutilaria radiata	9244931	NE
2200917	Parathelges foliatus Markham, 1972	2200917	Parathelges foliatus Markham, 1972	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Isopoda	643	Bopyridae	8697	Parathelges	2200910	Parathelges foliatus	2200917	NE
2301195	Tectarius tuberculatus	2301195	Tectarius tuberculatus	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Littorinidae	2668	Tectarius	2301191	Tectarius tuberculatus	2301195	NE
5178372	Calappa angusta A.Milne-Edwards, 1880	2222803	Cyclozodion angustum (A.Milne-Edwards, 1880)	3	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Calappidae	8029	Cyclozodion	2222801	Cyclozodion angustum	2222803	NE
2222803	Cyclozodion angustum (A.Milne-Edwards, 1880)	2222803	Cyclozodion angustum (A.Milne-Edwards, 1880)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Calappidae	8029	Cyclozodion	2222801	Cyclozodion angustum	2222803	NE
8843912	Craspedodiscus umbonatus Greville, 1866	8843912	Craspedodiscus umbonatus Greville, 1866	2	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Coscinodiscales	1098	Coscinodiscaceae	2920	Craspedodiscus	9477067	Craspedodiscus umbonatus	8843912	NE
9289164	Cresswellia superba Greville, 1861	9289164	Cresswellia superba Greville, 1861	6	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184					Cresswellia	9290291	Cresswellia superba	9289164	NE
9489840	Orbulinoides beckmanni (Saito, 1962)	9489840	Orbulinoides beckmanni (Saito, 1962)	1	SPECIES	ACCEPTED	Chromista	4	Foraminifera	8376456	Globothalamea	7434778	Rotaliida	7692889	Globigerinidae	8273781	Orbulinoides	7944097	Orbulinoides beckmanni	9489840	NE
10976799	Lembos concavus Stout, 1913	2219079	Bemlos concavus (Stout, 1913)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Malacostraca	229	Amphipoda	1231	Aoridae	4415	Bemlos	2219075	Bemlos concavus	2219079	NE
2275194	Ophiacantha serrata Lyman, 1878	2275194	Ophiacantha serrata Lyman, 1878	1	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Ophiuroidea	350	Ophiacanthida	9659424	Ophiacanthidae	3222	Ophiacantha	2275033	Ophiacantha serrata	2275194	NE
2302967	Nassarius consensus (Ravenel, 1861)	2302967	Nassarius consensus (Ravenel, 1861)	4	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Nassariidae	2688	Nassarius	2302962	Nassarius consensus	2302967	NE
2304941	Colubraria testacea (Mörch, 1854)	2304941	Colubraria testacea (Mörch, 1854)	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Colubrariidae	3243461	Colubraria	2303101	Colubraria testacea	2304941	NE
4128168	Digitaria leiantha (Hack.) Parodi	4128168	Digitaria leiantha (Hack.) Parodi	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Digitaria	2704525	Digitaria leiantha	4128168	NE
4920209	Hemicristellaria subaculeata (Cushman, 1923)	7433476	Percultazonaria subaculeata (Cushman, 1923)	1	SPECIES	SYNONYM	Chromista	4	Foraminifera	8376456			Vaginulinida	11151631	Vaginulinidae	7923659	Percultazonaria	7831534	Percultazonaria subaculeata	7433476	NE
6473763	Ctenantedon kinziei Meyer, 1972	6473763	Ctenantedon kinziei Meyer, 1972	7	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Crinoidea	215	Comatulida	812	Antedonidae	5590	Ctenantedon	4573798	Ctenantedon kinziei	6473763	NE
6507377	Fenimorea kathyae Tippett, 1995	6507377	Fenimorea kathyae Tippett, 1995	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Drilliidae	6777	Fenimorea	2305159	Fenimorea kathyae	6507377	NE
6539606	Triceratium harrisonianum G.Norman & Greville	6539606	Triceratium harrisonianum G.Norman & Greville	4	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Triceratiales	1151	Triceratiaceae	3306	Triceratium	3191777	Triceratium harrisonianum	6539606	NE
7391291	Rylandsia biradiata Greville, 1861	7391291	Rylandsia biradiata Greville, 1861	10	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Asterolamprales	486	Asterolampraceae	7141	Rylandsia	4896218	Rylandsia biradiata	7391291	NE
8092429	Actinogonium septenarium Ehrenberg, 1847	8092429	Actinogonium septenarium Ehrenberg, 1847	3	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184					Actinogonium	8190326	Actinogonium septenarium	8092429	NE
8799225	Upeneus punctatus Cuvier, 1829	8799225	Upeneus punctatus Cuvier, 1829	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Mullidae	4287	Upeneus	2396755	Upeneus punctatus	8799225	NE
10906453	Rissoa acuticosta (Sacco, 1895)	10906453	Rissoa acuticosta (Sacco, 1895)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Rissoidae	7066	Rissoa	2299555	Rissoa acuticosta	10906453	NE
1777737	Azeta melanea Stoll, 1781	1777737	Azeta melanea Stoll, 1781	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Azeta	1777734	Azeta melanea	1777737	NE
2210245	Cymothoa oestrum (Linnaeus, 1758)	2210245	Cymothoa oestrum (Linnaeus, 1758)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Isopoda	643	Cymothoidae	8880	Cymothoa	2201566	Cymothoa oestrum	2210245	NE
2286544	Papyridea soleniformis (Bruguière, 1789)	2286544	Papyridea soleniformis (Bruguière, 1789)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Cardiida	9529005	Cardiidae	6858	Papyridea	2286543	Papyridea soleniformis	2286544	NE
2305361	Crassispira drangai Schwengel, 1951	6513560	Strictispira drangai (Schwengel, 1951)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Pseudomelatomidae	6770	Strictispira	2304614	Strictispira drangai	6513560	NE
5130459	Junonia genoveva Cramer, 1782	5130548	Junonia lavinia Cramer, 1775	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Junonia	1901885	Junonia lavinia	5130548	NE
5130529	Junonia zonalis Felder, 1867	5130548	Junonia lavinia Cramer, 1775	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Junonia	1901885	Junonia lavinia	5130548	NE
5133433	Morpho peleides Kollar, 1850	5133433	Morpho peleides Kollar, 1850	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Morpho	1909888	Morpho peleides	5133433	NE
5273379	Ulva chaetomorphoides (Børgesen) Hayden et al.	5273379	Ulva chaetomorphoides (Børgesen) Hayden et al.	2	SPECIES	ACCEPTED	Plantae	6	Chlorophyta	36	Ulvophyceae	195	Ulvales	641	Ulvaceae	9013	Ulva	9408069	Ulva chaetomorphoides	5273379	NE
6512816	Crassispira affinis (Reeve, 1846)	6512816	Crassispira affinis (Reeve, 1846)	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Pseudomelatomidae	6770	Crassispira	2305299	Crassispira affinis	6512816	NE
7014520	Endopachys maclurii (Lea, 1833)	7014520	Endopachys maclurii (Lea, 1833)	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Dendrophylliidae	8186	Endopachys	11271703	Endopachys maclurii	7014520	NE
7425572	Calothrix crustacea Thur. ex Bornet & Flahault, 1886	8254856	Petalonema crustaceum (C.Agardh) Kirchn.	1	SPECIES	SYNONYM	Bacteria	3	Cyanobacteria	68	Cyanobacteriia	10774316	Cyanobacteriales	10793096	Scytonemataceae	2886	Petalonema	3218889	Petalonema crustaceum	8254856	NE
1007886	Scrupocellaria pusilla (Smitt, 1872)	7528251	Paralicornia pusilla (Smitt, 1872)	1	SPECIES	SYNONYM	Animalia	1	Bryozoa	53	Gymnolaemata	252	Cheilostomatida	467	Candidae	2107	Paralicornia	7718767	Paralicornia pusilla	7528251	NE
2298093	Heliacus cylindricus (Gmelin, 1791)	2298093	Heliacus cylindricus (Gmelin, 1791)	11	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225			Architectonicidae	2703	Heliacus	2298086	Heliacus cylindricus	2298093	NE
2305215	Cochlespira elegans (Dall, 1881)	2305215	Cochlespira elegans (Dall, 1881)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Cochlespiridae	5856935	Cochlespira	11326131	Cochlespira elegans	2305215	NE
6513335	Ancistrosyrinx elegans Dall, 1881	2305215	Cochlespira elegans (Dall, 1881)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Cochlespiridae	5856935	Cochlespira	11326131	Cochlespira elegans	2305215	NE
2323483	Paradiopatra glutinatrix (Ehlers, 1887)	8019780	Anchinothria glutinatrix (Ehlers, 1887)	1	SPECIES	SYNONYM	Animalia	1	Annelida	42	Polychaeta	256	Eunicida	865	Onuphidae	2053	Anchinothria	2323293	Anchinothria glutinatrix	8019780	NE
4370993	Halonympha claviculata (Dall, 1881)	4370993	Halonympha claviculata (Dall, 1881)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137			Halonymphidae	6523040	Halonympha	4305338	Halonympha claviculata	4370993	NE
5970158	Cymopolia dentata A.Milne-Edwards, 1880	5178274	Palicus dentatus (A.Milne-Edwards, 1880)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Palicidae	11227742	Palicus	2221560	Palicus dentatus	5178274	NE
5178274	Palicus dentatus (A.Milne-Edwards, 1880)	5178274	Palicus dentatus (A.Milne-Edwards, 1880)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Palicidae	11227742	Palicus	2221560	Palicus dentatus	5178274	NE
7456892	Helicina convexa L.Pfeiffer, 1849	7456892	Helicina convexa L.Pfeiffer, 1849	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Cycloneritida	9680972	Helicinidae	7054	Helicina	11293936	Helicina convexa	7456892	NE
7722089	Asterolampra marginata (Brightwell) Greville	7722089	Asterolampra marginata (Brightwell) Greville	11	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Asterolamprales	486	Asterolampraceae	7141	Asterolampra	3193845	Asterolampra marginata	7722089	NE
2285101	Gadila mayori (Henderson, 1920)	2285101	Gadila mayori (Henderson, 1920)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Scaphopoda	276	Gadilida	536	Gadilidae	7262	Gadila	2285092	Gadila mayori	2285101	NE
4943236	Siderastrea scotia Wells, 1945	4943236	Siderastrea scotia Wells, 1945	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Rhizangiidae	3378	Siderastrea	2258894	Siderastrea scotia	4943236	NE
7905296	Hemiaulus kittonii Grunow, 1883	11153295	Fennerbicornis kittonii (Grunow) Blanco, 2020	1	SPECIES	SYNONYM	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Hemiaulales	488	Hemiaulaceae	2928	Fennerbicornis	11217760	Fennerbicornis kittonii	11153295	NE
9477717	Rutilaria elliptica Greville, 1863	9477717	Rutilaria elliptica Greville, 1863	7	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Cymatosirales	1099	Rutilariaceae	2925	Rutilaria	9509226	Rutilaria elliptica	9477717	NE
11278275	Penares mastoidea (Schmidt, 1880)	2248290	Penares mastoideus (Schmidt, 1880)	2	SPECIES	SYNONYM	Animalia	1	Porifera	105	Demospongiae	199	Tetractinellida	7544483	Geodiidae	3894	Penares	2248288	Penares mastoideus	2248290	NE
