ncbi_taxon_id	species	family	target_list_status	sequencing_status	project	long_list	family_representative	other_priority	sample_collected	sample_acquired	in_progress	data_generation	in_assembly	insdc_submitted	open	insdc_open	published
	Idusa dieuzeidei	Cymothoidae	long_list		ATLASEA	ATLASEA											
	Livoneca pomatoi	Cymothoidae	long_list		ATLASEA	ATLASEA											
	Livoneca ricinoides	Cymothoidae	long_list		ATLASEA	ATLASEA											
	Mothocya epimerica	Cymothoidae	long_list		ATLASEA	ATLASEA											
	Branchiophryxus nyctiphanae	Dajidae	long_list		ATLASEA	ATLASEA											
	Holophryxus richardi	Dajidae	long_list		ATLASEA	ATLASEA											
	Acanthomunna hystrix	Dendrotionidae	long_list		ATLASEA	ATLASEA											
	Dendromunna spinipes	Dendrotionidae	long_list		ATLASEA	ATLASEA											
	Dendrotion paradoxum	Dendrotionidae	long_list		ATLASEA	ATLASEA											
	Balbidocolon atlanticum	Desmosomatidae	long_list		ATLASEA	ATLASEA											
	Mirabilicoxa gracilipes	Desmosomatidae	long_list		ATLASEA	ATLASEA											
	Mirabilicoxa longispina	Desmosomatidae	long_list		ATLASEA	ATLASEA											
	Mirabilicoxa similis	Desmosomatidae	long_list		ATLASEA	ATLASEA											
	Desmosoma elongatum	Desmosomatidae	long_list		ATLASEA	ATLASEA											
	Desmosoma latipes	Desmosomatidae	long_list		ATLASEA	ATLASEA											
	Desmosoma lineare	Desmosomatidae	long_list		ATLASEA	ATLASEA											
	Entionella eriphiae	Entoniscidae	long_list		ATLASEA	ATLASEA											
	Entoniscus porcellanae	Entoniscidae	long_list		ATLASEA	ATLASEA											
	Grapsion cavolinii	Entoniscidae	long_list		ATLASEA	ATLASEA											
	Portunion bourdoni	Entoniscidae	long_list		ATLASEA	ATLASEA											
	Gnathia fallax	Gnathiidae	long_list		ATLASEA	ATLASEA											
	Gnathia illepidus	Gnathiidae	long_list		ATLASEA	ATLASEA											
	Gnathia inopinata	Gnathiidae	long_list		ATLASEA	ATLASEA											
	Gnathia phallonajopsis	Gnathiidae	long_list		ATLASEA	ATLASEA											
	Gnathia teissieri	Gnathiidae	long_list		ATLASEA	ATLASEA											
	Gnathia venusta	Gnathiidae	long_list		ATLASEA	ATLASEA											
	Halophiloscia cristagalli	Halophilosciidae	long_list		ATLASEA	ATLASEA											
	Munella danteci	Haplomunnidae	long_list		ATLASEA	ATLASEA											
	Antennuloniscus dimeroceras	Haploniscidae	long_list		ATLASEA	ATLASEA											
	Chauliodoniscus armadilloides	Haploniscidae	long_list		ATLASEA	ATLASEA											
	Chauliodoniscus quadrifrons	Haploniscidae	long_list		ATLASEA	ATLASEA											
	Haploniscus antarcticus	Haploniscidae	long_list		ATLASEA	ATLASEA											
	Haploniscus curvirostris	Haploniscidae	long_list		ATLASEA	ATLASEA											
	Haploniscus ingolfi	Haploniscidae	long_list		ATLASEA	ATLASEA											
	Hyssura ligurica	Hyssuridae	long_list		ATLASEA	ATLASEA											
	Hyssura profunda	Hyssuridae	long_list		ATLASEA	ATLASEA											
	Neohyssura spinicauda	Hyssuridae	long_list		ATLASEA	ATLASEA											
	Synischia hectica	Idoteidae	long_list		ATLASEA	ATLASEA											
	Ione vicina	Ionidae	long_list		ATLASEA	ATLASEA											
	Cornuamesus biscayensis	Ischnomesidae	long_list		ATLASEA	ATLASEA											
	Gracilimesus angustus	Ischnomesidae	long_list		ATLASEA	ATLASEA											
	Gracilimesus insignis	Ischnomesidae	long_list		ATLASEA	ATLASEA											
	Gracilimesus tenuispinis	Ischnomesidae	long_list		ATLASEA	ATLASEA											
	Haplomesus quadrispinosus	Ischnomesidae	long_list		ATLASEA	ATLASEA											
	Heteromesus drachi	Ischnomesidae	long_list		ATLASEA	ATLASEA											
	Heteromesus frigidus	Ischnomesidae	long_list		ATLASEA	ATLASEA											
	Heteromesus longiremis	Ischnomesidae	long_list		ATLASEA	ATLASEA											
	Heteromesus spinescens	Ischnomesidae	long_list		ATLASEA	ATLASEA											
	Heteromesus wolffi	Ischnomesidae	long_list		ATLASEA	ATLASEA											
	Ischnomesus armatus	Ischnomesidae	long_list		ATLASEA	ATLASEA											
	Ischnomesus caribbicus	Ischnomesidae	long_list		ATLASEA	ATLASEA											
	Ischnomesus harrietae	Ischnomesidae	long_list		ATLASEA	ATLASEA											
	Ischnomesus profundus	Ischnomesidae	long_list		ATLASEA	ATLASEA											
	Ischnomesus roseus	Ischnomesidae	long_list		ATLASEA	ATLASEA											
	Janirella bonnieri	Janirellidae	long_list		ATLASEA	ATLASEA											
	Janirella caribbica	Janirellidae	long_list		ATLASEA	ATLASEA											
	Janirella hessleri	Janirellidae	long_list		ATLASEA	ATLASEA											
	Janirella laevis	Janirellidae	long_list		ATLASEA	ATLASEA											
	Janirella nanseni	Janirellidae	long_list		ATLASEA	ATLASEA											
	Janirella priseri	Janirellidae	long_list		ATLASEA	ATLASEA											
	Carpias galloprovincalis	Janiridae	long_list		ATLASEA	ATLASEA											
	Carpias stebbingi	Janiridae	long_list		ATLASEA	ATLASEA											
	Jaera (Jaera) albifrons	Janiridae	long_list		ATLASEA	ATLASEA											
	Jaera (Jaera) forsmani	Janiridae	long_list		ATLASEA	ATLASEA											
	Jaera (Jaera) hopeana	Janiridae	long_list		ATLASEA	ATLASEA											
	Jaera (Jaera) ischiosetosa	Janiridae	long_list		ATLASEA	ATLASEA											
	Jaera (Jaera) istri	Janiridae	long_list		ATLASEA	ATLASEA											
	Jaera (Jaera) italica	Janiridae	long_list		ATLASEA	ATLASEA											
	Jaera (Jaera) nordica	Janiridae	long_list		ATLASEA	ATLASEA											
	Jaera (Jaera) nordmanni	Janiridae	long_list		ATLASEA	ATLASEA											
	Jaera (Jaera) petiti	Janiridae	long_list		ATLASEA	ATLASEA											
	Jaera (Jaera) praehirsuta	Janiridae	long_list		ATLASEA	ATLASEA											
	Jaera (Jaera) sarsi	Janiridae	long_list		ATLASEA	ATLASEA											
	Jaera (Jaera) syei	Janiridae	long_list		ATLASEA	ATLASEA											
	Janira denticulata	Janiridae	long_list		ATLASEA	ATLASEA											
	Joeropsis dollfusi	Joeropsididae	long_list		ATLASEA	ATLASEA											
	Joeropsis legrandi	Joeropsididae	long_list		ATLASEA	ATLASEA											
	Joeropsis mediterranea	Joeropsididae	long_list		ATLASEA	ATLASEA											
	Microcharon marinus	Lepidocharontidae	long_list		ATLASEA	ATLASEA											
	Microcharon teissieri	Lepidocharontidae	long_list		ATLASEA	ATLASEA											
	Leptanthura affinis	Leptanthuridae	long_list		ATLASEA	ATLASEA											
	Leptanthura chardyi	Leptanthuridae	long_list		ATLASEA	ATLASEA											
	Leptanthura micrura	Leptanthuridae	long_list		ATLASEA	ATLASEA											
	Leptanthura truncata	Leptanthuridae	long_list		ATLASEA	ATLASEA											
	Leptanthura victori	Leptanthuridae	long_list		ATLASEA	ATLASEA											
	Macrostylis longipes	Macrostylidae	long_list		ATLASEA	ATLASEA											
	Macrostylis magnifica	Macrostylidae	long_list		ATLASEA	ATLASEA											
	Macrostylis subinermis	Macrostylidae	long_list		ATLASEA	ATLASEA											
	Macrostylis truncatex	Macrostylidae	long_list		ATLASEA	ATLASEA											
	Coxicerberus arenicola	Microcerberidae	long_list		ATLASEA	ATLASEA											
	Coxicerberus remanei	Microcerberidae	long_list		ATLASEA	ATLASEA											
	Acanthocope armata	Munnopsidae	long_list		ATLASEA	ATLASEA											
	Acanthocope carinata	Munnopsidae	long_list		ATLASEA	ATLASEA											
	Belonectes parvus	Munnopsidae	long_list		ATLASEA	ATLASEA											
	Eurycope brevirostris	Munnopsidae	long_list		ATLASEA	ATLASEA											
	Eurycope centobi	Munnopsidae	long_list		ATLASEA	ATLASEA											
	Eurycope iphthima	Munnopsidae	long_list		ATLASEA	ATLASEA											
	Tytthocope beddardi	Munnopsidae	long_list		ATLASEA	ATLASEA											
	Bathybadistes multispinosa	Munnopsidae	long_list		ATLASEA	ATLASEA											
	Ilyarachna affinis	Munnopsidae	long_list		ATLASEA	ATLASEA											
	Ilyarachna argentina	Munnopsidae	long_list		ATLASEA	ATLASEA											
	Ilyarachna polita	Munnopsidae	long_list		ATLASEA	ATLASEA											
	Munnopsurus atlanticus	Munnopsidae	long_list		ATLASEA	ATLASEA											
	Hapsidohedra aspidophora	Munnopsidae	long_list		ATLASEA	ATLASEA											
	Munnopsoides eximius	Munnopsidae	long_list		ATLASEA	ATLASEA											
	Storthyngurella triplispinosa	Munnopsidae	long_list		ATLASEA	ATLASEA											
	Sursumura magnifica	Munnopsidae	long_list		ATLASEA	ATLASEA											
	Bellibos (Bellibos) dageti	Munnopsidae	long_list		ATLASEA	ATLASEA											
	Bellibos monicae	Munnopsidae	long_list		ATLASEA	ATLASEA											
	Syneurycope parallela	Munnopsidae	long_list		ATLASEA	ATLASEA											
	Hebefustis hirsutus	Nannoniscidae	long_list		ATLASEA	ATLASEA											
	Nannoniscus analis	Nannoniscidae	long_list		ATLASEA	ATLASEA											
	Nannoniscus laticeps	Nannoniscidae	long_list		ATLASEA	ATLASEA											
	Nannoniscus minutus	Nannoniscidae	long_list		ATLASEA	ATLASEA											
	Nannoniscus simplex	Nannoniscidae	long_list		ATLASEA	ATLASEA											
	Regabellator armatus	Nannoniscidae	long_list		ATLASEA	ATLASEA											
	Notoxenoides abyssi	Paramunnidae	long_list		ATLASEA	ATLASEA											
	Pleurocope dasyura	Pleurocopidae	long_list		ATLASEA	ATLASEA											
	Podascon haploopis	Podasconidae	long_list		ATLASEA	ATLASEA											
	Campecopea hanseni	Sphaeromatidae	long_list		ATLASEA	ATLASEA											
	Cymodoce erythraea	Sphaeromatidae	long_list		ATLASEA	ATLASEA											
	Cymodoce rubropunctata	Sphaeromatidae	long_list		ATLASEA	ATLASEA											
	Cymodoce spinosa	Sphaeromatidae	long_list		ATLASEA	ATLASEA											
	Dynamene bicolor	Sphaeromatidae	long_list		ATLASEA	ATLASEA											
	Dynamene bifida	Sphaeromatidae	long_list		ATLASEA	ATLASEA											
	Ischyromene lacazei	Sphaeromatidae	long_list		ATLASEA	ATLASEA											
	Lekanesphaera bocqueti	Sphaeromatidae	long_list		ATLASEA	ATLASEA											
	Lekanesphaera ephippium	Sphaeromatidae	long_list		ATLASEA	ATLASEA											
	Lekanesphaera marginata	Sphaeromatidae	long_list		ATLASEA	ATLASEA											
	Lekanesphaera teissieri	Sphaeromatidae	long_list		ATLASEA	ATLASEA											
	Sphaeroma curtum	Sphaeromatidae	long_list		ATLASEA	ATLASEA											
	Sphaeroma dumerilii	Sphaeromatidae	long_list		ATLASEA	ATLASEA											
	Sphaeroma venustissimum	Sphaeromatidae	long_list		ATLASEA	ATLASEA											
	Tristenium longicorne	Stenetriidae	long_list		ATLASEA	ATLASEA											
	Nebalia abyssicola	Nebaliidae	long_list		ATLASEA	ATLASEA											
	Nebalia biarticulata	Nebaliidae	long_list		ATLASEA	ATLASEA											
	Nebalia geoffroyi	Nebaliidae	long_list		ATLASEA	ATLASEA											
	Nebalia reboredae	Nebaliidae	long_list		ATLASEA	ATLASEA											
	Nebalia straus	Nebaliidae	long_list		ATLASEA	ATLASEA											
	Eucopia major	Eucopiidae	long_list		ATLASEA	ATLASEA											
	Boreomysis semicoeca	Mysidae	long_list		ATLASEA	ATLASEA											
	Amblyops spiniferus	Mysidae	long_list		ATLASEA	ATLASEA											
	Amblyops trisetosus	Mysidae	long_list		ATLASEA	ATLASEA											
	Arachnomysis leuckartii	Mysidae	long_list		ATLASEA	ATLASEA											
	Atlanterythrops crassipes	Mysidae	long_list		ATLASEA	ATLASEA											
	Dactylamblyops goniops	Mysidae	long_list		ATLASEA	ATLASEA											
	Dactylamblyops thaumatops	Mysidae	long_list		ATLASEA	ATLASEA											
	Dactylerythrops dimorphus	Mysidae	long_list		ATLASEA	ATLASEA											
	Erythrops neapolitanus	Mysidae	long_list		ATLASEA	ATLASEA											
	Euchaetomera tenuis	Mysidae	long_list		ATLASEA	ATLASEA											
	Hypererythrops richardi	Mysidae	long_list		ATLASEA	ATLASEA											
	Hypererythrops serriventer	Mysidae	long_list		ATLASEA	ATLASEA											
	Longithorax fuscus	Mysidae	long_list		ATLASEA	ATLASEA											
	Meterythrops pictus	Mysidae	long_list		ATLASEA	ATLASEA											
	Parerythrops bispinosus	Mysidae	long_list		ATLASEA	ATLASEA											
	Parerythrops paucispinosus	Mysidae	long_list		ATLASEA	ATLASEA											
	Pseudomma nanum	Mysidae	long_list		ATLASEA	ATLASEA											
	Anchialina oculata	Mysidae	long_list		ATLASEA	ATLASEA											
	Gastrosaccus mediterraneus	Mysidae	long_list		ATLASEA	ATLASEA											
	Gastrosaccus roscoffensis	Mysidae	long_list		ATLASEA	ATLASEA											
	Heteromysis armoricana	Mysidae	long_list		ATLASEA	ATLASEA											
	Heteromysis hornimani	Mysidae	long_list		ATLASEA	ATLASEA											
	Mysidetes farrani	Mysidae	long_list		ATLASEA	ATLASEA											
	Iimysis atlantica	Mysidae	long_list		ATLASEA	ATLASEA											
	Leptomysis buergii	Mysidae	long_list		ATLASEA	ATLASEA											
	Leptomysis megalops	Mysidae	long_list		ATLASEA	ATLASEA											
	Leptomysis truncata	Mysidae	long_list		ATLASEA	ATLASEA											
	Mysideis parva	Mysidae	long_list		ATLASEA	ATLASEA											
	Paraleptomysis apiops	Mysidae	long_list		ATLASEA	ATLASEA											
	Paraleptomysis banyulensis	Mysidae	long_list		ATLASEA	ATLASEA											
	Pyroleptomysis peresi	Mysidae	long_list		ATLASEA	ATLASEA											
	Mysidella biscayensis	Mysidae	long_list		ATLASEA	ATLASEA											
	Hemimysis spinifera	Mysidae	long_list		ATLASEA	ATLASEA											
	Diamysis camassai	Mysidae	long_list		ATLASEA	ATLASEA											
	Diamysis lagunaris	Mysidae	long_list		ATLASEA	ATLASEA											
	Mesopodopsis aegyptia	Mysidae	long_list		ATLASEA	ATLASEA											
	Paramysis portzicensis	Mysidae	long_list		ATLASEA	ATLASEA											
	Bacescomysis atlantica	Petalophthalmidae	long_list		ATLASEA	ATLASEA											
	Hansenomysis pseudofyllae	Petalophthalmidae	long_list		ATLASEA	ATLASEA											
	Nannosquilloides occultus	Nannosquillidae	long_list		ATLASEA	ATLASEA											
	Pseudosquillopsis cerisii	Parasquillidae	long_list		ATLASEA	ATLASEA											
	Allosquilla africana	Tetrasquillidae	long_list		ATLASEA	ATLASEA											
	Paragathotanais typicus	Agathotanaidae	long_list		ATLASEA	ATLASEA											
	Paranarthrura intermedia	Agathotanaidae	long_list		ATLASEA	ATLASEA											
	Paranarthrura subtilis	Agathotanaidae	long_list		ATLASEA	ATLASEA											
	Parakanthophoreus brachiatus	Akanthophoreidae	long_list		ATLASEA	ATLASEA											
	Apseudes holthuisi	Apseudidae	long_list		ATLASEA	ATLASEA											
	Apseudes rotundifrons	Apseudidae	long_list		ATLASEA	ATLASEA											
	Apseudes setiferus	Apseudidae	long_list		ATLASEA	ATLASEA											
	Tuberapseudes echinatus	Apseudidae	long_list		ATLASEA	ATLASEA											
	Carpoapseudes curticarpus	Apseudidae	long_list		ATLASEA	ATLASEA											
	Carpoapseudes kudinovae	Apseudidae	long_list		ATLASEA	ATLASEA											
	Carpoapseudes laubieri	Apseudidae	long_list		ATLASEA	ATLASEA											
	Carpoapseudes simplicirostris	Apseudidae	long_list		ATLASEA	ATLASEA											
	Leviapseudes hanseni	Apseudidae	long_list		ATLASEA	ATLASEA											
	Leviapseudes segonzaci	Apseudidae	long_list		ATLASEA	ATLASEA											
	Leviapseudes zenkevitchioides	Apseudidae	long_list		ATLASEA	ATLASEA											
	Filitanais rebainsi	Colletteidae	long_list		ATLASEA	ATLASEA											
	Leptognathiella abyssi	Colletteidae	long_list		ATLASEA	ATLASEA											
	Leptognathiella subaequalis	Colletteidae	long_list		ATLASEA	ATLASEA											
	Tanabnormia cornicauda		long_list		ATLASEA	ATLASEA											
	Chondrochelia corsica	Leptocheliidae	long_list		ATLASEA	ATLASEA											
	Leptognathia acanthifera	Leptognathiidae	long_list		ATLASEA	ATLASEA											
	Leptognathia tenella	Leptognathiidae	long_list		ATLASEA	ATLASEA											
	Leptognathia zezinae	Leptognathiidae	long_list		ATLASEA	ATLASEA											
	Synapseudes cystoseirae	Metapseudidae	long_list		ATLASEA	ATLASEA											
	Neotanais americanus	Neotanaidae	long_list		ATLASEA	ATLASEA											
	Neotanais hastiger	Neotanaidae	long_list		ATLASEA	ATLASEA											
	Neotanais micromopher	Neotanaidae	long_list		ATLASEA	ATLASEA											
	Paranarthrurella arctophylax	Paranarthrurellidae	long_list		ATLASEA	ATLASEA											
	Robustochelia robusta	Paratanaoidea incertae sedis	long_list		ATLASEA	ATLASEA											
	Pseudotanais abyssi	Pseudotanaidae	long_list		ATLASEA	ATLASEA											
	Pseudotanais colonus	Pseudotanaidae	long_list		ATLASEA	ATLASEA											
	Francapseudes debilis	Sphyrapodidae	long_list		ATLASEA	ATLASEA											
	Francapseudes uniarticulatus	Sphyrapodidae	long_list		ATLASEA	ATLASEA											
	Pseudosphyrapus centobi	Sphyrapodidae	long_list		ATLASEA	ATLASEA											
	Hexapleomera robusta	Tanaididae	long_list		ATLASEA	ATLASEA											
	Paratyphlotanais pectinatus	Typhlotanaidae	long_list		ATLASEA	ATLASEA											
	Peraeospinosus kerguelenensis	Typhlotanaidae	long_list		ATLASEA	ATLASEA											
	Pulcherella spiniventris	Typhlotanaidae	long_list		ATLASEA	ATLASEA											
	Torquella grandis	Typhlotanaidae	long_list		ATLASEA	ATLASEA											
	Typhlamia mucronata	Typhlotanaidae	long_list		ATLASEA	ATLASEA											
	Cytherella lata	Cytherellidae	long_list		ATLASEA	ATLASEA											
	Cytherelloidea sordida	Cytherellidae	long_list		ATLASEA	ATLASEA											
	Conchoecia concentrica	Halocyprididae	long_list		ATLASEA	ATLASEA											
	Conchoecia echinata	Halocyprididae	long_list		ATLASEA	ATLASEA											
	Lophuroecia lophura	Halocyprididae	long_list		ATLASEA	ATLASEA											
	Loricoecia loricata	Halocyprididae	long_list		ATLASEA	ATLASEA											
	Paraconchoecia spinifera	Halocyprididae	long_list		ATLASEA	ATLASEA											
	Paramollicia rhynchena	Halocyprididae	long_list		ATLASEA	ATLASEA											
	Porroecia (Spinoecia) hystrix	Halocyprididae	long_list		ATLASEA	ATLASEA											
	Eupolycope dispar	Polycopidae	long_list		ATLASEA	ATLASEA											
	Eupolycope frequens	Polycopidae	long_list		ATLASEA	ATLASEA											
	Eupolycope maculata	Polycopidae	long_list		ATLASEA	ATLASEA											
	Orthopolycope tuberosa	Polycopidae	long_list		ATLASEA	ATLASEA											
	Polycope arenicola	Polycopidae	long_list		ATLASEA	ATLASEA											
	Polycope dimorpha	Polycopidae	long_list		ATLASEA	ATLASEA											
	Polycope fragilis	Polycopidae	long_list		ATLASEA	ATLASEA											
	Polycope longipes	Polycopidae	long_list		ATLASEA	ATLASEA											
	Polycope reticulata	Polycopidae	long_list		ATLASEA	ATLASEA											
	Pontopolycope dentata	Polycopidae	long_list		ATLASEA	ATLASEA											
	Pontopolycope rostrata	Polycopidae	long_list		ATLASEA	ATLASEA											
	Pseudopolycope striata	Polycopidae	long_list		ATLASEA	ATLASEA											
	Polycopsis serrata	Polycopidae	long_list		ATLASEA	ATLASEA											
	Cycloleberis lobiancoi	Cylindroleberididae	long_list		ATLASEA	ATLASEA											
	Cylindroleberis grimaldi	Cylindroleberididae	long_list		ATLASEA	ATLASEA											
	Domromeus heptathrix	Cylindroleberididae	long_list		ATLASEA	ATLASEA											
	Parasterope antyx	Cylindroleberididae	long_list		ATLASEA	ATLASEA											
	Prionotoleberis pax	Cylindroleberididae	long_list		ATLASEA	ATLASEA											
	Prionotoleberis rex	Cylindroleberididae	long_list		ATLASEA	ATLASEA											
	Synasterope helix	Cylindroleberididae	long_list		ATLASEA	ATLASEA											
	Synasterope hirpex	Cylindroleberididae	long_list		ATLASEA	ATLASEA											
	Synasterope index	Cylindroleberididae	long_list		ATLASEA	ATLASEA											
