nOrder	ARK	Superorder	Family	Accession	VGP_accession	Class	SpeciesE	Genus	Species	long_list
Anura		Batrachia	Odontophrynidae		aProBag	Amphibia	-	Proceratophrys	bagnoi	VGP
Caudata		Batrachia	Salamandridae		aLisGra	Amphibia	Greek Smooth Newt,Triton ponctue grec	Lissotriton	graecus	VGP
Apoda		Gymnophiona	Rhinatrematidae		aEpiBic	Amphibia	-	Epicrionops	bicolor	VGP
Anura		Batrachia	Bufonidae		aMerMoc	Amphibia	-	Mertensophryne	mocquardi	VGP
Anura		Batrachia	Bufonidae		aWerIbo	Amphibia	-	Werneria	iboundji	VGP
Anura		Batrachia	Dendrobatidae		aAnoMea	Amphibia	-	Anomaloglossus	meansi	VGP
Anura		Batrachia	Hylidae		aPleExq	Amphibia	-	Plectrohyla	exquisita	VGP
Anura		Batrachia	Megophryidae		aLepPla	Amphibia	Wide-headed Litter Frog	Leptobrachella	platycephala	VGP
Anura		Batrachia	Pyxicephalidae		aAmiIny	Amphibia	Inyanga River frog	Amietia	inyangae	VGP
Anura		Batrachia	Rhacophoridae		aChiChe	Amphibia	-	Chiromantis	cherrapunjiae	VGP
Anura		Batrachia	Strabomantidae		aNicAde	Amphibia	-	Niceforonia	adenobrachia	VGP
Apoda		Gymnophiona	Rhinatrematidae		aEpiCol	Amphibia	-	Epicrionops	columbianus	VGP
Anura		Batrachia	Arthroleptidae		aLepJor	Amphibia	-	Leptopelis	jordani	VGP
Anura		Batrachia	Bufonidae		aMerNai	Amphibia	Nairobi Toad	Mertensophryne	nairobiensis	VGP
Anura		Batrachia	Dendrobatidae		aAnoMof	Amphibia	Sarisarinama Rocket Frog	Anomaloglossus	moffetti	VGP
Anura		Batrachia	Hemiphractidae		aHemEli	Amphibia	-	Hemiphractus	elioti	VGP
Anura		Batrachia	Hylidae		aDenMin	Amphibia	-	Dendropsophus	minimus	VGP
Anura		Batrachia	Hylidae		aLitAru	Amphibia	-	Litoria	aruensis	VGP
Anura		Batrachia	Hylodidae		aCroCyc	Amphibia	-	Crossodactylus	cyclospinus	VGP
Anura		Batrachia	Strabomantidae		aNicCol	Amphibia	-	Niceforonia	columbiana	VGP
Apoda		Gymnophiona	Rhinatrematidae		aEpiLat	Amphibia	-	Epicrionops	lativittatus	VGP
Anura		Batrachia	Bufonidae		aWerPre	Amphibia	Buca Small-tongue Toad	Werneria	preussi	VGP
Anura		Batrachia	Dendrobatidae		aAnoMur	Amphibia	-	Anomaloglossus	murisipanensis	VGP
Anura		Batrachia	Dicroglossidae		aEupGho	Amphibia	-	Euphlyctis	ghoshi	VGP
Anura		Batrachia	Hylodidae		aCroDan	Amphibia	-	Crossodactylus	dantei	VGP
Anura		Batrachia	Hyperoliidae		aKasMac	Amphibia	-	Kassina	maculifer	VGP
Anura		Batrachia	Megophryidae		aLepPur	Amphibia	Purplish-brown Leaf Litter Toad	Leptobrachella	purpura	VGP
Anura		Batrachia	Rhacophoridae		aChiDud	Amphibia	-	Chiromantis	dudhwaensis	VGP
Caudata		Batrachia	Plethodontidae		aNotMaj	Amphibia	-	Nototriton	major	VGP
Anura		Batrachia	Bufonidae		aAteEus	Amphibia	-	Atelopus	eusebianus	VGP
Anura		Batrachia	Bufonidae		aMerSch	Amphibia	-	Mertensophryne	schmidti	VGP
Anura		Batrachia	Ceratobatrachidae		aPlaQue	Amphibia	Quezon Limestone Forest Frog	Platymantis	quezoni	VGP
Anura		Batrachia	Dendrobatidae		aAnoPar	Amphibia	-	Anomaloglossus	parimae	VGP
Anura		Batrachia	Hylidae		aPleHap	Amphibia	Northern Streamside Treefrog; Rana Trepadora RiberenÌƒa NortenÌƒa	Plectrohyla	hapsa	VGP
Anura		Batrachia	Hylodidae		aCroDis	Amphibia	-	Crossodactylus	dispar	VGP
Anura		Batrachia	Megophryidae		aLepPyr	Amphibia	-	Leptobrachella	pyrrhops	VGP
Anura		Batrachia	Odontophrynidae		aProBra	Amphibia	-	Proceratophrys	branti	VGP
Caudata		Batrachia	Salamandridae		aLisLan	Amphibia	-	Lissotriton	lantzi	VGP
Anura		Batrachia	Arthroleptidae		aLepLeb	Amphibia	-	Leptopelis	lebeaui	VGP
Anura		Batrachia	Bufonidae		aAteEus	Amphibia	-	Atelopus	eusebiodiazi	VGP
Anura		Batrachia	Dendrobatidae		aAnoPar	Amphibia	-	Anomaloglossus	parkerae	VGP
Anura		Batrachia	Hemiphractidae		aHemJoh	Amphibia	-	Hemiphractus	johnsoni	VGP
Anura		Batrachia	Hylidae		aLitAur	Amphibia	-	Litoria	aurifera	VGP
Anura		Batrachia	Hylodidae		aCroFra	Amphibia	-	Crossodactylus	franciscanus	VGP
Anura		Batrachia	Hyperoliidae		aKasMer	Amphibia	-	Kassina	mertensi	VGP
Anura		Batrachia	Megophryidae		aLepRow	Amphibia	Rowleyâ€™s litter frog	Leptobrachella	rowleyae	VGP
Anura		Batrachia	Rhacophoridae		aChiKel	Amphibia	-	Chiromantis	kelleri	VGP
Anura		Batrachia	Arthroleptidae		aLepMac	Amphibia	-	Leptopelis	mackayi	VGP
Anura		Batrachia	Hemiphractidae		aHemKay	Amphibia	-	Hemiphractus	kaylockae	VGP
Anura		Batrachia	Hylidae		aLitAxi	Amphibia	Kimberly Rocket Frog	Litoria	axillaris	VGP
Anura		Batrachia	Megophryidae		aLepSab	Amphibia	-	Leptobrachella	sabahmontana	VGP
Anura		Batrachia	Odontophrynidae		aProCar	Amphibia	-	Proceratophrys	caramaschii	VGP
Anura		Batrachia	Rhacophoridae		aChiMar	Amphibia	-	Chiromantis	marginis	VGP
Caudata		Batrachia	Salamandridae		aLisSch	Amphibia	Turkish Smooth Newt	Lissotriton	schmidtleri	VGP
Apoda		Gymnophiona	Rhinatrematidae		aEpiPer	Amphibia	-	Epicrionops	peruvianus	VGP
Anura		Batrachia	Bufonidae		aAteFam	Amphibia	-	Atelopus	famelicus	VGP
Anura		Batrachia	Eleutherodactylidae		aEleDip	Amphibia	-	Eleutherodactylus	diplasius	VGP
Anura		Batrachia	Hylidae		aPleIxi	Amphibia	-	Plectrohyla	ixil	VGP
Anura		Batrachia	Hylidae		aLitBar	Amphibia	-	Litoria	barringtonensis	VGP
Anura		Batrachia	Hylodidae		aCroGra	Amphibia	-	Crossodactylus	grandis	VGP
Anura		Batrachia	Megophryidae		aLepSer	Amphibia	Striped Dwarf Litter Frog	Leptobrachella	serasanae	VGP
Anura		Batrachia	Odontophrynidae		aProCar	Amphibia	-	Proceratophrys	carranca	VGP
Caudata		Batrachia	Plethodontidae		aNotOre	Amphibia	Pico Bonito Moss Salamander	Nototriton	oreadorum	VGP
Apoda		Gymnophiona	Rhinatrematidae		aEpiPet	Amphibia	-	Epicrionops	petersi	VGP
Anura		Batrachia	Arthroleptidae		aLepMar	Amphibia	-	Leptopelis	marginatus	VGP
Anura		Batrachia	Bufonidae		aAteFar	Amphibia	-	Atelopus	farci	VGP
Anura		Batrachia	Bufonidae		aMetSos	Amphibia	-	Metaphryniscus	sosai	VGP
Anura		Batrachia	Dicroglossidae		aFejAlt	Amphibia	-	Fejervarya	altilabris	VGP
Anura		Batrachia	Hylidae		aPleLab	Amphibia	Mixe Streamside Treefrog; Rana Trepadora RiberenÌƒa Mixe	Plectrohyla	labeculata	VGP
Anura		Batrachia	Hylidae		aLitBec	Amphibia	Beck's tree frog	Litoria	becki	VGP
Anura		Batrachia	Hylodidae		aCroLut	Amphibia	-	Crossodactylus	lutzorum	VGP
Anura		Batrachia	Hyperoliidae		aKasSom	Amphibia	-	Kassina	somalica	VGP
Anura		Batrachia	Megophryidae		aLepSol	Amphibia	-	Leptobrachella	sola	VGP
Anura		Batrachia	Bufonidae		aNanApo	Amphibia	-	Nannophryne	apolobambica	VGP
Anura		Batrachia	Dendrobatidae		aAnoShr	Amphibia	-	Anomaloglossus	shrevei	VGP
Anura		Batrachia	Dicroglossidae		aFejAss	Amphibia	-	Fejervarya	assimilis	VGP
Anura		Batrachia	Hylidae		aPleLab	Amphibia	-	Plectrohyla	labedactyla	VGP
Anura		Batrachia	Hyperoliidae		aKasWaz	Amphibia	-	Kassina	wazae	VGP
Anura		Batrachia	Rhacophoridae		aChiPun	Amphibia	-	Chiromantis	punctatus	VGP
Anura		Batrachia	Strabomantidae		aPriTan	Amphibia	-	Pristimantis	tanyrhynchus	VGP
Caudata		Batrachia	Hynobiidae		aOnyTsu	Amphibia	Tsukuba clawed salamander, Tsukuba-hakone-sanshou-uwo	Onychodactylus	tsukubaensis	VGP
Apoda		Gymnophiona	Rhinatrematidae		aRhiRon	Amphibia	-	Rhinatrema	ron	VGP
Anura		Batrachia	Dicroglossidae		aFejBra	Amphibia	-	Fejervarya	brama	VGP
Anura		Batrachia	Megophryidae		aLepTad	Amphibia	-	Leptobrachella	tadungensis	VGP
Anura		Batrachia	Ranidae		aOdoMon	Amphibia	-	Odorrana	monjerai	VGP
Anura		Batrachia	Bufonidae		aAteGal	Amphibia	-	Atelopus	galactogaster	VGP
Anura		Batrachia	Bufonidae		aNanCor	Amphibia	-	Nannophryne	corynetes	VGP
Anura		Batrachia	Rhacophoridae		aChiSam	Amphibia	-	Chiromantis	samkosensis	VGP
Apoda		Gymnophiona	Scolecomorphidae		aCroBor	Amphibia	-	Crotaphatrema	bornmuelleri	VGP
Anura		Batrachia	Arthroleptidae		aLepMto	Amphibia	Kabembe Treefrog	Leptopelis	mtoewaate	VGP
Anura		Batrachia	Dicroglossidae		aFejFri	Amphibia	-	Fejervarya	frithi	VGP
Anura		Batrachia	Hemiphractidae		aSteBre	Amphibia	-	Stefania	breweri	VGP
Anura		Batrachia	Hylidae		aPleMia	Amphibia	-	Plectrohyla	miahuatlanensis	VGP
Anura		Batrachia	Megophryidae		aLepTen	Amphibia	Tengchong Leaf Litter Toad	Leptobrachella	tengchongensis	VGP
Anura		Batrachia	Odontophrynidae		aProGla	Amphibia	-	Proceratophrys	gladius	VGP
Anura		Batrachia	Rhacophoridae		aChiSen	Amphibia	-	Chiromantis	senapatiensis	VGP
Anura		Batrachia	Ceratobatrachidae		aLiuRet	Amphibia	-	Liurana	reticulata	VGP
Anura		Batrachia	Dendrobatidae		aAnoTep	Amphibia	-	Anomaloglossus	tepequem	VGP
Anura		Batrachia	Eleutherodactylidae		aEleEry	Amphibia	-	Eleutherodactylus	erythroproctus	VGP
Anura		Batrachia	Rhacophoridae		aChiShy	Amphibia	-	Chiromantis	shyamrupus	VGP
Anura		Batrachia	Bufonidae		aAteGua	Amphibia	Puca Sapo	Atelopus	guanujo	VGP
Anura		Batrachia	Calyptocephalellidae		aTelIgn	Amphibia	-	Telmatobufo	ignotus	VGP
Anura		Batrachia	Hylidae		aPlePac	Amphibia	-	Plectrohyla	pachyderma	VGP
Anura		Batrachia	Microhylidae		aChoMic	Amphibia	-	Choerophryne	microps	VGP
Anura		Batrachia	Odontophrynidae		aProHun	Amphibia	-	Proceratophrys	huntingtoni	VGP
Anura		Batrachia	Rhacophoridae		aChiSim	Amphibia	-	Chiromantis	simus	VGP
Anura		Batrachia	Strabomantidae		aPriJab	Amphibia	-	Pristimantis	jabonensis	VGP
Anura		Batrachia	Bufonidae		aAteGui	Amphibia	-	Atelopus	guitarraensis	VGP
Anura		Batrachia	Dendrobatidae		aAnoTri	Amphibia	-	Anomaloglossus	triunfo	VGP
Anura		Batrachia	Hylidae		aLitBro	Amphibia	-	Litoria	brongersmai	VGP
Anura		Batrachia	Hylodidae		aHylBab	Amphibia	-	Hylodes	babax	VGP
Anura		Batrachia	Odontophrynidae		aProIta	Amphibia	-	Proceratophrys	itamari	VGP
Anura		Batrachia	Strabomantidae		aPriThy	Amphibia	-	Pristimantis	thyellus	VGP
Anura		Batrachia	Arthroleptidae		aLepOcc	Amphibia	-	Leptopelis	occidentalis	VGP
Anura		Batrachia	Bufonidae		aNecCry	Amphibia	-	Nectophrynoides	cryptus	VGP
Anura		Batrachia	Hemiphractidae		aSteGoi	Amphibia	-	Stefania	goini	VGP
Anura		Batrachia	Hylidae		aPlePok	Amphibia	-	Plectrohyla	pokomchi	VGP
Anura		Batrachia	Hylidae		aLitBul	Amphibia	-	Litoria	bulmeri	VGP
Anura		Batrachia	Megophryidae		aLepZha	Amphibia	Zhang's Asian Toad	Leptobrachella	zhangyapingi	VGP
Anura		Batrachia	Rhacophoridae		aDenDor	Amphibia	-	Dendrobatorana	dorsalis	VGP
Anura		Batrachia	Rhacophoridae		aRaoPri	Amphibia	-	Raorchestes	primarrumpfi	VGP
Caudata		Batrachia	Plethodontidae		aOedAlf	Amphibia	-	Oedipina	alfaroi	VGP
Anura		Batrachia	Hemiphractidae		aSteMar	Amphibia	-	Stefania	marahuaquensis	VGP
Anura		Batrachia	Hylidae		aPlePsa	Amphibia	-	Plectrohyla	psarosema	VGP
Anura		Batrachia	Ranidae		aOdoOrb	Amphibia	-	Odorrana	orba	VGP
Apoda		Gymnophiona	Siphonopidae		aBraBra	Amphibia	-	Brasilotyphlus	braziliensis	VGP
Anura		Batrachia	Arthroleptidae		aLepOry	Amphibia	-	Leptopelis	oryi	VGP
Anura		Batrachia	Bufonidae		aNecLae	Amphibia	-	Nectophrynoides	laevis	VGP
Anura		Batrachia	Hemiphractidae		aSteNeb	Amphibia	-	Stefania	neblinae	VGP
Anura		Batrachia	Hylidae		aPlePsi	Amphibia	-	Plectrohyla	psiloderma	VGP
Anura		Batrachia	Hyperoliidae		aPhlMac	Amphibia	Red-legged kassina	Phlyctimantis	maculata	VGP
Anura		Batrachia	Microhylidae		aChoPip	Amphibia	-	Choerophryne	pipiens	VGP
Anura		Batrachia	Strabomantidae		aPriTin	Amphibia	-	Pristimantis	tinajillas	VGP
Caudata		Batrachia	Plethodontidae		aOedAlt	Amphibia	Cartago Worm Salamander	Oedipina	altura	VGP
Anura		Batrachia	Centrolenidae		aCenAzu	Amphibia	-	Centrolene	azulae	VGP
Anura		Batrachia	Dicroglossidae		aFejPul	Amphibia	-	Fejervarya	pulla	VGP
Anura		Batrachia	Hemiphractidae		aSteOcu	Amphibia	-	Stefania	oculosa	VGP
Anura		Batrachia	Hylidae		aPlePyc	Amphibia	-	Plectrohyla	pycnochila	VGP
Anura		Batrachia	Hylidae		aLitCal	Amphibia	-	Litoria	callista	VGP
Anura		Batrachia	Dendrobatidae		aAroCap	Amphibia	-	Aromobates	capurinensis	VGP
Anura		Batrachia	Dicroglossidae		aFejRaj	Amphibia	-	Fejervarya	raja	VGP
Anura		Batrachia	Hemiphractidae		aStePer	Amphibia	-	Stefania	percristata	VGP
Anura		Batrachia	Hylidae		aLitCap	Amphibia	-	Litoria	capitula	VGP
Anura		Batrachia	Microhylidae		aChoRhe	Amphibia	-	Choerophryne	rhenaurum	VGP
Anura		Batrachia	Ranidae		aOdoSin	Amphibia	-	Odorrana	sinica	VGP
Apoda		Gymnophiona	Siphonopidae		aMicAlb	Amphibia	-	Microcaecilia	albiceps	VGP
Anura		Batrachia	Bufonidae		aAteLoe	Amphibia	-	Atelopus	loettersi	VGP
Anura		Batrachia	Dendrobatidae		aAroDur	Amphibia	-	Aromobates	duranti	VGP
Anura		Batrachia	Hylidae		aPleRob	Amphibia	-	Plectrohyla	robertsorum	VGP
Anura		Batrachia	Hylodidae		aHylGla	Amphibia	-	Hylodes	glaber	VGP
Anura		Batrachia	Odontophrynidae		aProMoe	Amphibia	-	Proceratophrys	moehringi	VGP
Apoda		Gymnophiona	Siphonopidae		aMicBut	Amphibia	Butantan Microcaecilia	Microcaecilia	butantan	VGP
Anura		Batrachia	Arthroleptidae		aLepPar	Amphibia	-	Leptopelis	parvus	VGP
Anura		Batrachia	Bufonidae		aAteLon	Amphibia	-	Atelopus	longibrachius	VGP
Anura		Batrachia	Ceratophryidae		aCerTes	Amphibia	-	Ceratophrys	testudo	VGP
Anura		Batrachia	Hylidae		aDenRhe	Amphibia	-	Dendropsophus	rhea	VGP
Anura		Batrachia	Hylidae		aPleSab	Amphibia	-	Plectrohyla	sabrina	VGP
Caudata		Batrachia	Plethodontidae		aOedCho	Amphibia	Chorti Worm Salamander	Oedipina	chortiorum	VGP
Anura		Batrachia	Dendrobatidae		aAroHay	Amphibia	-	Aromobates	haydeeae	VGP
Anura		Batrachia	Odontophrynidae		aProPal	Amphibia	-	Proceratophrys	palustris	VGP
Apoda		Gymnophiona	Siphonopidae		aMicGra	Amphibia	-	Microcaecilia	grandis	VGP
Anura		Batrachia	Bufonidae		aAteLoz	Amphibia	-	Atelopus	lozanoi	VGP
Anura		Batrachia	Dendrobatidae		aAroInf	Amphibia	-	Aromobates	inflexus	VGP
Anura		Batrachia	Microhylidae		aChoSwa	Amphibia	-	Choerophryne	swanhildae	VGP
Anura		Batrachia	Microhylidae		aPlaRav	Amphibia	-	Platypelis	ravus	VGP
Apoda		Gymnophiona	Siphonopidae		aMicIwo	Amphibia	-	Microcaecilia	iwokramae	VGP
Anura		Batrachia	Bufonidae		aAteLyn	Amphibia	-	Atelopus	lynchi	VGP
Anura		Batrachia	Dendrobatidae		aAroLeo	Amphibia	-	Aromobates	leopardalis	VGP
Anura		Batrachia	Hylidae		aPleTec	Amphibia	-	Plectrohyla	tecunumani	VGP
Anura		Batrachia	Hylidae		aLitChl	Amphibia	-	Litoria	chloronota	VGP
Anura		Batrachia	Odontophrynidae		aProPhy	Amphibia	-	Proceratophrys	phyllostomus	VGP
Apoda		Gymnophiona	Siphonopidae		aMicIyo	Amphibia	Commemorative microcaecilia	Microcaecilia	iyob	VGP
Anura		Batrachia	Bufonidae		aAteMan	Amphibia	-	Atelopus	mandingues	VGP
Anura		Batrachia	Dendrobatidae		aAroMay	Amphibia	-	Aromobates	mayorgai	VGP
Anura		Batrachia	Hylidae		aPleTeu	Amphibia	-	Plectrohyla	teuchestes	VGP
Anura		Batrachia	Microhylidae		aChoVal	Amphibia	-	Choerophryne	valkuriarum	VGP
Anura		Batrachia	Odontophrynidae		aProPom	Amphibia	-	Proceratophrys	pombali	VGP
Anura		Batrachia	Strabomantidae		aPriTun	Amphibia	-	Pristimantis	tungurahua	VGP
Apoda		Gymnophiona	Siphonopidae		aMicMar	Amphibia	-	Microcaecilia	marvaleewakeae	VGP
Anura		Batrachia	Arthroleptidae		aLepUlu	Amphibia	-	Leptopelis	uluguruensis	VGP
Anura		Batrachia	Bufonidae		aAteMar	Amphibia	-	Atelopus	marinkellei	VGP
Anura		Batrachia	Centrolenidae		aCenGem	Amphibia	-	Centrolene	gemmatum	VGP
Anura		Batrachia	Hemiphractidae		aSteTam	Amphibia	-	Stefania	tamacuarina	VGP
Anura		Batrachia	Hylidae		aPleTho	Amphibia	-	Plectrohyla	thorectes	VGP
Anura		Batrachia	Hylidae		aLitChr	Amphibia	-	Litoria	christianbergmanni	VGP
Anura		Batrachia	Hylodidae		aHylMer	Amphibia	-	Hylodes	mertensi	VGP
Anura		Batrachia	Microhylidae		aChoVar	Amphibia	-	Choerophryne	variegata	VGP
Anura		Batrachia	Microhylidae		aUpeMin	Amphibia	-	Uperodon	minor	VGP
Anura		Batrachia	Strabomantidae		aPriTur	Amphibia	-	Pristimantis	turik	VGP
Caudata		Batrachia	Plethodontidae		aOedFor	Amphibia	-	Oedipina	fortunensis	VGP
Apoda		Gymnophiona	Siphonopidae		aMicRab	Amphibia	-	Microcaecilia	rabei	VGP
Anura		Batrachia	Bufonidae		aAteMin	Amphibia	-	Atelopus	mindoensis	VGP
Anura		Batrachia	Centrolenidae		aCenGua	Amphibia	-	Centrolene	guanacarum	VGP
Anura		Batrachia	Microhylidae		aCopAen	Amphibia	Tapping Nursery-frog	Cophixalus	aenigma	VGP
Anura		Batrachia	Strabomantidae		aPhrAna	Amphibia	-	Phrynopus	anancites	VGP
Apoda		Gymnophiona	Siphonopidae		aMicRoc	Amphibia	-	Microcaecilia	rochai	VGP
Anura		Batrachia	Bufonidae		aAteMin	Amphibia	-	Atelopus	minutulus	VGP
Anura		Batrachia	Ceuthomantidae		aCeuDue	Amphibia	-	Ceuthomantis	duellmani	VGP
Anura		Batrachia	Hemisotidae		aHemBar	Amphibia	-	Hemisus	barotseensis	VGP
Anura		Batrachia	Microhylidae		aPleAng	Amphibia	-	Plethodontohyla	angulifera	VGP
Anura		Batrachia	Odontophrynidae		aProRon	Amphibia	-	Proceratophrys	rondonae	VGP
Apoda		Gymnophiona	Siphonopidae		aMicSav	Amphibia	-	Microcaecilia	savagei	VGP
Anura		Batrachia	Bufonidae		aAteMit	Amphibia	-	Atelopus	mittermeieri	VGP
Anura		Batrachia	Hemisotidae		aHemBra	Amphibia	-	Hemisus	brachydactylus	VGP
Anura		Batrachia	Hylidae		aLitCon	Amphibia	-	Litoria	contrastens	VGP
Anura		Batrachia	Hylodidae		aHylOta	Amphibia	-	Hylodes	otavioi	VGP
Anura		Batrachia	Microhylidae		aCopAma	Amphibia	-	Cophixalus	amabilis	VGP
Anura		Batrachia	Odontophrynidae		aProRot	Amphibia	-	Proceratophrys	rotundipalpebra	VGP
Apoda		Gymnophiona	Siphonopidae		aMicSup	Amphibia	Tiny Brazilian Caecilian	Microcaecilia	supernumeraria	VGP
Anura		Batrachia	Arthroleptidae		aLepXen	Amphibia	Long-toed Tree Frog	Leptopelis	xenodactylus	VGP
Anura		Batrachia	Bufonidae		aAteMon	Amphibia	-	Atelopus	monohernandezii	VGP
Anura		Batrachia	Dendrobatidae		aAroOro	Amphibia	-	Aromobates	orostoma	VGP
Anura		Batrachia	Odontophrynidae		aProSan	Amphibia	-	Proceratophrys	sanctaritae	VGP
Caudata		Batrachia	Plethodontidae		aOedIgn	Amphibia	-	Oedipina	ignea	VGP
Anura		Batrachia	Bufonidae		aAteMuc	Amphibia	-	Atelopus	mucubajiensis	VGP
Anura		Batrachia	Megophryidae		aLepKan	Amphibia	-	Leptobrachium	kantonishikawai	VGP
Anura		Batrachia	Strabomantidae		aPriUra	Amphibia	-	Pristimantis	urani	VGP
Apoda		Gymnophiona	Siphonopidae		aMicTro	Amphibia	-	Microcaecilia	trombetas	VGP
Anura		Batrachia	Arthroleptidae		aLepZeb	Amphibia	-	Leptopelis	zebra	VGP
Anura		Batrachia	Bufonidae		aAteMui	Amphibia	-	Atelopus	muisca	VGP
Anura		Batrachia	Centrolenidae		aCenLem	Amphibia	-	Centrolene	lemniscatum	VGP
Anura		Batrachia	Dendrobatidae		aAroSer	Amphibia	-	Aromobates	serranus	VGP
Anura		Batrachia	Hylidae		aLitCor	Amphibia	-	Litoria	corbeni	VGP
Anura		Batrachia	Bufonidae		aAteNah	Amphibia	-	Atelopus	nahumae	VGP
Anura		Batrachia	Dendrobatidae		aAroTok	Amphibia	Perija's Nurse Frog; Sapito NiÃ±era de PerijÃ¡	Aromobates	tokuko	VGP
Anura		Batrachia	Hemisotidae		aHemMic	Amphibia	-	Hemisus	microscaphus	VGP
Anura		Batrachia	Microhylidae		aCopBew	Amphibia	-	Cophixalus	bewaniensis	VGP
Anura		Batrachia	Strabomantidae		aPhrCap	Amphibia	-	Phrynopus	capitalis	VGP
Apoda		Gymnophiona	Siphonopidae		aMimRei	Amphibia	Reinhardt's Caecilian	Mimosiphonops	reinhardti	VGP
Anura		Batrachia	Centrolenidae		aCenMed	Amphibia	-	Centrolene	medemi	VGP
Anura		Batrachia	Dendrobatidae		aAroWal	Amphibia	-	Aromobates	walterarpi	VGP
Anura		Batrachia	Hemisotidae		aHemOli	Amphibia	Olive Snout-burrower	Hemisus	olivaceus	VGP
Anura		Batrachia	Microhylidae		aCopBir	Amphibia	-	Cophixalus	biroi	VGP
Anura		Batrachia	Rhacophoridae		aGraSap	Amphibia	-	Gracixalus	sapaensis	VGP
Anura		Batrachia	Strabomantidae		aPhrCha	Amphibia	-	Phrynopus	chaparroi	VGP
Anura		Batrachia	Strabomantidae		aPriLat	Amphibia	Orange robber frog of Tinguichaca; Cutin anaranjado de Tinguichaca	Pristimantis	latericius	VGP
Apoda		Gymnophiona	Siphonopidae		aMimVer	Amphibia	-	Mimosiphonops	vermiculatus	VGP
Anura		Batrachia	Bufonidae		aAteNep	Amphibia	-	Atelopus	nepiozomus	VGP
Anura		Batrachia	Dendrobatidae		aAroZip	Amphibia	-	Aromobates	zippeli	VGP
Anura		Batrachia	Microhylidae		aCopBom	Amphibia	Buzzing Frog	Cophixalus	bombiens	VGP
Anura		Batrachia	Odontophrynidae		aProVie	Amphibia	-	Proceratophrys	vielliardi	VGP
Caudata		Batrachia	Plethodontidae		aOedMot	Amphibia	Motagua Worm Salamander	Oedipina	motaguae	VGP
Apoda		Gymnophiona	Siphonopidae		aParNic	Amphibia	-	Parvicaecilia	nicefori	VGP
Anura		Batrachia	Bufonidae		aAteNic	Amphibia	-	Atelopus	nicefori	VGP
Anura		Batrachia	Hemisotidae		aHemWit	Amphibia	-	Hemisus	wittei	VGP
Anura		Batrachia	Pyxicephalidae		aCacPoy	Amphibia	-	Cacosternum	poyntoni	VGP
Anura		Batrachia	Strabomantidae		aPhrDag	Amphibia	-	Phrynopus	dagmarae	VGP
Apoda		Gymnophiona	Siphonopidae		aParPri	Amphibia	-	Parvicaecilia	pricei	VGP
Anura		Batrachia	Bufonidae		aAteNoc	Amphibia	-	Atelopus	nocturnus	VGP
Anura		Batrachia	Centrolenidae		aCenPae	Amphibia	-	Centrolene	paezorum	VGP
Anura		Batrachia	Hylodidae		aHylVan	Amphibia	-	Hylodes	vanzolinii	VGP
Anura		Batrachia	Rhacophoridae		aRhaBif	Amphibia	-	Rhacophorus	bifasciatus	VGP
Anura		Batrachia	Strabomantidae		aPhrDum	Amphibia	-	Phrynopus	dumicola	VGP
Anura		Batrachia	Strabomantidae		aPriVen	Amphibia	-	Pristimantis	ventrigranulosus	VGP
Caudata		Batrachia	Plethodontidae		aOedNim	Amphibia	Nimaso Worm Salamander	Oedipina	nimaso	VGP
Anura		Batrachia	Batrachylidae		aAteCei	Amphibia	-	Atelognathus	ceii	VGP
Anura		Batrachia	Strabomantidae		aPriVen	Amphibia	-	Pristimantis	ventriguttatus	VGP
Anura		Batrachia	Centrolenidae		aCenPet	Amphibia	-	Centrolene	petrophilum	VGP
Anura		Batrachia	Hylodidae		aMegBoc	Amphibia	-	Megaelosia	bocainensis	VGP
Anura		Batrachia	Microhylidae		aCopCon	Amphibia	Elegant Frog	Cophixalus	concinnus	VGP
Anura		Batrachia	Ranidae		aPapGri	Amphibia	-	Papurana	grisea	VGP
Anura		Batrachia	Hylidae		aDenTin	Amphibia	-	Dendropsophus	tintinnabulum	VGP
Anura		Batrachia	Hylidae		aLitDor	Amphibia	-	Litoria	dorsivena	VGP
Caudata		Batrachia	Plethodontidae		aOedPau	Amphibia	-	Oedipina	paucidentata	VGP
Apoda		Gymnophiona	Siphonopidae		aSipLeu	Amphibia	Salvador Caecilian	Siphonops	leucoderus	VGP
Anura		Batrachia	Bufonidae		aAteOxy	Amphibia	Rednose Stubfoot Toad	Atelopus	oxyrhynchus	VGP
Anura		Batrachia	Centrolenidae		aCenQui	Amphibia	-	Centrolene	quindianum	VGP
Anura		Batrachia	Megophryidae		aLepNok	Amphibia	-	Leptobrachium	nokrekensis	VGP
Caudata		Batrachia	Plethodontidae		aOedPet	Amphibia	-	Oedipina	petiola	VGP
Anura		Batrachia	Batrachylidae		aAtePra	Amphibia	-	Atelognathus	praebasalticus	VGP
Anura		Batrachia	Bufonidae		aAtePac	Amphibia	-	Atelopus	pachydermus	VGP
Anura		Batrachia	Centrolenidae		aCenRob	Amphibia	-	Centrolene	robledoi	VGP
Anura		Batrachia	Pyxicephalidae		aNotBay	Amphibia	Namuli Mongrel Frog	Nothophryne	baylissi	VGP
Anura		Batrachia	Bufonidae		aAtePal	Amphibia	-	Atelopus	palmatus	VGP
Anura		Batrachia	Dendrobatidae		aManNeb	Amphibia	-	Mannophryne	neblina	VGP
