	Species_name	Subspecies	Common_Name	Family	Phase	sample_collected	sample_acquired	in_progress	insdc_submitted	sequencing_status	long_list	other_priority	family_representative
5191	Lioptilus nigricapillus		Bush Blackcap	Sylviidae							B10K		
5192	Liosceles thoracicus		Rusty-belted Tapaculo	Rhinocryptidae							B10K		
5193	Lipaugus fuscocinereus		Dusky Piha	Cotingidae							B10K		
5194	Lipaugus lanioides		Cinnamon-vented Piha	Cotingidae							B10K		
5195	Lipaugus streptophorus		Rose-collared Piha	Cotingidae							B10K		
5196	Lipaugus unirufus		Rufous Piha	Cotingidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
5197	Lipaugus uropygialis		Scimitar-winged Piha	Cotingidae							B10K		
5198	Lipaugus vociferans		Screaming Piha	Cotingidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5199	Lipaugus weberi		Chestnut-capped Piha	Cotingidae							B10K		
5200	Lissotis hartlaubii		Hartlaub's Bustard	Otididae							B10K		
5201	Lissotis melanogaster		Black-bellied Bustard	Otididae							B10K		
5204	Lobotos oriolinus		Eastern Wattled Cuckooshrike	Campephagidae							B10K		
5205	Lochmias nematura		Sharp-tailed Streamcreeper	Furnariidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5206	Locustella accentor		Friendly Bush Warbler	Locustellidae							B10K		
5208	Locustella amnicola		Stepanyan's Warbler	Locustellidae							B10K		
5209	Locustella castanea		Chestnut-backed Bush Warbler	Locustellidae							B10K		
5213	Locustella fasciolata		Gray's Warbler	Locustellidae		B10K	B10K	B10K		in_progress	B10K		
5214	Locustella fluviatilis		River Warbler	Locustellidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5216	Locustella lanceolata		Lanceolated Warbler	Locustellidae		B10K	B10K	B10K		in_progress	B10K		
5217	Locustella luscinioides		Savi's Warbler	Locustellidae		B10K	B10K	B10K		in_progress	B10K		
5220	Locustella mandelli		Russet Bush Warbler	Locustellidae							B10K		
5221	Locustella montis		Javan Bush Warbler	Locustellidae							B10K		
5223	Locustella ochotensis		Middendorff's Warbler	Locustellidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
5224	Locustella pleskei		Styan's Warbler	Locustellidae							B10K		
5225	Locustella pryeri		Japanese Swamp Warbler	Locustellidae							B10K		
5229	Locustella timorensis		Timor Bush Warbler	Locustellidae							B10K		
5230	Loddigesia mirabilis		Marvelous Spatuletail	Trochilidae							B10K		
5231	Lonchura caniceps		Grey-headed Mannikin	Estrildidae							B10K		
5232	Lonchura castaneothorax		Chestnut-breasted Mannikin	Estrildidae							B10K		
5233	Lonchura flaviprymna		Yellow-rumped Mannikin	Estrildidae							B10K		
5234	Lonchura forbesi		New Ireland Mannikin	Estrildidae							B10K		
5235	Lonchura fuscans		Dusky Munia	Estrildidae							B10K		
5237	Lonchura grandis		Grand Mannikin	Estrildidae							B10K		
5238	Lonchura hunsteini		White-cowled Mannikin	Estrildidae							B10K		
5239	Lonchura kelaarti		Black-throated Munia	Estrildidae							B10K		
5240	Lonchura leucogastra		White-bellied Munia	Estrildidae							B10K		
5241	Lonchura leucogastroides		Javan Munia	Estrildidae							B10K		
5242	Lonchura maja		White-headed Munia	Estrildidae							B10K		
5243	Lonchura malacca		Black-headed Munia	Estrildidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
5244	Lonchura melaena		Bismarck Mannikin	Estrildidae							B10K		
5245	Lonchura molucca		Black-faced Munia	Estrildidae							B10K		
5246	Lonchura montana		Snow Mountain Mannikin	Estrildidae							B10K		
5247	Lonchura monticola		Alpine Mannikin	Estrildidae							B10K		
5248	Lonchura nevermanni		Grey-crowned Mannikin	Estrildidae							B10K		
5249	Lonchura oryzivora		Java Sparrow	Estrildidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5250	Lonchura pallida		Pale-headed Munia	Estrildidae							B10K		
5251	Lonchura punctulata		Scaly-breasted Munia	Estrildidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
5252	Lonchura quinticolor		Five-coloured Munia	Estrildidae							B10K		
5253	Lonchura spectabilis		Hooded Mannikin	Estrildidae							B10K		
5254	Lonchura striata		White-rumped Munia	Estrildidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
5255	Lonchura stygia		Black Mannikin	Estrildidae							B10K		
5256	Lonchura teerinki		Black-breasted Mannikin	Estrildidae							B10K		
5257	Lonchura tristissima		Streak-headed Mannikin	Estrildidae							B10K		
5258	Lonchura vana		Grey-banded Mannikin	Estrildidae							B10K		
5259	Lophaetus occipitalis		Long-crested Eagle	Accipitridae		B10K				sample_collected	B10K		
5260	Lophodytes cucullatus		Hooded Merganser	Anatidae	Phase Genus						B10K	B10K	
5261	Lophoictinia isura		Square-tailed Kite	Accipitridae							B10K		
5262	Lopholaimus antarcticus		Topknot Pigeon	Columbidae							B10K		
5263	Lophonetta specularioides		Crested Duck	Anatidae							B10K		
5264	Lophophanes cristatus		Crested Tit	Paridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5265	Lophophanes dichrous		Fulvous Tit	Paridae							B10K		
5266	Lophophorus impejanus		Himalayan Monal	Phasianidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5267	Lophophorus lhuysii		Chinese Monal	Phasianidae							B10K		
5268	Lophophorus sclateri		Sclater's Monal	Phasianidae							B10K		
5272	Lophorina superba		Superb Bird-of-paradise	Paradisaeidae							B10K		
5274	Lophornis adorabilis		White-crested Coquette	Trochilidae							B10K		
5275	Lophornis brachylophus		Short-crested Cocquette	Trochilidae							B10K		
5276	Lophornis chalybeus		Festive Coquette	Trochilidae							B10K		
5277	Lophornis delattrei		Rufous-crested Coquette	Trochilidae							B10K		
5278	Lophornis gouldii		Dot-eared Coquette	Trochilidae							B10K		
5279	Lophornis helenae		Black-crested Coquette	Trochilidae							B10K		
5280	Lophornis magnificus		Frilled Coquette	Trochilidae							B10K		
5281	Lophornis ornatus		Tufted Coquette	Trochilidae		B10K				sample_collected	B10K		
5282	Lophornis pavoninus		Peacock Coquette	Trochilidae							B10K		
5283	Lophornis stictolophus		Spangled Coquette	Trochilidae							B10K		
5284	Lophospingus griseocristatus		Gray-crested Finch	Thraupidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5285	Lophospingus pusillus		Black-crested Finch	Thraupidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5286	Lophostrix cristata		Crested Owl	Strigidae	Phase Genus						B10K	B10K	
5287	Lophotibis cristata		Madagascar Crested Ibis	Threskiornithidae							B10K		
5288	Lophotis gindiana		Buff-crested Bustard	Otididae							B10K		
5289	Lophotis ruficrista		Red-crested Bustard	Otididae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
5290	Lophotis savilei		Savile's Bustard	Otididae							B10K		
5295	Lophotriorchis kienerii		Rufous-bellied Eagle	Accipitridae							B10K		
5299	Lophozosterops javanicus		Mees's White-eye	Zosteropidae							B10K		
5306	Lophura bulweri		Bulwer's Pheasant	Phasianidae							B10K		
5307	Lophura diardi		Siamese Fireback	Phasianidae							B10K		
5308	Lophura edwardsi		Edwards's Pheasant	Phasianidae							B10K		
5309	Lophura erythrophthalma		Crestless Fireback	Phasianidae							B10K		
5310	Lophura ignita		Crested Fireback	Phasianidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5311	Lophura inornata		Salvadori's Pheasant	Phasianidae							B10K		
5312	Lophura leucomelanos		Kalij Pheasant	Phasianidae							B10K		
5313	Lophura nycthemera		Silver Pheasant	Phasianidae							B10K		
5314	Lophura swinhoii		Swinhoe's Pheasant	Phasianidae							B10K		
5315	Loriculus amabilis		Moluccan Hanging Parrot	Psittaculidae							B10K		
5316	Loriculus aurantiifrons		Orange-fronted Hanging Parrot	Psittaculidae							B10K		
5317	Loriculus beryllinus		Sri Lanka Hanging Parrot	Psittaculidae							B10K		
5318	Loriculus catamene		Sangir Hanging Parrot	Psittaculidae							B10K		
5319	Loriculus exilis		Pygmy Hanging Parrot	Psittaculidae							B10K		
5320	Loriculus flosculus		Wallace's Hanging Parrot	Psittaculidae							B10K		
5321	Loriculus galgulus		Blue-crowned Hanging Parrot	Psittaculidae	Phase Genus	B10K				sample_collected	B10K	B10K	
5323	Loriculus pusillus		Yellow-throated Hanging Parrot	Psittaculidae							B10K		
5324	Loriculus sclateri		Sula Hanging Parrot	Psittaculidae							B10K		
5325	Loriculus stigmatus		Sulawesi Hanging Parrot	Psittaculidae							B10K		
5326	Loriculus tener		Green-fronted Hanging Parrot	Psittaculidae							B10K		
5327	Loriculus vernalis		Vernal Hanging Parrot	Psittaculidae	Phase Genus	B10K				sample_collected	B10K	B10K	
5328	Lorius albidinucha		White-naped Lory	Psittaculidae	Phase Genus	B10K				sample_collected	B10K	B10K	
5329	Lorius chlorocercus		Yellow-bibbed Lory	Psittaculidae							B10K		
5330	Lorius domicella		Purple-naped Lory	Psittaculidae							B10K		
5331	Lorius garrulus		Chattering Lory	Psittaculidae	Phase Genus	B10K				sample_collected	B10K	B10K	
5332	Lorius garrulus		Chattering Lory	Psittaculidae	Phase Genus	B10K				sample_collected	B10K	B10K	
5333	Lorius hypoinochrous		Purple-bellied Lory	Psittaculidae							B10K		
5334	Lorius lory		Black-capped Lory	Psittaculidae	Phase Genus	B10K				sample_collected	B10K	B10K	
5335	Loxia curvirostra		Red Crossbill	Fringillidae	Phase Family	B10K	B10K	B10K		in_progress	B10K		B10K
5336	Loxia curvirostra		Red Crossbill	Fringillidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
5337	Loxia leucoptera		White-winged Crossbill	Fringillidae	Phase Family	B10K	B10K	B10K		in_progress	B10K		B10K
5338	Loxia leucoptera		White-winged Crossbill	Fringillidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
5340	Loxia pytyopsittacus		Parrot Crossbill	Fringillidae		B10K	B10K	B10K		in_progress	B10K		
5341	Loxia scotica		Scottish Crossbill	Fringillidae							B10K		
5342	Loxigilla barbadensis		Barbados Bullfinch	Thraupidae							B10K		
5343	Loxigilla noctis		Lesser Antillean Bullfinch	Thraupidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5344	Loxioides bailleui		Palila	Fringillidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5345	Loxipasser anoxanthus		Yellow-shouldered Grassquit	Thraupidae							B10K		
5346	Loxops caeruleirostris		Akekee	Fringillidae							B10K		
5347	Loxops coccineus		Hawaii Akepa	Fringillidae							B10K		
5350	Lullula arborea		Wood Lark	Alaudidae		B10K	B10K	B10K		in_progress	B10K		
5351	Lurocalis rufiventris		Rufous-bellied Nighthawk	Caprimulgidae							B10K		
5352	Lurocalis semitorquatus		Short-tailed Nighthawk	Caprimulgidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5353	Luscinia luscinia		Thrush Nightingale	Muscicapidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
5354	Luscinia megarhynchos	megarhynchos	Common Nightingale	Muscicapidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5356	Luscinia svecica		Bluethroat	Muscicapidae		B10K	B10K	B10K		in_progress	B10K		
5361	Lybius torquatus		Black-collared Barbet	Ramphastidae		B10K				sample_collected	B10K		
5363	Lybius vieilloti		Vieillot's Barbet	Ramphastidae							B10K		
5364	Lycocorax pyrrhopterus		Paradise-crow	Paradisaeidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5365	Lycocorax pyrrhopterus		Paradise-crow	Paradisaeidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5366	Lymnocryptes minimus		Jack Snipe	Scolopacidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5367	Lyncornis macrotis		Great Eared Nightjar	Caprimulgidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5369	Lyrurus mlokosiewiczi		Caucasian Black Grouse	Phasianidae							B10K		
5370	Lyrurus tetrix		Eurasian Black Grouse	Phasianidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5371	Lyrurus tetrix		Eurasian Black Grouse	Phasianidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5372	Macgregoria pulchra		MacGregor's Honeyeater	Meliphagidae							B10K		
5375	Machaeropterus deliciosus		Club-winged Manakin	Pipridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5376	Machaeropterus pyrocephalus		Fiery-capped Manakin	Pipridae							B10K		
5377	Machaeropterus regulus		Striped Manakin	Pipridae							B10K		
5378	Macheiramphus alcinus		Bat Hawk	Accipitridae							B10K		
5380	Machlolophus holsti		Yellow Tit	Paridae							B10K		
5381	Machlolophus nuchalis		White-naped Tit	Paridae							B10K		
5382	Machlolophus spilonotus		Yellow-cheeked Tit	Paridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5383	Machlolophus spilonotus		Yellow-cheeked Tit	Paridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5384	Machlolophus xanthogenys		Black-lored Tit	Paridae							B10K		
5385	Mackenziaena leachii		Large-tailed Antshrike	Thamnophilidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5386	Mackenziaena severa		Tufted Antshrike	Thamnophilidae							B10K		
5387	Macroagelaius imthurni		Golden-tufted Grackle	Icteridae							B10K		
5389	Macrocephalon maleo		Maleo	Megapodiidae							B10K		
5390	Macronectes giganteus		Southern Giant Petrel	Procellariidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5391	Macronectes giganteus		Southern Giant Petrel	Procellariidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5392	Macronectes halli		Northern Giant Petrel	Procellariidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5393	Macronus ptilosus		Fluffy-backed Tit Babbler	Timaliidae							B10K		
5395	Macronyx ameliae		Rosy-breasted Longclaw	Motacillidae							B10K		
5397	Macronyx capensis		Cape Longclaw	Motacillidae		B10K	B10K	B10K	B10K	insdc_submitted	B10K		
5398	Macronyx croceus		Yellow-throated Longclaw	Motacillidae							B10K		
5400	Macronyx fuelleborni		Fülleborn's Longclaw	Motacillidae							B10K		
5401	Macronyx grimwoodi		Grimwood's Longclaw	Motacillidae							B10K		
5404	Macropygia amboinensis	phasianella	Brown Cuckoo Dove	Columbidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
5405	Macropygia amboinensis		Brown Cuckoo Dove	Columbidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
5407	Macropygia mackinlayi		Mackinlay's Cuckoo Dove	Columbidae							B10K		
5409	Macropygia nigrirostris		Black-billed Cuckoo Dove	Columbidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5410	Macropygia ruficeps		Little Cuckoo Dove	Columbidae							B10K		
5412	Macropygia tenuirostris		Philippine Cuckoo Dove	Columbidae							B10K		
5413	Macropygia unchall		Barred Cuckoo Dove	Columbidae							B10K		
5419	Madanga ruficollis		Rufous-throated White-eye	Zosteropidae							B10K		
5420	Magumma parva		Anianiau	Fringillidae							B10K		
5421	Malacocincla abbotti		Abbott's Babbler	Pellorneidae							B10K		
5423	Malacocincla sepiaria		Horsfield's Babbler	Pellorneidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5424	Malaconotus alius		Uluguru Bush-shrike	Malaconotidae							B10K		
5425	Malaconotus blanchoti		Grey-headed Bush-shrike	Malaconotidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5426	Malaconotus blanchoti		Grey-headed Bush-shrike	Malaconotidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5431	Malacopteron affine		Sooty-capped Babbler	Pellorneidae							B10K		
5432	Malacopteron albogulare		Grey-breasted Babbler	Pellorneidae							B10K		
5433	Malacopteron cinereum		Scaly-crowned Babbler	Pellorneidae							B10K		
5434	Malacopteron magnirostre		Moustached Babbler	Pellorneidae							B10K		
5435	Malacopteron magnum		Rufous-crowned Babbler	Pellorneidae							B10K		
5436	Malacopteron palawanense		Melodious Babbler	Pellorneidae							B10K		
5437	Malacoptila fulvogularis		Black-streaked Puffbird	Bucconidae							B10K		
5438	Malacoptila fusca		White-chested Puffbird	Bucconidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5440	Malacoptila panamensis		White-whiskered Puffbird	Bucconidae	Phase Genus						B10K	B10K	
5441	Malacoptila rufa		Rufous-necked Puffbird	Bucconidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
5442	Malacoptila semicincta		Semicollared Puffbird	Bucconidae							B10K		
5443	Malacoptila striata		Crescent-chested Puffbird	Bucconidae							B10K		
5444	Malacorhynchus membranaceus		Pink-eared Duck	Anatidae							B10K		
5445	Malcorus pectoralis		Rufous-eared Warbler	Cisticolidae		B10K	B10K	B10K		in_progress	B10K		
5446	Malia grata		Malia	Locustellidae							B10K		
5448	Malimbus cassini		Black-throated Malimbe	Ploceidae							B10K		
5449	Malimbus coronatus		Red-crowned Malimbe	Ploceidae							B10K		
5450	Malimbus erythrogaster		Red-bellied Malimbe	Ploceidae							B10K		
5451	Malimbus ibadanensis		Ibadan Malimbe	Ploceidae							B10K		
5452	Malimbus malimbicus		Crested Malimbe	Ploceidae							B10K		
5453	Malimbus nitens		Blue-billed Malimbe	Ploceidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
5454	Malimbus racheliae		Rachel's Malimbe	Ploceidae							B10K		
5455	Malimbus rubricollis		Red-headed Malimbe	Ploceidae							B10K		
5456	Malimbus scutatus		Red-vented Malimbe	Ploceidae							B10K		
5458	Malurus alboscapulatus		White-shouldered Fairywren	Maluridae							B10K		
5459	Malurus amabilis		Lovely Fairywren	Maluridae							B10K		
5460	Malurus coronatus		Purple-crowned Fairywren	Maluridae							B10K		
5461	Malurus cyaneus		Superb Fairywren	Maluridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5462	Malurus cyanocephalus		Emperor Fairywren	Maluridae							B10K		
5463	Malurus elegans		Red-winged Fairywren	Maluridae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
5464	Malurus lamberti		Variegated Fairywren	Maluridae							B10K		
5465	Malurus leucopterus		White-winged Fairywren	Maluridae							B10K		
5466	Malurus melanocephalus		Red-backed Fairywren	Maluridae							B10K		
5467	Malurus pulcherrimus		Blue-breasted Fairywren	Maluridae							B10K		
5468	Malurus splendens		Splendid Fairywren	Maluridae							B10K		
5469	Manacus manacus		Bearded Manakin	Pipridae	Phase Family	B10K	B10K	B10K		in_progress	B10K		B10K
5470	Manacus manacus	candei	Bearded Manakin	Pipridae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
5471	Manacus manacus	vitellinus	Bearded Manakin	Pipridae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
5472	Manacus manacus	manacus	Bearded Manakin	Pipridae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
5473	Manacus manacus	vitellinus	Bearded Manakin	Pipridae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
5474	Mandingoa nitidula		Green-backed Twinspot	Estrildidae	Phase Genus						B10K	B10K	
5475	Manorina flavigula		Yellow-throated Miner	Meliphagidae							B10K		
5476	Manorina melanocephala		Noisy Miner	Meliphagidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
5477	Manorina melanophrys		Bell Miner	Meliphagidae							B10K		
5479	Manucodia ater		Glossy-mantled Manucode	Paradisaeidae							B10K		
5480	Manucodia chalybatus		Crinkle-collared Manucode	Paradisaeidae							B10K		
5481	Manucodia comrii		Curl-crested Manucode	Paradisaeidae							B10K		
5482	Manucodia jobiensis		Jobi Manucode	Paradisaeidae							B10K		
5483	Mareca americana		American Wigeon	Anatidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
5484	Mareca falcata		Falcated Duck	Anatidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
5485	Mareca penelope		Eurasian Wigeon	Anatidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
5486	Mareca sibilatrix		Chiloe Wigeon	Anatidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
5487	Mareca sibilatrix		Chiloe Wigeon	Anatidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
5488	Mareca strepera		Gadwall	Anatidae		B10K	B10K	B10K		in_progress	B10K		
5489	Margarobyas lawrencii		Bare-legged Owl	Strigidae							B10K		
5490	Margaroperdix madagarensis		Madagascar Partridge	Phasianidae							B10K		
5491	Margarops fuscatus		Pearly-eyed Thrasher	Mimidae							B10K		
5492	Margarornis bellulus		Beautiful Treerunner	Furnariidae							B10K		
5493	Margarornis rubiginosus		Ruddy Treerunner	Furnariidae							B10K		
5494	Margarornis squamiger		Pearled Treerunner	Furnariidae	Phase Genus						B10K	B10K	
5495	Margarornis stellatus		Fulvous-dotted Treerunner	Furnariidae							B10K		
5496	Marmaronetta angustirostris		Marbled Teal	Anatidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
