Stachys	sylvatica	Lamiaceae	DTOL			NA	NA
Teucrium	chamaedrys	Lamiaceae	DTOL			NA	NA
Teucrium	scordium	Lamiaceae	DTOL			NA	NA
Teucrium	scorodonia	Lamiaceae	DTOL			NA	NA
Thymus	drucei	Lamiaceae	DTOL	DTOL		NA	NA
Thymus	pulegioides	Lamiaceae	DTOL			NA	NA
Thymus	serpyllum	Lamiaceae	DTOL	DTOL		NA	NA
Mimulus	peregrinus	Phrymaceae	DTOL			NA	NA
Bartsia	alpina	Orobanchaceae	DTOL			NA	NA
Euphrasia	anglica	Orobanchaceae	DTOL	DTOL		NA	NA
Euphrasia	arctica	Orobanchaceae	DTOL	DTOL		NA	NA
Euphrasia	cambrica	Orobanchaceae	DTOL			NA	NA
Euphrasia	campbelliae	Orobanchaceae	DTOL			NA	NA
Euphrasia	confusa	Orobanchaceae	DTOL	DTOL		NA	NA
Euphrasia	foulaensis	Orobanchaceae	DTOL	DTOL		NA	NA
Euphrasia	frigida	Orobanchaceae	DTOL			NA	NA
Euphrasia	heslop-harrisonii	Orobanchaceae	DTOL			NA	NA
Euphrasia	marshallii	Orobanchaceae	DTOL			NA	NA
Euphrasia	micrantha	Orobanchaceae	DTOL			NA	NA
Euphrasia	nemorosa	Orobanchaceae	DTOL			NA	NA
Euphrasia	officinalis	Orobanchaceae	DTOL			NA	NA
Euphrasia	ostenfeldii	Orobanchaceae	DTOL			NA	NA
Euphrasia	pseudokerneri	Orobanchaceae	DTOL			NA	NA
Euphrasia	rivularis	Orobanchaceae	DTOL			NA	NA
Euphrasia	rotundifolia	Orobanchaceae	DTOL			NA	NA
Euphrasia	salisburgensis	Orobanchaceae	DTOL			NA	NA
Euphrasia	scottica	Orobanchaceae	DTOL			NA	NA
Euphrasia	tetraquetra	Orobanchaceae	DTOL			NA	NA
Euphrasia	vigursii	Orobanchaceae	DTOL			NA	NA
Lathraea	squamaria	Orobanchaceae	DTOL			NA	NA
Melampyrum	cristatum	Orobanchaceae	DTOL			NA	NA
Melampyrum	pratense	Orobanchaceae	DTOL			NA	NA
Melampyrum	sylvaticum	Orobanchaceae	DTOL	DTOL		NA	NA
Odontites	vernus	Orobanchaceae	DTOL			NA	NA
Orobanche	alba	Orobanchaceae	DTOL			NA	NA
Orobanche	caryophyllacea	Orobanchaceae	DTOL			NA	NA
Orobanche	elatior	Orobanchaceae	DTOL			NA	NA
Orobanche	hederae	Orobanchaceae	DTOL	DTOL		NA	NA
Orobanche	minor	Orobanchaceae	DTOL			NA	NA
Orobanche	picridis	Orobanchaceae	DTOL			NA	NA
Orobanche	rapum-genistae	Orobanchaceae	DTOL			NA	NA
Orobanche	reticulata	Orobanchaceae	DTOL			NA	NA
Pedicularis	palustris	Orobanchaceae	DTOL	DTOL	DTOL	NA	NA
Pedicularis	sylvatica	Orobanchaceae	DTOL			NA	NA
Phelipanche	purpurea	Orobanchaceae	DTOL			NA	NA
Rhinanthus	minor	Orobanchaceae	DTOL			NA	NA
Ilex	aquifolium	Aquifoliaceae	DTOL	DTOL	DTOL	NA	NA
Campanula	glomerata	Campanulaceae	DTOL			NA	NA
Campanula	latifolia	Campanulaceae	DTOL			NA	NA
Campanula	patula	Campanulaceae	DTOL			NA	NA
Campanula	rapunculus	Campanulaceae	DTOL			NA	NA
Campanula	rotundifolia	Campanulaceae	DTOL	DTOL		NA	NA
Campanula	trachelium	Campanulaceae	DTOL			NA	NA
Jasione	montana	Campanulaceae	DTOL	DTOL	DTOL	NA	NA
Legousia	hybrida	Campanulaceae	DTOL			NA	NA
Lobelia	dortmanna	Campanulaceae	DTOL			NA	NA
Lobelia	urens	Campanulaceae	DTOL			NA	NA
Phyteuma	orbiculare	Campanulaceae	DTOL			NA	NA
Phyteuma	spicatum	Campanulaceae	DTOL			NA	NA
Wahlenbergia	hederacea	Campanulaceae	DTOL			NA	NA
Menyanthes	trifoliata	Menyanthaceae	DTOL	DTOL	DTOL	NA	NA
Nymphoides	peltata	Menyanthaceae	DTOL	DTOL	DTOL	NA	NA
Achillea	maritima	Asteraceae	DTOL			NA	NA
Achillea	millefolium	Asteraceae	DTOL			NA	NA
Achillea	ptarmica	Asteraceae	DTOL	DTOL		NA	NA
Antennaria	dioica	Asteraceae	DTOL			NA	NA
Anthemis	arvensis	Asteraceae	DTOL			NA	NA
Anthemis	cotula	Asteraceae	DTOL			NA	NA
Arctium	lappa	Asteraceae	DTOL			NA	NA
Arctium	minus	Asteraceae	DTOL	DTOL		NA	NA
Arnoseris	minima	Asteraceae	DTOL			NA	NA
Artemisia	absinthium	Asteraceae	DTOL	DTOL	DTOL	NA	NA
Artemisia	maritima	Asteraceae	DTOL			NA	NA
Artemisia	norvegica	Asteraceae	DTOL			NA	NA
Artemisia	vulgaris	Asteraceae	DTOL			NA	NA
Bellis	perennis	Asteraceae	DTOL	DTOL	DTOL	NA	NA
Bidens	cernua	Asteraceae	DTOL			NA	NA
Bidens	tripartita	Asteraceae	DTOL			NA	NA
Calendula	officinalis	Asteraceae	DTOL	DTOL		NA	NA
Carduus	crispus	Asteraceae	DTOL			NA	NA
Carduus	nutans	Asteraceae	DTOL			NA	NA
Carduus	tenuiflorus	Asteraceae	DTOL			NA	NA
Carlina	vulgaris	Asteraceae	DTOL			NA	NA
Centaurea	calcitrapa	Asteraceae	DTOL			NA	NA
Centaurea	cyanus	Asteraceae	DTOL			NA	NA
Centaurea	nigra	Asteraceae	DTOL			NA	NA
Centaurea	scabiosa	Asteraceae	DTOL			NA	NA
Chamaemelum	nobile	Asteraceae	DTOL	DTOL		NA	NA
Cicerbita	alpina	Asteraceae	DTOL	DTOL		NA	NA
Cichorium	intybus	Asteraceae	DTOL	DTOL		NA	NA
Cirsium	acaule	Asteraceae	DTOL			NA	NA
Cirsium	arvense	Asteraceae	DTOL			NA	NA
Cirsium	dissectum	Asteraceae	DTOL			NA	NA
Cirsium	eriophorum	Asteraceae	DTOL			NA	NA
Cirsium	heterophyllum	Asteraceae	DTOL			NA	NA
Cirsium	palustre	Asteraceae	DTOL			NA	NA
Cirsium	tuberosum	Asteraceae	DTOL			NA	NA
Cirsium	vulgare	Asteraceae	DTOL			NA	NA
Crepis	biennis	Asteraceae	DTOL			NA	NA
Crepis	capillaris	Asteraceae	DTOL			NA	NA
Crepis	foetida	Asteraceae	DTOL			NA	NA
Crepis	mollis	Asteraceae	DTOL			NA	NA
Crepis	paludosa	Asteraceae	DTOL			NA	NA
Crepis	praemorsa	Asteraceae	DTOL			NA	NA
Erigeron	acris	Asteraceae	DTOL			NA	NA
Erigeron	borealis	Asteraceae	DTOL			NA	NA
Eupatorium	cannabinum	Asteraceae	DTOL	DTOL		NA	NA
Filago	lutescens	Asteraceae	DTOL			NA	NA
Filago	pyramidata	Asteraceae	DTOL			NA	NA
Galatella	linosyris	Asteraceae	DTOL			NA	NA
Glebionis	segetum	Asteraceae	DTOL			NA	NA
Gnaphalium	uliginosum	Asteraceae	DTOL			NA	NA
Helminthotheca	echioides	Asteraceae	DTOL			NA	NA
Homogyne	alpina	Asteraceae	DTOL			NA	NA
Hypochaeris	glabra	Asteraceae	DTOL			NA	NA
Hypochaeris	maculata	Asteraceae	DTOL			NA	NA
Hypochaeris	radicata	Asteraceae	DTOL			NA	NA
Inula	helenium	Asteraceae	DTOL			NA	NA
Inula	salicina	Asteraceae	DTOL			NA	NA
Jacobaea	aquatica	Asteraceae	DTOL			NA	NA
Jacobaea	erucifolia	Asteraceae	DTOL			NA	NA
Jacobaea	paludosa	Asteraceae	DTOL			NA	NA
Jacobaea	vulgaris	Asteraceae	DTOL			NA	NA
Lactuca	saligna	Asteraceae	DTOL	DTOL		NA	NA
Lactuca	serriola	Asteraceae	DTOL			NA	NA
Lactuca	virosa	Asteraceae	DTOL			NA	NA
Lapsana	communis	Asteraceae	DTOL			NA	NA
Leontodon	hispidus	Asteraceae	DTOL			NA	NA
Leontodon	saxatilis	Asteraceae	DTOL			NA	NA
Leucanthemum	vulgare	Asteraceae	DTOL			NA	NA
Limbarda	crithmoides	Asteraceae	DTOL			NA	NA
Logfia	gallica	Asteraceae	DTOL			NA	NA
Logfia	minima	Asteraceae	DTOL			NA	NA
Matricaria	chamomilla	Asteraceae	DTOL			NA	NA
Omalotheca	norvegica	Asteraceae	DTOL			NA	NA
Omalotheca	supina	Asteraceae	DTOL			NA	NA
Omalotheca	sylvatica	Asteraceae	DTOL			NA	NA
Onopordum	acanthium	Asteraceae	DTOL			NA	NA
Petasites	albus	Asteraceae	DTOL			NA	NA
Petasites	fragrans	Asteraceae	DTOL			NA	NA
Petasites	hybridus	Asteraceae	DTOL			NA	NA
Petasites	japonicus	Asteraceae	DTOL			NA	NA
Picris	hieracioides	Asteraceae	DTOL			NA	NA
Pilosella	officinarum	Asteraceae	DTOL			NA	NA
Pilosella	peleteriana	Asteraceae	DTOL			NA	NA
Pulicaria	dysenterica	Asteraceae	DTOL	DTOL		NA	NA
Pulicaria	vulgaris	Asteraceae	DTOL			NA	NA
Saussurea	alpina	Asteraceae	DTOL			NA	NA
Scorzonera	humilis	Asteraceae	DTOL			NA	NA
Scorzoneroides	autumnalis	Asteraceae	DTOL			NA	NA
Senecio	cambrensis	Asteraceae	DTOL			NA	NA
Senecio	sylvaticus	Asteraceae	DTOL			NA	NA
Senecio	vulgaris	Asteraceae	DTOL			NA	NA
Serratula	tinctoria	Asteraceae	DTOL			NA	NA
Silybum	marianum	Asteraceae	DTOL			NA	NA
Solidago	virgaurea	Asteraceae	DTOL			NA	NA
Sonchus	arvensis	Asteraceae	DTOL			NA	NA
Sonchus	asper	Asteraceae	DTOL			NA	NA
Sonchus	oleraceus	Asteraceae	DTOL			NA	NA
Sonchus	palustris	Asteraceae	DTOL			NA	NA
Tanacetum	parthenium	Asteraceae	DTOL			NA	NA
Tanacetum	vulgare	Asteraceae	DTOL	DTOL	DTOL	NA	NA
Tephroseris	palustris	Asteraceae	DTOL			NA	NA
Tragopogon	pratensis	Asteraceae	DTOL			NA	NA
Tripleurospermum	inodorum	Asteraceae	DTOL			NA	NA
Tripleurospermum	maritimum	Asteraceae	DTOL			NA	NA
Tripolium	pannonicum	Asteraceae	DTOL			NA	NA
Tussilago	farfara	Asteraceae	DTOL			NA	NA
Adoxa	moschatellina	Adoxaceae	DTOL			NA	NA
Sambucus	ebulus	Adoxaceae	DTOL			NA	NA
Sambucus	nigra	Adoxaceae	DTOL	DTOL		NA	NA
Viburnum	lantana	Adoxaceae	DTOL	DTOL	DTOL	NA	NA
Viburnum	opulus	Adoxaceae	DTOL			NA	NA
Linnaea	borealis	Caprifoliaceae	DTOL	DTOL		NA	NA
Lonicera	periclymenum	Caprifoliaceae	DTOL			NA	NA
Valeriana	dioica	Valerianaceae	DTOL			NA	NA
Valeriana	officinalis	Valerianaceae	DTOL	DTOL		NA	NA
Valerianella	carinata	Valerianaceae	DTOL			NA	NA
Valerianella	dentata	Valerianaceae	DTOL			NA	NA
Valerianella	eriocarpa	Valerianaceae	DTOL			NA	NA
Valerianella	locusta	Valerianaceae	DTOL			NA	NA
Valerianella	rimosa	Valerianaceae	DTOL			NA	NA
Dipsacus	fullonum	Dipsacaceae	DTOL			NA	NA
Dipsacus	pilosus	Dipsacaceae	DTOL			NA	NA
Knautia	arvensis	Dipsacaceae	DTOL			NA	NA
Scabiosa	columbaria	Dipsacaceae	DTOL	DTOL	DTOL	NA	NA
Succisa	pratensis	Dipsacaceae	DTOL	DTOL		NA	NA
Hedera	helix	Araliaceae	DTOL	DTOL	DTOL	NA	NA
Hedera	hibernica	Araliaceae	DTOL			NA	NA
Hydrocotyle	ranunculoides	Hydrocotylaceae	DTOL			NA	NA
Hydrocotyle	vulgaris	Hydrocotylaceae	DTOL	DTOL		NA	NA
Aegopodium	podagraria	Apiaceae	DTOL			NA	NA
Aethusa	cynapium	Apiaceae	DTOL			NA	NA
Angelica	archangelica	Apiaceae	DTOL			NA	NA
Angelica	sylvestris	Apiaceae	DTOL			NA	NA
Anthriscus	caucalis	Apiaceae	DTOL			NA	NA
Anthriscus	sylvestris	Apiaceae	DTOL	DTOL	DTOL	NA	NA
Apium	graveolens	Apiaceae	DTOL			NA	NA
Berula	erecta	Apiaceae	DTOL			NA	NA
Bunium	bulbocastanum	Apiaceae	DTOL			NA	NA
Bupleurum	baldense	Apiaceae	DTOL			NA	NA
Bupleurum	rotundifolium	Apiaceae	DTOL			NA	NA
Bupleurum	tenuissimum	Apiaceae	DTOL			NA	NA
Carum	carvi	Apiaceae	DTOL			NA	NA
Caucalis	platycarpos	Apiaceae	DTOL			NA	NA
Chaerophyllum	temulum	Apiaceae	DTOL			NA	NA
Cicuta	virosa	Apiaceae	DTOL			NA	NA
Conium	maculatum	Apiaceae	DTOL			NA	NA
Conopodium	majus	Apiaceae	DTOL			NA	NA
Crithmum	maritimum	Apiaceae	DTOL	DTOL		NA	NA
Daucus	carota	Apiaceae	DTOL	DTOL	DTOL	NA	NA
Eryngium	campestre	Apiaceae	DTOL			NA	NA
Eryngium	maritimum	Apiaceae	DTOL			NA	NA
Helosciadium	inundatum	Apiaceae	DTOL			NA	NA
Helosciadium	nodiflorum	Apiaceae	DTOL			NA	NA
Helosciadium	repens	Apiaceae	DTOL			NA	NA
Heracleum	mantegazzianum	Apiaceae	DTOL	DTOL		NA	NA
Heracleum	sphondylium	Apiaceae	DTOL			NA	NA
Ligusticum	scoticum	Apiaceae	DTOL			NA	NA
Meum	athamanticum	Apiaceae	DTOL			NA	NA
Oenanthe	aquatica	Apiaceae	DTOL			NA	NA
Oenanthe	crocata	Apiaceae	DTOL			NA	NA
Oenanthe	fistulosa	Apiaceae	DTOL			NA	NA
Oenanthe	fluviatilis	Apiaceae	DTOL			NA	NA
Oenanthe	lachenalii	Apiaceae	DTOL			NA	NA
Oenanthe	pimpinelloides	Apiaceae	DTOL			NA	NA
Oenanthe	silaifolia	Apiaceae	DTOL			NA	NA
Pastinaca	sativa	Apiaceae	DTOL			NA	NA
Petroselinum	crispum	Apiaceae	DTOL			NA	NA
Peucedanum	officinale	Apiaceae	DTOL			NA	NA
Physospermum	cornubiense	Apiaceae	DTOL			NA	NA
Pimpinella	major	Apiaceae	DTOL			NA	NA
Pimpinella	saxifraga	Apiaceae	DTOL			NA	NA
Sanicula	europaea	Apiaceae	DTOL			NA	NA
Scandix	pecten-veneris	Apiaceae	DTOL			NA	NA
Selinum	carvifolia	Apiaceae	DTOL			NA	NA
Seseli	libanotis	Apiaceae	DTOL			NA	NA
Silaum	silaus	Apiaceae	DTOL			NA	NA
Sison	amomum	Apiaceae	DTOL			NA	NA
Sison	segetum	Apiaceae	DTOL			NA	NA
Sium	latifolium	Apiaceae	DTOL			NA	NA
Smyrnium	olusatrum	Apiaceae	DTOL			NA	NA
Thysselinum	palustre	Apiaceae	DTOL			NA	NA
Torilis	arvensis	Apiaceae	DTOL			NA	NA
Torilis	japonica	Apiaceae	DTOL			NA	NA
Torilis	nodosa	Apiaceae	DTOL			NA	NA
Trinia	glauca	Apiaceae	DTOL			NA	NA
Arum	italicum	Araceae	DTOL			NA	NA
Arum	maculatum	Araceae	DTOL	DTOL	DTOL	NA	NA
Lemna	gibba	Araceae	DTOL	DTOL		NA	NA
Lemna	minor	Araceae	DTOL			NA	NA
Lemna	minuta	Araceae	DTOL			NA	NA
Lemna	trisulca	Araceae	DTOL			NA	NA
Lemna	turionifera	Araceae	DTOL			NA	NA
Lysichiton	americanus	Araceae	DTOL	DTOL		NA	NA
Spirodela	polyrhiza	Araceae	DTOL			NA	NA
Wolffia	arrhiza	Araceae	DTOL			NA	NA
Tofieldia	pusilla	Tofieldiaceae	DTOL	DTOL	DTOL	NA	NA
Alisma	gramineum	Alismataceae	DTOL			NA	NA
Alisma	lanceolatum	Alismataceae	DTOL			NA	NA
Alisma	plantago-aquatica	Alismataceae	DTOL	DTOL	DTOL	NA	NA
Baldellia	ranunculoides	Alismataceae	DTOL			NA	NA
Damasonium	alisma	Alismataceae	DTOL			NA	NA
Luronium	natans	Alismataceae	DTOL			NA	NA
Sagittaria	latifolia	Alismataceae	DTOL			NA	NA
Sagittaria	sagittifolia	Alismataceae	DTOL			NA	NA
Butomus	umbellatus	Butomaceae	DTOL	DTOL	DTOL	NA	NA
Egeria	densa	Hydrocharitaceae	DTOL			NA	NA
Elodea	nuttallii	Hydrocharitaceae	DTOL	DTOL	DTOL	NA	NA
Hydrilla	verticillata	Hydrocharitaceae	DTOL			NA	NA
Hydrocharis	morsus-ranae	Hydrocharitaceae	DTOL	DTOL	DTOL	NA	NA
Lagarosiphon	major	Hydrocharitaceae	DTOL			NA	NA
Najas	flexilis	Hydrocharitaceae	DTOL			NA	NA
Najas	marina	Hydrocharitaceae	DTOL			NA	NA
Stratiotes	aloides	Hydrocharitaceae	DTOL			NA	NA
Scheuchzeria	palustris	Scheuchzeriaceae	DTOL	DTOL	DTOL	NA	NA
Aponogeton	distachyos	Aponogetonaceae	DTOL	DTOL	DTOL	NA	NA
Triglochin	maritima	Juncaginaceae	DTOL			NA	NA
Triglochin	palustris	Juncaginaceae	DTOL	DTOL	DTOL	NA	NA
Zostera	marina	Zosteraceae	DTOL	DTOL	DTOL	NA	NA
Zostera	noltei	Zosteraceae	DTOL			NA	NA
Groenlandia	densa	Potamogetonaceae	DTOL	DTOL	DTOL	NA	NA
Potamogeton	acutifolius	Potamogetonaceae	DTOL			NA	NA
Potamogeton	alpinus	Potamogetonaceae	DTOL			NA	NA
Potamogeton	berchtoldii	Potamogetonaceae	DTOL			NA	NA
Potamogeton	coloratus	Potamogetonaceae	DTOL			NA	NA
Potamogeton	compressus	Potamogetonaceae	DTOL			NA	NA
Potamogeton	crispus	Potamogetonaceae	DTOL			NA	NA
Potamogeton	epihydrus	Potamogetonaceae	DTOL			NA	NA
Potamogeton	friesii	Potamogetonaceae	DTOL			NA	NA
Potamogeton	gramineus	Potamogetonaceae	DTOL			NA	NA
Potamogeton	lucens	Potamogetonaceae	DTOL			NA	NA
Potamogeton	natans	Potamogetonaceae	DTOL			NA	NA
Potamogeton	nodosus	Potamogetonaceae	DTOL			NA	NA
Potamogeton	obtusifolius	Potamogetonaceae	DTOL			NA	NA
Potamogeton	perfoliatus	Potamogetonaceae	DTOL			NA	NA
Potamogeton	polygonifolius	Potamogetonaceae	DTOL	DTOL	DTOL	NA	NA
Potamogeton	praelongus	Potamogetonaceae	DTOL			NA	NA
Potamogeton	pusillus	Potamogetonaceae	DTOL			NA	NA
Potamogeton	rutilus	Potamogetonaceae	DTOL			NA	NA
Potamogeton	trichoides	Potamogetonaceae	DTOL			NA	NA
Stuckenia	filiformis	Potamogetonaceae	DTOL			NA	NA
Stuckenia	pectinata	Potamogetonaceae	DTOL			NA	NA
Zannichellia	obtusifolia	Potamogetonaceae	DTOL			NA	NA
Zannichellia	palustris	Potamogetonaceae	DTOL	DTOL		NA	NA
Ruppia	maritima	Ruppiaceae	DTOL	DTOL	DTOL	NA	NA
Narthecium	ossifragum	Nartheciaceae	DTOL	DTOL	DTOL	NA	NA
Paris	quadrifolia	Melanthiaceae	DTOL	DTOL	DTOL	NA	NA
Colchicum	autumnale	Colchicaceae	DTOL	DTOL	DTOL	NA	NA
Gagea	bohemica	Liliaceae	DTOL			NA	NA
Gagea	lutea	Liliaceae	DTOL	DTOL		NA	NA
Gagea	serotina	Liliaceae	DTOL	DTOL	DTOL	NA	NA
Fritillaria	meleagris	Liliaceae	DTOL			NA	NA
Anacamptis	morio	Orchidaceae	DTOL			NA	NA
Anacamptis	pyramidalis	Orchidaceae	DTOL			NA	NA
Cephalanthera	damasonium	Orchidaceae	DTOL			NA	NA
Cephalanthera	longifolia	Orchidaceae	DTOL			NA	NA
Cephalanthera	rubra	Orchidaceae	DTOL			NA	NA
Corallorhiza	trifida	Orchidaceae	DTOL			NA	NA
Cypripedium	calceolus	Orchidaceae	DTOL	DTOL		NA	NA
Dactylorhiza	fuchsii	Orchidaceae	DTOL			NA	NA
Dactylorhiza	incarnata	Orchidaceae	DTOL	DTOL		NA	NA
Dactylorhiza	kerryensis	Orchidaceae	DTOL			NA	NA
Dactylorhiza	maculata	Orchidaceae	DTOL			NA	NA
Dactylorhiza	praetermissa	Orchidaceae	DTOL			NA	NA
Dactylorhiza	purpurella	Orchidaceae	DTOL			NA	NA
Dactylorhiza	traunsteinerioides	Orchidaceae	DTOL			NA	NA
Epipactis	atrorubens	Orchidaceae	DTOL			NA	NA
Epipactis	dunensis	Orchidaceae	DTOL			NA	NA
Epipactis	helleborine	Orchidaceae	DTOL			NA	NA
Epipactis	leptochila	Orchidaceae	DTOL			NA	NA
Epipactis	palustris	Orchidaceae	DTOL			NA	NA
Epipactis	phyllanthes	Orchidaceae	DTOL			NA	NA
Epipactis	purpurata	Orchidaceae	DTOL			NA	NA
Epipogium	aphyllum	Orchidaceae	DTOL			NA	NA
Goodyera	repens	Orchidaceae	DTOL			NA	NA
Gymnadenia	borealis	Orchidaceae	DTOL			NA	NA
Gymnadenia	conopsea	Orchidaceae	DTOL			NA	NA
Hammarbya	paludosa	Orchidaceae	DTOL			NA	NA
Herminium	monorchis	Orchidaceae	DTOL			NA	NA
Himantoglossum	hircinum	Orchidaceae	DTOL			NA	NA
Liparis	loeselii	Orchidaceae	DTOL			NA	NA
Neotinea	maculata	Orchidaceae	DTOL			NA	NA
Neotinea	ustulata	Orchidaceae	DTOL			NA	NA
Neottia	cordata	Orchidaceae	DTOL			NA	NA
Neottia	nidus-avis	Orchidaceae	DTOL			NA	NA
Neottia	ovata	Orchidaceae	DTOL			NA	NA
Ophrys	apifera	Orchidaceae	DTOL	DTOL	DTOL	NA	NA
Ophrys	fuciflora	Orchidaceae	DTOL			NA	NA
Ophrys	insectifera	Orchidaceae	DTOL			NA	NA
Ophrys	sphegodes	Orchidaceae	DTOL			NA	NA
Orchis	anthropophora	Orchidaceae	DTOL			NA	NA
Orchis	mascula	Orchidaceae	DTOL			NA	NA
Orchis	militaris	Orchidaceae	DTOL			NA	NA
Orchis	purpurea	Orchidaceae	DTOL			NA	NA
Orchis	simia	Orchidaceae	DTOL			NA	NA
Platanthera	bifolia	Orchidaceae	DTOL			NA	NA
Platanthera	chlorantha	Orchidaceae	DTOL			NA	NA
Pseudorchis	albida	Orchidaceae	DTOL			NA	NA
Serapias	parviflora	Orchidaceae	DTOL			NA	NA
Spiranthes	aestivalis	Orchidaceae	DTOL			NA	NA
Spiranthes	romanzoffiana	Orchidaceae	DTOL			NA	NA
Spiranthes	spiralis	Orchidaceae	DTOL			NA	NA
Gladiolus	illyricus	Iridaceae	DTOL			NA	NA
Iris	foetidissima	Iridaceae	DTOL			NA	NA
Iris	pseudacorus	Iridaceae	DTOL	DTOL	DTOL	NA	NA
Romulea	columnae	Iridaceae	DTOL	DTOL		NA	NA
Allium	ampeloprasum	Amaryllidaceae	DTOL			NA	NA
Allium	oleraceum	Amaryllidaceae	DTOL			NA	NA
Allium	paradoxum	Amaryllidaceae	DTOL			NA	NA
Allium	schoenoprasum	Amaryllidaceae	DTOL	DTOL	DTOL	NA	NA
Allium	scorodoprasum	Amaryllidaceae	DTOL			NA	NA
Allium	sphaerocephalon	Amaryllidaceae	DTOL			NA	NA
Allium	triquetrum	Amaryllidaceae	DTOL			NA	NA
Allium	ursinum	Amaryllidaceae	DTOL			NA	NA
Allium	vineale	Amaryllidaceae	DTOL			NA	NA
Narcissus	pseudonarcissus	Amaryllidaceae	DTOL	DTOL		NA	NA
Asparagus	prostratus	Asparagaceae	DTOL			NA	NA
Convallaria	majalis	Asparagaceae	DTOL			NA	NA
Hyacinthoides	hispanica	Asparagaceae	DTOL			NA	NA
Hyacinthoides	non-scripta	Asparagaceae	DTOL	DTOL		NA	NA
Maianthemum	bifolium	Asparagaceae	DTOL			NA	NA
Ornithogalum	pyrenaicum	Asparagaceae	DTOL			NA	NA
Polygonatum	multiflorum	Asparagaceae	DTOL			NA	NA
Polygonatum	odoratum	Asparagaceae	DTOL			NA	NA
Polygonatum	verticillatum	Asparagaceae	DTOL			NA	NA
Ruscus	aculeatus	Asparagaceae	DTOL			NA	NA
Scilla	verna	Asparagaceae	DTOL	DTOL	DTOL	NA	NA
Pontederia	cordata	Pontederiaceae	DTOL	DTOL	DTOL	NA	NA
Sparganium	angustifolium	Typhaceae	DTOL			NA	NA
Sparganium	emersum	Typhaceae	DTOL			NA	NA
Sparganium	erectum	Typhaceae	DTOL	DTOL	DTOL	NA	NA
Sparganium	natans	Typhaceae	DTOL			NA	NA
Typha	angustifolia	Typhaceae	DTOL			NA	NA
Typha	latifolia	Typhaceae	DTOL	DTOL	DTOL	NA	NA
Eriocaulon	aquaticum	Eriocaulaceae	DTOL	DTOL	DTOL	NA	NA
Juncus	acutiflorus	Juncaceae	DTOL			NA	NA
Juncus	acutus	Juncaceae	DTOL			NA	NA
Juncus	alpinoarticulatus	Juncaceae	DTOL			NA	NA
Juncus	articulatus	Juncaceae	DTOL			NA	NA
Juncus	balticus	Juncaceae	DTOL			NA	NA
Juncus	biglumis	Juncaceae	DTOL			NA	NA
Juncus	bufonius	Juncaceae	DTOL			NA	NA
Juncus	bulbosus	Juncaceae	DTOL			NA	NA
Juncus	capitatus	Juncaceae	DTOL			NA	NA
Juncus	castaneus	Juncaceae	DTOL			NA	NA
Juncus	compressus	Juncaceae	DTOL			NA	NA
Juncus	conglomeratus	Juncaceae	DTOL			NA	NA
Juncus	effusus	Juncaceae	DTOL	DTOL	DTOL	NA	NA
Juncus	filiformis	Juncaceae	DTOL			NA	NA
Juncus	foliosus	Juncaceae	DTOL			NA	NA
Juncus	gerardii	Juncaceae	DTOL			NA	NA
Juncus	inflexus	Juncaceae	DTOL			NA	NA
Juncus	maritimus	Juncaceae	DTOL			NA	NA
Juncus	pygmaeus	Juncaceae	DTOL			NA	NA
Juncus	ranarius	Juncaceae	DTOL			NA	NA
Juncus	squarrosus	Juncaceae	DTOL			NA	NA
Juncus	subnodulosus	Juncaceae	DTOL			NA	NA
Juncus	triglumis	Juncaceae	DTOL			NA	NA
Luzula	arcuata	Juncaceae	DTOL			NA	NA
Luzula	campestris	Juncaceae	DTOL			NA	NA
Luzula	forsteri	Juncaceae	DTOL			NA	NA
Luzula	multiflora	Juncaceae	DTOL			NA	NA
Luzula	pallescens	Juncaceae	DTOL			NA	NA
Luzula	pilosa	Juncaceae	DTOL			NA	NA
Luzula	spicata	Juncaceae	DTOL			NA	NA
Luzula	sylvatica	Juncaceae	DTOL	DTOL	DTOL	NA	NA
Blysmus	compressus	Cyperaceae	DTOL			NA	NA
Bolboschoenus	laticarpus	Cyperaceae	DTOL			NA	NA
Bolboschoenus	maritimus	Cyperaceae	DTOL			NA	NA
Carex	acuta	Cyperaceae	DTOL			NA	NA
Carex	acutiformis	Cyperaceae	DTOL			NA	NA
Carex	appropinquata	Cyperaceae	DTOL			NA	NA
Carex	aquatilis	Cyperaceae	DTOL			NA	NA
Carex	arenaria	Cyperaceae	DTOL			NA	NA
Carex	atrata	Cyperaceae	DTOL			NA	NA
Carex	atrofusca	Cyperaceae	DTOL			NA	NA
Carex	bigelowii	Cyperaceae	DTOL			NA	NA
Carex	binervis	Cyperaceae	DTOL			NA	NA
Carex	buxbaumii	Cyperaceae	DTOL			NA	NA
Carex	canescens	Cyperaceae	DTOL			NA	NA
Carex	capillaris	Cyperaceae	DTOL			NA	NA
Carex	caryophyllea	Cyperaceae	DTOL	DTOL		NA	NA
Carex	cespitosa	Cyperaceae	DTOL			NA	NA
Carex	chordorrhiza	Cyperaceae	DTOL			NA	NA
Carex	davalliana	Cyperaceae	DTOL			NA	NA
Carex	demissa	Cyperaceae	DTOL			NA	NA
Carex	depauperata	Cyperaceae	DTOL	DTOL		NA	NA
