ncbi_taxon_id	species	family	target_list_status	sequencing_status	project	long_list	family_representative	other_priority	sample_collected	sample_acquired	in_progress	data_generation	in_assembly	insdc_submitted	open	insdc_open	published
167137	Neptunea antiqua	Buccinidae	long_list		ATLASEA	ATLASEA											
620723	Troschelia berniciensis	Buccinidae	long_list		ATLASEA	ATLASEA											
543397	Bivetiella cancellata	Cancellariidae	long_list		ATLASEA	ATLASEA											
620253	Chauvetia brunnea	Chauvetiidae	long_list		ATLASEA	ATLASEA											
620262	Chauvetia mamillata	Chauvetiidae	long_list		ATLASEA	ATLASEA											
620266	Chauvetia procerula	Chauvetiidae	long_list		ATLASEA	ATLASEA											
1676538	Comarmondia gracilis	Clathurellidae	long_list		ATLASEA	ATLASEA											
1582880	Colus gracilis	Colidae	long_list		ATLASEA	ATLASEA											
2528148	Colus islandicus	Colidae	long_list		ATLASEA	ATLASEA											
1981004	Columbella rustica	Columbellidae	long_list		ATLASEA	ATLASEA											
1838194	Mitrella scripta	Columbellidae	long_list		ATLASEA	ATLASEA											
117992	Conus ventricosus	Conidae	long_list		ATLASEA	ATLASEA											
1943530	Pusia ebenus	Costellariidae	long_list		ATLASEA	ATLASEA											
2951295	Pusia granum	Costellariidae	long_list		ATLASEA	ATLASEA											
1943534	Pusia savignyi	Costellariidae	long_list		ATLASEA	ATLASEA											
2951296	Pusia tricolor	Costellariidae	long_list		ATLASEA	ATLASEA											
2802909	Gibberula oryza	Cystiscidae	long_list		ATLASEA	ATLASEA											
1838204	Aptyxis syracusana	Fasciolariidae	long_list		ATLASEA	ATLASEA											
175786	Pseudofusus parvulus	Fasciolariidae	long_list		ATLASEA	ATLASEA											
74073	Tarantinaea lignaria	Fasciolariidae	long_list		ATLASEA	ATLASEA											
2268697	Bela nebula	Mangeliidae	long_list		ATLASEA	ATLASEA											
1676548	Mangelia attenuata	Mangeliidae	long_list		ATLASEA	ATLASEA											
1421204	Propebela turricula	Mangeliidae	long_list		ATLASEA	ATLASEA											
1806191	Isara cornea	Mitridae	long_list		ATLASEA	ATLASEA											
2890919	Episcomitra cornicula	Mitridae	long_list		ATLASEA	ATLASEA											
2479665	Episcomitra zonata	Mitridae	long_list		ATLASEA	ATLASEA											
134462	Coralliophila brevis	Muricidae	long_list		ATLASEA	ATLASEA											
134461	Coralliophila meyendorffii	Muricidae	long_list		ATLASEA	ATLASEA											
134466	Coralliophila panormitana	Muricidae	long_list		ATLASEA	ATLASEA											
179646	Bolinus brandaris	Muricidae	long_list		ATLASEA	ATLASEA											
179648	Hexaplex trunculus	Muricidae	long_list		ATLASEA	ATLASEA											
179650	Muricopsis cristata	Muricidae	long_list		ATLASEA	ATLASEA											
51631	Nucella lapillus	Muricidae	long_list		ATLASEA	ATLASEA											
1318636	Ocenebra edwardsii	Muricidae	long_list		ATLASEA	ATLASEA											
146274	Ocenebra erinaceus	Muricidae	long_list		ATLASEA	ATLASEA											
1356625	Ocenebra ingloria	Muricidae	long_list		ATLASEA	ATLASEA											
1356627	Ocenebra nicolai	Muricidae	long_list		ATLASEA	ATLASEA											
213425	Ocinebrellus inornatus	Muricidae	long_list		ATLASEA	ATLASEA											
1017313	Ocinebrina aciculata	Muricidae	long_list		ATLASEA	ATLASEA											
1936058	Ocinebrina corallina	Muricidae	long_list		ATLASEA	ATLASEA											
1936057	Ocinebrina corallinoides	Muricidae	long_list		ATLASEA	ATLASEA											
399971	Urosalpinx cinerea	Muricidae	long_list		ATLASEA	ATLASEA											
1183108	Pagodula echinata	Muricidae	long_list		ATLASEA	ATLASEA											
1676571	Trophonopsis barvicensis	Muricidae	long_list		ATLASEA	ATLASEA											
1675655	Trophonopsis muricata	Muricidae	long_list		ATLASEA	ATLASEA											
1345147	Indothais lacera	Muricidae	long_list		ATLASEA	ATLASEA											
55521	Rapana venosa	Muricidae	long_list		ATLASEA	ATLASEA											
134471	Stramonita haemastoma	Muricidae	long_list		ATLASEA	ATLASEA											
708505	Typhinellus labiatus	Muricidae	long_list		ATLASEA	ATLASEA											
1934701	Naytia glabrata	Nassariidae	long_list		ATLASEA	ATLASEA											
1934904	Tritia corniculum	Nassariidae	long_list		ATLASEA	ATLASEA											
1934725	Tritia cuvierii	Nassariidae	long_list		ATLASEA	ATLASEA											
1934726	Tritia denticulata	Nassariidae	long_list		ATLASEA	ATLASEA											
2824858	Tritia elata	Nassariidae	long_list		ATLASEA	ATLASEA											
1934729	Tritia grana	Nassariidae	long_list		ATLASEA	ATLASEA											
1973334	Tritia incrassata	Nassariidae	long_list		ATLASEA	ATLASEA											
1934731	Tritia mutabilis	Nassariidae	long_list		ATLASEA	ATLASEA											
1934732	Tritia neritea	Nassariidae	long_list		ATLASEA	ATLASEA											
1934735	Tritia pellucida	Nassariidae	long_list		ATLASEA	ATLASEA											
1934738	Tritia reticulata	Nassariidae	long_list		ATLASEA	ATLASEA											
2824859	Tritia unifasciata	Nassariidae	long_list		ATLASEA	ATLASEA											
2824860	Tritia varicosa	Nassariidae	long_list		ATLASEA	ATLASEA											
620630	Aplus scaber	Pisaniidae	long_list		ATLASEA	ATLASEA											
74080	Pisania striata	Pisaniidae	long_list		ATLASEA	ATLASEA											
2571001	Clathromangelia granum	Raphitomidae	long_list		ATLASEA	ATLASEA											
1028678	Cyrillia aequalis	Raphitomidae	long_list		ATLASEA	ATLASEA											
358444	Cyrillia linearis	Raphitomidae	long_list		ATLASEA	ATLASEA											
2976088	Gymnobela abyssorum	Raphitomidae	long_list		ATLASEA	ATLASEA											
1028679	Leufroyia concinna	Raphitomidae	long_list		ATLASEA	ATLASEA											
2268680	Leufroyia leufroyi	Raphitomidae	long_list		ATLASEA	ATLASEA											
2570996	Raphitoma bicolor	Raphitomidae	long_list		ATLASEA	ATLASEA											
2570989	Raphitoma cordieri	Raphitomidae	long_list		ATLASEA	ATLASEA											
2570990	Raphitoma densa	Raphitomidae	long_list		ATLASEA	ATLASEA											
2570988	Raphitoma horrida	Raphitomidae	long_list		ATLASEA	ATLASEA											
2570991	Raphitoma laviae	Raphitomidae	long_list		ATLASEA	ATLASEA											
2570995	Raphitoma philberti	Raphitomidae	long_list		ATLASEA	ATLASEA											
2570993	Raphitoma pseudohystrix	Raphitomidae	long_list		ATLASEA	ATLASEA											
2570992	Raphitoma purpurea	Raphitomidae	long_list		ATLASEA	ATLASEA											
1028681	Taranis moerchii	Raphitomidae	long_list		ATLASEA	ATLASEA											
1676570	Teretia teres	Raphitomidae	long_list		ATLASEA	ATLASEA											
2703506	Theta lyronuclea	Raphitomidae	long_list		ATLASEA	ATLASEA											
490537	Euthria cornea	Tudiclidae	long_list		ATLASEA	ATLASEA											
86349	Aegires punctilucens	Aegiridae	long_list		ATLASEA	ATLASEA											
1758757	Aeolidia filomenae	Aeolidiidae	long_list		ATLASEA	ATLASEA											
195873	Aeolidia papillosa	Aeolidiidae	long_list		ATLASEA	ATLASEA											
934974	Aeolidiella alderi	Aeolidiidae	long_list		ATLASEA	ATLASEA											
1903821	Aeolidiella glauca	Aeolidiidae	long_list		ATLASEA	ATLASEA											
1287571	Aeolidiella sanguinea	Aeolidiidae	long_list		ATLASEA	ATLASEA											
1287503	Anteaeolidiella cacaotica	Aeolidiidae	long_list		ATLASEA	ATLASEA											
1330514	Anteaeolidiella indica	Aeolidiidae	long_list		ATLASEA	ATLASEA											
1287511	Berghia coerulescens	Aeolidiidae	long_list		ATLASEA	ATLASEA											
929456	Berghia verrucicornis	Aeolidiidae	long_list		ATLASEA	ATLASEA											
1287633	Cerberilla bernadettae	Aeolidiidae	long_list		ATLASEA	ATLASEA											
934972	Limenandra nodosa	Aeolidiidae	long_list		ATLASEA	ATLASEA											
1400840	Armina maculata	Arminidae	long_list		ATLASEA	ATLASEA											
431601	Armina neapolitana	Arminidae	long_list		ATLASEA	ATLASEA											
2518935	Armina tigrina	Arminidae	long_list		ATLASEA	ATLASEA											
2780537	Heterodoris robusta	Arminidae	long_list		ATLASEA	ATLASEA											
934965	Babakina anadoni	Babakinidae	long_list		ATLASEA	ATLASEA											
252562	Aldisa banyulensis	Cadlinidae	long_list		ATLASEA	ATLASEA											
1798764	Aldisa zetlandica	Cadlinidae	long_list		ATLASEA	ATLASEA											
71296	Cadlina laevis	Cadlinidae	long_list		ATLASEA	ATLASEA											
589685	Cadlina pellucida	Cadlinidae	long_list		ATLASEA	ATLASEA											
1154735	Calma glaucoides	Calmidae	long_list		ATLASEA	ATLASEA											
2980354	Diaphorodoris alba	Calycidorididae	long_list		ATLASEA	ATLASEA											
76167	Diaphorodoris luteocincta	Calycidorididae	long_list		ATLASEA	ATLASEA											
154623	Diaphorodoris papillata	Calycidorididae	long_list		ATLASEA	ATLASEA											
76164	Chromodoris quadricolor	Chromodorididae	long_list		ATLASEA	ATLASEA											
1863025	Felimida binza	Chromodorididae	long_list		ATLASEA	ATLASEA											
1499117	Felimida elegantula	Chromodorididae	long_list		ATLASEA	ATLASEA											
1522280	Felimida krohni	Chromodorididae	long_list		ATLASEA	ATLASEA											
1499118	Felimida luteorosea	Chromodorididae	long_list		ATLASEA	ATLASEA											
1499119	Felimida purpurea	Chromodorididae	long_list		ATLASEA	ATLASEA											
1798232	Felimare cantabrica	Chromodorididae	long_list		ATLASEA	ATLASEA											
1589271	Felimare fontandraui	Chromodorididae	long_list		ATLASEA	ATLASEA											
71311	Felimare orsinii	Chromodorididae	long_list		ATLASEA	ATLASEA											
1564611	Felimare picta	Chromodorididae	long_list		ATLASEA	ATLASEA											
1589272	Felimare tricolor	Chromodorididae	long_list		ATLASEA	ATLASEA											
71312	Felimare villafranca	Chromodorididae	long_list		ATLASEA	ATLASEA											
1639837	Corambe obscura	Corambidae	long_list		ATLASEA	ATLASEA											
1676545	Coryphella gracilis	Coryphellidae	long_list		ATLASEA	ATLASEA											
2059235	Coryphella verrucosa	Coryphellidae	long_list		ATLASEA	ATLASEA											
2268702	Cumanotus beaumonti	Cumanotidae	long_list		ATLASEA	ATLASEA											
763118	Cuthonella concinna	Cuthonellidae	long_list		ATLASEA	ATLASEA											
219662	Cuthona nana	Cuthonidae	long_list		ATLASEA	ATLASEA											
1798229	Dendrodoris grandiflora	Dendrodorididae	long_list		ATLASEA	ATLASEA											
2783739	Dendrodoris herytra	Dendrodorididae	long_list		ATLASEA	ATLASEA											
2783742	Dendrodoris limbata	Dendrodorididae	long_list		ATLASEA	ATLASEA											
71306	Doriopsilla areolata	Dendrodorididae	long_list		ATLASEA	ATLASEA											
1798230	Doriopsilla pelseneeri	Dendrodorididae	long_list		ATLASEA	ATLASEA											
71302	Dendronotus frondosus	Dendronotidae	long_list		ATLASEA	ATLASEA											
797216	Dendronotus lacteus	Dendronotidae	long_list		ATLASEA	ATLASEA											
1421121	Dendronotus robustus	Dendronotidae	long_list		ATLASEA	ATLASEA											
2980196	Discodoris rosi	Discodorididae	long_list		ATLASEA	ATLASEA											
2980509	Geitodoris planata	Discodorididae	long_list		ATLASEA	ATLASEA											
71315	Jorunna tomentosa	Discodorididae	long_list		ATLASEA	ATLASEA											
120394	Peltodoris atromaculata	Discodorididae	long_list		ATLASEA	ATLASEA											
154653	Platydoris argo	Discodorididae	long_list		ATLASEA	ATLASEA											
2678639	Tayuva lilacina	Discodorididae	long_list		ATLASEA	ATLASEA											
2268638	Doris nobilis	Dorididae	long_list		ATLASEA	ATLASEA											
2773489	Doris ocelligera	Dorididae	long_list		ATLASEA	ATLASEA											
1677693	Doris pseudoargus	Dorididae	long_list		ATLASEA	ATLASEA											
1200667	Doris verrucosa	Dorididae	long_list		ATLASEA	ATLASEA											
2739392	Doto cervicenigra	Dotidae	long_list		ATLASEA	ATLASEA											
154624	Doto coronata	Dotidae	long_list		ATLASEA	ATLASEA											
2953035	Doto cuspidata	Dotidae	long_list		ATLASEA	ATLASEA											
1552834	Doto dunnei	Dotidae	long_list		ATLASEA	ATLASEA											
154645	Doto floridicola	Dotidae	long_list		ATLASEA	ATLASEA											
71470	Doto fragilis	Dotidae	long_list		ATLASEA	ATLASEA											
154611	Doto koenneckeri	Dotidae	long_list		ATLASEA	ATLASEA											
1552838	Doto millbayana	Dotidae	long_list		ATLASEA	ATLASEA											
1874755	Doto paulinae	Dotidae	long_list		ATLASEA	ATLASEA											
154612	Doto pinnatifida	Dotidae	long_list		ATLASEA	ATLASEA											
1552839	Doto tuberculata	Dotidae	long_list		ATLASEA	ATLASEA											
2483388	Embletonia pulchra	Embletoniidae	long_list		ATLASEA	ATLASEA											
2719582	Amphorina andra	Eubranchidae	long_list		ATLASEA	ATLASEA											
71488	Amphorina farrani	Eubranchidae	long_list		ATLASEA	ATLASEA											
1676542	Amphorina pallida	Eubranchidae	long_list		ATLASEA	ATLASEA											
2268646	Capellinia doriae	Eubranchidae	long_list		ATLASEA	ATLASEA											
76182	Eubranchus exiguus	Eubranchidae	long_list		ATLASEA	ATLASEA											
1676543	Eubranchus tricolor	Eubranchidae	long_list		ATLASEA	ATLASEA											
929450	Caloria elegans	Facelinidae	long_list		ATLASEA	ATLASEA											
154642	Cratena peregrina	Facelinidae	long_list		ATLASEA	ATLASEA											
934976	Dicata odhneri	Facelinidae	long_list		ATLASEA	ATLASEA											
1287513	Facelina annulicornis	Facelinidae	long_list		ATLASEA	ATLASEA											
219664	Facelina auriculata	Facelinidae	long_list		ATLASEA	ATLASEA											
219665	Facelina bostoniensis	Facelinidae	long_list		ATLASEA	ATLASEA											
1870837	Facelina rubrovittata	Facelinidae	long_list		ATLASEA	ATLASEA											
2023630	Facelina vicina	Facelinidae	long_list		ATLASEA	ATLASEA											
934967	Favorinus branchialis	Facelinidae	long_list		ATLASEA	ATLASEA											
2972633	Favorinus ghanensis	Facelinidae	long_list		ATLASEA	ATLASEA											
934979	Pruvotfolia pselliotes	Facelinidae	long_list		ATLASEA	ATLASEA											
1287638	Fiona pinnata	Fionidae	long_list		ATLASEA	ATLASEA											
2059230	Carronella pellucida	Flabellinidae	long_list		ATLASEA	ATLASEA											
76183	Edmundsella pedata	Flabellinidae	long_list		ATLASEA	ATLASEA											
154626	Flabellina affinis	Flabellinidae	long_list		ATLASEA	ATLASEA											
2483394	Paraflabellina ischitana	Flabellinidae	long_list		ATLASEA	ATLASEA											
1154737	Glaucus atlanticus	Glaucidae	long_list		ATLASEA	ATLASEA											
71288	Ancula gibbosa	Goniodorididae	long_list		ATLASEA	ATLASEA											
71308	Goniodoris castanea	Goniodorididae	long_list		ATLASEA	ATLASEA											
71309	Goniodoris nodosa	Goniodorididae	long_list		ATLASEA	ATLASEA											
2876603	Lophodoris danielsseni	Goniodorididae	long_list		ATLASEA	ATLASEA											
71368	Okenia aspersa	Goniodorididae	long_list		ATLASEA	ATLASEA											
2555906	Okenia elegans	Goniodorididae	long_list		ATLASEA	ATLASEA											
2555907	Okenia longiductis	Goniodorididae	long_list		ATLASEA	ATLASEA											
2555908	Okenia mediterranea	Goniodorididae	long_list		ATLASEA	ATLASEA											
2577031	Okenia problematica	Goniodorididae	long_list		ATLASEA	ATLASEA											
2909346	Trapania lineata	Goniodorididae	long_list		ATLASEA	ATLASEA											
2909347	Trapania maculata	Goniodorididae	long_list		ATLASEA	ATLASEA											
252574	Hancockia uncinata	Hancockiidae	long_list		ATLASEA	ATLASEA											
71476	Hero formosa	Heroidae	long_list		ATLASEA	ATLASEA											
2773500	Antiopella cristata	Janolidae	long_list		ATLASEA	ATLASEA											
2572464	Janolus hyalinus	Janolidae	long_list		ATLASEA	ATLASEA											
2773495	Lomanotus genei	Lomanotidae	long_list		ATLASEA	ATLASEA											
797223	Godiva quadricolor	Myrrhinidae	long_list		ATLASEA	ATLASEA											
869980	Nemesignis banyulensis	Myrrhinidae	long_list		ATLASEA	ATLASEA											
71285	Acanthodoris pilosa	Onchidorididae	long_list		ATLASEA	ATLASEA											
1639829	Adalaria loveni	Onchidorididae	long_list		ATLASEA	ATLASEA											
1639830	Adalaria proxima	Onchidorididae	long_list		ATLASEA	ATLASEA											
3003406	Atalodoris pusilla	Onchidorididae	long_list		ATLASEA	ATLASEA											
76168	Onchidoris bilamellata	Onchidorididae	long_list		ATLASEA	ATLASEA											
71370	Onchidoris muricata	Onchidorididae	long_list		ATLASEA	ATLASEA											
2934182	Phyllidia flava	Phyllidiidae	long_list		ATLASEA	ATLASEA											
1903125	Phylliroe bucephala	Phylliroidae	long_list		ATLASEA	ATLASEA											
1940163	Piseinotecus soussi	Piseinotecidae	long_list		ATLASEA	ATLASEA											
71372	Palio dubia	Polyceridae	long_list		ATLASEA	ATLASEA											
1298706	Polycera faeroensis	Polyceridae	long_list		ATLASEA	ATLASEA											
1298707	Polycera hedgpethi	Polyceridae	long_list		ATLASEA	ATLASEA											
71382	Polycera quadrilineata	Polyceridae	long_list		ATLASEA	ATLASEA											
71374	Polycerella emertoni	Polyceridae	long_list		ATLASEA	ATLASEA											
71381	Thecacera pennigera	Polyceridae	long_list		ATLASEA	ATLASEA											
2867965	Colga pacifica	Polyceridae	long_list		ATLASEA	ATLASEA											
1798798	Colga villosa	Polyceridae	long_list		ATLASEA	ATLASEA											
154638	Crimora papillata	Polyceridae	long_list		ATLASEA	ATLASEA											
432206	Kaloplocamus ramosus	Polyceridae	long_list		ATLASEA	ATLASEA											
71319	Limacia clavigera	Polyceridae	long_list		ATLASEA	ATLASEA											
2698647	Limacia inesae	Polyceridae	long_list		ATLASEA	ATLASEA											
2484170	Luisella babai	Samlidae	long_list		ATLASEA	ATLASEA											
797262	Scyllaea pelagica	Scyllaeidae	long_list		ATLASEA	ATLASEA											
157144	Tergipes tergipes	Tergipedidae	long_list		ATLASEA	ATLASEA											
499938	Melibe viridis	Tethydidae	long_list		ATLASEA	ATLASEA											
252556	Tethys fimbria	Tethydidae	long_list		ATLASEA	ATLASEA											
1920051	Catriona gymnota	Trinchesiidae	long_list		ATLASEA	ATLASEA											
1920055	Diaphoreolis viridis	Trinchesiidae	long_list		ATLASEA	ATLASEA											
1920103	Rubramoena amoena	Trinchesiidae	long_list		ATLASEA	ATLASEA											
1920068	Tenellia adspersa	Trinchesiidae	long_list		ATLASEA	ATLASEA											
2066952	Trinchesia caerulea	Trinchesiidae	long_list		ATLASEA	ATLASEA											
2577043	Trinchesia cuanensis	Trinchesiidae	long_list		ATLASEA	ATLASEA											
2773490	Trinchesia foliata	Trinchesiidae	long_list		ATLASEA	ATLASEA											
2773491	Trinchesia genovae	Trinchesiidae	long_list		ATLASEA	ATLASEA											
2577044	Trinchesia morrowae	Trinchesiidae	long_list		ATLASEA	ATLASEA											
252567	Trinchesia ocellata	Trinchesiidae	long_list		ATLASEA	ATLASEA											
2053712	Zelentia pustulata	Trinchesiidae	long_list		ATLASEA	ATLASEA											
1285140	Duvaucelia lineata	Tritoniidae	long_list		ATLASEA	ATLASEA											
2079462	Duvaucelia manicata	Tritoniidae	long_list		ATLASEA	ATLASEA											
1870835	Duvaucelia striata	Tritoniidae	long_list		ATLASEA	ATLASEA											
154647	Marionia blainvillea	Tritoniidae	long_list		ATLASEA	ATLASEA											
1676591	Tritonia hombergii	Tritoniidae	long_list		ATLASEA	ATLASEA											
190187	Omalogyra atomus	Omalogyridae	long_list		ATLASEA	ATLASEA											
884226	Microhedyle glandulifera	Parhedylidae	long_list		ATLASEA	ATLASEA											
884218	Pontohedyle milaschewitchii	Parhedylidae	long_list		ATLASEA	ATLASEA											
87957	Patella aspera	Patellidae	long_list		ATLASEA	ATLASEA											
87958	Patella caerulea	Patellidae	long_list		ATLASEA	ATLASEA											
87960	Patella depressa	Patellidae	long_list		ATLASEA	ATLASEA											
87961	Patella ferruginea	Patellidae	long_list		ATLASEA	ATLASEA											
88005	Patella pellucida	Patellidae	long_list		ATLASEA	ATLASEA											
87964	Patella rustica	Patellidae	long_list		ATLASEA	ATLASEA											
334708	Patella ulyssiponensis	Patellidae	long_list		ATLASEA	ATLASEA											
6465	Patella vulgata	Patellidae	long_list		ATLASEA	ATLASEA											
259544	Bosellia mimetica	Plakobranchidae	long_list		ATLASEA	ATLASEA											
154625	Elysia timida	Plakobranchidae	long_list		ATLASEA	ATLASEA											
886667	Elysia translucens	Plakobranchidae	long_list		ATLASEA	ATLASEA											
71494	Elysia viridis	Plakobranchidae	long_list		ATLASEA	ATLASEA											
154630	Thuridilla hopei	Plakobranchidae	long_list		ATLASEA	ATLASEA											
252552	Pleurobranchaea meckeli	Pleurobranchaeidae	long_list		ATLASEA	ATLASEA											
1631827	Berthella ocellata	Pleurobranchidae	long_list		ATLASEA	ATLASEA											
155528	Berthella plumula	Pleurobranchidae	long_list		ATLASEA	ATLASEA											
71293	Berthella sideralis	Pleurobranchidae	long_list		ATLASEA	ATLASEA											
259540	Berthella stellata	Pleurobranchidae	long_list		ATLASEA	ATLASEA											
676947	Berthellina edwardsii	Pleurobranchidae	long_list		ATLASEA	ATLASEA											
1631834	Pleurobranchus forskalii	Pleurobranchidae	long_list		ATLASEA	ATLASEA											
676950	Pleurobranchus membranaceus	Pleurobranchidae	long_list		ATLASEA	ATLASEA											
1631839	Pleurobranchus testudinarius	Pleurobranchidae	long_list		ATLASEA	ATLASEA											
649049	Cavolinia gibbosa	Cavoliniidae	long_list		ATLASEA	ATLASEA											
1323122	Cavolinia inflexa	Cavoliniidae	long_list		ATLASEA	ATLASEA											
649051	Cavolinia tridentata	Cavoliniidae	long_list		ATLASEA	ATLASEA											
356471	Cavolinia uncinata	Cavoliniidae	long_list		ATLASEA	ATLASEA											
1286080	Diacavolinia longirostris	Cavoliniidae	long_list		ATLASEA	ATLASEA											
649057	Diacria trispinosa	Cavoliniidae	long_list		ATLASEA	ATLASEA											
356473	Cuvierina columnella	Cavoliniidae	long_list		ATLASEA	ATLASEA											
356477	Telodiacria quadridentata	Cavoliniidae	long_list		ATLASEA	ATLASEA											
649052	Clio cuspidata	Cliidae	long_list		ATLASEA	ATLASEA											
356475	Clio pyramidata	Cliidae	long_list		ATLASEA	ATLASEA											
649053	Clio recurva	Cliidae	long_list		ATLASEA	ATLASEA											
71516	Clione limacina	Clionidae	long_list		ATLASEA	ATLASEA											
2723822	Cliopsis krohnii	Cliopsidae	long_list		ATLASEA	ATLASEA											
356499	Creseis acicula	Creseidae	long_list		ATLASEA	ATLASEA											
649054	Creseis virgula	Creseidae	long_list		ATLASEA	ATLASEA											
1323139	Styliola subula	Creseidae	long_list		ATLASEA	ATLASEA											
649077	Gleba cordata	Cymbuliidae	long_list		ATLASEA	ATLASEA											
749186	Desmopterus papilio	Desmopteridae	long_list		ATLASEA	ATLASEA											
158032	Hyalocylis striata	Hyalocylidae	long_list		ATLASEA	ATLASEA											
1302792	Limacina retroversa	Limacinidae	long_list		ATLASEA	ATLASEA											
356488	Limacina trochiformis	Limacinidae	long_list		ATLASEA	ATLASEA											
2013580	Notobranchaea macdonaldi	Notobranchaeidae	long_list		ATLASEA	ATLASEA											
1323121	Peracle reticulata	Peraclidae	long_list		ATLASEA	ATLASEA											
649060	Pneumoderma violaceum	Pneumodermatidae	long_list		ATLASEA	ATLASEA											
177497	Brachystomia angusta	Pyramidellidae	long_list		ATLASEA	ATLASEA											
177468	Jordaniella nivosa	Pyramidellidae	long_list		ATLASEA	ATLASEA											
177487	Megastomia conoidea	Pyramidellidae	long_list		ATLASEA	ATLASEA											
177492	Noemiamea dolioliformis	Pyramidellidae	long_list		ATLASEA	ATLASEA											
177494	Odostomia acuta	Pyramidellidae	long_list		ATLASEA	ATLASEA											
177500	Odostomia kromi	Pyramidellidae	long_list		ATLASEA	ATLASEA											
904394	Odostomia plicata	Pyramidellidae	long_list		ATLASEA	ATLASEA											
177501	Odostomia turrita	Pyramidellidae	long_list		ATLASEA	ATLASEA											
177505	Ondina diaphana	Pyramidellidae	long_list		ATLASEA	ATLASEA											
177506	Ondina divisa	Pyramidellidae	long_list		ATLASEA	ATLASEA											
177514	Parthenina interstincta	Pyramidellidae	long_list		ATLASEA	ATLASEA											
699196	Eulimella ventricosa	Pyramidellidae	long_list		ATLASEA	ATLASEA											
2268679	Pyrgiscus crenatus	Pyramidellidae	long_list		ATLASEA	ATLASEA											
177532	Turbonilla lactea	Pyramidellidae	long_list		ATLASEA	ATLASEA											
2052538	Rhodope roskoi	Rhodopidae	long_list		ATLASEA	ATLASEA											
2739394	Pseudoilbia avellana	Runcinidae	long_list		ATLASEA	ATLASEA											
252549	Runcina coronata	Runcinidae	long_list		ATLASEA	ATLASEA											
2498290	Runcina ferruginea	Runcinidae	long_list		ATLASEA	ATLASEA											
2498291	Runcina hornae	Runcinidae	long_list		ATLASEA	ATLASEA											
2498293	Runcina marcosi	Runcinidae	long_list		ATLASEA	ATLASEA											
479452	Adeuomphalus elegans		long_list		ATLASEA	ATLASEA											
57642	Siphonaria pectinata	Siphonariidae	long_list		ATLASEA	ATLASEA											
36933	Onchidella celtica	Onchidiidae	long_list		ATLASEA	ATLASEA											
2951277	Calliostoma conulus	Calliostomatidae	long_list		ATLASEA	ATLASEA											
340422	Calliostoma granulatum	Calliostomatidae	long_list		ATLASEA	ATLASEA											
703296	Calliostoma jujubinum	Calliostomatidae	long_list		ATLASEA	ATLASEA											
2951278	Calliostoma laugieri	Calliostomatidae	long_list		ATLASEA	ATLASEA											
2268631	Calliostoma occidentale	Calliostomatidae	long_list		ATLASEA	ATLASEA											
155530	Calliostoma zizyphinum	Calliostomatidae	long_list		ATLASEA	ATLASEA											
2951286	Homalopoma sanguineum	Colloniidae	long_list		ATLASEA	ATLASEA											
529749	Margarites helicinus	Margaritidae	long_list		ATLASEA	ATLASEA											
2963401	Tricolia miniata	Phasianellidae	long_list		ATLASEA	ATLASEA											
335759	Tricolia pullus	Phasianellidae	long_list		ATLASEA	ATLASEA											
2963487	Tricolia speciosa	Phasianellidae	long_list		ATLASEA	ATLASEA											
2963404	Tricolia tenuis	Phasianellidae	long_list		ATLASEA	ATLASEA											
1286741	Solariella varicosa	Solariellidae	long_list		ATLASEA	ATLASEA											
1955510	Clelandella miliaris	Trochidae	long_list		ATLASEA	ATLASEA											
1182001	Gibbula ardens	Trochidae	long_list		ATLASEA	ATLASEA											
703303	Gibbula fanulum	Trochidae	long_list		ATLASEA	ATLASEA											
1297120	Gibbula guttadauri	Trochidae	long_list		ATLASEA	ATLASEA											
703304	Gibbula magus	Trochidae	long_list		ATLASEA	ATLASEA											
1297119	Gibbula philberti	Trochidae	long_list		ATLASEA	ATLASEA											
1182007	Gibbula turbinoides	Trochidae	long_list		ATLASEA	ATLASEA											
703306	Jujubinus exasperatus	Trochidae	long_list		ATLASEA	ATLASEA											
1955515	Jujubinus gravinae	Trochidae	long_list		ATLASEA	ATLASEA											
1676547	Jujubinus montagui	Trochidae	long_list		ATLASEA	ATLASEA											
1955516	Jujubinus ruscurianus	Trochidae	long_list		ATLASEA	ATLASEA											
703299	Jujubinus striatus	Trochidae	long_list		ATLASEA	ATLASEA											
375072	Phorcus articulatus	Trochidae	long_list		ATLASEA	ATLASEA											
1620919	Phorcus lineatus	Trochidae	long_list		ATLASEA	ATLASEA											
1093072	Phorcus mutabilis	Trochidae	long_list		ATLASEA	ATLASEA											
1093073	Phorcus richardi	Trochidae	long_list		ATLASEA	ATLASEA											
43341	Phorcus turbinatus	Trochidae	long_list		ATLASEA	ATLASEA											
2072692	Steromphala adansonii	Trochidae	long_list		ATLASEA	ATLASEA											
216125	Steromphala cineraria	Trochidae	long_list		ATLASEA	ATLASEA											
2072694	Steromphala divaricata	Trochidae	long_list		ATLASEA	ATLASEA											
703305	Steromphala pennanti	Trochidae	long_list		ATLASEA	ATLASEA											
2072696	Steromphala rarilineata	Trochidae	long_list		ATLASEA	ATLASEA											
2777158	Steromphala umbilicalis	Trochidae	long_list		ATLASEA	ATLASEA											
2072697	Steromphala umbilicaris	Trochidae	long_list		ATLASEA	ATLASEA											
